instance cp2016 incmc2 incmc2o1 incmc2o2
mcs30_r02_s30_AB03 9 9 9 9
mcs30_r02_s30_AB04 9 9 9 9
mcs30_r02_s30_AB05 9 9 9 9
mcs30_r02_s30_AB06 9 9 9 9
mcs30_r02_s30_AB07 9 9 9 9
mcs30_r02_s30_AB08 9 9 9 9
mcs30_r02_s30_AB09 9 9 9 9
mcs30_r02_s35_AB00 11 11 11 11
mcs30_r02_s35_AB01 10 10 10 10
mcs30_r02_s35_AB02 10 10 10 10
mcs30_r02_s35_AB03 10 10 10 10
mcs30_r02_s35_AB04 10 10 10 10
mcs30_r02_s35_AB05 10 10 10 10
mcs30_r02_s35_AB06 10 10 10 10
mcs30_r02_s35_AB07 10 10 10 10
mcs30_r02_s35_AB08 10 10 10 10
mcs30_r02_s35_AB09 11 11 11 11
mcs30_r02_s40_AB00 12 12 12 12
mcs30_r02_s40_AB01 12 12 12 12
mcs30_r02_s40_AB02 12 12 12 12
mcs30_r02_s40_AB03 12 12 12 12
mcs30_r02_s40_AB04 12 12 12 12
mcs30_r02_s40_AB05 12 12 12 12
mcs30_r02_s40_AB06 12 12 12 12
mcs30_r02_s40_AB07 12 12 12 12
mcs30_r02_s40_AB08 12 12 12 12
mcs30_r02_s40_AB09 12 12 12 12
mcs30_r02_s50_AB00 15 15 15 15
mcs30_r02_s50_AB01 15 15 15 15
mcs30_r02_s50_AB02 15 15 15 15
mcs30_r02_s50_AB03 15 15 15 15
mcs30_r02_s50_AB04 15 15 15 15
mcs30_r02_s50_AB05 15 15 15 15
mcs30_r02_s50_AB06 15 15 15 15
mcs30_r02_s50_AB07 15 15 15 15
mcs30_r02_s50_AB08 15 15 15 15
mcs30_r02_s50_AB09 15 15 15 15
mcs30_r02_s60_AB00 18 18 18 18
mcs30_r02_s60_AB01 18 18 18 18
mcs30_r02_s60_AB02 18 18 18 18
mcs30_r02_s60_AB03 18 18 18 18
mcs30_r02_s60_AB04 18 18 18 18
mcs30_r02_s60_AB05 18 18 18 18
mcs30_r02_s60_AB06 18 18 18 18
mcs30_r02_s60_AB07 18 18 18 18
mcs30_r02_s60_AB08 18 18 18 18
mcs30_r02_s60_AB09 18 18 18 18
mcs30_r02_s70_AB00 21 21 21 21
mcs30_r02_s70_AB01 21 21 21 21
mcs30_r02_s70_AB02 21 21 21 21
mcs30_r02_s70_AB03 21 21 21 21
mcs30_r02_s70_AB04 21 21 21 21
mcs30_r02_s70_AB05 21 21 21 21
mcs30_r02_s70_AB06 21 21 21 21
mcs30_r02_s70_AB07 21 21 21 21
mcs30_r02_s70_AB08 21 21 21 21
mcs30_r02_s70_AB09 21 21 21 21
mcs30_r02_s80_AB00 24 24 24 24
mcs30_r02_s80_AB01 24 24 24 24
mcs30_r02_s80_AB02 24 24 24 24
mcs30_r02_s80_AB03 24 24 24 24
mcs30_r02_s80_AB04 24 24 24 24
mcs30_r02_s80_AB05 24 24 24 24
mcs30_r02_s80_AB06 24 24 24 24
mcs30_r02_s80_AB07 24 24 24 24
mcs30_r02_s80_AB08 24 24 24 24
mcs30_r02_s80_AB09 24 24 24 24
mcs30_r02_s90_AB00 27 27 27 27
mcs30_r02_s90_AB01 27 27 27 27
mcs30_r02_s90_AB02 27 27 27 27
mcs30_r02_s90_AB03 27 27 27 27
mcs30_r02_s90_AB04 27 27 27 27
mcs30_r02_s90_AB05 27 27 27 27
mcs30_r02_s90_AB06 27 27 27 27
mcs30_r02_s90_AB07 27 27 27 27
mcs30_r02_s90_AB08 27 27 27 27
mcs30_r02_s90_AB09 27 27 27 27
mcs50_b03_s100_AB00 56 56 56 56
mcs50_b03_s100_AB01 57 57 57 57
mcs50_b03_s100_AB02 57 57 57 X
mcs50_b03_s100_AB03 53 53 53 53
mcs50_b03_s100_AB04 54 54 54 54
mcs50_b03_s100_AB05 54 54 54 54
mcs50_b03_s100_AB06 55 55 55 55
mcs50_b03_s100_AB07 55 X X 55
mcs50_b03_s100_AB08 54 54 54 54
mcs50_b03_s100_AB09 55 55 55 55
mcs50_b03_s10_AB00 6 6 6 6
mcs50_b03_s10_AB01 6 6 6 6
mcs50_b03_s10_AB02 6 6 6 6
mcs50_b03_s10_AB03 5 5 5 5
mcs50_b03_s10_AB04 5 5 5 5
mcs50_b03_s10_AB05 5 5 5 5
mcs50_b03_s10_AB06 6 6 6 6
mcs50_b03_s10_AB07 5 5 5 5
mcs50_b03_s10_AB08 5 5 5 5
mcs50_b03_s10_AB09 5 5 5 5
mcs50_b03_s15_AB00 9 9 9 9
mcs50_b03_s15_AB01 9 9 9 9
mcs50_b03_s15_AB02 9 9 9 9
mcs50_b03_s15_AB03 9 9 9 9
mcs50_b03_s15_AB04 9 9 9 9
mcs50_b03_s15_AB05 10 10 10 10
mcs50_b03_s15_AB06 9 9 9 9
mcs50_b03_s15_AB07 9 9 9 9
mcs50_b03_s15_AB08 8 8 8 8
mcs50_b03_s15_AB09 9 9 9 9
mcs50_b03_s20_AB00 11 11 11 11
mcs50_b03_s20_AB01 11 11 11 11
mcs50_b03_s20_AB02 12 12 12 12
mcs50_b03_s20_AB03 11 11 11 11
mcs50_b03_s20_AB04 12 12 12 12
mcs50_b03_s20_AB05 12 12 12 12
mcs50_b03_s20_AB06 11 11 11 11
mcs50_b03_s20_AB07 11 11 11 11
mcs50_b03_s20_AB08 12 12 12 12
mcs50_b03_s20_AB09 10 10 10 10
mcs50_b03_s25_AB00 15 15 15 15
mcs50_b03_s25_AB01 14 14 14 14
mcs50_b03_s25_AB02 15 15 15 15
mcs50_b03_s25_AB03 14 14 14 14
mcs50_b03_s25_AB04 15 15 15 15
mcs50_b03_s25_AB05 13 13 13 13
mcs50_b03_s25_AB06 14 14 14 14
mcs50_b03_s25_AB07 14 14 14 14
mcs50_b03_s25_AB08 14 14 14 14
mcs50_b03_s25_AB09 14 14 14 14
mcs50_b03_s30_AB00 16 16 16 16
mcs50_b03_s30_AB01 16 16 16 16
mcs50_b03_s30_AB02 15 15 15 15
mcs50_b03_s30_AB03 17 17 17 17
mcs50_b03_s30_AB04 15 15 15 15
mcs50_b03_s30_AB05 16 16 16 16
mcs50_b03_s30_AB06 17 17 17 17
mcs50_b03_s30_AB07 17 17 17 17
mcs50_b03_s30_AB08 16 16 16 16
mcs50_b03_s30_AB09 15 15 15 15
mcs50_b03_s35_AB00 17 17 17 17
mcs50_b03_s35_AB01 19 19 19 19
mcs50_b03_s35_AB02 18 18 18 18
mcs50_b03_s35_AB03 20 20 20 20
mcs50_b03_s35_AB04 19 19 19 19
mcs50_b03_s35_AB05 18 18 18 18
mcs50_b03_s35_AB06 19 19 19 19
mcs50_b03_s35_AB07 18 18 18 18
mcs50_b03_s35_AB08 19 19 19 19
mcs50_b03_s35_AB09 19 19 19 19
mcs50_b03_s40_AB00 21 21 21 21
mcs50_b03_s40_AB01 22 22 22 22
mcs50_b03_s40_AB02 23 23 23 23
mcs50_b03_s40_AB03 24 24 24 24
mcs50_b03_s40_AB04 22 22 22 22
mcs50_b03_s40_AB05 22 22 22 22
mcs50_b03_s40_AB06 24 24 24 24
mcs50_b03_s40_AB07 23 23 23 23
mcs50_b03_s40_AB08 22 22 22 22
mcs50_b03_s40_AB09 23 23 23 23
mcs50_b03_s50_AB00 28 28 28 28
mcs50_b03_s50_AB01 27 27 27 27
mcs50_b03_s50_AB02 28 28 28 28
mcs50_b03_s50_AB03 29 X X 29
mcs50_b03_s50_AB04 27 27 27 27
mcs50_b03_s50_AB05 27 27 27 27
mcs50_b03_s50_AB06 29 29 29 29
mcs50_b03_s50_AB07 28 28 28 28
mcs50_b03_s50_AB08 29 29 29 29
mcs50_b03_s50_AB09 27 27 27 27
mcs50_b03_s60_AB00 35 35 35 35
mcs50_b03_s60_AB01 32 32 32 32
mcs50_b03_s60_AB02 34 34 34 34
mcs50_b03_s60_AB03 35 35 35 35
mcs50_b03_s60_AB04 33 33 33 33
mcs50_b03_s60_AB05 32 32 32 32
mcs50_b03_s60_AB06 32 32 32 32
mcs50_b03_s60_AB07 32 32 32 32
mcs50_b03_s60_AB08 34 34 34 34
mcs50_b03_s60_AB09 33 33 33 33
mcs50_b03_s70_AB00 39 39 39 39
mcs50_b03_s70_AB01 37 37 37 37
mcs50_b03_s70_AB02 39 39 X 39
mcs50_b03_s70_AB03 38 X X 38
mcs50_b03_s70_AB04 38 38 38 38
mcs50_b03_s70_AB05 38 38 38 38
mcs50_b03_s70_AB06 38 38 38 38
mcs50_b03_s70_AB07 38 38 38 38
mcs50_b03_s70_AB08 37 37 37 37
mcs50_b03_s70_AB09 39 39 39 39
mcs50_b03_s80_AB00 X X X 47
mcs50_b03_s80_AB01 44 X X X
mcs50_b03_s80_AB02 45 X X 45
mcs50_b03_s80_AB03 47 X X 47
mcs50_b03_s80_AB04 X X X X
mcs50_b03_s80_AB05 44 X X X
mcs50_b03_s80_AB06 43 X X X
mcs50_b03_s80_AB07 43 43 X 43
mcs50_b03_s80_AB08 45 X X X
mcs50_b03_s80_AB09 44 X X 44
mcs50_b03_s90_AB00 X X X X
mcs50_b03_s90_AB01 X X X X
mcs50_b03_s90_AB02 X X X 48
mcs50_b03_s90_AB03 52 X X 52
mcs50_b03_s90_AB04 X X X 51
mcs50_b03_s90_AB05 49 X X 49
mcs50_b03_s90_AB06 X X X X
mcs50_b03_s90_AB07 X X X X
mcs50_b03_s90_AB08 53 X X 53
mcs50_b03_s90_AB09 50 X X X
mcs50_b03m_s100_AB00 57 57 57 57
mcs50_b03m_s100_AB01 55 55 55 55
mcs50_b03m_s100_AB02 55 55 55 55
mcs50_b03m_s100_AB03 54 54 54 54
mcs50_b03m_s100_AB04 56 56 56 56
mcs50_b03m_s100_AB05 55 X X 55
mcs50_b03m_s100_AB06 57 57 57 57
mcs50_b03m_s100_AB07 54 X X 54
mcs50_b03m_s100_AB08 54 54 54 54
mcs50_b03m_s100_AB09 53 53 53 53
mcs50_b03m_s10_AB00 5 5 5 5
mcs50_b03m_s10_AB01 5 5 5 5
mcs50_b03m_s10_AB02 6 6 6 6
mcs50_b03m_s10_AB03 5 5 5 5
mcs50_b03m_s10_AB04 5 5 5 5
mcs50_b03m_s10_AB05 5 5 5 5
mcs50_b03m_s10_AB06 6 6 6 6
mcs50_b03m_s10_AB07 6 6 6 6
mcs50_b03m_s10_AB08 6 6 6 6
mcs50_b03m_s10_AB09 6 6 6 6
mcs50_b03m_s15_AB00 9 9 9 9
mcs50_b03m_s15_AB01 10 10 10 10
mcs50_b03m_s15_AB02 8 8 8 8
mcs50_b03m_s15_AB03 8 8 8 8
mcs50_b03m_s15_AB04 9 9 9 9
mcs50_b03m_s15_AB05 9 9 9 9
mcs50_b03m_s15_AB06 8 8 8 8
mcs50_b03m_s15_AB07 8 8 8 8
mcs50_b03m_s15_AB08 8 8 8 8
mcs50_b03m_s15_AB09 10 10 10 10
mcs50_b03m_s20_AB00 10 10 10 10
mcs50_b03m_s20_AB01 10 10 10 10
mcs50_b03m_s20_AB02 11 11 11 11
mcs50_b03m_s20_AB03 11 11 11 11
mcs50_b03m_s20_AB04 11 11 11 11
mcs50_b03m_s20_AB05 11 11 11 11
mcs50_b03m_s20_AB06 12 12 12 12
mcs50_b03m_s20_AB07 12 12 12 12
mcs50_b03m_s20_AB08 11 11 11 11
mcs50_b03m_s20_AB09 12 12 12 12
mcs50_b03m_s25_AB00 14 14 14 14
mcs50_b03m_s25_AB01 15 15 15 15
mcs50_b03m_s25_AB02 14 14 14 14
mcs50_b03m_s25_AB03 16 16 16 16
mcs50_b03m_s25_AB04 14 14 14 14
mcs50_b03m_s25_AB05 14 14 14 14
mcs50_b03m_s25_AB06 14 14 14 14
mcs50_b03m_s25_AB07 15 15 15 15
mcs50_b03m_s25_AB08 15 15 15 15
mcs50_b03m_s25_AB09 14 14 14 14
mcs50_b03m_s30_AB00 16 16 16 16
mcs50_b03m_s30_AB01 16 16 16 16
mcs50_b03m_s30_AB02 17 17 17 17
mcs50_b03m_s30_AB03 15 15 15 15
mcs50_b03m_s30_AB04 16 16 16 16
mcs50_b03m_s30_AB05 16 16 16 16
mcs50_b03m_s30_AB06 15 15 15 15
mcs50_b03m_s30_AB07 16 16 16 16
mcs50_b03m_s30_AB08 16 16 16 16
mcs50_b03m_s30_AB09 16 16 16 16
mcs50_b03m_s35_AB00 19 19 19 19
mcs50_b03m_s35_AB01 17 17 17 17
mcs50_b03m_s35_AB02 19 19 19 19
mcs50_b03m_s35_AB03 17 17 17 17
mcs50_b03m_s35_AB04 20 20 20 20
mcs50_b03m_s35_AB05 18 18 18 18
mcs50_b03m_s35_AB06 20 20 20 20
mcs50_b03m_s35_AB07 18 18 18 18
mcs50_b03m_s35_AB08 18 18 18 18
mcs50_b03m_s35_AB09 20 20 20 20
mcs50_b03m_s40_AB00 21 21 21 21
mcs50_b03m_s40_AB01 23 23 23 23
mcs50_b03m_s40_AB02 22 22 22 22
mcs50_b03m_s40_AB03 25 25 25 25
mcs50_b03m_s40_AB04 22 22 22 22
mcs50_b03m_s40_AB05 23 23 23 23
mcs50_b03m_s40_AB06 22 22 22 22
mcs50_b03m_s40_AB07 23 23 23 23
mcs50_b03m_s40_AB08 23 23 23 23
mcs50_b03m_s40_AB09 22 22 22 22
mcs50_b03m_s50_AB00 26 26 26 26
mcs50_b03m_s50_AB01 28 28 28 28
mcs50_b03m_s50_AB02 28 28 28 28
mcs50_b03m_s50_AB03 29 X X X
mcs50_b03m_s50_AB04 27 27 27 27
mcs50_b03m_s50_AB05 26 26 X 26
mcs50_b03m_s50_AB06 29 29 29 29
mcs50_b03m_s50_AB07 27 27 27 27
mcs50_b03m_s50_AB08 27 27 27 27
mcs50_b03m_s50_AB09 27 27 27 27
mcs50_b03m_s60_AB00 33 33 33 33
mcs50_b03m_s60_AB01 35 35 35 35
mcs50_b03m_s60_AB02 34 34 34 34
mcs50_b03m_s60_AB03 33 33 33 33
mcs50_b03m_s60_AB04 34 34 34 34
mcs50_b03m_s60_AB05 33 33 33 33
mcs50_b03m_s60_AB06 34 34 34 34
mcs50_b03m_s60_AB07 33 33 33 33
mcs50_b03m_s60_AB08 34 34 34 34
mcs50_b03m_s60_AB09 33 33 33 33
mcs50_b03m_s70_AB00 37 37 37 37
mcs50_b03m_s70_AB01 40 40 40 40
mcs50_b03m_s70_AB02 40 40 40 40
mcs50_b03m_s70_AB03 37 37 37 37
mcs50_b03m_s70_AB04 37 37 37 37
mcs50_b03m_s70_AB05 39 39 39 39
mcs50_b03m_s70_AB06 40 X X 40
mcs50_b03m_s70_AB07 41 X X 41
mcs50_b03m_s70_AB08 37 37 37 37
mcs50_b03m_s70_AB09 41 41 41 41
mcs50_b03m_s80_AB00 44 X X 44
mcs50_b03m_s80_AB01 45 X X X
mcs50_b03m_s80_AB02 46 X X 46
mcs50_b03m_s80_AB03 46 X X 46
mcs50_b03m_s80_AB04 46 X X 46
mcs50_b03m_s80_AB05 43 X X 43
mcs50_b03m_s80_AB06 45 45 45 45
mcs50_b03m_s80_AB07 48 X X 48
mcs50_b03m_s80_AB08 44 X X 44
mcs50_b03m_s80_AB09 45 X X X
mcs50_b03m_s90_AB00 51 X X X
mcs50_b03m_s90_AB01 X X X X
mcs50_b03m_s90_AB02 52 X X X
mcs50_b03m_s90_AB03 X X X 50
mcs50_b03m_s90_AB04 51 X X X
mcs50_b03m_s90_AB05 50 X X X
mcs50_b03m_s90_AB06 X X X X
mcs50_b03m_s90_AB07 49 X X 49
mcs50_b03m_s90_AB08 54 X X X
mcs50_b03m_s90_AB09 X X X X
mcs50_b06_s100_AB00 50 50 50 50
mcs50_b06_s100_AB01 52 52 52 52
mcs50_b06_s100_AB02 50 50 50 50
mcs50_b06_s100_AB03 50 50 50 50
mcs50_b06_s100_AB04 50 50 50 50
mcs50_b06_s100_AB05 50 50 50 50
mcs50_b06_s100_AB06 53 53 53 53
mcs50_b06_s100_AB07 51 51 51 51
mcs50_b06_s100_AB08 50 50 50 50
mcs50_b06_s100_AB09 50 50 50 50
mcs50_b06_s15_AB00 8 8 8 8
mcs50_b06_s15_AB01 7 7 7 7
mcs50_b06_s15_AB02 8 8 8 8
mcs50_b06_s15_AB03 8 8 8 8
mcs50_b06_s15_AB04 7 7 7 7
mcs50_b06_s15_AB05 7 7 7 7
mcs50_b06_s15_AB06 8 8 8 8
mcs50_b06_s15_AB07 8 8 8 8
mcs50_b06_s15_AB08 8 8 8 8
mcs50_b06_s15_AB09 8 8 8 8
mcs50_b06_s20_AB00 11 11 11 11
mcs50_b06_s20_AB01 10 10 10 10
mcs50_b06_s20_AB02 11 11 11 11
mcs50_b06_s20_AB03 11 11 11 11
mcs50_b06_s20_AB04 11 11 11 11
mcs50_b06_s20_AB05 10 10 10 10
mcs50_b06_s20_AB06 10 10 10 10
mcs50_b06_s20_AB07 11 11 11 11
mcs50_b06_s20_AB08 10 10 10 10
mcs50_b06_s20_AB09 11 11 11 11
mcs50_b06_s25_AB00 13 13 13 13
mcs50_b06_s25_AB01 13 13 13 13
mcs50_b06_s25_AB02 12 12 12 12
mcs50_b06_s25_AB03 12 12 12 12
mcs50_b06_s25_AB04 13 13 13 13
mcs50_b06_s25_AB05 13 13 13 13
mcs50_b06_s25_AB06 12 12 12 12
mcs50_b06_s25_AB07 13 13 13 13
mcs50_b06_s25_AB08 12 12 12 12
mcs50_b06_s25_AB09 12 12 12 12
mcs50_b06_s30_AB00 15 15 15 15
mcs50_b06_s30_AB01 15 15 15 15
mcs50_b06_s30_AB02 16 16 16 16
mcs50_b06_s30_AB03 15 15 15 15
mcs50_b06_s30_AB04 16 16 16 16
mcs50_b06_s30_AB05 15 15 15 15
mcs50_b06_s30_AB06 15 15 15 15
mcs50_b06_s30_AB07 16 16 16 16
mcs50_b06_s30_AB08 15 15 15 15
mcs50_b06_s30_AB09 15 15 15 15
mcs50_b06_s35_AB00 18 18 18 18
mcs50_b06_s35_AB01 18 18 18 18
mcs50_b06_s35_AB02 18 18 18 18
mcs50_b06_s35_AB03 17 17 17 17
mcs50_b06_s35_AB04 17 17 17 17
mcs50_b06_s35_AB05 17 17 17 17
mcs50_b06_s35_AB06 18 18 18 18
mcs50_b06_s35_AB07 19 19 19 19
mcs50_b06_s35_AB08 17 17 17 17
mcs50_b06_s35_AB09 18 18 18 18
mcs50_b06_s40_AB00 20 20 20 20
mcs50_b06_s40_AB01 20 20 20 20
mcs50_b06_s40_AB02 21 21 21 21
mcs50_b06_s40_AB03 20 20 20 20
mcs50_b06_s40_AB04 20 20 20 20
mcs50_b06_s40_AB05 20 20 20 20
mcs50_b06_s40_AB06 21 21 21 21
mcs50_b06_s40_AB07 21 21 21 21
mcs50_b06_s40_AB08 20 20 20 20
mcs50_b06_s40_AB09 21 21 21 21
mcs50_b06_s50_AB00 26 26 26 26
mcs50_b06_s50_AB01 25 25 25 25
mcs50_b06_s50_AB02 26 26 26 26
mcs50_b06_s50_AB03 26 26 26 26
mcs50_b06_s50_AB04 27 27 27 27
mcs50_b06_s50_AB05 26 26 26 26
mcs50_b06_s50_AB06 25 25 25 25
mcs50_b06_s50_AB07 27 27 27 27
mcs50_b06_s50_AB08 25 25 25 25
mcs50_b06_s50_AB09 25 25 25 25
mcs50_b06_s60_AB00 31 31 31 31
mcs50_b06_s60_AB01 31 31 31 31
mcs50_b06_s60_AB02 30 30 30 30
mcs50_b06_s60_AB03 30 30 30 30
mcs50_b06_s60_AB04 30 30 30 30
mcs50_b06_s60_AB05 30 30 30 30
mcs50_b06_s60_AB06 31 31 31 31
mcs50_b06_s60_AB07 30 30 30 30
mcs50_b06_s60_AB08 30 30 30 30
mcs50_b06_s60_AB09 30 30 30 30
mcs50_b06_s70_AB00 36 36 36 36
mcs50_b06_s70_AB01 36 36 36 36
mcs50_b06_s70_AB02 36 36 36 36
mcs50_b06_s70_AB03 36 36 36 36
mcs50_b06_s70_AB04 36 36 36 36
mcs50_b06_s70_AB05 35 35 35 35
mcs50_b06_s70_AB06 37 37 37 37
mcs50_b06_s70_AB07 35 35 35 35
mcs50_b06_s70_AB08 36 36 36 36
mcs50_b06_s70_AB09 36 36 36 36
mcs50_b06_s80_AB00 41 41 41 41
mcs50_b06_s80_AB01 41 41 41 41
mcs50_b06_s80_AB02 42 42 42 42
mcs50_b06_s80_AB03 40 40 40 40
mcs50_b06_s80_AB04 42 42 42 42
mcs50_b06_s80_AB05 43 43 43 43
mcs50_b06_s80_AB06 41 41 41 41
mcs50_b06_s80_AB07 40 40 40 40
mcs50_b06_s80_AB08 42 42 42 42
mcs50_b06_s80_AB09 41 41 41 41
mcs50_b06_s90_AB00 46 46 46 46
mcs50_b06_s90_AB01 47 47 47 47
mcs50_b06_s90_AB02 45 45 45 X
mcs50_b06_s90_AB03 47 47 47 47
mcs50_b06_s90_AB04 46 46 46 46
mcs50_b06_s90_AB05 47 X X 47
mcs50_b06_s90_AB06 47 47 47 47
mcs50_b06_s90_AB07 47 47 47 X
mcs50_b06_s90_AB08 47 47 47 47
mcs50_b06_s90_AB09 45 X X X
mcs50_b06m_s100_AB00 52 52 52 52
mcs50_b06m_s100_AB01 52 52 52 52
mcs50_b06m_s100_AB02 52 52 52 52
mcs50_b06m_s100_AB03 51 51 51 51
mcs50_b06m_s100_AB04 52 52 52 52
mcs50_b06m_s100_AB05 52 52 52 52
mcs50_b06m_s100_AB06 50 50 50 50
mcs50_b06m_s100_AB07 50 50 50 50
mcs50_b06m_s100_AB08 51 51 51 51
mcs50_b06m_s100_AB09 55 55 55 55
mcs50_b06m_s15_AB00 7 7 7 7
mcs50_b06m_s15_AB01 8 8 8 8
mcs50_b06m_s15_AB02 7 7 7 7
mcs50_b06m_s15_AB03 7 7 7 7
mcs50_b06m_s15_AB04 8 8 8 8
mcs50_b06m_s15_AB05 7 7 7 7
mcs50_b06m_s15_AB06 8 8 8 8
mcs50_b06m_s15_AB07 8 8 8 8
mcs50_b06m_s15_AB08 7 7 7 7
mcs50_b06m_s15_AB09 7 7 7 7
mcs50_b06m_s20_AB00 10 10 10 10
mcs50_b06m_s20_AB01 10 10 10 10
mcs50_b06m_s20_AB02 10 10 10 10
mcs50_b06m_s20_AB03 10 10 10 10
mcs50_b06m_s20_AB04 10 10 10 10
mcs50_b06m_s20_AB05 10 10 10 10
mcs50_b06m_s20_AB06 10 10 10 10
mcs50_b06m_s20_AB07 11 11 11 11
mcs50_b06m_s20_AB08 11 11 11 11
mcs50_b06m_s20_AB09 10 10 10 10
mcs50_b06m_s25_AB00 12 12 12 12
mcs50_b06m_s25_AB01 12 12 12 12
mcs50_b06m_s25_AB02 12 12 12 12
mcs50_b06m_s25_AB03 13 13 13 13
mcs50_b06m_s25_AB04 12 12 12 12
mcs50_b06m_s25_AB05 12 12 12 12
mcs50_b06m_s25_AB06 12 12 12 12
mcs50_b06m_s25_AB07 12 12 12 12
mcs50_b06m_s25_AB08 12 12 12 12
mcs50_b06m_s25_AB09 12 12 12 12
mcs50_b06m_s30_AB00 15 15 15 15
mcs50_b06m_s30_AB01 15 15 15 15
mcs50_b06m_s30_AB02 15 15 15 15
mcs50_b06m_s30_AB03 15 15 15 15
mcs50_b06m_s30_AB04 15 15 15 15
mcs50_b06m_s30_AB05 15 15 15 15
mcs50_b06m_s30_AB06 15 15 15 15
mcs50_b06m_s30_AB07 15 15 15 15
mcs50_b06m_s30_AB08 15 15 15 15
mcs50_b06m_s30_AB09 15 15 15 15
mcs50_b06m_s35_AB00 17 17 17 17
mcs50_b06m_s35_AB01 17 17 17 17
mcs50_b06m_s35_AB02 18 18 18 18
mcs50_b06m_s35_AB03 17 17 17 17
mcs50_b06m_s35_AB04 17 17 17 17
mcs50_b06m_s35_AB05 18 18 18 18
mcs50_b06m_s35_AB06 17 17 17 17
mcs50_b06m_s35_AB07 17 17 17 17
mcs50_b06m_s35_AB08 18 18 18 18
mcs50_b06m_s35_AB09 18 18 18 18
mcs50_b06m_s40_AB00 20 20 20 20
mcs50_b06m_s40_AB01 21 21 21 21
mcs50_b06m_s40_AB02 22 22 22 22
mcs50_b06m_s40_AB03 21 21 21 21
mcs50_b06m_s40_AB04 20 20 20 20
mcs50_b06m_s40_AB05 20 20 20 20
mcs50_b06m_s40_AB06 21 21 21 21
mcs50_b06m_s40_AB07 20 20 20 20
mcs50_b06m_s40_AB08 21 21 21 21
mcs50_b06m_s40_AB09 20 20 20 20
mcs50_b06m_s50_AB00 25 25 25 25
mcs50_b06m_s50_AB01 25 25 25 25
mcs50_b06m_s50_AB02 26 26 26 26
mcs50_b06m_s50_AB03 27 27 27 27
mcs50_b06m_s50_AB04 27 27 27 27
mcs50_b06m_s50_AB05 26 26 26 26
mcs50_b06m_s50_AB06 25 25 25 25
mcs50_b06m_s50_AB07 26 26 26 26
mcs50_b06m_s50_AB08 26 26 26 26
mcs50_b06m_s50_AB09 25 25 25 25
mcs50_b06m_s60_AB00 31 31 31 31
mcs50_b06m_s60_AB01 30 30 30 30
mcs50_b06m_s60_AB02 30 30 30 30
mcs50_b06m_s60_AB03 31 31 31 31
mcs50_b06m_s60_AB04 30 30 30 30
mcs50_b06m_s60_AB05 32 32 32 32
mcs50_b06m_s60_AB06 31 31 31 31
mcs50_b06m_s60_AB07 33 33 33 33
mcs50_b06m_s60_AB08 30 30 30 30
mcs50_b06m_s60_AB09 30 30 30 30
mcs50_b06m_s70_AB00 35 35 35 35
mcs50_b06m_s70_AB01 37 37 37 37
mcs50_b06m_s70_AB02 36 36 36 36
mcs50_b06m_s70_AB03 35 35 35 35
mcs50_b06m_s70_AB04 36 36 36 36
mcs50_b06m_s70_AB05 35 35 35 35
mcs50_b06m_s70_AB06 35 35 35 35
mcs50_b06m_s70_AB07 36 36 36 36
mcs50_b06m_s70_AB08 36 36 36 36
mcs50_b06m_s70_AB09 35 35 35 35
mcs50_b06m_s80_AB00 42 42 42 42
mcs50_b06m_s80_AB01 40 40 40 40
mcs50_b06m_s80_AB02 41 41 41 41
mcs50_b06m_s80_AB03 40 40 40 40
mcs50_b06m_s80_AB04 43 43 43 43
mcs50_b06m_s80_AB05 41 41 41 41
mcs50_b06m_s80_AB06 42 42 42 42
mcs50_b06m_s80_AB07 40 40 40 40
mcs50_b06m_s80_AB08 43 43 43 43
mcs50_b06m_s80_AB09 40 40 40 40
mcs50_b06m_s90_AB00 48 48 48 48
mcs50_b06m_s90_AB01 48 X X 48
mcs50_b06m_s90_AB02 48 48 48 48
mcs50_b06m_s90_AB03 47 X X X
mcs50_b06m_s90_AB04 47 X X X
mcs50_b06m_s90_AB05 46 X X 46
mcs50_b06m_s90_AB06 47 47 47 47
mcs50_b06m_s90_AB07 47 47 47 X
mcs50_b06m_s90_AB08 47 47 47 47
mcs50_b06m_s90_AB09 46 46 46 46
mcs50_b09_s100_AB00 50 50 50 50
mcs50_b09_s100_AB01 50 50 50 50
mcs50_b09_s100_AB02 50 50 50 50
mcs50_b09_s100_AB03 50 50 50 50
mcs50_b09_s100_AB04 50 50 50 50
mcs50_b09_s100_AB05 51 51 51 51
mcs50_b09_s100_AB06 50 50 50 50
mcs50_b09_s100_AB07 50 50 50 50
mcs50_b09_s100_AB08 50 50 50 50
mcs50_b09_s100_AB09 50 50 50 50
mcs50_b09_s20_AB00 10 10 10 10
mcs50_b09_s20_AB01 10 10 10 10
mcs50_b09_s20_AB02 10 10 10 10
mcs50_b09_s20_AB03 10 10 10 10
mcs50_b09_s20_AB04 10 10 10 10
mcs50_b09_s20_AB05 10 10 10 10
mcs50_b09_s20_AB06 10 10 10 10
mcs50_b09_s20_AB07 10 10 10 10
mcs50_b09_s20_AB08 11 11 11 11
mcs50_b09_s20_AB09 10 10 10 10
mcs50_b09_s25_AB00 12 12 12 12
mcs50_b09_s25_AB01 12 12 12 12
mcs50_b09_s25_AB02 12 12 12 12
