instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-870 38 0.371266 38 0.371266 9748 8268 7988
r-706 39 0.22942 39 0.22942 911 910 936
r-259 34 0.45098 34 0.45098 99875298 96423866 75657917
r-880 42 0.176539 42 0.176539 1938763018 1542120051 669567758
r-662 50 0.183673 50 0.183673 -1 -1 -1
r-701 37 0.315315 37 0.315315 2072 2118 1641
r-753 10 0.466667 10 0.466667 64 60 58
r-957 12 0.409091 12 0.409091 1283 1113 1059
r-306 38 0.490754 38 0.490754 70540721 65475418 51918810
r-473 47 0.366327 47 0.366327 40563 35411 39106
r-52 34 0.508021 34 0.508021 3541072 3801141 2751137
r-245 34 0.515152 34 0.515152 4883218 4796115 2840254
r-74 30 0.186207 30 0.186207 2637495 3416148 3357356
r-895 41 0.42439 41 0.42439 1019771411 1008858663 756697665
r-695 41 0.0487805 41 0.0487805 903 903 903
r-890 39 0.267206 39 0.267206 398794588 361537394 202091048
r-89 36 0.5 36 0.5 41481509 38833112 25274729
r-296 25 0.453333 25 0.453333 1751309 1595295 980966
r-670 38 0.398293 38 0.398293 401339966 419354135 318765172
r-871 33 0.515152 33 0.515152 10997783 12298053 8125265
r-146 43 0.41196 43 0.41196 -1 -1 -1
r-44 48 0.509752 48 0.509752 528113733 897063783 394319460
r-717 50 0.372245 50 0.372245 -1 -1 -1
r-460 48 0.119681 48 0.119681 1508559673 1901074692 845086321
r-849 30 0.45977 30 0.45977 11685502 10501482 8423940
r-973 46 0.510145 46 0.510145 265712152 310101841 228618445
r-863 27 0.31339 27 0.31339 695 713 701
r-677 17 0.220588 17 0.220588 8705 7652 4279
r-192 47 0.122109 47 0.122109 -1 -1 2199355900
r-856 14 0.527473 14 0.527473 3562 3057 3501
r-622 33 0.511364 33 0.511364 3786661 4604872 2687663
r-703 38 0.14936 38 0.14936 796617229 335459918 46873073
r-952 10 0.355556 10 0.355556 32 31 38
r-783 14 0.494505 14 0.494505 2099 1487 1459
r-103 34 0.499109 34 0.499109 1652348 1392751 1324808
r-436 19 0.51462 19 0.51462 958 935 737
r-689 36 0.5 36 0.5 17527363 15923738 11162735
r-455 11 0.545455 11 0.545455 172 157 172
r-95 25 0.28 25 0.28 251 250 251
r-184 14 0.494505 14 0.494505 1735 1827 1768
r-647 28 0.0714286 28 0.0714286 435 435 435
r-918 16 0.458333 16 0.458333 232 249 214
r-786 38 0.443812 38 0.443812 187311332 192317410 147575729
r-852 45 0.0868687 45 0.0868687 -1 -1 -1
r-142 42 0.0929152 42 0.0929152 907 907 907
r-610 15 0.514286 15 0.514286 542 418 385
r-36 44 0.511628 44 0.511628 75692503 98098442 63097387
r-789 42 0.315912 42 0.315912 7116 7511 6707
r-987 32 0.483871 32 0.483871 129118 107144 110705
r-581 38 0.507824 38 0.507824 40564488 43014550 32962718
r-79 14 0.527473 14 0.527473 1594 1313 1485
r-526 44 0.169133 44 0.169133 740 740 740
r-288 37 0.468468 37 0.468468 104966400 101486564 79534171
r-368 25 0.513333 25 0.513333 171710 141753 113475
r-878 12 0.545455 12 0.545455 705 649 672
r-483 15 0.514286 15 0.514286 802 754 809
r-493 46 0.394203 46 0.394203 -1 -1 -1
r-639 10 0.355556 10 0.355556 59 59 59
r-434 17 0.220588 17 0.220588 157 157 157
r-994 43 0.48948 43 0.48948 569898361 512642178 329556089
r-440 50 0.497143 50 0.497143 1372190043 1382859644 1031030083
r-667 50 0.350204 50 0.350204 185110 168140 240382
r-604 39 0.510121 39 0.510121 49810091 52030576 36598747
r-204 18 0.366013 18 0.366013 31933 33784 24697
r-766 41 0.460976 41 0.460976 568785484 552169005 406426194
r-903 44 0.502114 44 0.502114 442028059 460763278 252925528
r-705 12 0.30303 12 0.30303 576 635 788
r-131 12 0.166667 12 0.166667 91 91 91
r-53 20 0.526316 20 0.526316 17992 17495 15262
r-338 32 0.465726 32 0.465726 18734995 18395224 15448697
r-343 18 0.20915 18 0.20915 6832 7792 4023
r-54 30 0.48046 30 0.48046 6543147 5532926 4411928
r-478 16 0.125 16 0.125 153 153 153
r-737 23 0.442688 23 0.442688 376584 345159 250351
r-211 11 0.509091 11 0.509091 115 115 103
r-666 20 0.521053 20 0.521053 7715 7798 5248
r-284 23 0.166008 23 0.166008 280 280 280
r-194 16 0.4 16 0.4 7278 6754 4881
