instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-784 14 0.43956 14 0.43956 1 1 0
r-301 27 0.501425 27 0.501425 1287 1308 1154
r-323 28 0.137566 28 0.137566 1000001 1000007 1000002
r-203 29 0.37931 29 0.37931 6144 2625 220
r-75 11 0.509091 11 0.509091 0 0 0
r-368 24 0.0833333 24 0.0833333 1000004 1000002 1000007
r-601 25 0.513333 25 0.513333 1262 1179 1243
r-814 29 0.44335 29 0.44335 11280 11119 9823
r-734 30 0.404598 30 0.404598 862 481 347
r-382 10 0.2 10 0.2 8 7 0
r-194 23 0.521739 23 0.521739 396 300 288
r-584 32 0.120968 32 0.120968 1000000 1000003 1000007
r-498 40 0.507692 40 0.507692 788138 676898 646425
r-672 26 0.443077 26 0.443077 300 258 212
r-629 38 0.273115 38 0.273115 46123 1000006 1000001
r-78 34 0.40107 34 0.40107 2441 4136 2436
r-735 15 0.419048 15 0.419048 3 2 1
r-168 37 0.510511 37 0.510511 171318 147277 140075
r-114 38 0.398293 38 0.398293 791169 826479 808132
r-222 34 0.299465 34 0.299465 1000010 1000002 484
r-857 21 0.257143 21 0.257143 37 27 20
r-932 25 0.5 25 0.5 1329 1161 962
r-832 32 0.175403 32 0.175403 1000009 1000004 1000009
r-232 15 0.342857 15 0.342857 1 35 20
r-131 29 0.44335 29 0.44335 1417 1528 1209
r-602 36 0.507937 36 0.507937 211268 180882 179212
r-887 18 0.294118 18 0.294118 2 263 118
r-934 11 0.545455 11 0.545455 0 0 0
r-466 38 0.14936 38 0.14936 1000005 1000004 1000009
r-13 30 0.331034 30 0.331034 249703 69875 222
r-137 26 0.507692 26 0.507692 1681 1408 1438
r-471 20 0.336842 20 0.336842 14 10 9
r-557 34 0.427807 34 0.427807 128009 133514 133940
r-49 26 0.0769231 26 0.0769231 1000000 1000011 1000003
r-529 34 0.213904 34 0.213904 103626 69814 41003
r-241 34 0.299465 34 0.299465 1000007 1000009 378
r-412 31 0.0645161 31 0.0645161 1000003 1000007 1000000
r-294 35 0.208403 35 0.208403 1000009 1000001 1000009
r-546 24 0.344203 24 0.344203 24 92 68
r-277 37 0.45045 37 0.45045 29266 23961 20219
r-67 14 0.538462 14 0.538462 1 1 1
r-879 30 0.404598 30 0.404598 14639 13214 11160
r-129 36 0.385714 36 0.385714 364505 331948 281004
r-480 39 0.510121 39 0.510121 583683 490978 478371
r-282 11 0.436364 11 0.436364 0 0 0
r-606 22 0.17316 22 0.17316 35 39 32
r-154 35 0.292437 35 0.292437 170461 153224 110803
r-550 33 0.378788 33 0.378788 37242 39850 46835
r-655 29 0.37931 29 0.37931 4325 4631 4725
r-650 17 0.220588 17 0.220588 137 153115 20291
r-209 22 0.17316 22 0.17316 37 54 46
r-644 30 0.48046 30 0.48046 2979 2969 2543
r-235 29 0.487685 29 0.487685 2366 1998 1541
r-12 30 0.370115 30 0.370115 9284 4766 402
r-910 40 0.492308 40 0.492308 164788 143095 107703
r-535 39 0.437247 39 0.437247 85196 60818 46135
r-238 11 0.327273 11 0.327273 0 4 1
r-718 28 0.253968 28 0.253968 900 1080 1271
r-797 37 0.513514 37 0.513514 85518 92432 95395
r-685 20 0.189474 20 0.189474 1000000 1000001 1000000
r-35 19 0.526316 19 0.526316 28 28 15
r-615 13 0.384615 13 0.384615 5 5 0
r-900 34 0.45098 34 0.45098 8859 10885 8714
r-342 18 0.20915 18 0.20915 480136 429594 39
r-619 15 0.247619 15 0.247619 4 166 110
r-737 21 0.0952381 21 0.0952381 1000003 1000001 141
r-792 17 0.382353 17 0.382353 8 4 1
r-822 22 0.454545 22 0.454545 77 66 55
r-247 33 0.492424 33 0.492424 49610 46187 37105
r-253 34 0.299465 34 0.299465 51920 63815 57619
r-31 13 0.512821 13 0.512821 1 1 0
r-618 12 0.409091 12 0.409091 0 0 0
r-48 15 0.533333 15 0.533333 3 3 2
r-72 25 0.513333 25 0.513333 508 581 440
r-868 23 0.0869565 23 0.0869565 1000005 1000010 96665
r-437 23 0.521739 23 0.521739 348 339 332
r-92 19 0.45614 19 0.45614 14 14 12
r-883 33 0.511364 33 0.511364 47486 46588 46207
r-523 28 0.47619 28 0.47619 5580 5280 4435
r-776 12 0.30303 12 0.30303 1 5 2
r-607 29 0.295567 29 0.295567 3125 1000006 1000001
r-919 31 0.503226 31 0.503226 11822 11277 12444
r-399 34 0.370766 34 0.370766 84903 89405 65661
r-495 24 0.344203 24 0.344203 361 384 407
r-777 21 0.0952381 21 0.0952381 1000002 1000005 1000002
r-376 18 0.366013 18 0.366013 20 19 17
r-979 39 0.099865 39 0.099865 18696 31754 7954
r-340 13 0.282051 13 0.282051 1 65 24
r-160 24 0.507246 24 0.507246 706 627 615
r-539 25 0.48 25 0.48 1018 1061 1124
r-293 35 0.292437 35 0.292437 217107 1000001 1000003
r-421 11 0.545455 11 0.545455 0 0 0
r-997 25 0.28 25 0.28 1115 1309 1253
r-636 26 0.52 26 0.52 1001 987 952
r-298 29 0.44335 29 0.44335 741 856 816
r-732 37 0.279279 37 0.279279 362767 269870 183478
r-544 38 0.500711 38 0.500711 532472 513611 468064
r-515 25 0.52 25 0.52 765 651 645
r-611 29 0.44335 29 0.44335 1240 893 644
r-182 27 0.518519 27 0.518519 1542 1421 1459
r-407 31 0.36129 31 0.36129 111561 51874 469
r-251 31 0.180645 31 0.180645 1000008 1000002 1000003
r-116 16 0.4 16 0.4 2 2 2
r-939 19 0.350877 19 0.350877 93 47 4
r-354 26 0.492308 26 0.492308 433 453 401
r-571 12 0.409091 12 0.409091 0 0 0
r-156 39 0.510121 39 0.510121 389223 347579 350418
r-288 32 0.314516 32 0.314516 32602 37087 26485
r-438 16 0.325 16 0.325 2 3 2
r-878 20 0.268421 20 0.268421 35 23084 6881
r-757 31 0.36129 31 0.36129 47916 40276 31515
r-166 22 0.484848 22 0.484848 50 64 51
r-509 13 0.538462 13 0.538462 1 1 1
r-147 24 0.507246 24 0.507246 431 374 364
r-789 38 0.341394 38 0.341394 410712 502807 472487
r-143 23 0.355731 23 0.355731 272 279 207
r-30 31 0.516129 31 0.516129 8705 8892 8067
r-562 12 0.530303 12 0.530303 0 0 0
r-177 19 0.409357 19 0.409357 14 22 17
r-978 27 0.205128 27 0.205128 1000001 1000002 102255
r-258 38 0.513514 38 0.513514 169102 145024 203259
r-329 40 0.296154 40 0.296154 826608 863010 610478
r-873 29 0.37931 29 0.37931 8727 8894 8453
r-980 37 0.315315 37 0.315315 351104 416759 555460
r-772 38 0.512091 38 0.512091 258838 240830 215177
r-435 10 0.2 10 0.2 0 8 5
r-963 13 0.461538 13 0.461538 0 0 0
r-843 31 0.36129 31 0.36129 28717 23746 17424
r-386 26 0.516923 26 0.516923 938 970 830
r-355 11 0.545455 11 0.545455 0 0 0
r-729 11 0.545455 11 0.545455 0 0 0
r-987 25 0.153333 25 0.153333 32 52 52
r-616 35 0.393277 35 0.393277 151923 126846 109789
r-60 21 0.514286 21 0.514286 121 101 96
r-187 18 0.529412 18 0.529412 24 19 17
r-4 19 0.350877 19 0.350877 6 88 40
r-925 37 0.315315 37 0.315315 1000005 1000000 8138
r-420 13 0.538462 13 0.538462 0 0 0
r-727 31 0.473118 31 0.473118 27431 24046 22522
r-844 20 0.336842 20 0.336842 10 142 115
r-630 13 0.538462 13 0.538462 0 0 0
r-333 38 0.422475 38 0.422475 474219 491496 468660
r-966 14 0.263736 14 0.263736 1 75 47
r-875 27 0.501425 27 0.501425 2343 2187 2189
r-44 19 0.280702 19 0.280702 12 11 12
r-94 21 0.514286 21 0.514286 117 100 96
r-483 29 0.37931 29 0.37931 4266 1412 219
r-536 38 0.193457 38 0.193457 211251 253906 164765
r-344 39 0.267206 39 0.267206 1000001 1000002 1000008
r-664 13 0.153846 13 0.153846 2393 2113 0
r-322 21 0.514286 21 0.514286 68 84 83
r-36 13 0.282051 13 0.282051 135 128 78
r-124 21 0.180952 21 0.180952 27 30 21
r-811 38 0.443812 38 0.443812 20332 21898 20243
r-965 28 0.388889 28 0.388889 122 249 149
r-264 18 0.424837 18 0.424837 9 7 6
r-862 13 0.538462 13 0.538462 0 0 0
r-388 12 0.530303 12 0.530303 0 0 0
r-365 34 0.515152 34 0.515152 39098 30781 29414
r-781 35 0.480672 35 0.480672 227632 206706 174026
r-886 12 0.530303 12 0.530303 0 0 0
r-720 21 0.32381 21 0.32381 1129 425 8
r-208 24 0.15942 24 0.15942 135 128 72
r-992 22 0.484848 22 0.484848 345 352 327
r-104 15 0.419048 15 0.419048 4 2 2
r-861 23 0.442688 23 0.442688 88 91 75
r-921 31 0.451613 31 0.451613 19649 19159 16898
r-563 38 0.513514 38 0.513514 238999 241057 193138
r-532 36 0.355556 36 0.355556 1000001 1000002 7002
r-677 33 0.170455 33 0.170455 5006 12117 9648
r-848 37 0.198198 37 0.198198 346567 202448 79419
r-993 10 0.533333 10 0.533333 0 0 0
r-914 40 0.408974 40 0.408974 1000003 1000005 1000008
r-543 37 0.198198 37 0.198198 201665 235596 151588
r-790 24 0.48913 24 0.48913 308 236 167
r-216 35 0.393277 35 0.393277 146150 161921 174224
r-768 38 0.512091 38 0.512091 237078 207578 225791
r-66 39 0.472335 39 0.472335 874794 813841 775635
r-464 37 0.105105 37 0.105105 14992 52454 29867
r-899 33 0.511364 33 0.511364 23884 24416 31791
r-1000 28 0.253968 28 0.253968 1000006 1000001 499
r-610 36 0.0555556 36 0.0555556 1000004 1000003 1000002
r-249 18 0.470588 18 0.470588 13 13 10
r-511 23 0.0869565 23 0.0869565 1000000 1000007 1000006
r-256 33 0.117424 33 0.117424 4756 5229 2106
r-510 27 0.0740741 27 0.0740741 1000007 1000002 1000009
r-637 19 0.280702 19 0.280702 6188 5011 9
r-604 40 0.296154 40 0.296154 10992 1000005 1000004
r-330 34 0.370766 34 0.370766 1235 8135 4500
r-994 13 0.461538 13 0.461538 0 0 0
r-452 10 0.466667 10 0.466667 0 0 0
r-296 34 0.470588 34 0.470588 14101 16804 11412
r-962 36 0.157143 36 0.157143 1000009 1000007 1000005
r-626 40 0.430769 40 0.430769 1000005 1000004 1000009
r-189 22 0.454545 22 0.454545 108 81 51
r-204 26 0.492308 26 0.492308 1528 1589 1509
r-122 13 0.282051 13 0.282051 0 0 0
r-77 14 0.43956 14 0.43956 1 1 0
r-975 26 0.270769 26 0.270769 924 692 491
r-390 23 0.498024 23 0.498024 246 230 257
r-731 22 0.367965 22 0.367965 79 35 8
r-654 30 0.434483 30 0.434483 1458 1361 1089
r-640 32 0.272177 32 0.272177 10026 1000003 1000007
r-520 33 0.477273 33 0.477273 8891 9493 7592
r-538 26 0.212308 26 0.212308 1000004 1000006 1000005
r-847 25 0.52 25 0.52 619 664 658
r-888 10 0.355556 10 0.355556 0 0 0
r-941 34 0.40107 34 0.40107 1767 2617 1737
r-949 39 0.472335 39 0.472335 57515 68002 57821
r-328 20 0.394737 20 0.394737 27 23 26
r-688 14 0.527473 14 0.527473 2 1 1
r-753 30 0.0666667 30 0.0666667 1000005 1000002 1000006
r-149 24 0.48913 24 0.48913 517 426 376
r-940 17 0.514706 17 0.514706 14 14 9
r-433 38 0.14936 38 0.14936 64116 117586 123807
r-126 11 0.545455 11 0.545455 0 0 0
r-714 11 0.327273 11 0.327273 0 1 1
r-436 14 0.527473 14 0.527473 1 1 1
r-798 13 0.512821 13 0.512821 1 1 1
r-865 17 0.514706 17 0.514706 10 8 5
r-853 35 0.292437 35 0.292437 73339 90461 65312
r-916 25 0.453333 25 0.453333 865 882 773
r-136 28 0.349206 28 0.349206 20647 12899 149
r-973 33 0.492424 33 0.492424 52106 46783 43765
r-374 35 0.494118 35 0.494118 139034 127185 94726
r-230 13 0.538462 13 0.538462 0 0 0
r-276 38 0.490754 38 0.490754 75834 90579 71463
r-700 38 0.398293 38 0.398293 544086 409471 361621
r-871 29 0.512315 29 0.512315 6497 6232 5991
r-796 23 0.300395 23 0.300395 262 260806 11706
r-553 12 0.530303 12 0.530303 0 0 0
r-967 15 0.533333 15 0.533333 2 2 2
r-226 11 0.545455 11 0.545455 0 0 0
r-491 34 0.486631 34 0.486631 89946 87509 85028
r-646 19 0.45614 19 0.45614 17 15 10
r-812 27 0.262108 27 0.262108 46741 1000007 1000005
r-384 32 0.514113 32 0.514113 13763 15125 17957
r-754 28 0.349206 28 0.349206 178 3651 1815
r-504 20 0.1 20 0.1 1000003 1000005 839699
r-172 29 0.246305 29 0.246305 413 1000003 1000005
r-155 10 0.466667 10 0.466667 0 0 0
r-545 34 0.299465 34 0.299465 28310 35922 38581
r-608 10 0.533333 10 0.533333 0 0 0
r-121 33 0.503788 33 0.503788 71199 65415 56704
r-662 33 0.515152 33 0.515152 31446 26874 25879
r-869 31 0.503226 31 0.503226 9360 9223 8460
r-24 25 0.5 25 0.5 286 251 221
r-895 29 0.0689655 29 0.0689655 1000008 1000005 1000000
r-891 16 0.5 16 0.5 2 1 1
r-639 16 0.325 16 0.325 208 60 0
r-192 19 0.19883 19 0.19883 1000005 1000004 4955
r-911 34 0.370766 34 0.370766 734 8682 2738
r-795 18 0.522876 18 0.522876 6 6 7
r-840 26 0.470769 26 0.470769 2101 1850 1600
r-243 35 0.329412 35 0.329412 129940 153350 176845
r-135 39 0.472335 39 0.472335 1000006 958004 794084
r-493 40 0.184615 40 0.184615 1000006 1000002 1000004
r-357 39 0.334683 39 0.334683 1000003 1000007 14733
r-740 14 0.263736 14 0.263736 595 643 4
r-769 24 0.391304 24 0.391304 62 102 76
r-82 10 0.466667 10 0.466667 0 0 0
r-836 14 0.142857 14 0.142857 36 8483 2126
r-885 23 0.300395 23 0.300395 218 274 271
r-45 14 0.362637 14 0.362637 2 36 16
r-756 18 0.503268 18 0.503268 23 20 16
r-565 32 0.443548 32 0.443548 39399 34815 34187
r-828 27 0.512821 27 0.512821 2284 1829 2143
r-946 30 0.496552 30 0.496552 14362 12602 10704
r-779 29 0.512315 29 0.512315 4227 4173 4276
r-370 16 0.5 16 0.5 6 4 6
r-402 38 0.462304 38 0.462304 415427 377916 359262
r-909 35 0.292437 35 0.292437 92202 86793 60772
r-693 27 0.39886 27 0.39886 1163 572 237
r-856 20 0.336842 20 0.336842 48 47 39
r-937 21 0.52381 21 0.52381 97 92 75
r-854 30 0.404598 30 0.404598 809 4173 1192
r-559 32 0.465726 32 0.465726 5187 5422 3905
r-287 26 0.507692 26 0.507692 2627 2256 2269
r-115 40 0.45 40 0.45 66987 75718 63832
r-3 16 0.525 16 0.525 3 3 3
r-829 23 0.513834 23 0.513834 236 228 226
r-16 29 0.502463 29 0.502463 7157 6566 6942
r-780 13 0.512821 13 0.512821 0 0 0
r-881 12 0.30303 12 0.30303 3 2 0
r-109 32 0.417339 32 0.417339 1425 1393 1138
r-257 36 0.436508 36 0.436508 20071 14325 10905
r-933 22 0.484848 22 0.484848 356 321 257
r-351 30 0.23908 30 0.23908 1000000 1000006 1000008
r-267 33 0.511364 33 0.511364 25962 23706 21343
r-93 25 0.42 25 0.42 1266 1092 905
r-211 28 0.304233 28 0.304233 546 164412 17089
r-860 29 0.37931 29 0.37931 157 507 411
r-459 20 0.442105 20 0.442105 26 21 18
r-841 27 0.39886 27 0.39886 3604 3230 2869
r-206 33 0.170455 33 0.170455 15226 14157 7875
r-872 22 0.484848 22 0.484848 107 97 80
r-440 25 0.22 25 0.22 166 199 273
r-866 34 0.515152 34 0.515152 37622 35834 35724
r-647 16 0.325 16 0.325 101 42 1
r-290 29 0.246305 29 0.246305 10493 8957 6351
r-281 35 0.161345 35 0.161345 1000005 1000002 1000003
r-125 11 0.181818 11 0.181818 59 50 0
r-71 11 0.545455 11 0.545455 0 0 0
r-850 18 0.20915 18 0.20915 1 1 1
r-901 17 0.529412 17 0.529412 11 10 6
r-846 25 0.153333 25 0.153333 500 257 85
r-984 24 0.15942 24 0.15942 1987 587 230
r-501 17 0.529412 17 0.529412 5 5 6
r-858 11 0.545455 11 0.545455 0 0 0
r-161 25 0.48 25 0.48 577 498 502
r-582 23 0.521739 23 0.521739 172 163 148
r-760 15 0.533333 15 0.533333 3 3 3
r-499 38 0.507824 38 0.507824 317935 292340 266857
r-432 27 0.48433 27 0.48433 1514 1391 1247
r-816 38 0.398293 38 0.398293 816138 707087 627667
r-749 19 0.491228 19 0.491228 32 26 27
r-838 35 0.329412 35 0.329412 1813 288792 33311
r-787 24 0.521739 24 0.521739 366 319 321
r-84 28 0.47619 28 0.47619 7147 6303 5456
r-197 25 0.38 25 0.38 514 512 675
r-890 36 0.412698 36 0.412698 216404 216952 203954
r-622 12 0.484848 12 0.484848 0 0 0
r-935 27 0.205128 27 0.205128 332 539 520
r-455 29 0.413793 29 0.413793 1270 611 440
r-766 14 0.362637 14 0.362637 0 0 0
r-596 17 0.529412 17 0.529412 5 5 6
r-275 30 0.186207 30 0.186207 1514 2596 2906
r-29 38 0.193457 38 0.193457 508120 495521 238357
r-773 12 0.545455 12 0.545455 0 0 0
r-852 20 0.268421 20 0.268421 17 13 8
r-859 23 0.521739 23 0.521739 257 245 222
r-683 38 0.490754 38 0.490754 432293 404208 349634
r-324 31 0.232258 31 0.232258 5711 7153 11733
r-64 38 0.512091 38 0.512091 136098 142785 195141
r-642 15 0.47619 15 0.47619 1 1 1
r-548 19 0.491228 19 0.491228 32 28 19
r-130 20 0.1 20 0.1 23238 1000004 1000010
r-492 16 0.4 16 0.4 1 1 1
r-112 10 0.466667 10 0.466667 0 0 0
r-19 24 0.391304 24 0.391304 161 71 32
r-581 11 0.327273 11 0.327273 0 0 0
r-261 10 0.466667 10 0.466667 0 0 0
r-876 20 0.268421 20 0.268421 10 11 12
r-57 20 0.268421 20 0.268421 18 19 18
r-138 28 0.0714286 28 0.0714286 1000002 1000004 1000001
r-313 15 0.419048 15 0.419048 1 1 1
r-68 40 0.328205 40 0.328205 1000005 1000003 1000000
r-83 10 0.466667 10 0.466667 0 0 0
r-614 17 0.220588 17 0.220588 2 3 2
r-375 28 0.507937 28 0.507937 2010 2119 2173
r-422 17 0.308824 17 0.308824 1 1 0
r-59 23 0.0869565 23 0.0869565 1000004 1000001 1000004
r-722 16 0.458333 16 0.458333 6 5 4
r-311 35 0.463866 35 0.463866 14946 17800 18531
r-273 18 0.522876 18 0.522876 26 24 26
r-423 22 0.367965 22 0.367965 453 221 20
r-849 33 0.265152 33 0.265152 16166 24984 25081
r-98 15 0.342857 15 0.342857 2 2 2
r-27 15 0.47619 15 0.47619 2 2 2
r-403 23 0.355731 23 0.355731 208 209 158
r-956 19 0.19883 19 0.19883 1000004 1000009 268
r-411 20 0.521053 20 0.521053 33 33 36
r-669 29 0.44335 29 0.44335 1310 1114 1027
r-736 26 0.212308 26 0.212308 338 387 310
r-356 12 0.30303 12 0.30303 0 0 0
r-37 25 0.52 25 0.52 1283 1153 1090
r-284 18 0.424837 18 0.424837 17 17 14
r-958 17 0.220588 17 0.220588 33362 64925 3838
r-318 22 0.52381 22 0.52381 231 194 122
r-363 37 0.315315 37 0.315315 458634 435301 364639
r-86 33 0.458333 33 0.458333 7439 7368 5811
r-708 22 0.506494 22 0.506494 311 270 263
r-305 40 0.408974 40 0.408974 899996 927181 1000005
r-347 28 0.518519 28 0.518519 2324 2182 1861
r-1 36 0.488889 36 0.488889 32902 29353 24934
r-799 26 0.492308 26 0.492308 493 578 395
r-165 21 0.180952 21 0.180952 21 13 7
r-699 23 0.166008 23 0.166008 1000006 1000002 1000009
r-889 36 0.355556 36 0.355556 143122 153519 174431
r-434 16 0.4 16 0.4 3 10 7
r-800 10 0.466667 10 0.466667 0 0 0
r-487 36 0.246032 36 0.246032 206202 217578 121512
r-460 34 0.299465 34 0.299465 3086 1000009 935024
r-585 27 0.358974 27 0.358974 127 2140 1378
r-414 32 0.120968 32 0.120968 1000005 1000000 385583
r-416 25 0.38 25 0.38 607 267 86
r-250 36 0.5 36 0.5 182710 175156 142265
r-184 36 0.457143 36 0.457143 158829 178226 171638
r-339 36 0.512698 36 0.512698 172821 171958 164313
r-676 29 0.133005 29 0.133005 579 1071 1140
r-692 38 0.102418 38 0.102418 1000008 1000002 1000004
r-217 29 0.0689655 29 0.0689655 1000006 1000004 1000007
r-58 37 0.510511 37 0.510511 289783 277960 270828
r-343 24 0.518116 24 0.518116 172 144 158
r-959 31 0.232258 31 0.232258 1000006 1000002 1000001
r-863 13 0.512821 13 0.512821 1 1 1
r-270 40 0.224359 40 0.224359 1000003 1000008 1000000
r-923 35 0.329412 35 0.329412 168490 182152 172360
r-880 36 0.514286 36 0.514286 66689 72274 68229
r-950 36 0.412698 36 0.412698 4621 29032 5249
r-240 31 0.473118 31 0.473118 3314 3070 3137
r-362 18 0.470588 18 0.470588 24 22 21
r-534 27 0.433048 27 0.433048 558 409 320
r-291 37 0.198198 37 0.198198 77056 129187 116152
r-274 40 0.0974359 40 0.0974359 168665 337683 234171
r-587 15 0.47619 15 0.47619 2 2 2
r-913 40 0.511538 40 0.511538 511251 416884 429321
r-710 19 0.526316 19 0.526316 23 26 27
r-127 37 0.153153 37 0.153153 1000004 1000008 1000007
r-447 21 0.495238 21 0.495238 50 46 46
r-454 10 0.355556 10 0.355556 0 0 0
r-346 35 0.463866 35 0.463866 124491 119493 110882
r-902 37 0.513514 37 0.513514 192558 197373 200404
r-574 20 0.189474 20 0.189474 44149 1000001 1000000
r-173 12 0.30303 12 0.30303 0 2 1
r-763 40 0.501282 40 0.501282 119012 125404 115743
r-503 38 0.398293 38 0.398293 885792 800201 712207
r-163 40 0.0974359 40 0.0974359 1000006 1000001 1000004
r-600 38 0.341394 38 0.341394 1000007 1000001 8461
r-61 40 0.357692 40 0.357692 13428 327154 58690
r-588 18 0.366013 18 0.366013 6 5 5
r-110 38 0.14936 38 0.14936 1000008 1000003 1000004
r-233 32 0.314516 32 0.314516 52428 29866 21333
r-594 29 0.192118 29 0.192118 627 854 617
r-336 22 0.519481 22 0.519481 132 120 104
r-801 38 0.308677 38 0.308677 604478 735297 737721
r-51 16 0.233333 16 0.233333 42109 37584 2
r-657 28 0.253968 28 0.253968 1000002 1000000 422487
r-996 10 0.355556 10 0.355556 0 0 0
r-231 21 0.380952 21 0.380952 113 116 97
r-169 29 0.295567 29 0.295567 1000005 1000009 729
r-427 12 0.530303 12 0.530303 0 0 0
r-320 11 0.327273 11 0.327273 0 0 0
r-22 23 0.355731 23 0.355731 32 412 163
r-651 20 0.521053 20 0.521053 35 28 42
r-694 39 0.099865 39 0.099865 32629 84143 72612
r-583 25 0.22 25 0.22 171 190 172
r-851 34 0.114082 34 0.114082 5108 5977 1984
r-827 22 0.454545 22 0.454545 59 50 49
r-514 32 0.314516 32 0.314516 425 1000003 44384
r-120 11 0.436364 11 0.436364 0 0 0
r-687 26 0.270769 26 0.270769 28448 1000002 1000004
r-164 29 0.413793 29 0.413793 500 606 485
r-474 33 0.170455 33 0.170455 1000008 1000006 1000001
r-540 29 0.133005 29 0.133005 1000003 1000009 1000003
r-213 32 0.514113 32 0.514113 15275 15455 13546
r-424 33 0.265152 33 0.265152 50750 42617 30470
r-395 24 0.289855 24 0.289855 200188 127434 139
r-999 19 0.19883 19 0.19883 1268 1000005 183028
r-759 27 0.14245 27 0.14245 89 164 234
r-63 22 0.0909091 22 0.0909091 1000007 1000000 1000006
r-663 33 0.0606061 33 0.0606061 1000002 1000004 1000000
r-397 18 0.111111 18 0.111111 21 1000002 1000003
r-707 40 0.512821 40 0.512821 566695 506515 505018
r-593 29 0.46798 29 0.46798 12161 10641 11474
r-146 36 0.512698 36 0.512698 74734 76983 78989
r-341 20 0.268421 20 0.268421 279903 265205 31
r-178 40 0.408974 40 0.408974 235420 50571 25363
r-835 26 0.409231 26 0.409231 1917 1810 1667
r-837 33 0.117424 33 0.117424 1000009 1000000 1000005
r-185 15 0.247619 15 0.247619 626 667 3
r-704 16 0.233333 16 0.233333 1 1 1
r-119 38 0.490754 38 0.490754 76746 86018 69105
r-457 11 0.545455 11 0.545455 0 0 0
r-648 38 0.512091 38 0.512091 275039 293253 280723
r-477 18 0.111111 18 0.111111 1000003 1000006 45
