p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.8	8	9	14	13	11	1.07692307692308	7.92599074300379
0.8	8	10	16	11	11	1.45454545454545	8.06577517976984
0.8	9	1	12	9	9	1.33333333333333	9.02670537778176
0.8	9	2	11	9	8	1.22222222222222	9.00696835671551
0.8	9	3	14	11	8	1.27272727272727	8.91379909128882
0.8	9	4	12	10	9	1.2	8.9350773547776
0.8	9	5	16	11	11	1.45454545454545	8.92009897259995
0.8	9	6	13	10	9	1.3	9.04936248296872
0.8	9	7	14	10	9	1.4	8.90224151299335
0.8	9	8	14	10	10	1.4	9.04386466713622
0.8	9	9	14	11	12	1.27272727272727	9.01853214837611
0.8	9	10	12	9	9	1.33333333333333	8.94182067615911
0.8	10	1	13	12	11	1.08333333333333	9.97441780855879
0.8	10	2	10	9	9	1.11111111111111	10.000069164997
0.8	10	3	14	11	10	1.27272727272727	9.99997826097533
0.8	10	4	16	11	10	1.45454545454545	10.0624379267916
0.8	10	5	13	10	11	1.3	10.0373990523629
0.8	10	6	11	7	8	1.57142857142857	10.0224876819178
0.8	10	7	11	10	10	1.1	10.0384186974727
0.8	10	8	14	9	10	1.55555555555556	9.92278112755157
0.8	10	9	13	11	10	1.18181818181818	9.99540806808509
0.8	10	10	14	11	11	1.27272727272727	10.0968382200226
0.8	11	1	10	8	7	1.25	11.0321736305021
0.8	11	2	14	11	11	1.27272727272727	10.9121957558673
0.8	11	3	14	10	9	1.4	10.9598108412232
0.8	11	4	15	11	10	1.36363636363636	11.0147977669258
0.8	11	5	12	10	9	1.2	10.9535891271662
0.8	11	6	13	10	10	1.3	11.0136361754965
0.8	11	7	11	11	10	1	10.9047592010815
0.8	11	8	10	8	7	1.25	11.0840710234828
0.8	11	9	11	9	9	1.22222222222222	11.0677397123538
0.8	11	10	12	11	10	1.09090909090909	11.0938448333181
0.8	12	1	11	8	10	1.375	12.0133728357032
0.8	12	2	12	8	8	1.5	12.0616784493439
0.8	12	3	12	9	8	1.33333333333333	11.9399811042007
0.8	12	4	12	10	10	1.2	11.971417033812
0.8	12	5	14	11	10	1.27272727272727	12.0338110602926
0.8	12	6	11	10	10	1.1	11.9881462727673
0.8	12	7	14	9	10	1.55555555555556	11.9151798059698
0.8	12	8	13	7	9	1.85714285714286	11.943211153103
0.8	12	9	14	11	11	1.27272727272727	11.9559564364608
0.8	12	10	12	10	11	1.2	12.0550672887359
0.8	13	1	11	7	8	1.57142857142857	12.9264967332594
0.8	13	2	12	9	9	1.33333333333333	12.9901578683872
0.8	13	3	9	7	7	1.28571428571429	13.0580151733011
0.8	13	4	9	8	8	1.125	13.0024225064088
0.8	13	5	14	10	10	1.4	13.04542707582
0.8	13	6	13	10	9	1.3	13.013996242499
0.8	13	7	12	9	9	1.33333333333333	13.0667345522903
0.8	13	8	9	7	7	1.28571428571429	13.0905492128339
0.8	13	9	11	8	8	1.375	12.9740982847754
0.8	13	10	12	10	10	1.2	13.0967180655338
0.8	14	1	10	7	7	1.42857142857143	14.0774985380005
0.8	14	2	14	10	10	1.4	13.9842454803176
0.8	14	3	13	9	7	1.44444444444444	14.0180154976901
0.8	14	4	11	9	9	1.22222222222222	14.0153716556728
0.8	14	5	11	9	9	1.22222222222222	14.0169745926745
0.8	14	6	13	10	11	1.3	13.955572385015
0.8	14	7	9	6	6	1.5	13.9364589299541
0.8	14	8	13	9	9	1.44444444444444	13.9511496630497
0.8	14	9	12	10	10	1.2	14.0993182188831
0.8	14	10	10	8	8	1.25	13.9643877483904
0.8	15	1	11	8	8	1.375	14.9820055516437
0.8	15	2	11	7	7	1.57142857142857	15.0197078639176
0.8	15	3	11	8	8	1.375	15.086856091395
0.8	15	4	10	8	7	1.25	14.9801787080243
0.8	15	5	10	7	7	1.42857142857143	14.9819658728316
0.8	15	6	10	8	8	1.25	15.0276219546795
0.8	15	7	7	5	5	1.4	15.0185876077507
0.8	15	8	12	8	8	1.5	15.0369370329194
0.8	15	9	12	9	9	1.33333333333333	15.0027735594194
0.8	15	10	9	7	7	1.28571428571429	15.0871639862657
0.8	16	1	11	8	9	1.375	16.051166619407
0.8	16	2	11	9	8	1.22222222222222	16.0256299234927
0.8	16	3	11	9	9	1.22222222222222	16.0919933465775
0.8	16	4	11	11	9	1	15.9338607124053
0.8	16	5	11	8	7	1.375	15.9793633211404
0.8	16	6	9	7	6	1.28571428571429	16.0868285531644
0.8	16	7	10	6	7	1.66666666666667	16.0532912344672
0.8	16	8	11	8	9	1.375	15.9251285018865
0.8	16	9	9	7	7	1.28571428571429	15.9039484022185
0.8	16	10	11	7	6	1.57142857142857	15.9288411601912
0.8	17	1	12	9	9	1.33333333333333	16.9597694086842
0.8	17	2	8	8	8	1	17.087520165788
0.8	17	3	11	7	8	1.57142857142857	17.0167481663171
0.8	17	4	9	8	7	1.125	16.9976773980074
0.8	17	5	13	8	9	1.625	17.0070845004171
0.8	17	6	12	8	8	1.5	16.9939612064045
0.8	17	7	9	7	7	1.28571428571429	17.0059110932983
0.8	17	8	9	9	8	1	17.0961024968419
0.8	17	9	10	7	8	1.42857142857143	17.0132721379399
0.8	17	10	8	7	6	1.14285714285714	16.9242780725472
0.8	18	1	10	7	7	1.42857142857143	18.0887075879145
0.8	18	2	7	6	6	1.16666666666667	17.9737598390784
0.8	18	3	11	7	8	1.57142857142857	17.9539261053782
0.8	18	4	7	5	7	1.4	18.0475128100719
0.8	18	5	9	7	7	1.28571428571429	18.0814297135919
0.8	18	6	11	7	7	1.57142857142857	18.0998698892537
0.8	18	7	8	6	6	1.33333333333333	17.9266100121196
0.8	18	8	10	7	7	1.42857142857143	17.9252802360803
0.8	18	9	9	5	6	1.8	17.9809356187005
0.8	18	10	10	8	8	1.25	17.9911855089013
0.8	19	1	12	7	7	1.71428571428571	19.0415601036046
0.8	19	2	15	8	8	1.875	19.065075750649
0.8	19	3	11	8	8	1.375	19.0551730867941
0.8	19	4	11	7	6	1.57142857142857	18.9962811069097
0.8	19	5	8	5	6	1.6	18.9471547166817
0.8	19	6	9	7	7	1.28571428571429	18.969329410186
0.8	19	7	13	8	8	1.625	19.014020651672
0.8	19	8	12	7	7	1.71428571428571	19.0812394649722
0.8	19	9	11	7	6	1.57142857142857	18.9011598116718
0.8	19	10	8	7	6	1.14285714285714	19.0072718214709
0.8	20	1	12	7	7	1.71428571428571	20.0123005488422
0.8	20	2	9	6	7	1.5	19.9169613955077
0.8	20	3	12	8	9	1.5	19.9971119501162
0.8	20	4	8	6	6	1.33333333333333	20.0226991658099
0.8	20	5	10	10	9	1	19.9529909290839
0.8	20	6	8	6	7	1.33333333333333	20.0622105967253
0.8	20	7	10	8	9	1.25	20.0491849677637
0.8	20	8	8	6	6	1.33333333333333	20.0837000797037
0.8	20	9	9	7	7	1.28571428571429	19.9794925565831
0.8	20	10	12	9	8	1.33333333333333	19.9238645541947
0.9	1	1	20	28	28	0.714285714285714	1.00584553941153
0.9	1	2	20	26	29	0.769230769230769	0.903799142269418
0.9	1	3	20	25	26	0.8	0.916347262915224
0.9	1	4	20	31	24	0.645161290322581	1.08174202269875
0.9	1	5	20	30	25	0.666666666666667	1.0194491410628
0.9	1	6	20	25	26	0.8	0.906021563149989
0.9	1	7	20	27	28	0.740740740740741	1.02755046160892
0.9	1	8	20	24	26	0.833333333333333	1.08430296992883
0.9	1	9	20	26	22	0.769230769230769	1.09448310565203
0.9	1	10	20	26	26	0.769230769230769	0.992624908406287
0.9	2	1	16	19	19	0.842105263157895	1.9439252327662
0.9	2	2	19	19	24	1	1.98646616172045
0.9	2	3	20	25	22	0.8	2.00753991720267
0.9	2	4	19	20	22	0.95	2.08166215224192
0.9	2	5	16	19	21	0.842105263157895	2.06650297315791
0.9	2	6	20	19	20	1.05263157894737	2.01259716674685
0.9	2	7	14	20	18	0.7	1.94485021042638
0.9	2	8	18	25	23	0.72	1.91743121170439
0.9	2	9	18	22	21	0.818181818181818	2.04144969391637
0.9	2	10	20	18	18	1.11111111111111	2.02668701196089
0.9	3	1	17	16	16	1.0625	3.02313755005598
0.9	3	2	16	21	19	0.761904761904762	2.99837787840515
0.9	3	3	17	19	18	0.894736842105263	2.9299824829679
0.9	3	4	16	20	16	0.8	2.98620535847731
0.9	3	5	16	17	16	0.941176470588235	3.02193122603931
0.9	3	6	16	17	19	0.941176470588235	3.02897053123452
0.9	3	7	18	19	19	0.947368421052632	3.00231008138508
0.9	3	8	17	21	16	0.80952380952381	3.00675152176991
0.9	3	9	13	17	15	0.764705882352941	3.00049789487384
0.9	3	10	16	15	16	1.06666666666667	2.9967355963774
0.9	4	1	15	15	17	1	3.9009947873652
0.9	4	2	15	14	14	1.07142857142857	4.0198419007007
0.9	4	3	16	16	15	1	3.97562587400898
0.9	4	4	14	15	13	0.933333333333333	3.92699116417207
0.9	4	5	13	14	15	0.928571428571429	4.09335792786442
0.9	4	6	17	18	17	0.944444444444444	4.03347719716839
0.9	4	7	16	19	18	0.842105263157895	3.97888652035035
0.9	4	8	19	16	18	1.1875	4.04471691008657
0.9	4	9	17	17	19	1	3.95974924867041
0.9	4	10	17	16	17	1.0625	4.05197084657848
0.9	5	1	15	15	16	1	4.99537472301163
0.9	5	2	16	18	15	0.888888888888889	5.05321857742965
0.9	5	3	15	16	16	0.9375	4.97491905200295
0.9	5	4	16	16	13	1	4.91808499754407
0.9	5	5	18	15	15	1.2	5.09493985385634
0.9	5	6	16	16	16	1	5.05195618448779
0.9	5	7	15	14	15	1.07142857142857	4.96804871335626
0.9	5	8	15	14	14	1.07142857142857	5.05749397636391
0.9	5	9	17	18	16	0.944444444444444	5.08465056377463
0.9	5	10	13	12	12	1.08333333333333	4.97579676047899
0.9	6	1	12	11	11	1.09090909090909	6.06347053898498
0.9	6	2	15	14	14	1.07142857142857	5.90736197857186
0.9	6	3	12	11	14	1.09090909090909	5.99507191041485
0.9	6	4	12	12	11	1	5.9128207906615
0.9	6	5	15	17	15	0.882352941176471	6.01476961979643
0.9	6	6	13	12	12	1.08333333333333	6.08505121320486
0.9	6	7	12	12	9	1	6.05018632761203
0.9	6	8	14	12	16	1.16666666666667	5.98417470785789
0.9	6	9	15	14	15	1.07142857142857	6.04295863779262
0.9	6	10	14	13	12	1.07692307692308	6.09064269848168
0.9	7	1	13	12	12	1.08333333333333	6.94717570510693
0.9	7	2	14	11	12	1.27272727272727	7.09156802468933
0.9	7	3	16	13	11	1.23076923076923	7.00840213727206
0.9	7	4	15	13	13	1.15384615384615	7.04716126662679
0.9	7	5	16	13	12	1.23076923076923	7.06403351160698
0.9	7	6	14	12	12	1.16666666666667	7.03200886677951
0.9	7	7	14	12	13	1.16666666666667	6.91481113745831
0.9	7	8	16	13	12	1.23076923076923	7.05809280001558
0.9	7	9	13	11	11	1.18181818181818	6.97912521017715
0.9	7	10	11	11	11	1	7.04208331988193
0.9	8	1	15	11	11	1.36363636363636	7.95461194696836
0.9	8	2	13	12	12	1.08333333333333	7.91886024442501
0.9	8	3	14	12	13	1.16666666666667	8.00553337312303
0.9	8	4	14	9	11	1.55555555555556	7.91776720504276
0.9	8	5	14	13	13	1.07692307692308	7.95454396689311
0.9	8	6	13	12	11	1.08333333333333	8.09063612227328
0.9	8	7	12	12	12	1	8.02275366033427
0.9	8	8	12	10	11	1.2	8.00212364718318
0.9	8	9	13	10	10	1.3	8.08274487396702
0.9	8	10	11	11	10	1	7.92275967812166
0.9	9	1	14	9	10	1.55555555555556	9.08466347828507
0.9	9	2	12	13	12	0.923076923076923	9.00389487105422
0.9	9	3	12	10	10	1.2	8.91359568331391
0.9	9	4	15	13	12	1.15384615384615	9.06149161611684
0.9	9	5	13	10	12	1.3	9.00354482331313
0.9	9	6	12	10	10	1.2	8.92013306342997
0.9	9	7	13	9	9	1.44444444444444	8.9668890631292
0.9	9	8	12	11	11	1.09090909090909	8.95653849844821
0.9	9	9	10	9	9	1.11111111111111	9.04794587092474
0.9	9	10	12	10	10	1.2	8.90311768725514
0.9	10	1	16	15	13	1.06666666666667	9.98578114332631
0.9	10	2	9	9	8	1	9.98260011505335
0.9	10	3	14	11	11	1.27272727272727	10.0016846492421
0.9	10	4	15	12	11	1.25	9.98494035131298
0.9	10	5	14	12	12	1.16666666666667	9.98474506041966
0.9	10	6	14	11	10	1.27272727272727	9.93009470342658
0.9	10	7	10	12	10	0.833333333333333	9.94475700007752
0.9	10	8	14	13	12	1.07692307692308	9.90447946228087
0.9	10	9	12	9	9	1.33333333333333	9.92075671236962
0.9	10	10	15	15	13	1	10.0935509377625
0.9	11	1	12	12	10	1	10.9819341254886
0.9	11	2	11	11	10	1	11.030556290783
0.9	11	3	12	10	11	1.2	11.0270350480918
0.9	11	4	12	12	12	1	10.9634866725188
0.9	11	5	6	5	5	1.2	11.0789261880796
0.9	11	6	12	10	9	1.2	10.9485503152478
0.9	11	7	9	8	8	1.125	10.9645466261543
0.9	11	8	12	11	10	1.09090909090909	10.9493894091342
0.9	11	9	11	10	11	1.1	11.0391440300737
0.9	11	10	13	11	11	1.18181818181818	11.0954084259924
0.9	12	1	13	10	10	1.3	12.0007223278284
0.9	12	2	14	11	10	1.27272727272727	11.9270696888212
0.9	12	3	15	9	9	1.66666666666667	11.9245511940215
0.9	12	4	11	10	11	1.1	12.0766723866109
0.9	12	5	12	10	12	1.2	12.0299670728855
0.9	12	6	16	13	13	1.23076923076923	11.9007399045862
0.9	12	7	12	9	9	1.33333333333333	11.9740416873246
0.9	12	8	11	8	8	1.375	12.0931598514784
0.9	12	9	11	9	10	1.22222222222222	11.9045640295371
0.9	12	10	14	11	13	1.27272727272727	11.9702218976337
0.9	13	1	12	10	10	1.2	12.9535817597061
0.9	13	2	11	9	9	1.22222222222222	13.0297202457208
0.9	13	3	15	11	12	1.36363636363636	13.0190976770595
0.9	13	4	13	11	9	1.18181818181818	13.045885043079
0.9	13	5	12	9	9	1.33333333333333	12.9936772917397
0.9	13	6	12	12	10	1	13.0577355680522
0.9	13	7	10	9	9	1.11111111111111	13.014516230952
0.9	13	8	10	8	8	1.25	12.9636159112211
0.9	13	9	12	10	8	1.2	12.984647670202
0.9	13	10	10	9	8	1.11111111111111	12.920005985396
0.9	14	1	13	10	10	1.3	13.9479737409856
0.9	14	2	11	9	9	1.22222222222222	14.0996149295475
0.9	14	3	11	9	9	1.22222222222222	14.0341740879696
0.9	14	4	13	13	12	1	14.0407460150309
0.9	14	5	7	7	6	1	14.0623852103483
0.9	14	6	9	7	7	1.28571428571429	14.0191177978646
0.9	14	7	12	10	10	1.2	13.9908255690243
0.9	14	8	12	8	9	1.5	14.0654547350015
0.9	14	9	9	6	7	1.5	14.0893206256442
0.9	14	10	10	7	8	1.42857142857143	13.9325838548597
0.9	15	1	11	8	9	1.375	14.9393739150837
0.9	15	2	7	7	7	1	15.0125207292382
0.9	15	3	9	6	6	1.5	14.9989444263279
0.9	15	4	10	9	7	1.11111111111111	15.0590959113557
0.9	15	5	14	9	9	1.55555555555556	15.0521354892757
0.9	15	6	12	8	8	1.5	14.9398567845114
0.9	15	7	12	9	9	1.33333333333333	14.9058799192775
0.9	15	8	10	8	10	1.25	14.9216650904156
0.9	15	9	12	9	11	1.33333333333333	14.9250014503486
0.9	15	10	14	11	11	1.27272727272727	15.0933095469605
0.9	16	1	10	8	8	1.25	16.0122116589453
0.9	16	2	10	7	7	1.42857142857143	16.017916049622
0.9	16	3	11	9	9	1.22222222222222	15.9656681034714
0.9	16	4	10	9	8	1.11111111111111	16.036646214081
0.9	16	5	12	9	9	1.33333333333333	16.0748565053567
0.9	16	6	14	12	11	1.16666666666667	15.9364039914217
0.9	16	7	13	10	10	1.3	16.057343399711
0.9	16	8	12	9	9	1.33333333333333	15.9313101000153
0.9	16	9	14	11	11	1.27272727272727	15.9687074696645
0.9	16	10	11	8	8	1.375	16.0553851964884
0.9	17	1	8	7	7	1.14285714285714	16.9612580990884
0.9	17	2	8	7	6	1.14285714285714	17.083042467339
0.9	17	3	8	6	5	1.33333333333333	17.0569574326277
0.9	17	4	9	6	6	1.5	16.9986362914555
0.9	17	5	8	8	8	1	16.9335195378866
0.9	17	6	13	11	10	1.18181818181818	17.0701085276436
0.9	17	7	12	9	9	1.33333333333333	16.9179250147659
0.9	17	8	8	6	6	1.33333333333333	17.0279035724234
0.9	17	9	10	7	7	1.42857142857143	16.968966856692
0.9	17	10	11	8	9	1.375	16.9018443517853
0.9	18	1	9	7	7	1.28571428571429	17.9551146983635
0.9	18	2	10	7	7	1.42857142857143	17.9404018353205
0.9	18	3	10	10	10	1	17.9104362056125
0.9	18	4	11	8	9	1.375	17.9831868849229
0.9	18	5	16	10	9	1.6	17.9510689406656
0.9	18	6	11	8	8	1.375	18.0926345368382
0.9	18	7	9	9	7	1	17.9709058162291
0.9	18	8	11	9	9	1.22222222222222	17.925329115428
0.9	18	9	8	7	6	1.14285714285714	17.9102126734797
0.9	18	10	11	8	8	1.375	17.9772353240289
0.9	19	1	7	6	5	1.16666666666667	19.0367438702844
0.9	19	2	10	7	7	1.42857142857143	19.057910110848
0.9	19	3	7	7	7	1	18.9915467514191
0.9	19	4	13	9	9	1.44444444444444	19.0151775606442
0.9	19	5	13	10	10	1.3	18.9854854390025
0.9	19	6	12	9	9	1.33333333333333	18.9041018933989
0.9	19	7	11	8	8	1.375	19.0042270120233
0.9	19	8	10	8	8	1.25	18.9051242002752
0.9	19	9	11	7	7	1.57142857142857	18.9003707970027
0.9	19	10	12	8	8	1.5	18.9509198002983
0.9	20	1	10	9	8	1.11111111111111	19.9795763705391
0.9	20	2	10	9	10	1.11111111111111	20.0215821532533
0.9	20	3	8	6	7	1.33333333333333	19.9521922678687
0.9	20	4	8	7	7	1.14285714285714	20.0983582199086
0.9	20	5	11	8	8	1.375	19.9395504551008
0.9	20	6	10	8	9	1.25	19.9024193323683
0.9	20	7	11	8	8	1.375	19.9534742463846
0.9	20	8	10	8	8	1.25	20.0740091634914
0.9	20	9	10	8	8	1.25	19.9805347489659
0.9	20	10	12	8	8	1.5	19.9475892186631
