p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.8	8	5	12	11	10	1.2	8.09798396066762
0.8	8	6	13	10	10	1.3	8.00804036376067
0.8	8	7	15	14	13	1.15384615384615	8.07824665578082
0.8	8	8	13	12	13	1	7.92343723326921
0.8	8	9	14	13	11	1.27272727272727	8.01242502890527
0.8	8	10	16	11	11	1.45454545454545	8.02933720769361
0.8	9	1	12	9	9	1.33333333333333	9.06258070971817
0.8	9	2	11	9	8	1.375	9.0424931355752
0.8	9	3	14	11	8	1.75	8.90124512272887
0.8	9	4	12	10	9	1.33333333333333	8.93424998759292
0.8	9	5	16	11	11	1.45454545454545	9.02865947522223
0.8	9	6	13	10	9	1.44444444444444	9.02528650374152
0.8	9	7	14	10	9	1.55555555555556	8.92239332054742
0.8	9	8	14	10	10	1.4	8.94462259905413
0.8	9	9	14	11	12	1.16666666666667	8.90023881453089
0.8	9	10	12	9	9	1.33333333333333	9.04637089911848
0.8	10	1	13	12	11	1.18181818181818	9.99829462640919
0.8	10	2	10	9	9	1.11111111111111	9.99587731081992
0.8	10	3	14	11	10	1.4	9.92500972272828
0.8	10	4	16	11	10	1.6	9.92082647159696
0.8	10	5	13	10	11	1.18181818181818	10.0561865582131
0.8	10	6	11	7	8	1.375	10.0029707835522
0.8	10	7	11	10	10	1.1	9.904737961106
0.8	10	8	14	9	10	1.4	10.0187188415322
0.8	10	9	13	11	10	1.3	9.90593394702301
0.8	10	10	14	11	11	1.27272727272727	9.97807548986748
0.8	11	1	10	8	7	1.42857142857143	11.090456040157
0.8	11	2	14	11	11	1.27272727272727	11.0679799932986
0.8	11	3	14	10	9	1.55555555555556	11.0924576986581
0.8	11	4	15	11	10	1.5	11.0189920771867
0.8	11	5	12	10	9	1.33333333333333	10.9899160380475
0.8	11	6	13	10	10	1.3	11.035757662775
0.8	11	7	11	11	10	1.1	11.0721836388111
0.8	11	8	10	8	7	1.42857142857143	10.9218142561149
0.8	11	9	11	9	9	1.22222222222222	11.0200762292836
0.8	11	10	12	11	10	1.2	11.0041144965217
0.8	12	1	11	8	10	1.1	12.0754782909527
0.8	12	2	12	8	8	1.5	12.0494656194467
0.8	12	3	12	9	8	1.5	11.927318163868
0.8	12	4	12	10	10	1.2	12.0498002029955
0.8	12	5	14	11	10	1.4	11.9382405104581
0.8	12	6	11	10	10	1.1	11.9218866886105
0.8	12	7	14	9	10	1.4	12.0821105184965
0.8	12	8	13	7	9	1.44444444444444	12.0517367938533
0.8	12	9	14	11	11	1.27272727272727	11.9372793872841
0.8	12	10	12	10	11	1.09090909090909	11.9191033408511
0.8	13	1	11	7	8	1.375	13.0477406153455
0.8	13	2	12	9	9	1.33333333333333	12.9028751502745
0.8	13	3	9	7	7	1.28571428571429	13.0535959982779
0.8	13	4	9	8	8	1.125	13.018654381251
0.8	13	5	14	10	10	1.4	12.9641567387152
0.8	13	6	13	10	9	1.44444444444444	12.9904709665105
0.8	13	7	12	9	9	1.33333333333333	13.0636498604435
0.8	13	8	9	7	7	1.28571428571429	12.940444646962
0.8	13	9	11	8	8	1.375	13.0092295303475
0.8	13	10	12	10	10	1.2	13.0095668463968
0.8	14	1	10	7	7	1.42857142857143	14.0012626217678
0.8	14	2	14	10	10	1.4	14.049307875149
0.8	14	3	13	9	7	1.85714285714286	14.0954850017559
0.8	14	4	11	9	9	1.22222222222222	14.0330355869606
0.8	14	5	11	9	9	1.22222222222222	13.9425358054694
0.8	14	6	13	10	11	1.18181818181818	13.9136029059999
0.8	14	7	9	6	6	1.5	13.9875642712228
0.8	14	8	13	9	9	1.44444444444444	14.0760200207587
0.8	14	9	12	10	10	1.2	13.9789951973595
0.8	14	10	10	8	8	1.25	14.0211650078185
0.8	15	1	11	8	8	1.375	14.9090286238585
0.8	15	2	11	7	7	1.57142857142857	14.9255561489146
0.8	15	3	11	8	8	1.375	15.0405410921201
0.8	15	4	10	8	7	1.42857142857143	14.9894419626333
0.8	15	5	10	7	7	1.42857142857143	15.0746311777737
0.8	15	6	10	8	8	1.25	15.0653041620273
0.8	15	7	7	5	5	1.4	14.9652976331301
0.8	15	8	12	8	8	1.5	15.0982345242053
0.8	15	9	12	9	9	1.33333333333333	15.0900615843479
0.8	15	10	9	7	7	1.28571428571429	14.9726794830989
0.8	16	1	11	8	9	1.22222222222222	16.0224016172811
0.8	16	2	11	9	8	1.375	16.0428898529615
0.8	16	3	11	9	9	1.22222222222222	15.9244779428467
0.8	16	4	11	11	9	1.22222222222222	15.9872271741275
0.8	16	5	11	8	7	1.57142857142857	16.0967716225423
0.8	16	6	9	7	6	1.5	15.9090186168905
0.8	16	7	10	6	7	1.42857142857143	16.0337069154251
0.8	16	8	11	8	9	1.22222222222222	16.0972979106009
0.8	16	9	9	7	7	1.28571428571429	16.0966445378028
0.8	16	10	11	7	6	1.83333333333333	16.0762092397548
0.8	17	1	12	9	9	1.33333333333333	16.9411962175276
0.8	17	2	8	8	8	1	17.0115627688356
0.8	17	3	11	7	8	1.375	17.0015197970904
0.8	17	4	9	8	7	1.28571428571429	16.9151108120102
0.8	17	5	13	8	9	1.44444444444444	16.9945595894009
0.8	17	6	12	8	8	1.5	16.9171824668068
0.8	17	7	9	7	7	1.28571428571429	16.9871250864584
0.8	17	8	9	9	8	1.125	17.0502260529436
0.8	17	9	10	7	8	1.25	17.0339081663173
0.8	17	10	8	7	6	1.33333333333333	17.0870026845951
0.8	18	1	10	7	7	1.42857142857143	17.9708695571404
0.8	18	2	7	6	6	1.16666666666667	18.0339258948807
0.8	18	3	11	7	8	1.375	18.0628443954978
0.8	18	4	7	5	7	1	17.9277010388672
0.8	18	5	9	7	7	1.28571428571429	17.9460733880289
0.8	18	6	11	7	7	1.57142857142857	18.0421502781101
0.8	18	7	8	6	6	1.33333333333333	18.0404155828524
0.8	18	8	10	7	7	1.42857142857143	17.9492957625072
0.8	18	9	9	5	6	1.5	18.0136181483511
0.8	18	10	10	8	8	1.25	18.0549113005865
0.8	19	1	12	7	7	1.71428571428571	18.962747341115
0.8	19	2	15	8	8	1.875	18.9792112558614
0.8	19	3	11	8	8	1.375	19.0977859736886
0.8	19	4	11	7	6	1.83333333333333	19.0825435875449
0.8	19	5	8	5	6	1.33333333333333	18.9685510573909
0.8	19	6	9	7	7	1.28571428571429	18.9828397327568
0.8	19	7	13	8	8	1.625	18.9757663587108
0.8	19	8	12	7	7	1.71428571428571	19.0453317830805
0.8	19	9	11	7	6	1.83333333333333	18.9284956587479
0.8	19	10	8	7	6	1.33333333333333	19.0330485075247
0.8	20	1	12	7	7	1.71428571428571	19.9954883298371
0.8	20	2	9	6	7	1.28571428571429	19.9642758380622
0.8	20	3	12	8	9	1.33333333333333	20.0521620946936
0.8	20	4	8	6	6	1.33333333333333	20.0841216766741
0.8	20	5	10	10	9	1.11111111111111	20.0982581043616
0.8	20	6	8	6	7	1.14285714285714	20.0739554638974
0.8	20	7	10	8	9	1.11111111111111	19.9547111759894
0.8	20	8	8	6	6	1.33333333333333	20.0435690404847
0.8	20	9	9	7	7	1.28571428571429	19.9926309230737
0.8	20	10	12	9	8	1.5	19.9130468378775
0.9	1	1	20	28	28	0.714285714285714	1.04710161434487
0.9	1	2	20	26	29	0.689655172413793	0.957757812086493
0.9	1	3	20	25	26	0.769230769230769	1.06129124509171
0.9	1	4	20	31	24	0.833333333333333	1.02866385607049
0.9	1	5	20	30	25	0.8	0.978061920264736
0.9	1	6	20	25	26	0.769230769230769	0.958973568119109
0.9	1	7	20	27	28	0.714285714285714	0.930679486086592
0.9	1	8	20	24	26	0.769230769230769	0.990800031460822
0.9	1	9	20	26	22	0.909090909090909	0.907979963906109
0.9	1	10	20	26	26	0.769230769230769	0.964891403215006
0.9	2	1	16	19	19	0.842105263157895	2.09010036229156
0.9	2	2	19	19	24	0.791666666666667	1.9557091774419
0.9	2	3	20	25	22	0.909090909090909	1.90599496243522
0.9	2	4	19	20	22	0.863636363636364	2.07107964521274
0.9	2	5	16	19	21	0.761904761904762	1.93768665515818
0.9	2	6	20	19	20	1	1.91444666511379
0.9	2	7	14	20	18	0.777777777777778	2.08196375938132
0.9	2	8	18	25	23	0.782608695652174	2.02262751297094
0.9	2	9	18	22	21	0.857142857142857	2.06391166406684
0.9	2	10	20	18	18	1.11111111111111	1.92589326468296
0.9	3	1	17	16	16	1.0625	2.98284537736326
0.9	3	2	16	21	19	0.842105263157895	2.94531206511892
0.9	3	3	17	19	18	0.944444444444444	2.94100272203796
0.9	3	4	16	20	16	1	3.043512290949
0.9	3	5	16	17	16	1	2.95812802878208
0.9	3	6	16	17	19	0.842105263157895	2.98361487975344
0.9	3	7	18	19	19	0.947368421052632	2.95849384665489
0.9	3	8	17	21	16	1.0625	3.05750125050545
0.9	3	9	13	17	15	0.866666666666667	3.06688926359639
0.9	3	10	16	15	16	1	3.07037099250592
0.9	4	1	15	15	17	0.882352941176471	4.0933835787233
0.9	4	2	15	14	14	1.07142857142857	4.06400090418756
0.9	4	3	16	16	15	1.06666666666667	3.97243542363867
0.9	4	4	14	15	13	1.07692307692308	3.93741876883432
0.9	4	5	13	14	15	0.866666666666667	3.9803058440797
0.9	4	6	17	18	17	1	3.96911775753833
0.9	4	7	16	19	18	0.888888888888889	3.9141210061498
0.9	4	8	19	16	18	1.05555555555556	4.09436724279076
0.9	4	9	17	17	19	0.894736842105263	4.00549679743126
0.9	4	10	17	16	17	1	4.07186224400066
0.9	5	1	15	15	16	0.9375	5.03849984402768
0.9	5	2	16	18	15	1.06666666666667	5.0731593624223
0.9	5	3	15	16	16	0.9375	5.0685426928103
0.9	5	4	16	16	13	1.23076923076923	5.02484619556926
0.9	5	5	18	15	15	1.2	5.09033563621342
0.9	5	6	16	16	16	1	5.06702249823138
0.9	5	7	15	14	15	1	4.90497824489139
0.9	5	8	15	14	14	1.07142857142857	5.05470375618897
0.9	5	9	17	18	16	1.0625	5.00659389640205
0.9	5	10	13	12	12	1.08333333333333	5.04538919930346
0.9	6	1	12	11	11	1.09090909090909	6.01802645479329
0.9	6	2	15	14	14	1.07142857142857	6.08234349582344
0.9	6	3	12	11	14	0.857142857142857	6.05385402143002
0.9	6	4	12	12	11	1.09090909090909	5.98750867210329
0.9	6	5	15	17	15	1	5.99086524737068
0.9	6	6	13	12	12	1.08333333333333	6.07636865931563
0.9	6	7	12	12	9	1.33333333333333	6.09692209679633
0.9	6	8	14	12	16	0.875	6.07049307497218
0.9	6	9	15	14	15	1	5.96273083477281
0.9	6	10	14	13	12	1.16666666666667	6.02140945889987
0.9	7	1	13	12	12	1.08333333333333	6.95805590818636
0.9	7	2	14	11	12	1.16666666666667	7.0428487196099
0.9	7	3	16	13	11	1.45454545454545	6.93157613473013
0.9	7	4	15	13	13	1.15384615384615	7.08074152958579
0.9	7	5	16	13	12	1.33333333333333	6.99213786367327
0.9	7	6	14	12	12	1.16666666666667	7.06891022929922
0.9	7	7	14	12	13	1.07692307692308	7.00779269565828
0.9	7	8	16	13	12	1.33333333333333	6.93538703289814
0.9	7	9	13	11	11	1.18181818181818	6.9752857781481
0.9	7	10	11	11	11	1	7.06093599214219
0.9	8	1	15	11	11	1.36363636363636	8.09671507421881
0.9	8	2	13	12	12	1.08333333333333	8.0485640049912
0.9	8	3	14	12	13	1.07692307692308	8.04007680686191
0.9	8	4	14	9	11	1.27272727272727	8.05489880619571
0.9	8	5	14	13	13	1.07692307692308	8.00295944167301
0.9	8	6	13	12	11	1.18181818181818	7.98846752140671
0.9	8	7	12	12	12	1	7.95010876618326
0.9	8	8	12	10	11	1.09090909090909	7.90356475096196
0.9	8	9	13	10	10	1.3	7.94458565600216
0.9	8	10	11	11	10	1.1	8.07356923171319
0.9	9	1	14	9	10	1.4	9.06082144416869
0.9	9	2	12	13	12	1	8.95697639887221
0.9	9	3	12	10	10	1.2	8.96189111717977
0.9	9	4	15	13	12	1.25	9.03966677766293
0.9	9	5	13	10	12	1.08333333333333	9.06883799638599
0.9	9	6	12	10	10	1.2	8.99232443291694
0.9	9	7	13	9	9	1.44444444444444	8.98907834365964
0.9	9	8	12	11	11	1.09090909090909	8.9860019383952
0.9	9	9	10	9	9	1.11111111111111	9.01793263666332
0.9	9	10	12	10	10	1.2	8.96625057635829
0.9	10	1	16	15	13	1.23076923076923	10.0957564475015
0.9	10	2	9	9	8	1.125	10.0565721557941
0.9	10	3	14	11	11	1.27272727272727	10.0726657573134
0.9	10	4	15	12	11	1.36363636363636	9.9142356779892
0.9	10	5	14	12	12	1.16666666666667	10.0255719736684
0.9	10	6	14	11	10	1.4	10.0721068793442
0.9	10	7	10	12	10	1	9.952062997967
0.9	10	8	14	13	12	1.16666666666667	9.98129673996009
0.9	10	9	12	9	9	1.33333333333333	10.0644186399877
0.9	10	10	15	15	13	1.15384615384615	10.0283928826451
0.9	11	1	12	12	10	1.2	10.9871605872642
0.9	11	2	11	11	10	1.1	11.0092103065457
0.9	11	3	12	10	11	1.09090909090909	10.9216744864825
0.9	11	4	12	12	12	1	11.0154921947513
0.9	11	5	6	5	5	1.2	10.944303302234
0.9	11	6	12	10	9	1.33333333333333	11.06983054718
0.9	11	7	9	8	8	1.125	10.9735499361064
0.9	11	8	12	11	10	1.2	11.0644343511201
0.9	11	9	11	10	11	1	11.0991058453918
0.9	11	10	13	11	11	1.18181818181818	11.0619836995378
0.9	12	1	13	10	10	1.3	11.9792509432882
0.9	12	2	14	11	10	1.4	12.0004092045594
0.9	12	3	15	9	9	1.66666666666667	12.0546401442029
0.9	12	4	11	10	11	1	11.9752512092236
0.9	12	5	12	10	12	1	12.0111091372557
0.9	12	6	16	13	13	1.23076923076923	12.0665482600685
0.9	12	7	12	9	9	1.33333333333333	12.0948645317927
0.9	12	8	11	8	8	1.375	12.0282413544599
0.9	12	9	11	9	10	1.1	12.0538706998341
0.9	12	10	14	11	13	1.07692307692308	11.9656270550564
0.9	13	1	12	10	10	1.2	12.9688043782488
0.9	13	2	11	9	9	1.22222222222222	12.9126376388129
0.9	13	3	15	11	12	1.25	12.9634962273296
0.9	13	4	13	11	9	1.44444444444444	12.967384112021
0.9	13	5	12	9	9	1.33333333333333	13.0767098437529
0.9	13	6	12	12	10	1.2	12.946861638315
0.9	13	7	10	9	9	1.11111111111111	12.9032578332815
0.9	13	8	10	8	8	1.25	12.9009945177939
0.9	13	9	12	10	8	1.5	12.9950071725994
0.9	13	10	10	9	8	1.25	13.016693728324
0.9	14	1	13	10	10	1.3	13.980166736152
0.9	14	2	11	9	9	1.22222222222222	13.9844819745049
0.9	14	3	11	9	9	1.22222222222222	13.989957248047
0.9	14	4	13	13	12	1.08333333333333	13.9842856345698
0.9	14	5	7	7	6	1.16666666666667	14.0347632966936
0.9	14	6	9	7	7	1.28571428571429	13.9463616135065
0.9	14	7	12	10	10	1.2	14.0924294814467
0.9	14	8	12	8	9	1.33333333333333	13.9590835003182
0.9	14	9	9	6	7	1.28571428571429	13.9735873729456
0.9	14	10	10	7	8	1.25	13.9452193037141
0.9	15	1	11	8	9	1.22222222222222	15.0415418673307
0.9	15	2	7	7	7	1	15.0788158280309
0.9	15	3	9	6	6	1.5	14.9848597957287
0.9	15	4	10	9	7	1.42857142857143	15.0088476875331
0.9	15	5	14	9	9	1.55555555555556	14.9575820726342
0.9	15	6	12	8	8	1.5	15.0600991175976
0.9	15	7	12	9	9	1.33333333333333	14.9631723576225
0.9	15	8	10	8	10	1	14.9552569672
0.9	15	9	12	9	11	1.09090909090909	14.9895922083408
0.9	15	10	14	11	11	1.27272727272727	15.0878621047363
0.9	16	1	10	8	8	1.25	15.9183335527312
0.9	16	2	10	7	7	1.42857142857143	15.9055153780151
0.9	16	3	11	9	9	1.22222222222222	16.0712156195659
0.9	16	4	10	9	8	1.25	16.0464305205736
0.9	16	5	12	9	9	1.33333333333333	15.9595221603289
0.9	16	6	14	12	11	1.27272727272727	16.0347304682247
0.9	16	7	13	10	10	1.3	16.0024906445295
0.9	16	8	12	9	9	1.33333333333333	15.9326781179756
0.9	16	9	14	11	11	1.27272727272727	16.0944583265576
0.9	16	10	11	8	8	1.375	15.9442044580355
0.9	17	1	8	7	7	1.14285714285714	16.9836373079568
0.9	17	2	8	7	6	1.33333333333333	17.099182874104
0.9	17	3	8	6	5	1.6	16.9998395824805
0.9	17	4	9	6	6	1.5	16.9801430943888
0.9	17	5	8	8	8	1	16.9301353458781
0.9	17	6	13	11	10	1.3	16.9556332071777
0.9	17	7	12	9	9	1.33333333333333	17.0649041441269
0.9	17	8	8	6	6	1.33333333333333	16.9281023373827
0.9	17	9	10	7	7	1.42857142857143	16.9146850821096
0.9	17	10	11	8	9	1.22222222222222	16.9987169121392
0.9	18	1	9	7	7	1.28571428571429	18.0336690296885
0.9	18	2	10	7	7	1.42857142857143	17.9537730272859
0.9	18	3	10	10	10	1	18.0432063092478
0.9	18	4	11	8	9	1.22222222222222	17.9427251639776
0.9	18	5	16	10	9	1.77777777777778	17.9900406959932
0.9	18	6	11	8	8	1.375	18.0220384886954
0.9	18	7	9	9	7	1.28571428571429	18.0473300437909
0.9	18	8	11	9	9	1.22222222222222	17.9452767031267
0.9	18	9	8	7	6	1.33333333333333	18.0391272711568
0.9	18	10	11	8	8	1.375	18.0569795129821
0.9	19	1	7	6	5	1.4	18.9580157580785
0.9	19	2	10	7	7	1.42857142857143	19.0633567702491
0.9	19	3	7	7	7	1	19.0665069379378
0.9	19	4	13	9	9	1.44444444444444	19.0661978974473
0.9	19	5	13	10	10	1.3	18.9649336649571
0.9	19	6	12	9	9	1.33333333333333	18.9772071373183
0.9	19	7	11	8	8	1.375	18.9556252801325
0.9	19	8	10	8	8	1.25	18.9390492095146
0.9	19	9	11	7	7	1.57142857142857	18.9223170796409
0.9	19	10	12	8	8	1.5	18.9458391576074
0.9	20	1	10	9	8	1.25	19.954695460666
0.9	20	2	10	9	10	1	20.0690330286976
0.9	20	3	8	6	7	1.14285714285714	20.0199040637817
0.9	20	4	8	7	7	1.14285714285714	20.0619250148535
0.9	20	5	11	8	8	1.375	19.9557825006079
0.9	20	6	10	8	9	1.11111111111111	19.9289085064083
0.9	20	7	11	8	8	1.375	19.9668339123018
0.9	20	8	10	8	8	1.25	19.932890626695
0.9	20	9	10	8	8	1.25	19.9693717732094
0.9	20	10	12	8	8	1.5	20.0894672322087
