instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs50_b09m_s40_AB03 22 22 -1 -1 -1
mcs50_b09m_s40_AB04 23 23 -1 -1 -1
mcs50_b09m_s40_AB05 20 -1 -1 -1 -1
mcs50_b09m_s40_AB06 9 9 -1 -1 -1
mcs50_b09m_s40_AB07 2 2 -1 -1 -1
mcs50_b09m_s40_AB08 4 -1 -1 -1 -1
mcs50_b09m_s40_AB09 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB00 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB01 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB02 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB03 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB04 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB05 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB06 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB07 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB08 -1 -1 -1 -1 -1
mcs50_b09m_s50_AB09 -1 -1 -1 -1 -1
mcs50_m2D_s10_AB00 7 7 7 7 7
mcs50_m2D_s10_AB01 11 11 11 11 11
mcs50_m2D_s10_AB02 4 4 4 4 4
mcs50_m2D_s10_AB03 120 120 120 120 120
mcs50_m2D_s10_AB04 8 8 8 8 8
mcs50_m2D_s10_AB05 249 249 249 249 249
mcs50_m2D_s10_AB06 8 8 8 8 8
mcs50_m2D_s10_AB07 426 426 426 426 426
mcs50_m2D_s10_AB08 708 708 708 708 708
mcs50_m2D_s10_AB09 10 10 10 10 10
mcs50_m2D_s20_AB00 186 186 186 186 186
mcs50_m2D_s20_AB01 23 23 23 23 23
mcs50_m2D_s20_AB02 398 398 398 398 398
mcs50_m2D_s20_AB03 15 15 15 15 15
mcs50_m2D_s20_AB04 48 48 48 48 48
mcs50_m2D_s20_AB05 52 52 52 52 52
mcs50_m2D_s20_AB06 903 903 903 903 903
mcs50_m2D_s20_AB07 113 113 113 113 113
mcs50_m2D_s20_AB08 36 36 36 36 36
mcs50_m2D_s20_AB09 2 2 2 2 2
mcs50_m2D_s30_AB00 92911 92911 92911 -1 -1
mcs50_m2D_s30_AB01 308 308 308 308 -1
mcs50_m2D_s30_AB02 5547 5547 5547 5547 5547
mcs50_m2D_s30_AB03 48 48 48 -1 -1
mcs50_m2D_s30_AB04 10 10 10 -1 -1
mcs50_m2D_s30_AB05 4350 4350 4350 4350 -1
mcs50_m2D_s30_AB06 5371 5371 5371 5371 5371
mcs50_m2D_s30_AB07 44622 44622 -1 -1 -1
mcs50_m2D_s30_AB08 4178 4178 4178 4178 -1
mcs50_m2D_s30_AB09 36 36 36 36 -1
mcs50_m2D_s40_AB00 120 120 -1 -1 -1
mcs50_m2D_s40_AB01 -1 -1 -1 -1 -1
mcs50_m2D_s40_AB02 4224 4224 -1 -1 -1
mcs50_m2D_s40_AB03 -1 -1 -1 -1 -1
mcs50_m2D_s40_AB04 -1 -1 -1 -1 -1
mcs50_m2D_s40_AB05 2820 2820 -1 -1 -1
mcs50_m2D_s40_AB06 20316 20316 -1 -1 -1
mcs50_m2D_s40_AB07 10400 10400 -1 -1 -1
mcs50_m2D_s40_AB08 8560 8560 -1 -1 -1
mcs50_m2D_s40_AB09 301272 301272 -1 -1 -1
mcs50_m2D_s50_AB00 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB01 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB02 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB03 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB04 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB05 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB06 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB07 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB08 -1 -1 -1 -1 -1
mcs50_m2D_s50_AB09 -1 -1 -1 -1 -1
mcs50_m2Dr2_s20_AB00 5 5 5 5 5
mcs50_m2Dr2_s20_AB01 134 134 134 134 134
mcs50_m2Dr2_s20_AB02 36 36 36 36 36
mcs50_m2Dr2_s20_AB03 208 208 208 208 208
mcs50_m2Dr2_s20_AB04 205 205 205 205 205
mcs50_m2Dr2_s20_AB05 1 1 1 1 1
mcs50_m2Dr2_s20_AB06 3 3 3 3 3
mcs50_m2Dr2_s20_AB07 1341 1341 1341 1341 1341
mcs50_m2Dr2_s20_AB08 3944 3944 3944 3944 3944
mcs50_m2Dr2_s20_AB09 25 25 25 25 25
mcs50_m2Dr2_s30_AB00 16 16 16 16 16
mcs50_m2Dr2_s30_AB01 864 864 864 864 864
mcs50_m2Dr2_s30_AB02 52 52 52 52 -1
mcs50_m2Dr2_s30_AB03 5 5 5 5 5
mcs50_m2Dr2_s30_AB04 8 8 8 8 8
mcs50_m2Dr2_s30_AB05 384 384 384 384 -1
mcs50_m2Dr2_s30_AB06 1301 1301 1301 -1 -1
mcs50_m2Dr2_s30_AB07 4904 4904 4904 4904 4904
mcs50_m2Dr2_s30_AB08 184 184 184 184 -1
mcs50_m2Dr2_s30_AB09 30 30 30 30 30
mcs50_m2Dr2_s40_AB00 4656 4656 -1 -1 -1
mcs50_m2Dr2_s40_AB01 39336 39336 -1 -1 -1
mcs50_m2Dr2_s40_AB02 -1 -1 -1 -1 -1
mcs50_m2Dr2_s40_AB03 -1 -1 -1 -1 -1
mcs50_m2Dr2_s40_AB04 52 52 -1 -1 -1
mcs50_m2Dr2_s40_AB05 -1 -1 -1 -1 -1
mcs50_m2Dr2_s40_AB06 -1 -1 -1 -1 -1
mcs50_m2Dr2_s40_AB07 2988 2988 -1 -1 -1
mcs50_m2Dr2_s40_AB08 -1 -1 -1 -1 -1
mcs50_m2Dr2_s40_AB09 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB00 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB01 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB02 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB03 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB04 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB05 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB06 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB07 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB08 -1 -1 -1 -1 -1
mcs50_m2Dr2_s50_AB09 -1 -1 -1 -1 -1
mcs50_m2Dr4_s10_AB00 178 178 178 178 178
mcs50_m2Dr4_s10_AB01 116 116 116 116 116
mcs50_m2Dr4_s10_AB02 2 2 2 2 2
mcs50_m2Dr4_s10_AB03 1 1 1 1 1
mcs50_m2Dr4_s10_AB04 1 1 1 1 1
mcs50_m2Dr4_s10_AB05 112 112 112 112 112
mcs50_m2Dr4_s10_AB06 1 1 1 1 1
mcs50_m2Dr4_s10_AB07 4 4 4 4 4
mcs50_m2Dr4_s10_AB08 92 92 92 92 92
mcs50_m2Dr4_s10_AB09 9 9 9 9 9
mcs50_m2Dr4_s20_AB00 256 256 256 256 256
mcs50_m2Dr4_s20_AB01 522 522 522 522 522
mcs50_m2Dr4_s20_AB02 178 178 178 178 178
mcs50_m2Dr4_s20_AB03 24 24 24 24 24
mcs50_m2Dr4_s20_AB04 147 147 147 147 147
mcs50_m2Dr4_s20_AB05 22 22 22 22 22
mcs50_m2Dr4_s20_AB06 77 77 77 77 77
mcs50_m2Dr4_s20_AB07 54 54 54 54 54
mcs50_m2Dr4_s20_AB08 2269 2269 2269 2269 2269
mcs50_m2Dr4_s20_AB09 92 92 92 92 92
mcs50_m2Dr4_s30_AB00 4977 4977 4977 -1 -1
mcs50_m2Dr4_s30_AB01 1244 1244 1244 1244 1244
mcs50_m2Dr4_s30_AB02 370 370 370 370 -1
mcs50_m2Dr4_s30_AB03 211 211 211 211 211
mcs50_m2Dr4_s30_AB04 35 35 35 35 35
mcs50_m2Dr4_s30_AB05 180 180 180 180 -1
mcs50_m2Dr4_s30_AB06 367 367 367 367 367
mcs50_m2Dr4_s30_AB07 4 4 4 4 -1
mcs50_m2Dr4_s30_AB08 1879 1879 1879 1879 1879
mcs50_m2Dr4_s30_AB09 68 68 68 68 68
mcs50_m2Dr4_s40_AB00 -1 -1 -1 -1 -1
mcs50_m2Dr4_s40_AB01 258 258 -1 -1 -1
mcs50_m2Dr4_s40_AB02 204240 204240 -1 -1 -1
mcs50_m2Dr4_s40_AB03 44 44 -1 -1 -1
mcs50_m2Dr4_s40_AB04 688 688 -1 -1 -1
mcs50_m2Dr4_s40_AB05 8 8 -1 -1 -1
mcs50_m2Dr4_s40_AB06 -1 -1 -1 -1 -1
mcs50_m2Dr4_s40_AB07 1839840 1839840 -1 -1 -1
mcs50_m2Dr4_s40_AB08 192 192 -1 -1 -1
mcs50_m2Dr4_s40_AB09 1622 1622 -1 -1 -1
mcs50_m2Dr4_s50_AB00 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB01 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB02 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB03 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB04 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB05 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB06 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB07 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB08 -1 -1 -1 -1 -1
mcs50_m2Dr4_s50_AB09 -1 -1 -1 -1 -1
mcs50_m2Dr6_s10_AB00 30 30 30 30 30
mcs50_m2Dr6_s10_AB01 2 2 2 2 2
mcs50_m2Dr6_s10_AB02 71 71 71 71 71
mcs50_m2Dr6_s10_AB03 71 71 71 71 71
mcs50_m2Dr6_s10_AB04 2 2 2 2 2
mcs50_m2Dr6_s10_AB05 102 102 102 102 102
mcs50_m2Dr6_s10_AB06 69 69 69 69 69
mcs50_m2Dr6_s10_AB07 2 2 2 2 2
mcs50_m2Dr6_s10_AB08 63 63 63 63 63
mcs50_m2Dr6_s10_AB09 12 12 12 12 12
mcs50_m2Dr6_s20_AB00 48 48 48 48 48
mcs50_m2Dr6_s20_AB01 23 23 23 23 23
mcs50_m2Dr6_s20_AB02 39 39 39 39 39
mcs50_m2Dr6_s20_AB03 39 39 39 39 39
mcs50_m2Dr6_s20_AB04 5 5 5 5 5
mcs50_m2Dr6_s20_AB05 4 4 4 4 4
mcs50_m2Dr6_s20_AB06 88 88 88 88 88
mcs50_m2Dr6_s20_AB07 1 1 1 1 1
mcs50_m2Dr6_s20_AB08 23 23 23 23 23
mcs50_m2Dr6_s20_AB09 2352 2352 2352 2352 2352
mcs50_m2Dr6_s30_AB00 2 2 2 2 2
mcs50_m2Dr6_s30_AB01 12 12 12 12 12
mcs50_m2Dr6_s30_AB02 463 463 463 463 -1
mcs50_m2Dr6_s30_AB03 8068 8068 8068 -1 -1
mcs50_m2Dr6_s30_AB04 56 56 56 56 56
mcs50_m2Dr6_s30_AB05 370 370 370 370 -1
mcs50_m2Dr6_s30_AB06 7593 7593 7593 7593 7593
mcs50_m2Dr6_s30_AB07 4732 4732 4732 4732 4732
mcs50_m2Dr6_s30_AB08 13914 13914 13914 -1 -1
mcs50_m2Dr6_s30_AB09 3143 3143 3143 -1 -1
mcs50_m2Dr6_s40_AB00 48 48 -1 -1 -1
mcs50_m2Dr6_s40_AB01 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB02 44430 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB03 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB04 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB05 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB06 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB07 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB08 -1 -1 -1 -1 -1
mcs50_m2Dr6_s40_AB09 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB00 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB01 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB02 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB03 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB04 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB05 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB06 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB07 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB08 -1 -1 -1 -1 -1
mcs50_m2Dr6_s50_AB09 -1 -1 -1 -1 -1
mcs50_m3D_s15_AB00 14 14 14 14 14
mcs50_m3D_s15_AB01 84 84 84 84 84
mcs50_m3D_s15_AB02 14 14 14 14 14
mcs50_m3D_s15_AB03 66 66 66 66 66
mcs50_m3D_s15_AB04 90 90 90 90 90
mcs50_m3D_s15_AB05 34 34 34 34 34
mcs50_m3D_s15_AB06 90 90 90 90 90
mcs50_m3D_s15_AB07 102 102 102 102 102
mcs50_m3D_s15_AB08 24 24 24 24 24
mcs50_m3D_s15_AB09 24 24 24 24 24
mcs50_m3D_s20_AB00 1 1 1 1 1
mcs50_m3D_s20_AB01 1108 1108 1108 1108 1108
mcs50_m3D_s20_AB02 1161 1161 1161 1161 1161
mcs50_m3D_s20_AB03 431 431 431 431 431
mcs50_m3D_s20_AB04 7 7 7 7 7
mcs50_m3D_s20_AB05 81 81 81 81 81
mcs50_m3D_s20_AB06 188 188 188 188 188
mcs50_m3D_s20_AB07 4 4 4 4 4
mcs50_m3D_s20_AB08 345 345 345 345 345
mcs50_m3D_s20_AB09 249 249 249 249 249
mcs50_m3D_s50_AB00 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB01 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB02 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB03 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB04 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB05 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB06 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB07 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB08 -1 -1 -1 -1 -1
mcs50_m3D_s50_AB09 -1 -1 -1 -1 -1
mcs50_m3Dr2_s15_AB00 1 1 1 1 1
mcs50_m3Dr2_s15_AB01 12 12 12 12 12
mcs50_m3Dr2_s15_AB02 2 2 2 2 2
mcs50_m3Dr2_s15_AB03 3 3 3 3 3
mcs50_m3Dr2_s15_AB04 5 5 5 5 5
mcs50_m3Dr2_s15_AB05 22 22 22 22 22
mcs50_m3Dr2_s15_AB06 3 3 3 3 3
mcs50_m3Dr2_s15_AB07 3 3 3 3 3
mcs50_m3Dr2_s15_AB08 11 11 11 11 11
mcs50_m3Dr2_s15_AB09 8 8 8 8 8
mcs50_m3Dr2_s20_AB00 17 17 17 17 17
mcs50_m3Dr2_s20_AB01 4 4 4 4 4
mcs50_m3Dr2_s20_AB02 12 12 12 12 12
mcs50_m3Dr2_s20_AB03 137 137 137 137 137
mcs50_m3Dr2_s20_AB04 10 10 10 10 10
mcs50_m3Dr2_s20_AB05 4 4 4 4 4
mcs50_m3Dr2_s20_AB06 95 95 95 95 95
mcs50_m3Dr2_s20_AB07 2 2 2 2 2
mcs50_m3Dr2_s20_AB08 249 249 249 249 249
mcs50_m3Dr2_s20_AB09 35 35 35 35 35
mcs50_m3Dr2_s50_AB00 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB01 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB02 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB03 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB04 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB05 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB06 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB07 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB08 -1 -1 -1 -1 -1
mcs50_m3Dr2_s50_AB09 -1 -1 -1 -1 -1
mcs50_m3Dr4_s15_AB00 295 295 295 295 295
mcs50_m3Dr4_s15_AB01 1 1 1 1 1
mcs50_m3Dr4_s15_AB02 223 223 223 223 223
mcs50_m3Dr4_s15_AB03 9 9 9 9 9
mcs50_m3Dr4_s15_AB04 8 8 8 8 8
mcs50_m3Dr4_s15_AB05 310 310 310 310 310
mcs50_m3Dr4_s15_AB06 101 101 101 101 101
mcs50_m3Dr4_s15_AB07 1 1 1 1 1
mcs50_m3Dr4_s15_AB08 4 4 4 4 4
mcs50_m3Dr4_s15_AB09 285 285 285 285 285
mcs50_m3Dr4_s20_AB00 249 249 249 249 249
mcs50_m3Dr4_s20_AB01 3 3 3 3 3
mcs50_m3Dr4_s20_AB02 313 313 313 313 313
mcs50_m3Dr4_s20_AB03 145 145 145 145 145
mcs50_m3Dr4_s20_AB04 7 7 7 7 7
mcs50_m3Dr4_s20_AB05 1 1 1 1 1
mcs50_m3Dr4_s20_AB06 1095 1095 1095 1095 1095
mcs50_m3Dr4_s20_AB07 3 3 3 3 3
mcs50_m3Dr4_s20_AB08 8 8 8 8 8
mcs50_m3Dr4_s20_AB09 1685 1685 1685 1685 1685
mcs50_m3Dr4_s50_AB00 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB01 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB02 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB03 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB04 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB05 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB06 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB07 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB08 -1 -1 -1 -1 -1
mcs50_m3Dr4_s50_AB09 -1 -1 -1 -1 -1
mcs50_m3Dr6_s15_AB00 6 6 6 6 6
mcs50_m3Dr6_s15_AB01 2 2 2 2 2
mcs50_m3Dr6_s15_AB02 113 113 113 113 113
mcs50_m3Dr6_s15_AB03 29 29 29 29 29
mcs50_m3Dr6_s15_AB04 313 313 313 313 313
mcs50_m3Dr6_s15_AB05 97 97 97 97 97
mcs50_m3Dr6_s15_AB06 79 79 79 79 79
mcs50_m3Dr6_s15_AB07 60 60 60 60 60
mcs50_m3Dr6_s15_AB08 94 94 94 94 94
mcs50_m3Dr6_s15_AB09 86 86 86 86 86
mcs50_m3Dr6_s20_AB00 5 5 5 5 5
mcs50_m3Dr6_s20_AB01 2 2 2 2 2
mcs50_m3Dr6_s20_AB02 6 6 6 6 6
mcs50_m3Dr6_s20_AB03 1 1 1 1 1
mcs50_m3Dr6_s20_AB04 229 229 229 229 229
mcs50_m3Dr6_s20_AB05 235 235 235 235 235
mcs50_m3Dr6_s20_AB06 1 1 1 1 1
mcs50_m3Dr6_s20_AB07 200 200 200 200 200
mcs50_m3Dr6_s20_AB08 13 13 13 13 13
mcs50_m3Dr6_s20_AB09 4 4 4 4 4
mcs50_m3Dr6_s50_AB00 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB01 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB02 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB03 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB04 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB05 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB06 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB07 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB08 -1 -1 -1 -1 -1
mcs50_m3Dr6_s50_AB09 -1 -1 -1 -1 -1
mcs50_m4D_s30_AB00 12 12 12 12 12
mcs50_m4D_s30_AB01 1009 1009 1009 -1 -1
mcs50_m4D_s30_AB02 132 132 132 132 132
mcs50_m4D_s30_AB03 12360 12360 12360 -1 -1
mcs50_m4D_s30_AB04 64 64 64 64 64
mcs50_m4D_s30_AB05 27028 27028 27028 27028 -1
mcs50_m4D_s30_AB06 4818 4818 4818 -1 -1
mcs50_m4D_s30_AB07 4 4 4 4 4
mcs50_m4D_s30_AB08 16 16 16 16 16
mcs50_m4D_s30_AB09 9082 9082 9082 -1 -1
mcs50_m4D_s35_AB00 282 282 282 -1 -1
mcs50_m4D_s35_AB01 3792 3792 -1 -1 -1
mcs50_m4D_s35_AB02 28 28 28 -1 -1
mcs50_m4D_s35_AB03 4 4 4 -1 -1
mcs50_m4D_s35_AB04 5988 5988 -1 -1 -1
mcs50_m4D_s35_AB05 37904 37904 -1 -1 -1
mcs50_m4D_s35_AB06 13152 13152 -1 -1 -1
mcs50_m4D_s35_AB07 1888 1888 -1 -1 -1
mcs50_m4D_s35_AB08 22880 22880 -1 -1 -1
mcs50_m4D_s35_AB09 462744 462744 -1 -1 -1
mcs50_m4D_s40_AB00 1536 1536 -1 -1 -1
mcs50_m4D_s40_AB01 18712 18712 -1 -1 -1
mcs50_m4D_s40_AB02 12136 12136 -1 -1 -1
mcs50_m4D_s40_AB03 2456 2456 -1 -1 -1
mcs50_m4D_s40_AB04 580 580 -1 -1 -1
mcs50_m4D_s40_AB05 29696 29696 -1 -1 -1
mcs50_m4D_s40_AB06 320890 320890 -1 -1 -1
mcs50_m4D_s40_AB07 -1 -1 -1 -1 -1
mcs50_m4D_s40_AB08 1495808 1495808 -1 -1 -1
mcs50_m4D_s40_AB09 26016 26016 -1 -1 -1
mcs50_m4Dr2_s30_AB00 10 10 10 10 -1
mcs50_m4Dr2_s30_AB01 2832 2832 2832 -1 -1
mcs50_m4Dr2_s30_AB02 6062 6062 6062 -1 -1
mcs50_m4Dr2_s30_AB03 28 28 28 -1 -1
mcs50_m4Dr2_s30_AB04 4570 4570 4570 4570 -1
mcs50_m4Dr2_s30_AB05 392 392 392 392 392
mcs50_m4Dr2_s30_AB06 2 2 2 2 -1
mcs50_m4Dr2_s30_AB07 2086 2086 2086 2086 -1
mcs50_m4Dr2_s30_AB08 6 6 6 6 6
mcs50_m4Dr2_s30_AB09 8 8 8 8 8
mcs50_m4Dr2_s35_AB00 758 758 -1 -1 -1
mcs50_m4Dr2_s35_AB01 5232 5232 -1 -1 -1
mcs50_m4Dr2_s35_AB02 399 399 399 -1 -1
mcs50_m4Dr2_s35_AB03 48 48 -1 -1 -1
mcs50_m4Dr2_s35_AB04 5910 5910 -1 -1 -1
mcs50_m4Dr2_s35_AB05 64488 64488 -1 -1 -1
mcs50_m4Dr2_s35_AB06 99640 99640 99640 -1 -1
mcs50_m4Dr2_s35_AB07 12128 12128 -1 -1 -1
mcs50_m4Dr2_s35_AB08 312 312 -1 -1 -1
mcs50_m4Dr2_s35_AB09 32 32 32 -1 -1
mcs50_m4Dr2_s40_AB00 25534 25534 -1 -1 -1
mcs50_m4Dr2_s40_AB01 640 640 -1 -1 -1
mcs50_m4Dr2_s40_AB02 -1 -1 -1 -1 -1
mcs50_m4Dr2_s40_AB03 11844 11844 -1 -1 -1
mcs50_m4Dr2_s40_AB04 4 4 -1 -1 -1
mcs50_m4Dr2_s40_AB05 2200 2200 -1 -1 -1
mcs50_m4Dr2_s40_AB06 -1 -1 -1 -1 -1
mcs50_m4Dr2_s40_AB07 5746104 5746104 -1 -1 -1
mcs50_m4Dr2_s40_AB08 20604 20604 -1 -1 -1
mcs50_m4Dr2_s40_AB09 -1 -1 -1 -1 -1
mcs50_m4Dr4_s30_AB00 25134 25134 25134 -1 -1
mcs50_m4Dr4_s30_AB01 18 18 18 18 -1
mcs50_m4Dr4_s30_AB02 203 203 203 203 203
mcs50_m4Dr4_s30_AB03 72 72 72 72 72
mcs50_m4Dr4_s30_AB04 938 938 938 938 938
mcs50_m4Dr4_s30_AB05 396 396 396 396 396
mcs50_m4Dr4_s30_AB06 62 62 62 -1 -1
mcs50_m4Dr4_s30_AB07 86 86 86 86 -1
mcs50_m4Dr4_s30_AB08 8755 8755 8755 -1 -1
mcs50_m4Dr4_s30_AB09 5867 5867 5867 5867 5867
mcs50_m4Dr4_s35_AB00 2839 2839 -1 -1 -1
mcs50_m4Dr4_s35_AB01 42880 42880 -1 -1 -1
mcs50_m4Dr4_s35_AB02 264 264 264 -1 -1
mcs50_m4Dr4_s35_AB03 54012 54012 -1 -1 -1
mcs50_m4Dr4_s35_AB04 10458 10458 -1 -1 -1
mcs50_m4Dr4_s35_AB05 684 684 -1 -1 -1
mcs50_m4Dr4_s35_AB06 64 64 -1 -1 -1
mcs50_m4Dr4_s35_AB07 488 488 -1 -1 -1
mcs50_m4Dr4_s35_AB08 418852 418852 -1 -1 -1
mcs50_m4Dr4_s35_AB09 12 12 12 -1 -1
mcs50_m4Dr4_s40_AB00 454 454 -1 -1 -1
mcs50_m4Dr4_s40_AB01 16296 16296 -1 -1 -1
mcs50_m4Dr4_s40_AB02 1312 1312 -1 -1 -1
mcs50_m4Dr4_s40_AB03 128 128 -1 -1 -1
mcs50_m4Dr4_s40_AB04 141 141 -1 -1 -1
mcs50_m4Dr4_s40_AB05 179 179 -1 -1 -1
mcs50_m4Dr4_s40_AB06 -1 -1 -1 -1 -1
mcs50_m4Dr4_s40_AB07 -1 -1 -1 -1 -1
mcs50_m4Dr4_s40_AB08 4040 4040 -1 -1 -1
mcs50_m4Dr4_s40_AB09 10058 10058 -1 -1 -1
mcs50_m4Dr6_s30_AB00 1875 1875 1875 1875 -1
mcs50_m4Dr6_s30_AB01 284 284 284 284 284
mcs50_m4Dr6_s30_AB02 5905 5905 5905 5905 -1
mcs50_m4Dr6_s30_AB03 5 5 5 5 5
mcs50_m4Dr6_s30_AB04 118 118 118 -1 118
mcs50_m4Dr6_s30_AB05 1556 1556 1556 -1 -1
mcs50_m4Dr6_s30_AB06 326 326 326 326 326
mcs50_m4Dr6_s30_AB07 74 74 74 74 -1
mcs50_m4Dr6_s30_AB08 10734 10734 10734 10734 -1
mcs50_m4Dr6_s30_AB09 1066 1066 1066 1066 1066
mcs50_m4Dr6_s35_AB00 344 344 -1 -1 -1
mcs50_m4Dr6_s35_AB01 24 24 24 -1 -1
mcs50_m4Dr6_s35_AB02 22 22 22 -1 -1
mcs50_m4Dr6_s35_AB03 118450 118450 118450 -1 -1
mcs50_m4Dr6_s35_AB04 28 28 -1 -1 -1
mcs50_m4Dr6_s35_AB05 48 48 -1 -1 -1
mcs50_m4Dr6_s35_AB06 784 784 -1 -1 -1
mcs50_m4Dr6_s35_AB07 8 8 8 -1 -1
mcs50_m4Dr6_s35_AB08 25212 25212 -1 -1 -1
mcs50_m4Dr6_s35_AB09 21896 21896 -1 -1 -1
mcs50_m4Dr6_s40_AB00 -1 -1 -1 -1 -1
mcs50_m4Dr6_s40_AB01 -1 -1 -1 -1 -1
mcs50_m4Dr6_s40_AB02 8272 8272 -1 -1 -1
mcs50_m4Dr6_s40_AB03 48 48 -1 -1 -1
mcs50_m4Dr6_s40_AB04 126726 126726 -1 -1 -1
mcs50_m4Dr6_s40_AB05 -1 -1 -1 -1 -1
mcs50_m4Dr6_s40_AB06 -1 -1 -1 -1 -1
mcs50_m4Dr6_s40_AB07 40254 40254 -1 -1 -1
mcs50_m4Dr6_s40_AB08 -1 -1 -1 -1 -1
mcs50_m4Dr6_s40_AB09 -1 -1 -1 -1 -1
mcs50_r005_s20_AB00 3312 3312 3312 3312 3312
mcs50_r005_s20_AB01 13098 13098 13098 13098 13098
mcs50_r005_s20_AB02 1476 1476 1476 1476 1476
mcs50_r005_s20_AB03 740 740 740 740 740
mcs50_r005_s20_AB04 50 50 50 50 50
