instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs50_b09_s50_AB06 80000 80000 80000 80000 80000
mcs50_b09_s50_AB07 80000 80000 80000 80000 80000
mcs50_b09_s50_AB08 80000 80000 80000 80000 80000
mcs50_b09_s50_AB09 80000 80000 80000 80000 80000
mcs50_b09m_s20_AB00 81 102 349 347 199
mcs50_b09m_s20_AB01 71 98 259 417 230
mcs50_b09m_s20_AB02 68 131 235 290 182
mcs50_b09m_s20_AB03 100 122 301 295 242
mcs50_b09m_s20_AB04 86 74 200 273 203
mcs50_b09m_s20_AB05 45 53 100 142 129
mcs50_b09m_s20_AB06 75 139 184 295 188
mcs50_b09m_s20_AB07 60 116 188 312 268
mcs50_b09m_s20_AB08 92 72 174 185 132
mcs50_b09m_s20_AB09 50 103 215 374 234
mcs50_b09m_s25_AB00 1076 1212 3349 7176 5095
mcs50_b09m_s25_AB01 913 1116 4029 6174 5514
mcs50_b09m_s25_AB02 1495 1647 3526 5642 5860
mcs50_b09m_s25_AB03 1651 1330 3756 6611 3878
mcs50_b09m_s25_AB04 1245 1225 3188 6563 6394
mcs50_b09m_s25_AB05 2755 3483 8961 13321 16112
mcs50_b09m_s25_AB06 633 665 1660 4786 4602
mcs50_b09m_s25_AB07 1535 1380 3195 5261 4405
mcs50_b09m_s25_AB08 1489 1734 4291 4994 5733
mcs50_b09m_s25_AB09 1280 1343 2796 7268 4235
mcs50_b09m_s30_AB00 17924 20229 80000 80000 80000
mcs50_b09m_s30_AB01 15372 17667 55107 80000 80000
mcs50_b09m_s30_AB02 5766 6895 24618 45187 76709
mcs50_b09m_s30_AB03 16837 19304 58908 80000 80000
mcs50_b09m_s30_AB04 10965 12534 37800 80000 80000
mcs50_b09m_s30_AB05 16182 19632 80000 80000 80000
mcs50_b09m_s30_AB06 13070 15546 80000 80000 80000
mcs50_b09m_s30_AB07 16676 19119 80000 80000 80000
mcs50_b09m_s30_AB08 18719 21898 80000 80000 80000
mcs50_b09m_s30_AB09 17194 19831 52025 80000 80000
mcs50_b09m_s35_AB00 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB01 78678 80000 80000 80000 80000
mcs50_b09m_s35_AB02 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB03 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB04 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB05 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB06 72327 80000 80000 80000 80000
mcs50_b09m_s35_AB07 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB08 80000 80000 80000 80000 80000
mcs50_b09m_s35_AB09 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB00 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB01 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB02 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB03 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB04 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB05 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB06 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB07 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB08 80000 80000 80000 80000 80000
mcs50_b09m_s40_AB09 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB00 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB01 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB02 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB03 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB04 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB05 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB06 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB07 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB08 80000 80000 80000 80000 80000
mcs50_b09m_s50_AB09 80000 80000 80000 80000 80000
mcs50_m2D_s10_AB00 0 0 0 0 0
mcs50_m2D_s10_AB01 0 0 0 0 0
mcs50_m2D_s10_AB02 0 0 0 0 0
mcs50_m2D_s10_AB03 0 0 0 1 0
mcs50_m2D_s10_AB04 0 0 0 0 0
mcs50_m2D_s10_AB05 0 0 0 1 0
mcs50_m2D_s10_AB06 0 0 1 1 0
mcs50_m2D_s10_AB07 0 0 1 0 1
mcs50_m2D_s10_AB08 0 0 0 0 0
mcs50_m2D_s10_AB09 0 0 0 0 0
mcs50_m2D_s20_AB00 38 23 97 505 539
mcs50_m2D_s20_AB01 34 63 208 2858 846
mcs50_m2D_s20_AB02 38 72 245 1004 618
mcs50_m2D_s20_AB03 93 165 434 151 223
mcs50_m2D_s20_AB04 42 24 221 472 545
mcs50_m2D_s20_AB05 213 213 925 1618 1019
mcs50_m2D_s20_AB06 64 39 178 433 380
mcs50_m2D_s20_AB07 34 35 126 337 861
mcs50_m2D_s20_AB08 146 94 512 2298 1628
mcs50_m2D_s20_AB09 28 32 214 1314 854
mcs50_m2D_s30_AB00 8069 8442 80000 80000 80000
mcs50_m2D_s30_AB01 1299 1214 31792 80000 80000
mcs50_m2D_s30_AB02 7003 7636 80000 80000 80000
mcs50_m2D_s30_AB03 8535 8901 80000 80000 80000
mcs50_m2D_s30_AB04 1328 1638 32346 80000 80000
mcs50_m2D_s30_AB05 8942 9462 80000 80000 80000
mcs50_m2D_s30_AB06 10145 10328 80000 80000 80000
mcs50_m2D_s30_AB07 17850 18003 80000 80000 80000
mcs50_m2D_s30_AB08 7111 7486 80000 80000 80000
mcs50_m2D_s30_AB09 2174 1964 35315 80000 80000
mcs50_m2D_s40_AB00 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB01 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB02 77749 80000 80000 80000 80000
mcs50_m2D_s40_AB03 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB04 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB05 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB06 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB07 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB08 80000 80000 80000 80000 80000
mcs50_m2D_s40_AB09 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB00 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB01 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB02 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB03 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB04 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB05 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB06 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB07 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB08 80000 80000 80000 80000 80000
mcs50_m2D_s50_AB09 80000 80000 80000 80000 80000
mcs50_m2Dr2_s20_AB00 23 24 153 455 614
mcs50_m2Dr2_s20_AB01 115 80 328 843 1115
mcs50_m2Dr2_s20_AB02 33 36 324 827 891
mcs50_m2Dr2_s20_AB03 37 22 161 385 537
mcs50_m2Dr2_s20_AB04 157 99 422 647 922
mcs50_m2Dr2_s20_AB05 47 31 171 770 1928
mcs50_m2Dr2_s20_AB06 121 74 394 509 622
mcs50_m2Dr2_s20_AB07 95 176 676 3549 5902
mcs50_m2Dr2_s20_AB08 182 193 1006 2298 2091
mcs50_m2Dr2_s20_AB09 43 46 172 216 317
mcs50_m2Dr2_s30_AB00 5509 5666 80000 80000 80000
mcs50_m2Dr2_s30_AB01 7813 8274 80000 80000 80000
mcs50_m2Dr2_s30_AB02 5711 6301 76771 80000 80000
mcs50_m2Dr2_s30_AB03 2691 2720 64454 80000 80000
mcs50_m2Dr2_s30_AB04 7845 8509 80000 80000 80000
mcs50_m2Dr2_s30_AB05 18329 19197 80000 80000 80000
mcs50_m2Dr2_s30_AB06 10362 10914 80000 80000 80000
mcs50_m2Dr2_s30_AB07 13270 12078 80000 80000 80000
mcs50_m2Dr2_s30_AB08 4670 4136 58459 80000 80000
mcs50_m2Dr2_s30_AB09 6854 6998 80000 80000 80000
mcs50_m2Dr2_s40_AB00 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB01 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB02 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB03 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB04 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB05 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB06 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB07 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB08 80000 80000 80000 80000 80000
mcs50_m2Dr2_s40_AB09 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB00 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB01 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB02 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB03 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB04 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB05 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB06 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB07 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB08 80000 80000 80000 80000 80000
mcs50_m2Dr2_s50_AB09 80000 80000 80000 80000 80000
mcs50_m2Dr4_s10_AB00 0 0 1 1 0
mcs50_m2Dr4_s10_AB01 0 0 1 1 0
mcs50_m2Dr4_s10_AB02 0 0 0 0 0
mcs50_m2Dr4_s10_AB03 0 0 0 0 0
mcs50_m2Dr4_s10_AB04 0 0 0 0 0
mcs50_m2Dr4_s10_AB05 0 0 0 1 0
mcs50_m2Dr4_s10_AB06 0 0 0 0 0
mcs50_m2Dr4_s10_AB07 0 0 0 0 0
mcs50_m2Dr4_s10_AB08 0 0 0 1 0
mcs50_m2Dr4_s10_AB09 0 0 0 0 0
mcs50_m2Dr4_s20_AB00 103 98 365 974 1452
mcs50_m2Dr4_s20_AB01 95 101 387 1279 575
mcs50_m2Dr4_s20_AB02 79 72 521 655 1021
mcs50_m2Dr4_s20_AB03 103 64 227 426 467
mcs50_m2Dr4_s20_AB04 62 106 237 426 934
mcs50_m2Dr4_s20_AB05 24 15 119 294 296
mcs50_m2Dr4_s20_AB06 69 43 234 661 995
mcs50_m2Dr4_s20_AB07 103 108 388 318 355
mcs50_m2Dr4_s20_AB08 106 66 308 1323 707
mcs50_m2Dr4_s20_AB09 61 105 371 1256 1066
mcs50_m2Dr4_s30_AB00 3469 3674 80000 80000 80000
mcs50_m2Dr4_s30_AB01 4694 5037 56125 80000 80000
mcs50_m2Dr4_s30_AB02 3578 3774 49228 80000 80000
mcs50_m2Dr4_s30_AB03 6746 6345 42343 80000 80000
mcs50_m2Dr4_s30_AB04 5917 6244 61220 80000 80000
mcs50_m2Dr4_s30_AB05 18014 19971 80000 80000 80000
mcs50_m2Dr4_s30_AB06 4331 4713 31243 80000 80000
mcs50_m2Dr4_s30_AB07 18547 19920 80000 80000 80000
mcs50_m2Dr4_s30_AB08 6260 6642 80000 80000 80000
mcs50_m2Dr4_s30_AB09 7875 8491 79478 80000 80000
mcs50_m2Dr4_s40_AB00 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB01 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB02 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB03 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB04 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB05 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB06 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB07 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB08 80000 80000 80000 80000 80000
mcs50_m2Dr4_s40_AB09 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB00 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB01 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB02 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB03 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB04 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB05 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB06 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB07 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB08 80000 80000 80000 80000 80000
mcs50_m2Dr4_s50_AB09 80000 80000 80000 80000 80000
mcs50_m2Dr6_s10_AB00 0 0 0 0 0
mcs50_m2Dr6_s10_AB01 0 0 0 0 0
mcs50_m2Dr6_s10_AB02 0 0 0 0 0
mcs50_m2Dr6_s10_AB03 0 0 0 1 0
mcs50_m2Dr6_s10_AB04 0 0 0 0 0
mcs50_m2Dr6_s10_AB05 0 0 1 1 0
mcs50_m2Dr6_s10_AB06 0 0 0 1 0
mcs50_m2Dr6_s10_AB07 0 0 0 0 0
mcs50_m2Dr6_s10_AB08 0 0 1 1 0
mcs50_m2Dr6_s10_AB09 0 0 0 0 0
mcs50_m2Dr6_s20_AB00 44 59 133 363 352
mcs50_m2Dr6_s20_AB01 66 41 181 552 632
mcs50_m2Dr6_s20_AB02 69 44 126 204 406
mcs50_m2Dr6_s20_AB03 73 74 139 528 369
mcs50_m2Dr6_s20_AB04 131 148 372 686 502
mcs50_m2Dr6_s20_AB05 20 35 52 145 120
mcs50_m2Dr6_s20_AB06 42 76 163 446 419
mcs50_m2Dr6_s20_AB07 157 103 276 347 338
mcs50_m2Dr6_s20_AB08 62 116 221 492 453
mcs50_m2Dr6_s20_AB09 170 174 823 1009 1684
mcs50_m2Dr6_s30_AB00 7584 8246 60548 80000 80000
mcs50_m2Dr6_s30_AB01 7252 8209 61040 80000 80000
mcs50_m2Dr6_s30_AB02 14641 15806 80000 80000 80000
mcs50_m2Dr6_s30_AB03 18052 18948 80000 80000 80000
mcs50_m2Dr6_s30_AB04 6716 6937 76647 80000 80000
mcs50_m2Dr6_s30_AB05 18438 20101 80000 80000 80000
mcs50_m2Dr6_s30_AB06 10380 11029 80000 80000 80000
mcs50_m2Dr6_s30_AB07 8229 8931 80000 80000 80000
mcs50_m2Dr6_s30_AB08 18670 20310 80000 80000 80000
mcs50_m2Dr6_s30_AB09 12202 13284 80000 80000 80000
mcs50_m2Dr6_s40_AB00 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB01 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB02 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB03 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB04 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB05 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB06 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB07 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB08 80000 80000 80000 80000 80000
mcs50_m2Dr6_s40_AB09 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB00 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB01 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB02 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB03 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB04 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB05 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB06 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB07 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB08 80000 80000 80000 80000 80000
mcs50_m2Dr6_s50_AB09 80000 80000 80000 80000 80000
mcs50_m3D_s15_AB00 4 4 10 23 18
mcs50_m3D_s15_AB01 4 5 10 14 9
mcs50_m3D_s15_AB02 8 9 26 37 21
mcs50_m3D_s15_AB03 5 5 16 39 19
mcs50_m3D_s15_AB04 4 4 16 29 32
mcs50_m3D_s15_AB05 9 10 27 43 32
mcs50_m3D_s15_AB06 6 7 16 28 16
mcs50_m3D_s15_AB07 8 8 19 31 21
mcs50_m3D_s15_AB08 2 3 6 53 22
mcs50_m3D_s15_AB09 8 8 20 37 28
mcs50_m3D_s20_AB00 112 119 308 637 642
mcs50_m3D_s20_AB01 105 116 361 869 1207
mcs50_m3D_s20_AB02 94 95 318 281 454
mcs50_m3D_s20_AB03 50 96 505 855 1653
mcs50_m3D_s20_AB04 36 36 147 677 1097
mcs50_m3D_s20_AB05 126 131 332 455 1352
mcs50_m3D_s20_AB06 70 102 479 475 688
mcs50_m3D_s20_AB07 63 71 255 639 1127
mcs50_m3D_s20_AB08 65 87 221 512 643
mcs50_m3D_s20_AB09 122 76 494 1484 1682
mcs50_m3D_s50_AB00 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB01 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB02 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB03 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB04 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB05 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB06 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB07 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB08 80000 80000 80000 80000 80000
mcs50_m3D_s50_AB09 80000 80000 80000 80000 80000
mcs50_m3Dr2_s15_AB00 15 17 37 41 20
mcs50_m3Dr2_s15_AB01 6 6 12 28 18
mcs50_m3Dr2_s15_AB02 3 3 6 18 18
mcs50_m3Dr2_s15_AB03 7 5 15 15 18
mcs50_m3Dr2_s15_AB04 3 6 8 20 15
mcs50_m3Dr2_s15_AB05 3 6 15 22 25
mcs50_m3Dr2_s15_AB06 8 5 21 14 15
mcs50_m3Dr2_s15_AB07 6 4 13 37 20
mcs50_m3Dr2_s15_AB08 3 6 15 15 16
mcs50_m3Dr2_s15_AB09 6 3 11 9 10
mcs50_m3Dr2_s20_AB00 79 68 269 424 358
mcs50_m3Dr2_s20_AB01 71 86 395 553 983
mcs50_m3Dr2_s20_AB02 150 116 497 807 631
mcs50_m3Dr2_s20_AB03 113 129 378 1583 948
mcs50_m3Dr2_s20_AB04 135 147 286 953 709
mcs50_m3Dr2_s20_AB05 81 88 274 336 349
mcs50_m3Dr2_s20_AB06 52 57 223 624 601
mcs50_m3Dr2_s20_AB07 90 98 333 507 585
mcs50_m3Dr2_s20_AB08 51 55 283 611 858
mcs50_m3Dr2_s20_AB09 71 49 360 747 661
mcs50_m3Dr2_s50_AB00 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB01 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB02 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB03 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB04 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB05 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB06 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB07 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB08 80000 80000 80000 80000 80000
mcs50_m3Dr2_s50_AB09 80000 80000 80000 80000 80000
mcs50_m3Dr4_s15_AB00 15 18 37 71 39
mcs50_m3Dr4_s15_AB01 6 6 12 31 20
mcs50_m3Dr4_s15_AB02 6 11 16 45 26
mcs50_m3Dr4_s15_AB03 4 8 10 21 13
mcs50_m3Dr4_s15_AB04 5 6 10 7 8
mcs50_m3Dr4_s15_AB05 9 10 31 23 23
mcs50_m3Dr4_s15_AB06 7 4 14 17 14
mcs50_m3Dr4_s15_AB07 4 4 12 15 13
mcs50_m3Dr4_s15_AB08 7 13 11 22 12
mcs50_m3Dr4_s15_AB09 5 10 12 33 18
mcs50_m3Dr4_s20_AB00 111 119 383 683 711
mcs50_m3Dr4_s20_AB01 64 44 120 424 477
mcs50_m3Dr4_s20_AB02 141 157 523 1360 1526
mcs50_m3Dr4_s20_AB03 142 151 400 631 527
mcs50_m3Dr4_s20_AB04 62 42 225 278 342
mcs50_m3Dr4_s20_AB05 82 55 190 557 466
mcs50_m3Dr4_s20_AB06 171 181 375 1202 655
mcs50_m3Dr4_s20_AB07 76 135 291 350 347
mcs50_m3Dr4_s20_AB08 164 176 348 341 400
mcs50_m3Dr4_s20_AB09 121 167 535 870 760
mcs50_m3Dr4_s50_AB00 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB01 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB02 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB03 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB04 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB05 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB06 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB07 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB08 80000 80000 80000 80000 80000
mcs50_m3Dr4_s50_AB09 80000 80000 80000 80000 80000
mcs50_m3Dr6_s15_AB00 3 4 7 14 12
mcs50_m3Dr6_s15_AB01 5 5 11 39 24
mcs50_m3Dr6_s15_AB02 7 8 27 43 27
mcs50_m3Dr6_s15_AB03 6 7 20 26 18
mcs50_m3Dr6_s15_AB04 23 25 34 43 32
mcs50_m3Dr6_s15_AB05 12 13 24 26 21
mcs50_m3Dr6_s15_AB06 10 10 17 28 19
mcs50_m3Dr6_s15_AB07 17 19 32 37 21
mcs50_m3Dr6_s15_AB08 7 8 16 21 21
mcs50_m3Dr6_s15_AB09 6 7 15 37 23
mcs50_m3Dr6_s20_AB00 133 152 364 285 228
mcs50_m3Dr6_s20_AB01 112 80 289 529 558
mcs50_m3Dr6_s20_AB02 126 107 339 483 401
mcs50_m3Dr6_s20_AB03 50 83 137 308 261
mcs50_m3Dr6_s20_AB04 177 116 501 1327 774
mcs50_m3Dr6_s20_AB05 106 73 276 844 1314
mcs50_m3Dr6_s20_AB06 35 71 102 181 232
mcs50_m3Dr6_s20_AB07 138 150 433 685 605
mcs50_m3Dr6_s20_AB08 146 100 327 458 426
mcs50_m3Dr6_s20_AB09 104 113 351 324 244
mcs50_m3Dr6_s50_AB00 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB01 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB02 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB03 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB04 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB05 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB06 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB07 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB08 80000 80000 80000 80000 80000
mcs50_m3Dr6_s50_AB09 80000 80000 80000 80000 80000
mcs50_m4D_s30_AB00 1421 1372 31156 80000 80000
mcs50_m4D_s30_AB01 3991 4090 72394 80000 80000
mcs50_m4D_s30_AB02 1874 1653 34835 80000 80000
mcs50_m4D_s30_AB03 2618 2616 75954 80000 80000
mcs50_m4D_s30_AB04 4012 4146 44303 80000 80000
mcs50_m4D_s30_AB05 6519 6491 80000 80000 80000
mcs50_m4D_s30_AB06 5579 5033 75285 80000 80000
mcs50_m4D_s30_AB07 2418 2630 51689 80000 80000
mcs50_m4D_s30_AB08 4289 4435 80000 80000 80000
mcs50_m4D_s30_AB09 2936 2947 43600 80000 80000
mcs50_m4D_s35_AB00 36690 37851 80000 80000 80000
mcs50_m4D_s35_AB01 72101 74824 80000 80000 80000
mcs50_m4D_s35_AB02 7100 7241 80000 80000 80000
mcs50_m4D_s35_AB03 2075 2002 55742 80000 80000
mcs50_m4D_s35_AB04 44993 45843 80000 80000 80000
mcs50_m4D_s35_AB05 30287 30618 80000 80000 80000
mcs50_m4D_s35_AB06 17366 17131 80000 80000 80000
mcs50_m4D_s35_AB07 64174 67082 80000 80000 80000
mcs50_m4D_s35_AB08 44715 47085 80000 80000 80000
mcs50_m4D_s35_AB09 57398 59610 80000 80000 80000
mcs50_m4D_s40_AB00 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB01 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB02 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB03 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB04 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB05 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB06 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB07 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB08 80000 80000 80000 80000 80000
mcs50_m4D_s40_AB09 80000 80000 80000 80000 80000
mcs50_m4Dr2_s30_AB00 5542 5901 80000 80000 80000
mcs50_m4Dr2_s30_AB01 7486 7907 80000 80000 80000
mcs50_m4Dr2_s30_AB02 6442 6744 80000 80000 80000
mcs50_m4Dr2_s30_AB03 3335 3415 39704 80000 80000
mcs50_m4Dr2_s30_AB04 4632 4726 80000 80000 80000
mcs50_m4Dr2_s30_AB05 1561 1700 41640 80000 80000
mcs50_m4Dr2_s30_AB06 1625 1695 27521 80000 80000
mcs50_m4Dr2_s30_AB07 8155 8490 80000 80000 80000
mcs50_m4Dr2_s30_AB08 4729 5092 80000 80000 80000
mcs50_m4Dr2_s30_AB09 3614 3502 64688 60184 80000
mcs50_m4Dr2_s35_AB00 52912 57214 80000 80000 80000
mcs50_m4Dr2_s35_AB01 63051 67889 80000 80000 80000
mcs50_m4Dr2_s35_AB02 45184 48183 80000 80000 80000
mcs50_m4Dr2_s35_AB03 80000 80000 80000 80000 80000
mcs50_m4Dr2_s35_AB04 42198 44228 80000 80000 80000
mcs50_m4Dr2_s35_AB05 39833 40751 80000 80000 80000
mcs50_m4Dr2_s35_AB06 35402 37373 80000 80000 80000
mcs50_m4Dr2_s35_AB07 49220 51284 80000 80000 80000
mcs50_m4Dr2_s35_AB08 60075 64389 80000 80000 80000
mcs50_m4Dr2_s35_AB09 25311 26551 80000 80000 80000
mcs50_m4Dr2_s40_AB00 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB01 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB02 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB03 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB04 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB05 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB06 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB07 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB08 80000 80000 80000 80000 80000
mcs50_m4Dr2_s40_AB09 80000 80000 80000 80000 80000
mcs50_m4Dr4_s30_AB00 14125 15579 80000 80000 80000
mcs50_m4Dr4_s30_AB01 7240 7660 80000 80000 80000
mcs50_m4Dr4_s30_AB02 5551 6016 53371 80000 80000
mcs50_m4Dr4_s30_AB03 8020 8187 80000 80000 80000
mcs50_m4Dr4_s30_AB04 2139 2014 45902 80000 80000
mcs50_m4Dr4_s30_AB05 1971 1910 30988 80000 80000
mcs50_m4Dr4_s30_AB06 2172 2078 39299 80000 80000
mcs50_m4Dr4_s30_AB07 6957 7944 80000 80000 80000
mcs50_m4Dr4_s30_AB08 17947 19242 80000 80000 80000
mcs50_m4Dr4_s30_AB09 11508 12072 80000 80000 80000
mcs50_m4Dr4_s35_AB00 80000 80000 80000 80000 80000
mcs50_m4Dr4_s35_AB01 54608 59257 80000 80000 80000
mcs50_m4Dr4_s35_AB02 30161 32525 80000 80000 80000
mcs50_m4Dr4_s35_AB03 45583 48275 80000 80000 80000
