instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-30 20 0.236842 39 0.815115 192301 207962 192301 192301 313480 128379 279408 241832 279408 279408 318761 367553 318761 318761
r-840 37 0.641141 39 0.632928 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-27 39 0.836707 33 0.992424 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-992 13 0.0897436 20 0.884211 1273 801 801 1273 1263 900 2345 2068 2068 2345 1988 1470 1470 1988
r-618 23 0.383399 10 0.711111 3929 3970 3929 3970 4737 3483 4573 3786 4573 3786 8763 3262 8763 3262
r-393 30 0.816092 25 0.766667 5920958 998049 998049 998049 5852164 1176793 8811375 1330440 1330440 1330440 14530986 5242216 5242216 5242216
r-123 12 0.439394 34 0.625668 17988 29655 17988 17988 30806 17323 20651 31787 20651 20651 15417 76179 15417 15417
r-522 29 0.716749 27 0.874644 3711338 24274113 3711338 24274113 11458502 15255669 5420018 36681372 5420018 36681372 9180807 17415263 9180807 17415263
r-291 26 0.572308 35 0.554622 71919579 70014153 70014153 71919579 72991643 67306135 139242589 138890361 138890361 139242589 74710643 53320272 53320272 74710643
r-669 24 0.442029 12 0.727273 10071 4845 10071 4845 13259 4325 13322 3452 13322 3452 11581 6951 11581 6951
r-305 30 0.708046 31 0.997849 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-793 34 0.55615 14 0.252747 221613 175776 221613 175776 269653 163891 318873 233771 318873 233771 368313 296950 368313 296950
r-797 36 0.346032 29 0.391626 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-374 34 0.918004 32 0.330645 447695 145400 145400 145400 341211 70908 806613 195880 195880 195880 376627 259452 259452 259452
r-953 19 0.959064 26 0.673846 4418062 102342 102342 4418062 2075992 976159 5467233 160688 160688 5467233 4234237 505787 505787 4234237
r-384 12 0.0454545 17 0.654412 6572 1257 1257 6572 5668 2702 9386 1996 1996 9386 6339 1590 1590 6339
r-133 10 0.911111 40 0.884615 121 44 44 121 44 121 121 74 74 121 195 58 58 195
r-721 25 0.703333 27 0.700855 4150933 5398668 5398668 4150933 6258289 3728210 6652373 9014293 9014293 6652373 5817349 4396024 4396024 5817349
r-472 31 0.767742 32 0.697581 89222946 26811286 26811286 89222946 47607034 65584991 147635660 42918419 42918419 147635660 70552563 63482630 63482630 70552563
r-439 18 0.254902 18 0.771242 4282 6649 4282 4282 5836 4442 5842 8231 5842 5842 4584 12633 4584 4584
r-225 18 0.607843 20 0.442105 133522 133432 133432 133522 158486 117959 192745 197819 197819 192745 166289 238739 238739 166289
r-628 37 0.617117 22 0.0909091 220298 933455 220298 933455 421980 482937 307016 1345745 307016 1345745 573955 1242723 573955 1242723
r-401 31 0.141935 18 0.379085 419851 79013 79013 79013 427281 111691 651602 107698 107698 107698 194753 261795 261795 261795
r-903 28 0.0132275 37 0.957958 13322 2794 2794 13322 10086 6681 28146 17866 17866 28146 14103 5845 5845 14103
r-702 26 0.273846 21 0.304762 3039648 1232940 1232940 1232940 3002362 1276437 4877684 1729028 1729028 1729028 2443859 2241633 2241633 2241633
r-164 32 0.552419 31 0.847312 3664029 19137438 3664029 19137438 11796302 12365283 5756424 32624009 5756424 32624009 6626289 14773737 6626289 14773737
r-898 12 0.348485 31 0.0924731 355 7197 355 355 6549 522 419 8469 419 419 824 5397 824 824
r-404 29 0.73399 37 0.294294 4027988 3349774 3349774 4027988 4318494 2634955 6580905 5594352 5594352 6580905 7079058 7554936 7554936 7079058
r-648 15 0.742857 29 0.884236 2827 84740 2827 2827 69320 4853 3278 100470 3278 3278 7780 79654 7780 7780
r-142 31 0.0795699 12 0.121212 104 127 127 127 104 185 99 91 91 91 73 195 195 195
r-353 17 0.0367647 19 0.614035 43356 7021 7021 43356 32107 18314 68558 10105 10105 68558 43124 10316 10316 43124
r-310 15 0.161905 40 0.335897 58255 330212 330212 58255 340775 57880 61972 353924 353924 61972 65442 332253 332253 65442
r-659 28 0.645503 24 0.887681 137978 2272018 137978 2272018 537445 1300600 200466 3136821 200466 3136821 768322 3686457 768322 3686457
r-756 24 0.141304 17 0.264706 58735 6936 6936 6936 55916 12036 74738 7794 7794 7794 46830 10603 10603 10603
r-610 28 0.521164 17 0.669118 759947 836908 759947 836908 882558 752738 1184104 1281062 1184104 1281062 1005885 738045 1005885 738045
r-919 11 0.109091 12 0.712121 543 197 197 543 345 365 720 411 411 720 623 433 433 623
r-676 35 0.890756 20 0.978947 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-424 29 0.413793 11 0.454545 37954 5081 5081 5081 37980 5071 38186 5306 5306 5306 33300 12653 12653 12653
r-863 20 0.484211 38 0.687055 2106328 4409068 2106328 2106328 4980655 2020467 3339828 6799910 3339828 3339828 3120879 5872916 3120879 3120879
r-699 24 0.0362319 15 0.514286 73028 2312 2312 2312 73162 1783 88600 3018 3018 3018 46168 2410 2410 2410
r-71 11 0.290909 26 0.221538 169 2171 169 169 1887 169 114 2136 114 114 1209 398 1209 1209
r-276 19 0.578947 21 0.8 39562 128321 39562 39562 84424 52101 54303 203908 54303 54303 47852 125754 47852 47852
r-205 23 0.770751 25 0.306667 120148 57511 57511 120148 98136 63709 179125 82725 82725 179125 151574 164128 164128 151574
r-12 31 0.944086 28 0 3248 14614 3248 14614 12456 6922 14587 33269 14587 33269 4788 14617 4788 14617
r-717 39 0.249663 12 0.969697 14522 35733 14522 35733 41036 21535 24567 58121 24567 58121 19532 35261 19532 35261
r-719 25 0.9 31 0.984946 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-350 13 0.102564 27 0.931624 2620 3537 2620 2620 4404 2649 3052 7246 3052 3052 2190 4246 2190 2190
r-688 13 0.474359 26 0.532308 50669 72529 50669 50669 81424 48943 64272 97969 64272 64272 50516 72705 50516 50516
r-801 39 0.964912 18 0.228758 22598 3871 3871 3871 22626 2457 37508 7174 7174 7174 22673 11026 11026 11026
r-233 10 0.4 35 0.788235 4144 5750 4144 4144 6443 3746 5159 7017 5159 5159 3041 12337 3041 3041
r-134 10 0.777778 19 0.865497 49 34 49 49 34 49 49 43 49 49 188 107 188 188
r-981 12 0.363636 28 0.280423 11700 75776 11700 11700 68281 11648 13143 95749 13143 13143 17393 55888 17393 17393
r-453 30 0.427586 38 0.14936 8577873 31920571 8577873 8577873 24681906 12271722 13792028 56846989 13792028 13792028 12692059 29482107 12692059 12692059
r-865 16 0.275 29 0.773399 13677 22560 13677 13677 30199 8938 18224 30081 18224 18224 49638 30360 49638 49638
r-463 22 0.0779221 39 0.535762 3709843 335226 335226 3709843 1254083 2012807 5687921 529847 529847 5687921 5370399 815334 815334 5370399
r-385 32 0.237903 24 0.615942 1010267 818829 818829 818829 1285705 632730 1503588 1285161 1285161 1285161 1692049 1465470 1465470 1465470
r-296 24 0.565217 18 0.20915 115620 61673 115620 61673 163503 49131 156610 83771 156610 83771 105516 127071 105516 127071
r-912 36 0.866667 34 0.245989 869644 592027 592027 592027 950430 353773 1419323 1029878 1029878 1029878 1140514 1118781 1118781 1118781
r-358 32 0.264113 33 0.541667 28248263 25374839 25374839 28248263 34945283 23511621 46487032 44826632 44826632 46487032 42295307 37638201 37638201 42295307
r-512 35 0.0436975 26 0.941538 13468 6474 6474 6474 12699 3676 30477 15552 15552 15552 16198 12873 12873 12873
r-536 38 0.910384 21 0.0714286 5278 17090 5278 17090 9307 9033 13519 33266 13519 33266 16074 25988 16074 25988
r-445 36 0.934921 37 0.606607 111999314 5704691 5704691 111999314 70922316 13785031 169790317 8734612 8734612 169790317 152354104 31241001 31241001 152354104
r-298 27 0.327635 23 0.711462 466108 541139 466108 541139 601613 388940 732796 834111 732796 834111 755206 684558 755206 684558
r-734 17 0.897059 17 0.0735294 846 1810 846 846 1515 1463 2056 3234 2056 2056 882 2354 882 882
r-963 18 0.862745 37 0.0105105 986 12164 986 986 11315 847 4650 28970 4650 4650 2961 11755 2961 2961
r-376 39 0.746289 21 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-727 23 0.794466 12 0.0606061 1240 7061 1240 7061 2820 4077 2511 12170 2511 12170 2589 4887 2589 4887
r-45 33 0.833333 22 0.316017 151896 80635 80635 80635 177554 53404 228241 120421 120421 120421 239036 157413 157413 157413
r-599 40 0.529487 16 0.675 2675333 1571649 2675333 1571649 2872993 1478338 4010019 2111878 4010019 2111878 2952331 1747717 2952331 1747717
r-70 40 0.364103 30 0.287356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-475 15 0.980952 27 0.267806 40395 3615 3615 40395 25122 13512 66431 6982 6982 66431 45168 10283 10283 45168
r-781 39 0.31309 23 0.695652 3267980 2459383 3267980 2459383 4041907 2040735 5266941 3820836 5266941 3820836 6476802 4518997 6476802 4518997
r-318 20 0.0894737 10 0.133333 37 63 63 63 37 63 47 63 63 63 43 75 75 75
r-460 21 0.152381 12 0.181818 5894 760 760 760 5906 830 3545 539 539 539 1661 605 605 605
r-701 34 0.989305 35 0.907563 -1 -1 -1 -1 -1 -1 -1 28769970 28769970 -1 -1 -1 -1 -1
r-364 38 0.594595 27 0.894587 3670202 32651174 3670202 32651174 10823054 18493771 5925073 51805666 5925073 51805666 10860637 36043878 10860637 36043878
r-274 17 0.404412 38 0.059744 6351 2057532 6351 6351 2128183 13844 9090 3423078 9090 9090 45938 2276582 45938 45938
r-357 18 0.777778 27 0.139601 16508 17400 16508 16508 23728 10137 21988 16905 21988 21988 15313 25703 15313 15313
r-643 25 0.956667 16 0.325 29390 1532 1532 1532 30000 914 42301 2812 2812 2812 12758 3219 3219 3219
r-604 31 0.4 25 0.176667 2738453 7141952 2738453 7141952 4246723 5553227 4227218 11766967 4227218 11766967 5068659 7350967 5068659 7350967
r-606 17 0.742647 25 0.74 40421 215921 215921 40421 199437 44596 29778 139326 139326 29778 50435 185176 185176 50435
r-778 16 0.175 21 0.395238 42402 21268 21268 42402 30253 38887 58637 27651 27651 58637 39782 55317 55317 39782
r-957 14 0.571429 34 0.254902 43328 53431 43328 43328 62857 39755 57866 71462 57866 57866 93230 94443 93230 93230
r-408 36 0.9 27 0.304843 176294 74974 74974 74974 187450 30468 302352 101649 101649 101649 220445 149951 149951 149951
r-740 18 0.0326797 28 0.320106 18922823 257124 257124 18922823 11272026 5096154 21496125 352098 352098 21496125 17809033 1301647 1301647 17809033
r-533 19 0.0994152 40 0.347436 6098661 2465065 2465065 6098661 5482430 4944779 7840914 3767164 3767164 7840914 5176240 4445774 4445774 5176240
r-758 29 0.46798 13 0.961538 30706 86366 30706 86366 155420 42786 35850 99184 35850 99184 44930 84290 44930 84290
r-4 37 0.159159 28 0.285714 36862045 4287064 4287064 4287064 36804411 5855961 57732582 6192435 6192435 6192435 37623183 6731735 6731735 6731735
r-343 15 0.514286 33 0.24053 57489 130538 57489 57489 138754 60454 77267 171294 77267 77267 177714 193866 177714 177714
r-746 13 0.576923 21 0.219048 2484 10646 2484 2484 10761 2473 2981 13989 2981 2981 7420 11227 7420 7420
r-29 31 0.602151 20 0.0894737 50516 184424 50516 184424 135073 91335 78878 292691 78878 292691 207661 300309 207661 300309
r-775 38 0.486486 31 0.0473118 826258 23203753 826258 23203753 11775767 2963255 1342175 38417578 1342175 38417578 2604989 22085895 2604989 22085895
r-64 28 0.539683 14 0.197802 84992 92999 84992 92999 110502 81200 114437 108523 114437 108523 127901 160962 127901 160962
r-22 19 0.497076 23 0.383399 340067 624703 340067 340067 524099 329665 526150 1105250 526150 526150 514653 502180 514653 514653
r-156 32 0.205645 36 0.211111 199711140 264771970 264771970 199711140 -1 181369735 -1 -1 -1 -1 -1 -1 -1 -1
r-16 25 0.0166667 34 0.766488 117400 13043 13043 117400 67835 36223 249692 26668 26668 249692 127002 64363 64363 127002
r-294 10 0.577778 15 0.761905 256 2102 256 256 1787 348 323 2736 323 323 530 875 530 530
r-641 31 0.232258 24 0.981884 14108 109900 14108 109900 72674 35171 24603 223288 24603 223288 27696 124498 27696 124498
r-852 38 0.25889 35 0.0168067 30368869 -1 30368869 -1 -1 -1 39310978 -1 39310978 -1 -1 -1 -1 -1
r-523 36 0.306349 35 0.642017 87968632 73021021 73021021 73021021 102571134 61719281 154680419 130853454 130853454 130853454 117204505 115063751 115063751 115063751
r-324 19 0.0818713 24 0.0543478 74930 -1 74930 74930 498786211 341618 77541 -1 77541 77541 149828082 -1 149828082 149828082
r-924 21 0.642857 37 0.312312 1740468 2180668 1740468 1740468 2922872 1431706 2635552 3350934 2635552 2635552 2878491 3326623 2878491 2878491
r-588 38 0.392603 32 0.1875 97196441 250707957 97196441 250707957 170474459 193969089 162905044 -1 162905044 -1 143772897 139178474 143772897 139178474
r-931 29 0.527094 30 0.565517 74468603 84514985 74468603 74468603 80792439 67524673 145897640 171518612 145897640 145897640 85080839 91800484 85080839 85080839
r-102 30 0.708046 15 0.990476 4515714 -1 4515714 -1 -1 -1 4767554 -1 4767554 -1 128626205 -1 128626205 -1
r-166 39 0.897436 25 0.0166667 11463 35547 11463 35547 33350 16681 25585 73400 25585 73400 12362 37206 12362 37206
r-481 18 0.0130719 25 0.5 4090795 61124 61124 4090795 2813578 428448 5249264 85501 85501 5249264 4146297 106072 106072 4146297
