instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-401 31 0.141935 18 0.379085 248572 28235 28235 28235 258168 41148 394466 39157 39157 39157 97023 211226 211226 211226
r-903 28 0.0132275 37 0.957958 949 57 57 949 57 408 2041 735 735 2041 920 534 534 920
r-702 26 0.273846 21 0.304762 498382 368758 368758 368758 484696 382959 789886 497830 497830 497830 741995 1528184 1528184 1528184
r-164 32 0.552419 31 0.847312 165297 6862049 165297 6862049 205686 3761122 257422 11475918 257422 11475918 2181122 3997650 2181122 3997650
r-898 12 0.348485 31 0.0924731 113 2468 113 113 2101 171 128 2927 128 128 703 595 703 703
r-404 29 0.73399 37 0.294294 336251 252873 252873 336251 428334 228591 476138 301635 301635 476138 2597820 2310194 2310194 2597820
r-648 15 0.742857 29 0.884236 1841 22102 1841 1841 18721 3498 2201 27761 2201 2201 3195 10973 3195 3195
r-142 31 0.0795699 12 0.121212 103 126 126 126 103 184 98 90 90 90 72 194 194 194
r-353 17 0.0367647 19 0.614035 7011 532 532 7011 967 1817 11119 556 556 11119 6518 1463 1463 6518
r-310 15 0.161905 40 0.335897 58254 87750 87750 58254 95466 57879 61970 91690 91690 61970 65441 203557 203557 65441
r-659 28 0.645503 24 0.887681 16191 901895 16191 901895 18416 467513 20009 1270882 20009 1270882 153562 1682030 153562 1682030
r-756 24 0.141304 17 0.264706 30968 4620 4620 4620 27790 9713 37203 4924 4924 4924 18108 8290 8290 8290
r-610 28 0.521164 17 0.669118 57856 444536 57856 444536 74950 397861 75969 699927 75969 699927 274175 377521 274175 377521
r-919 11 0.109091 12 0.712121 195 69 69 195 59 158 218 85 85 218 203 204 204 203
r-676 35 0.890756 20 0.978947 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-424 29 0.413793 11 0.454545 4981 5080 5080 5080 5007 5070 5212 5304 5304 5304 11826 12652 12652 12652
r-863 20 0.484211 38 0.687055 811304 460630 811304 811304 527517 738787 1333612 653971 1333612 1333612 1566687 1663891 1566687 1566687
r-699 24 0.0362319 15 0.514286 35042 554 554 554 35425 346 39273 431 431 431 8639 1384 1384 1384
r-71 11 0.290909 26 0.221538 168 2170 168 168 1886 168 113 2135 113 113 1208 397 1208 1208
r-276 19 0.578947 21 0.8 22468 64954 22468 22468 43980 30740 31933 108142 31933 31933 13090 59246 13090 13090
r-205 23 0.770751 25 0.306667 22032 8429 8429 22032 22812 9973 28810 11828 11828 28810 59914 85458 85458 59914
r-12 31 0.944086 28 0 29 1245 29 1245 29 591 757 2763 757 2763 2381 1248 2381 1248
r-717 39 0.249663 12 0.969697 199 17412 199 17412 2273 8167 162 28580 162 28580 2667 13584 2667 13584
r-719 25 0.9 31 0.984946 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-350 13 0.102564 27 0.931624 428 268 428 428 354 457 490 436 490 490 693 837 693 693
r-688 13 0.474359 26 0.532308 34201 9210 34201 34201 9737 32641 44994 11038 44994 44994 34600 9659 34600 34600
r-801 39 0.964912 18 0.228758 1835 373 373 373 1859 367 1793 784 784 784 1627 810 810 810
r-233 10 0.4 35 0.788235 3525 812 3525 3525 969 3199 4538 948 4538 4538 2225 859 2225 2225
r-134 10 0.777778 19 0.865497 48 33 48 48 33 48 48 42 48 48 187 106 187 187
r-981 12 0.363636 28 0.280423 10352 19216 10352 10352 18044 10253 11794 24574 11794 11794 13334 10739 13334 13334
r-453 30 0.427586 38 0.14936 1722778 10403812 1722778 1722778 7407651 1981854 2562521 18136540 2562521 2562521 5381599 12826497 5381599 5381599
r-865 16 0.275 29 0.773399 3695 1484 3695 3695 2313 2250 3978 365 3978 3978 20992 3906 20992 20992
r-463 22 0.0779221 39 0.535762 854972 15525 15525 854972 83196 238321 1312937 5710 5710 1312937 1770961 425061 425061 1770961
r-385 32 0.237903 24 0.615942 69497 123333 123333 123333 81782 101164 89250 171578 171578 171578 103433 415002 415002 415002
r-296 24 0.565217 18 0.20915 11863 16987 11863 16987 13457 10932 5824 20833 5824 20833 62151 37668 62151 37668
r-912 36 0.866667 34 0.245989 76221 47924 47924 47924 89916 31705 107196 57790 57790 57790 47056 506463 506463 506463
r-358 32 0.264113 33 0.541667 3897938 2687164 2687164 3897938 4246759 3172701 5780877 3789978 3789978 5780877 7290319 3669733 3669733 7290319
r-512 35 0.0436975 26 0.941538 547 215 215 215 551 170 1125 915 915 915 586 2270 2270 2270
r-536 38 0.910384 21 0.0714286 691 2227 691 2227 694 1330 613 4360 613 4360 2170 9830 2170 9830
r-445 36 0.934921 37 0.606607 29017066 923712 923712 29017066 2968027 5670998 43205770 1400376 1400376 43205770 46281883 3441766 3441766 46281883
r-298 27 0.327635 23 0.711462 26785 80742 26785 80742 30378 70738 34869 116110 34869 116110 115938 244216 115938 244216
r-734 17 0.897059 17 0.0735294 102 273 102 102 102 259 235 385 235 235 195 348 195 195
r-963 18 0.862745 37 0.0105105 48 948 48 48 960 76 570 1513 570 570 223 783 223 223
r-376 39 0.746289 21 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-727 23 0.794466 12 0.0606061 20 1659 20 1659 20 763 115 3154 115 3154 1155 1486 1155 1486
r-45 33 0.833333 22 0.316017 7648 8061 8061 8061 9833 5012 10371 10617 10617 10617 17009 41971 41971 41971
r-599 40 0.529487 16 0.675 247550 971725 247550 971725 266446 906277 369213 1359739 369213 1359739 574135 1148929 574135 1148929
r-70 40 0.364103 30 0.287356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-475 15 0.980952 27 0.267806 10037 286 286 10037 938 2023 15265 441 441 15265 9929 928 928 9929
r-781 39 0.31309 23 0.695652 250931 343837 250931 343837 310888 261703 347388 486197 347388 486197 1167894 2056086 1167894 2056086
r-318 20 0.0894737 10 0.133333 36 62 62 62 36 62 46 62 62 62 42 74 74 74
r-460 21 0.152381 12 0.181818 5480 759 759 759 5492 829 3131 538 538 538 1004 604 604 604
r-701 34 0.989305 35 0.907563 -1 -1 -1 -1 -1 -1 -1 1476068 1476068 -1 -1 -1 -1 -1
r-364 38 0.594595 27 0.894587 416268 13994990 416268 13994990 1416015 8641810 629374 23290513 629374 23290513 2009787 11643715 2009787 11643715
r-274 17 0.404412 38 0.059744 3346 246308 3346 3346 246498 6591 4662 380887 4662 4662 42571 339289 42571 42571
r-357 18 0.777778 27 0.139601 5223 1863 5223 5223 1845 3000 5140 237 5140 5140 4095 5210 4095 4095
r-643 25 0.956667 16 0.325 3819 494 494 494 3989 280 5153 696 696 696 4818 388 388 388
r-604 31 0.4 25 0.176667 243037 3418325 243037 3418325 375502 2629716 349398 5844049 349398 5844049 951600 4012636 951600 4012636
r-606 17 0.742647 25 0.74 29580 144539 144539 29580 133524 33356 17221 58808 58808 17221 42687 122463 122463 42687
r-778 16 0.175 21 0.395238 22488 5786 5786 22488 7452 20294 31676 6728 6728 31676 25662 25256 25256 25662
r-957 14 0.571429 34 0.254902 35480 5831 35480 35480 6711 32662 48303 6384 48303 48303 76982 35506 76982 76982
r-408 36 0.9 27 0.304843 18579 11335 11335 11335 22355 3738 23407 5313 5313 5313 43964 32362 32362 32362
r-740 18 0.0326797 28 0.320106 9200714 19687 19687 9200714 2839784 1821323 9871163 29381 29381 9871163 8326085 452052 452052 8326085
r-533 19 0.0994152 40 0.347436 3598892 277031 277031 3598892 692981 2804096 4758206 414171 414171 4758206 3262045 1033392 1033392 3262045
r-758 29 0.46798 13 0.961538 8019 55755 8019 55755 58492 20546 2566 57121 2566 57121 3844 49443 3844 49443
r-4 37 0.159159 28 0.285714 12138525 1276813 1276813 1276813 12249428 2016279 20209947 1912538 1912538 1912538 7054519 3574602 3574602 3574602
r-343 15 0.514286 33 0.24053 30422 16337 30422 30422 17084 34098 40282 20502 40282 40282 39857 22796 39857 39857
r-746 13 0.576923 21 0.219048 576 1413 576 576 1628 619 627 1740 627 627 3880 2089 3880 3880
r-29 31 0.602151 20 0.0894737 2057 53289 2057 53289 17162 11487 511 70570 511 70570 53627 48191 53627 48191
r-775 38 0.486486 31 0.0473118 76607 5327355 76607 5327355 308757 654576 114920 8346273 114920 8346273 1192748 4000614 1192748 4000614
r-64 28 0.539683 14 0.197802 6417 34552 6417 34552 9245 27720 2140 33357 2140 33357 17258 83614 17258 83614
r-22 19 0.497076 23 0.383399 73161 157998 73161 73161 145030 68525 108527 266813 108527 108527 224094 188361 224094 224094
r-156 32 0.205645 36 0.211111 41304674 44582868 44582868 41304674 -1 39378809 -1 -1 -1 -1 -1 -1 -1 -1
r-16 25 0.0166667 34 0.766488 18876 293 293 18876 1730 3393 36013 529 529 36013 19256 23462 23462 19256
r-294 10 0.577778 15 0.761905 217 1412 217 217 1140 306 282 1814 282 282 458 220 458 458
r-641 31 0.232258 24 0.981884 368 13167 368 13167 851 2811 819 26248 819 26248 6678 19188 6678 19188
r-852 38 0.25889 35 0.0168067 5619677 -1 5619677 -1 -1 -1 7168604 -1 7168604 -1 -1 -1 -1 -1
r-523 36 0.306349 35 0.642017 6097577 4384122 4384122 4384122 7399821 3687402 6932371 6561815 6561815 6561815 19199507 29337810 29337810 29337810
r-324 19 0.0818713 24 0.0543478 73830 -1 73830 73830 392985614 311814 76439 -1 76439 76439 149827903 -1 149827903 149827903
r-924 21 0.642857 37 0.312312 554107 154890 554107 554107 195104 418195 778351 204467 778351 778351 1536915 529878 1536915 1536915
r-588 38 0.392603 32 0.1875 8277002 135294899 8277002 135294899 11876667 104842852 13383766 -1 13383766 -1 32227792 50401910 32227792 50401910
r-931 29 0.527094 30 0.565517 18936155 22187677 18936155 18936155 23312243 16977439 37065709 45045551 37065709 37065709 27347146 25217788 27347146 27347146
r-102 30 0.708046 15 0.990476 228333 -1 228333 -1 -1 -1 70632 -1 70632 -1 34764373 -1 34764373 -1
r-166 39 0.897436 25 0.0166667 77 4326 77 4326 32 1993 586 6478 586 6478 1012 3468 1012 3468
r-481 18 0.0130719 25 0.5 1435288 865 865 1435288 11848 80199 1826819 1479 1479 1826819 1279407 19610 19610 1279407
