instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-380 18 0.339869 39 0.993252 1513 76227 1513 1513 42255 1220 3977 168300 3977 3977 9029 45221 9029 9029
r-897 41 0.731707 13 0.423077 82050 9127 9127 9127 104355 16920 109628 10773 10773 10773 91219 9791 9791 9791
r-697 28 0.39418 23 0.418972 5664591 2962505 2962505 2962505 5635591 2860423 10677847 5147624 5147624 5147624 4683089 4770806 4770806 4770806
r-905 16 0.966667 38 0.59744 4528920 726892 726892 4528920 14915075 3111816 5307019 1124246 1124246 5307019 4585149 2983468 2983468 4585149
r-845 25 0.606667 35 0.937815 89319 4363227 89319 89319 3973416 111499 131749 6178912 131749 131749 273860 5273998 273860 273860
r-428 46 0.553623 19 0.0643275 761215 1151694 761215 1151694 2007890 870666 1283985 1755979 1283985 1755979 1232919 2040430 1232919 2040430
r-581 34 0.882353 36 0.466667 4754874 2435795 2435795 4754874 4087194 4699880 7627862 4055850 4055850 7627862 6875612 5516958 5516958 6875612
r-445 21 0.138095 36 0.955556 6198 21809 6198 6198 14860 6070 11426 32475 11426 11426 6508 10423 6508 6508
r-823 16 0.708333 18 0.993464 34233 16899801 34233 34233 13735660 34171 37830 19113617 37830 37830 267333 22946558 267333 267333
r-888 29 0.82266 42 0.878049 14383409 171795685 14383409 14383409 155107310 15456809 18026529 223359903 18026529 18026529 8673088 219122061 8673088 8673088
r-449 47 0.913969 29 0.640394 59905115 3204073 3204073 3204073 54907069 5337742 87816551 2968121 2968121 2968121 80627093 7565135 7565135 7565135
r-16 26 0.187692 42 0.706156 1313564 2090920 2090920 1313564 3204659 1695635 2060148 3328438 3328438 2060148 2281762 2136021 2136021 2281762
r-922 36 0.3 34 0.28164 559716111 977861724 559716111 977861724 673504758 824345578 989134055 1722211870 989134055 1722211870 528832419 552259155 528832419 552259155
r-38 13 0.897436 33 0.268939 26423 12343 12343 26423 45408 24936 41265 19449 19449 41265 40885 24675 24675 40885
r-447 21 0.466667 11 0.854545 6122 1972 6122 1972 15410 2094 5194 2269 5194 2269 2234 1536 2234 1536
r-924 43 0.593577 16 0.241667 503340 229928 503340 229928 841771 380472 787370 299216 787370 299216 735930 387435 735930 387435
r-206 21 0.890476 47 0.847364 1 1652425 1652425 1 1472877 1 2 1652426 1652426 2 1 1721184 1721184 1
r-529 32 0.22379 44 0.141649 208767323 855435506 208767323 208767323 798382205 222975433 279216254 1190328165 279216254 279216254 77729262 2098026278 77729262 77729262
r-298 43 0.72979 22 0.891775 9911772 2622682 9911772 2622682 12422441 2379385 13135405 3084564 13135405 3084564 21539772 2147221 21539772 2147221
r-835 32 0.568548 25 0.296667 5211544 5285630 5211544 5285630 8995912 4927138 8747368 8515551 8747368 8515551 6704303 6520410 6704303 6520410
r-578 40 0.487179 41 0.0780488 3337232 36166569 3337232 3337232 27036395 3672463 5321836 60752162 5321836 5321836 8374664 45747984 8374664 8374664
r-526 31 0.501075 11 0.872727 32172 5260 32172 5260 41081 5023 41649 5262 41649 5262 42178 4624 42178 4624
r-734 38 0.403983 50 0.98449 649010 36826828 649010 649010 31783199 589213 1099306 51761771 1099306 1099306 2487368 35739270 2487368 2487368
r-348 37 0.521021 22 0.316017 7991485 4527188 7991485 4527188 11395085 5973649 13595544 7046802 13595544 7046802 7505058 7553756 7505058 7553756
r-614 48 0.781028 28 0.031746 187338 611063 187338 611063 564814 150522 319599 1249687 319599 1249687 336620 554536 336620 554536
r-128 12 0.833333 48 0.589539 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-589 15 0.485714 14 0.813187 2549 2063 2549 2063 5646 2807 3895 2673 3895 2673 3018 5119 3018 5119
r-333 50 0.281633 25 0.04 91291087 2079087474 91291087 2079087474 6118029352 1140657263 93904570 2307650864 93904570 2307650864 270610890 -1 270610890 -1
r-133 49 0.322279 22 0.484848 86915829 23199266 23199266 23199266 84833359 25410911 158238465 35923688 35923688 35923688 77137559 35059326 35059326 35059326
r-938 42 0.672474 12 0.257576 67717 15600 67717 15600 104675 19232 97199 17764 97199 17764 125626 23459 125626 23459
r-707 38 0.613087 20 0.215789 968145 634860 968145 634860 2049044 794466 1496151 935244 1496151 935244 835180 902292 835180 902292
r-827 49 0.660714 21 0.604762 90788329 15114173 15114173 15114173 90212436 15822849 153399961 21648612 21648612 21648612 78282073 17550583 17550583 17550583
r-478 32 0.959677 49 0.546769 1272723253 9459182 9459182 1272723253 479239995 141795641 1869736652 15254377 15254377 1869736652 1338903960 19479976 19479976 1338903960
r-641 21 0.766667 31 0.724731 722619 2071505 2071505 722619 2234890 707590 956105 3065244 3065244 956105 635714 2400860 2400860 635714
r-821 15 0.485714 42 0.868757 20664 172409 20664 20664 221274 25589 26137 237116 26137 26137 42831 189516 42831 42831
r-350 23 0.549407 18 0.48366 263947 187566 187566 187566 297094 168403 434203 276035 276035 276035 302316 235223 235223 235223
r-69 32 0.391129 49 0.521259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-988 17 0.977941 41 0.612195 93000462 4032972 4032972 93000462 134647759 49812677 107382726 4893218 4893218 107382726 96327186 10688117 10688117 96327186
r-718 48 0.838652 39 0.237517 10359757 11354519 11354519 11354519 18963072 5945591 18250410 20567160 20567160 20567160 13364278 8578146 8578146 8578146
r-332 41 0.615854 33 0.0549242 721878 4195336 721878 4195336 2378421 496149 1229082 7107508 1229082 7107508 587110 4016114 587110 4016114
r-777 50 0.240816 50 0.157551 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-125 35 0.670588 15 0.0666667 28377 91101 28377 91101 89334 74678 46644 136807 46644 136807 47096 153086 47096 153086
r-297 36 0.361905 34 0.377897 941048216 749089113 749089113 749089113 971593764 713276515 1882507795 1458169989 1458169989 1458169989 844985678 765617155 765617155 765617155
r-308 21 0.285714 34 0.743316 419512 412460 419512 419512 440526 522546 657783 606902 657783 657783 272652 494598 272652 272652
r-80 20 0.536842 14 0.395604 17098 7493 17098 7493 22043 8778 22970 9799 22970 9799 25116 5960 25116 5960
r-190 34 0.573975 29 0.384236 53184626 54311092 53184626 54311092 71369532 49655047 97894938 99462651 97894938 99462651 59005496 59183501 59005496 59183501
r-493 39 0.379217 46 0.144928 494077557 2634467406 494077557 494077557 2129457489 679715731 817394687 -1 817394687 817394687 1105155044 -1 1105155044 1105155044
r-184 22 0.238095 27 0.806268 49149 48493 49149 49149 80477 62226 75954 73291 75954 75954 56934 89766 56934 56934
r-651 13 0.435897 50 0.511837 1 487659 487659 1 524675 1 2 487660 487660 2 1 597007 597007 1
r-216 31 0.858065 48 0.443262 62160104 31519582 31519582 62160104 67401306 65247255 99614033 54642743 54642743 99614033 91446785 63188184 63188184 91446785
r-472 23 0.525692 11 0.0727273 10002 6791 10002 6791 20126 7345 14642 8305 14642 8305 13315 7585 13315 7585
r-850 49 0.645408 20 0.984211 173998086 -1 173998086 -1 -1 4338371357 195776778 -1 195776778 -1 3582517775 -1 3582517775 -1
r-811 22 0.761905 46 0.562319 33871330 48334915 48334915 33871330 60867164 32660164 53866042 82023536 82023536 53866042 32169243 57190241 57190241 32169243
r-653 15 0.352381 12 0.863636 1066 1385 1066 1385 2136 923 1673 2049 1673 2049 1700 1316 1700 1316
r-628 45 0.436364 19 0.48538 24211943 5848691 5848691 5848691 24392492 5740326 42574581 8477770 8477770 8477770 22347236 5989222 5989222 5989222
r-559 10 0 40 0.828205 23298 14406 14406 23298 33051 16289 35656 21538 21538 35656 23298 13477 13477 23298
r-996 23 0.102767 19 0.19883 221622 11798 11798 11798 165630 14105 261989 13482 13482 13482 207336 4753 4753 4753
r-518 28 0.269841 48 0.636525 81882215 59948979 59948979 81882215 133555169 81549454 146136767 105558136 105558136 146136767 77906648 104784565 104784565 77906648
r-993 12 0.757576 34 0.793226 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-680 14 0.879121 44 0.588795 1 334706 334706 1 367581 1 2 361835 361835 2 1 280105 280105 1
r-235 38 0.899004 10 0.111111 1804 1855 1855 1855 3036 1010 3425 2794 2794 2794 1940 1675 1675 1675
r-556 45 0.0393939 47 0.231267 -1 213538264 213538264 -1 -1 -1 -1 310393787 310393787 -1 -1 -1 -1 -1
r-275 43 0.570321 48 0.633865 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-666 13 0.25641 13 0.74359 903 987 903 903 1023 814 1186 1426 1186 1186 1638 1693 1638 1638
r-677 11 0.327273 47 0.513414 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-391 37 0.735736 10 0.511111 14436 1 1 1 13928 1 14437 2 2 2 14841 1 1 1
r-710 27 0.438746 40 0.861538 836831 2809414 836831 836831 3292492 1228690 1372814 4256801 1372814 1372814 1821636 3173395 1821636 1821636
r-701 48 0.414894 18 0.562092 7950125 2000348 2000348 2000348 8753140 2287412 12369551 2678124 2678124 2678124 12971980 2447272 2447272 2447272
r-820 24 0.692029 50 0.967347 74042 474876814 74042 74042 470806036 84555 90924 515728008 90924 90924 114012 518686107 114012 114012
r-765 24 0.768116 46 0.593237 69538109 117681652 117681652 69538109 144770508 67618038 110005796 200076939 200076939 110005796 73193708 134405461 134405461 73193708
r-713 27 0.490028 14 0.131868 12477 18455 12477 18455 28537 17514 18469 24066 18469 24066 38797 27445 38797 27445
r-596 31 0.0731183 12 0.742424 1264 1732 1732 1732 2229 573 2826 2729 2729 2729 3279 2145 2145 2145
r-736 50 0.277551 42 0.851336 18058128 42308699 18058128 42308699 36102689 13693416 33616076 71765206 33616076 71765206 25777120 27215084 25777120 27215084
r-331 45 0.0919192 11 0.218182 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-496 14 1 41 0.181707 45484 20053 20053 45484 29454 33014 89262 31136 31136 89262 45484 32376 32376 45484
r-603 11 0.945455 32 0.510081 47939 105010 105010 47939 193707 43151 53905 144785 144785 53905 64302 64450 64450 64302
r-97 34 0.782531 47 0.0860315 361502 426493 361502 361502 651901 428364 637166 768046 637166 637166 610916 469274 610916 610916
r-848 19 0.695906 11 0.218182 986 1089 986 1089 2302 1266 1533 1363 1533 1363 1644 1394 1644 1394
r-490 35 0.438655 19 0.0701754 261226 3150666 261226 3150666 2089461 1518893 426450 4321991 426450 4321991 934616 3288095 934616 3288095
r-672 41 0.195122 37 0.396396 585030472 222188644 222188644 222188644 481794328 324973131 1087268744 386091329 386091329 386091329 638893199 301687145 301687145 301687145
r-5 23 0.920949 38 0.186344 103018 56077 56077 103018 114955 106708 207772 85089 85089 207772 155105 122453 122453 155105
r-831 18 0.718954 34 0.723708 174645 2501676 174645 174645 2431812 171835 220856 3785262 220856 220856 160879 1857047 160879 160879
r-574 11 1 14 0.032967 229 144 144 229 157 173 657 885 885 657 229 144 144 229
r-225 38 0.628734 36 0.655556 1721816345 1349120036 1721816345 1349120036 2015796741 1172078164 -1 -1 -1 -1 1330664667 1497996846 1330664667 1497996846
r-53 29 0.295567 17 0.845588 18970 25073 18970 25073 48247 16009 27846 40625 27846 40625 53221 44829 53221 44829
r-274 44 0.0803383 29 0.0615764 2841914 1 2841914 1 2053261 1 2841915 2 2841915 2 10360761 1 10360761 1
r-934 35 0.30084 39 0.842105 2097946 3892740 2097946 2097946 4301428 2786796 3888821 6576029 3888821 3888821 3010332 5353787 3010332 3010332
r-715 45 0.467677 36 0.884127 13793159 58717620 13793159 58717620 30197276 17808879 22553670 93865227 22553670 93865227 15941823 33499776 15941823 33499776
r-618 17 0.617647 23 0.549407 103669 149246 149246 103669 163220 98687 155038 227754 227754 155038 94948 218509 218509 94948
r-178 38 0.364154 33 0.668561 73528575 59592975 73528575 59592975 122141966 49758845 134389620 108193091 134389620 108193091 68249894 80050245 68249894 80050245
r-872 21 0.547619 34 0.550802 3762262 8496828 3762262 3762262 8572913 3632399 6085589 15812224 6085589 6085589 4058677 8436754 4058677 4058677
r-553 25 0.703333 49 0.308673 8330264 11149671 11149671 8330264 25408794 8918394 13701238 18833429 18833429 13701238 9561060 14041734 14041734 9561060
r-563 14 0.615385 35 0.973109 12865 561953 12865 12865 571777 12785 14868 778367 14868 14868 5944 660562 5944 5944
r-558 36 0.414286 40 0.65 307295943 433655437 307295943 307295943 490467669 341859820 597864294 834091189 597864294 597864294 377750670 413572808 377750670 377750670
r-440 15 0.428571 29 0.805419 11645 43203 11645 11645 59193 12645 16544 56411 16544 16544 13574 62567 13574 13574
r-169 31 0.963441 41 0.908537 -1 218319520 218319520 -1 -1 -1 467599747 216763021 216763021 467599747 -1 -1 -1 -1
r-885 36 0.601587 41 0.429268 1630804760 1613265608 1613265608 1630804760 1848314213 1595170024 -1 -1 -1 -1 1792564911 1932015560 1932015560 1792564911
r-583 23 0.225296 13 0.564103 4073 522 522 522 6567 1257 5436 722 722 722 5386 1104 1104 1104
r-79 29 0.746305 24 0.0217391 7653 177181 7653 177181 37219 20120 15686 284479 15686 284479 13201 55969 13201 55969
r-719 22 0.506494 40 0.976923 32687 2964477 32687 32687 2835013 32005 43328 3632476 43328 43328 187892 3644400 187892 187892
r-714 36 0.307937 18 0.111111 527868 13058 527868 13058 708004 12117 701101 13060 701101 13060 172840 17334 172840 17334
r-621 35 0.443697 16 0.4 1420362 290254 1420362 290254 1438874 274054 2177604 365561 2177604 365561 1296620 328411 1296620 328411
r-505 43 0.300111 21 0.952381 133982 656357 133982 656357 467362 187040 229773 1097542 229773 1097542 231776 789773 231776 789773
r-104 16 0.358333 12 0.318182 3128 1963 3128 1963 3119 1677 4403 2212 4403 2212 3473 2112 3473 2112
r-76 38 0.371266 12 0.939394 75777 75357 75777 75357 191723 58474 116372 98221 116372 98221 190386 121128 190386 121128
r-314 39 0.991903 43 0.435216 62229734 2980730 2980730 62229734 34779872 15148410 98073209 3601944 3601944 98073209 64319071 4476009 4476009 64319071
r-508 18 0.928105 25 0.24 12977 4155 4155 12977 16827 11133 25802 6702 6702 25802 21012 9110 9110 21012
r-127 42 0.648084 42 0.293844 325067890 417347524 325067890 325067890 479363640 379317244 636450771 803525187 636450771 636450771 447581455 451777187 447581455 447581455
r-532 44 0.631078 45 0.817172 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-86 17 0.654412 19 0.94152 2845 92503 2845 2845 76231 2824 4037 118654 4037 4037 5627 146115 5627 5627
r-735 32 0.675403 18 0.54902 1403033 219935 219935 219935 1286613 234935 2420104 309493 309493 309493 1085144 350282 350282 350282
r-43 38 0.507824 49 0.420918 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-370 10 0.288889 44 0.571882 1 10008 10008 1 1 1 1 10008 10008 1 1 18925 18925 1
r-692 20 0.210526 36 0.825397 35787 68975 35787 35787 83273 57917 58182 102756 58182 58182 79878 95478 79878 79878
r-768 47 0.493062 49 0.467687 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-201 20 0.610526 47 0.106383 110872 656841 110872 110872 724670 146867 168222 962003 168222 168222 125718 788480 125718 125718
r-292 23 0.304348 45 0.0737374 32250 15463955 32250 32250 15776363 57311 43274 18824643 43274 43274 78136 20535280 78136 78136
r-763 27 0.737892 34 0.477718 20141753 15911197 15911197 20141753 23201110 19871762 33266838 27504010 27504010 33266838 16698487 11324173 11324173 16698487
r-598 44 0.280127 33 0.19697 1291836841 1350287800 1291836841 1350287800 1714037332 1152665803 2111880005 2145435823 2111880005 2145435823 2458942825 1354053436 2458942825 1354053436
r-550 45 0.237374 44 0.169133 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-416 28 0.222222 39 0.65587 6248815 5005622 5005622 6248815 9323575 6854208 9875544 8599600 8599600 9875544 8686231 5853163 5853163 8686231
r-249 19 0.45614 35 0.929412 6446 47002 6446 6446 42651 5777 9559 80635 9559 9559 5687 36411 5687 5687
r-384 23 0.249012 15 0.828571 4117 4942 4117 4942 8869 3831 6359 8106 6359 8106 5583 6929 5583 6929
r-144 13 0.217949 32 0.391129 20174 185797 185797 20174 195264 20174 20176 229396 229396 20176 14645 163479 163479 14645
r-246 13 0.884615 17 0.845588 1 378 378 1 354 1 2 379 379 2 1 6328 6328 1
r-956 12 0.878788 37 0.195195 4973 5708 5708 4973 13800 5073 8392 8868 8868 8392 4943 6372 6372 4943
r-307 20 0.921053 10 0.244444 1206 238 238 238 1519 204 892 418 418 418 480 540 540 540
r-130 22 0.601732 13 0.974359 27501 387559 27501 387559 674348 183148 38227 438180 38227 438180 38688 341087 38688 341087
r-756 14 0.923077 20 0.673684 43084 5838 5838 43084 20249 36356 46586 7480 7480 46586 56754 35254 35254 56754
r-117 36 0.592063 24 0.735507 31352023 20062942 31352023 20062942 39611815 17905138 55847341 35004543 55847341 35004543 20894031 18156090 20894031 18156090
r-898 44 0.774841 41 0.857317 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-464 23 0.715415 31 0.268817 192453 320922 192453 192453 535444 287074 300778 495092 300778 300778 398816 388357 398816 398816
r-744 49 0.253401 23 0.00790514 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-326 28 0.153439 18 0.529412 111720 35379 35379 35379 184683 41974 159005 50823 50823 50823 117363 36266 36266 36266
r-798 15 0.352381 38 0.0654339 1260 352288 1260 1260 354576 1327 1554 373503 1554 1554 1030 311172 1030 1030
r-158 26 0.0707692 30 0.937931 5584 11694 5584 5584 8382 3559 12269 24098 12269 12269 4502 9436 4502 4502
r-239 17 0.404412 21 0.828571 4589 11350 4589 4589 11217 5278 6378 16115 6378 6378 6040 12828 6040 6040
r-592 32 0.866935 36 0.228571 554920 460758 460758 554920 467489 711899 887248 761536 761536 887248 532902 370117 370117 532902
r-276 32 0.983871 43 0.666667 -1 10445922 10445922 -1 -1 -1 -1 14021898 14021898 -1 -1 996127530 996127530 -1
r-55 21 0.942857 39 0.730094 72165892 35610736 35610736 72165892 193248421 57094035 81219796 47648445 47648445 81219796 109963624 157608123 157608123 109963624
r-189 42 0.46806 14 0.186813 327061 21445 327061 21445 376652 20766 416322 21447 416322 21447 404670 17204 404670 17204
r-918 30 0.737931 30 0.266667 1335488 1202734 1202734 1335488 1789607 1631819 2139928 2001419 2001419 2139928 1652218 1857148 1857148 1652218
r-159 34 0.317291 12 0.954545 17534 58785 17534 58785 39936 19195 31779 86748 31779 86748 13137 42291 13137 42291
r-231 26 0.824615 34 0.106952 84755 48951 84755 84755 67498 88450 130146 79673 130146 130146 57372 132601 57372 57372
r-217 21 0.0333333 28 0.455026 2727074 83438 83438 2727074 3760330 571658 3849097 135678 135678 3849097 3059696 344237 344237 3059696
r-112 36 0.598413 17 0.801471 873452 273877 873452 273877 1110249 255960 1295102 339298 1295102 339298 1576036 408199 1576036 408199
r-852 31 0.0408602 19 0.444444 303988 11798 11798 11798 286980 14852 392583 15715 15715 15715 733935 11382 11382 11382
r-403 30 0.367816 38 0.74111 13948375 21174913 13948375 13948375 20888660 19792935 23909485 36080413 23909485 23909485 16108498 17899314 16108498 16108498
r-63 44 0.395349 12 0.378788 324762 1 324762 1 317169 1 324762 2 324762 2 226503 1 226503 1
r-398 43 0.438538 46 0.397101 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-679 35 0.447059 49 0.259354 1079039654 -1 1079039654 1079039654 2033710875 1262209927 1963298886 -1 1963298886 1963298886 679477542 2258717986 679477542 679477542
r-446 39 0.80027 21 0.314286 499364 201681 201681 201681 754705 235119 742718 302143 302143 302143 518742 139798 139798 139798
r-499 20 0.189474 47 0.343201 273023 8862640 8862640 273023 9768857 272628 300345 12479513 12479513 300345 259421 5999109 5999109 259421
r-77 22 0.852814 26 0.938462 93303 4546671 93303 93303 3658855 93952 100684 4814789 100684 100684 105273 10697473 105273 105273
r-301 43 0.110742 42 0.857143 662974 583410 583410 583410 1206698 422421 1173122 983420 983420 983420 1058933 832679 832679 832679
r-142 29 0.682266 48 0.741135 615317411 2539427935 615317411 615317411 2488385615 606813027 930659161 -1 930659161 930659161 787433176 2394878782 787433176 787433176
r-773 29 0.458128 12 0.545455 51478 5004 51478 5004 52925 5799 65836 5006 65836 5006 66516 4743 66516 4743
r-501 31 0.406452 12 0.0454545 256624 318437 256624 318437 696176 255972 311920 339370 311920 339370 277984 379201 277984 379201
r-342 33 0.596591 13 0.692308 200067 11592 200067 11592 199651 11557 249989 11593 249989 11593 188735 13309 188735 13309
r-800 13 0.884615 46 0.708213 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-916 27 0.196581 10 0.688889 2513 575 575 575 3480 711 3421 672 672 672 4117 2326 2326 2326
r-437 46 0.0637681 39 0.51552 59071449 4126006 4126006 4126006 68537276 10682518 88080318 6663083 6663083 6663083 49004138 8671094 8671094 8671094
r-174 23 0.383399 12 0.439394 20253 1338 1338 1338 19752 1358 27106 1340 1340 1340 13203 1182 1182 1182
r-186 46 0.0309179 20 0.457895 1578548 28303 28303 28303 1557443 43342 2015273 38872 38872 38872 1691213 93674 93674 93674
r-631 15 0.542857 38 0.550498 108355 1087376 108355 108355 1082172 107660 124123 1597377 124123 124123 98717 794424 98717 98717
r-568 16 0.483333 40 0.414103 140050 1123593 140050 140050 1079060 138312 172967 1678126 172967 172967 276678 1231440 276678 276678
r-476 25 0.756667 21 0.809524 223166 128470 223166 128470 268149 117956 324032 171336 324032 171336 280947 140252 280947 140252
r-176 22 0.82684 17 0.220588 8756 3146 3146 3146 16458 3810 12936 5504 5504 5504 7240 7448 7448 7448
r-136 14 0.593407 50 0.559184 117786 3440435 3440435 117786 3330755 117786 117788 4361317 4361317 117788 125502 2719535 2719535 125502
r-33 33 0.941288 41 0.373171 2323431 1074019 1074019 2323431 2209520 2500960 4148134 1880404 1880404 4148134 4270550 1582521 1582521 4270550
r-729 14 0.527473 14 0.736264 1385 2782 1385 1385 1877 1871 1865 4022 1865 1865 1098 1295 1098 1098
r-716 30 0.871264 42 0.442509 9056669 4076969 4076969 9056669 12017638 8871308 14835034 6865465 6865465 14835034 15875588 7276523 7276523 15875588
r-415 24 0.431159 40 0.160256 1343382 5961482 1343382 1343382 5413298 1580233 1978042 10102992 1978042 1978042 1415661 5255966 1415661 1415661
r-82 33 0.268939 21 0.514286 1607487 578898 578898 578898 2252481 605744 2371442 900758 900758 900758 1744802 632881 632881 632881
r-971 27 0.814815 46 0.749758 126382243 356923870 356923870 126382243 391011817 122301591 170562673 547042374 547042374 170562673 117390488 595187305 595187305 117390488
r-305 17 0.0220588 35 0.778151 67134 9306 9306 67134 36383 44109 117567 18095 18095 117567 68308 22747 22747 68308
r-634 36 0.974603 28 0.248677 283428 20803 20803 20803 318033 22984 502859 37876 37876 37876 148948 36206 36206 36206
r-278 35 0.633613 29 0.389163 26316297 17803388 17803388 17803388 37443390 19639065 47077624 30664020 30664020 30664020 32120471 25624813 25624813 25624813
r-966 21 0.590476 35 0.927731 51274 777955 51274 51274 778628 68451 72227 1094941 72227 72227 60441 968208 60441 60441
r-66 36 0.153968 21 0.719048 172327 86501 86501 86501 280649 95423 250796 135411 135411 135411 264837 101446 101446 101446
r-704 19 0.830409 19 0.0175439 781 6370 781 781 6052 665 2415 11060 2415 2415 2092 6508 2092 2092
r-423 17 0.926471 42 0.346109 269719 45351 45351 269719 431873 247860 393767 77824 77824 393767 291373 99384 99384 291373
r-967 17 0.360294 40 0.578205 652067 2750974 2750974 652067 2485414 630259 891900 4234756 4234756 891900 602372 3814848 3814848 602372
r-849 16 0.2 43 0.790698 35591 56463 56463 35591 140125 39658 59033 83361 83361 59033 53320 86474 86474 53320
r-116 33 0.0909091 26 0.461538 946186 137853 137853 137853 911384 180313 1511194 177051 177051 177051 1029743 97187 97187 97187
r-59 36 0.187302 48 0.808511 3688498 3957382 3957382 3688498 7806483 4870909 6241479 7103598 7103598 6241479 5469571 7694335 7694335 5469571
r-847 34 0.641711 13 0.0512821 25800 33136 25800 33136 83338 29706 43609 47775 43609 47775 25743 51404 25743 51404
r-682 42 0.66899 44 0.609937 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-667 13 0.576923 47 0.752081 6041 100079 6041 6041 97494 6041 6042 113425 6042 6042 1 104230 1 1
r-1 35 0.82521 48 0.182624 1745039 3325376 3325376 1745039 3907342 2425722 3121316 5779161 5779161 3121316 2779255 2532220 2532220 2779255
r-364 33 0.333333 41 0.458537 1035257091 846439939 846439939 1035257091 1123108996 963525833 -1 1716064013 1716064013 -1 1007891474 995721641 995721641 1007891474
r-979 18 0.313725 42 0.295006 223723 3550642 223723 223723 3542262 223111 270760 5015058 270760 270760 298786 3170662 298786 298786
r-733 44 0.609937 44 0.680761 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-731 50 0.626122 46 0.884058 1293148095 -1 1293148095 -1 -1 -1 2228799723 -1 2228799723 -1 -1 -1 -1 -1
r-260 28 0.269841 45 0.619192 60543637 51814193 51814193 60543637 102078102 64142243 102978046 91511667 91511667 102978046 88523685 80994464 80994464 88523685
r-222 18 0.477124 31 0.277419 69731 369756 69731 69731 347778 69986 95096 634022 95096 95096 130526 279002 130526 130526
r-199 47 0.584644 48 0.679965 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-687 40 0.766667 14 0.626374 104296 1353 1353 1353 98818 1411 133186 1422 1422 1422 78947 3765 3765 3765
r-397 16 0.241667 46 0.737198 117141 423003 423003 117141 588248 105943 164190 674115 674115 164190 105362 516735 516735 105362
r-430 18 0.601307 40 0.00384615 5031 2551528 5031 5031 2526146 4749 7443 2940965 7443 7443 69976 2571605 69976 69976
r-740 18 0.333333 43 0.869324 50468 79406 50468 50468 150012 73764 77335 112264 77335 77335 33221 129125 33221 33221
r-655 37 0.111111 14 0.923077 2785 6222 2785 6222 5316 2806 6350 6763 6350 6763 3902 5039 3902 5039
r-540 10 0.911111 38 0.883357 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-408 36 0.115873 43 0.41639 229395308 48880798 48880798 229395308 144785344 118352905 380432139 79585533 79585533 380432139 413823677 129699230 129699230 413823677
r-188 28 0.920635 36 0.138095 63042 39057 39057 63042 86512 64844 122704 63469 63469 122704 95921 75896 75896 95921
r-317 45 0.785859 20 0.4 1129768 426350 426350 426350 1640911 491470 1693728 675711 675711 675711 1208791 1130751 1130751 1130751
r-549 10 0.244444 32 0.520161 1 20888 20888 1 23390 1 1 20888 20888 1 1 25081 25081 1
r-155 36 0.487302 29 0.192118 10706064 23813196 10706064 23813196 19322802 14925809 17754245 42759417 17754245 42759417 15036356 24622232 15036356 24622232
r-771 26 0.947692 36 0.579365 21074236 655785 655785 21074236 11735955 5187005 30433176 1031133 1031133 30433176 21225618 2767136 2767136 21225618
r-259 35 0.317647 29 0.450739 95106580 42659449 42659449 42659449 83056230 49705180 189185042 74918701 74918701 74918701 88570938 48128648 48128648 48128648
r-8 26 0.793846 33 0.992424 219446893 -1 219446893 219446893 -1 219441013 219550803 -1 219550803 219550803 -1 -1 -1 -1
r-458 35 0.568067 17 0.117647 233309 385419 233309 385419 634137 379920 374129 572305 374129 572305 696525 288031 696525 288031
r-455 39 0.496626 45 0.867677 40067587 99630832 40067587 40067587 87502521 56219640 70006300 160278464 70006300 70006300 50927928 111268631 50927928 50927928
r-566 11 0.163636 25 0.8 2429 1686 1686 2429 3173 2646 1999 2818 2818 1999 1695 3293 3293 1695
