instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-651 13 0.435897 50 0.511837 115484 23070 23070 115484 60359 115476 116223 25090 25090 116223 149141 242644 242644 149141
r-774 35 0.0235294 19 0.403509 1542496 1989 1989 1989 1549352 1974 1891297 2590 2590 2590 2209116 16215 16215 16215
r-348 37 0.521021 22 0.316017 1866961 2424925 1866961 2424925 2628102 5476618 3064256 3942178 3064256 3942178 4000455 3993764 4000455 3993764
r-714 36 0.307937 18 0.111111 12687 166309 12687 166309 19014 151546 5047 198310 5047 198310 262595 197235 262595 197235
r-402 49 0.232993 15 0.447619 478920 110863 110863 110863 475010 125425 688347 144924 144924 144924 177014 159308 159308 159308
r-431 45 0.547475 50 0.92898 2161615 109118025 2161615 2161615 109765137 2357392 1980785 175179663 1980785 1980785 11066491 218488619 11066491 11066491
r-755 25 0.306667 20 0.657895 37789 26258 26258 26258 58988 162328 53199 38070 38070 38070 68102 30804 30804 30804
r-883 15 0.790476 43 0.439646 147278 24109 24109 147278 476479 150411 205489 32309 32309 205489 196481 270322 270322 196481
r-828 29 0.571429 39 0.387314 42855147 12212704 42855147 42855147 94360513 46739984 82229315 20376516 82229315 82229315 95998774 78107805 95998774 95998774
r-113 20 0.873684 25 0.396667 15915 8437 8437 15915 144533 14597 22484 8577 8577 22484 35331 12365 12365 35331
r-691 43 0.0985604 21 0.361905 419873 81107 81107 81107 366277 151460 597372 29925 29925 29925 271435 147233 147233 147233
r-655 37 0.111111 14 0.923077 154 1401 154 1401 163 2767 312 1692 312 1692 190 1520 190 1520
r-856 45 0.361616 46 0.244444 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-670 48 0.370567 30 0.921839 87326 1364532 87326 1364532 208197 1941605 72496 2173603 72496 2173603 416481 892479 416481 892479
r-404 24 0.105072 49 0.193878 7813631 11835850 11835850 7813631 13098269 7693894 4652590 12991757 12991757 4652590 35842832 53572421 53572421 35842832
r-539 33 0.291667 24 0.311594 4066846 5234127 5234127 5234127 4140225 6081439 6981871 8219965 8219965 8219965 4005261 4594480 4594480 4594480
r-965 28 0.968254 13 0.24359 446 236 236 236 468 3036 826 554 554 554 584 3242 3242 3242
r-849 16 0.2 43 0.790698 26434 849 849 26434 104725 28777 43364 906 906 43364 82536 54652 54652 82536
r-841 32 0.653226 49 0.577381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-324 35 0.0722689 48 0.719858 332069 32891 32891 332069 1278267 231958 534283 18017 18017 534283 391361 388716 388716 391361
r-694 39 0.175439 17 0.948529 134 4544 134 4544 328 6785 344 10685 344 10685 1628 4466 1628 4466
r-322 37 0.46997 40 0.430769 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-874 26 0.492308 37 0.746246 1823477 2413318 1823477 1823477 8892177 2389708 3121571 3595864 3121571 3121571 2723669 2557651 2723669 2723669
r-23 10 0.733333 30 0.471264 4640 1747 1747 4640 4494 4632 4339 1949 1949 4339 5219 4129 4129 5219
r-704 19 0.830409 19 0.0175439 22 1047 22 22 1811 39 301 2077 301 301 230 1599 230 230
r-374 37 0.478979 33 0.19697 2419995 41825081 2419995 41825081 4447888 29592553 3565774 83507116 3565774 83507116 9366399 17462055 9366399 17462055
r-674 13 0.769231 21 0.0952381 71 460 71 71 891 55 176 673 176 176 410 277 410 410
r-699 21 0.309524 40 0.0820513 7683 953863 7683 7683 961062 24221 7686 1185166 7686 7686 18858 3174285 18858 18858
r-357 21 0.433333 45 0.983838 4182 79683 4182 4182 156215 3831 6096 124350 6096 6096 27970 90888 27970 27970
r-177 30 0.737931 11 0.345455 127 861 861 861 188 12437 204 1145 1145 1145 836 5942 5942 5942
r-667 13 0.576923 47 0.752081 10706 64396 10706 10706 62341 10622 12497 79627 12497 12497 24053 24795 24053 24053
r-283 46 0.0376812 14 0.604396 3503 1161 1161 1161 3820 28726 2951 1477 1477 1477 2514 2289 2289 2289
r-335 30 0.232184 44 0.978858 913 19062 913 913 20647 478 2070 33832 2070 2070 4883 14737 4883 4883
r-509 12 0.318182 45 0.710101 17123 17868 17123 17123 42521 16757 21076 24477 21076 21076 40048 22800 40048 40048
r-763 27 0.737892 34 0.477718 4126189 732037 732037 4126189 16568228 4400880 6501298 1011878 1011878 6501298 8983995 7252001 7252001 8983995
r-462 24 0.315217 12 0.984848 189 14580 189 14580 809 3144 302 19223 302 19223 2359 17329 2359 17329
r-19 26 0.784615 20 0.642105 358551 125315 125315 125315 330352 167935 584468 180594 180594 180594 189220 234799 234799 234799
r-493 39 0.379217 46 0.144928 74118014 1014665320 74118014 74118014 835411581 102540220 125988533 -1 125988533 125988533 357043002 -1 357043002 357043002
r-127 42 0.648084 42 0.293844 46035410 46942982 46035410 46035410 278851494 45778258 84954512 84985383 84954512 84954512 57852329 140627263 57852329 57852329
r-353 14 0.736264 18 0.431373 2233 2243 2243 2233 19613 2877 3070 3125 3125 3070 15609 3279 3279 15609
r-80 20 0.536842 14 0.395604 4400 8263 4400 8263 5042 15920 5248 10809 5248 10809 9849 27868 9849 27868
r-302 35 0.0168067 18 0.379085 1895470 512 512 512 1905388 475 2414039 680 680 680 6247896 18655 18655 18655
r-428 46 0.553623 19 0.0643275 36137 771439 36137 771439 135076 1659763 44341 1167799 44341 1167799 289458 823967 289458 823967
r-202 10 0.288889 16 0.00833333 138 100776 138 138 100545 130 135 105893 135 135 899 8936 899 899
r-560 46 0.26087 36 0.995238 5751 678769 5751 678769 10658 50037 8609 1361377 8609 1361377 18776 1089508 18776 1089508
r-683 32 0.522177 20 0.889474 60094 830506 60094 830506 157959 548228 21299 1334586 21299 1334586 226875 537100 226875 537100
r-201 20 0.610526 47 0.106383 8259 32895 8259 8259 192321 15966 12489 44837 12489 12489 39453 60235 39453 39453
r-793 25 0.61 44 0.179704 116844 158546 116844 116844 1931567 199363 148175 207698 148175 148175 1172366 973211 1172366 1172366
r-206 21 0.890476 47 0.847364 49240 457276 457276 49240 415110 49697 43410 440630 440630 43410 56106 404897 404897 56106
r-373 17 0.882353 19 0.251462 648 782 782 648 10944 803 1435 1122 1122 1435 1187 2436 2436 1187
r-833 16 0.00833333 28 0.846561 2002 34 34 2002 6792 965 4180 233 233 4180 2188 65 65 2188
r-773 29 0.458128 12 0.545455 4640 20475 4640 20475 4925 28213 5795 24056 5795 24056 23853 25099 23853 25099
r-857 13 0.833333 45 0.29697 22745 2530 2530 22745 143949 24992 33900 603 603 33900 53587 2718 2718 53587
r-282 17 0.294118 18 0.346405 22478 7943 7943 22478 9412 20145 35624 10909 10909 35624 24606 22516 22516 24606
r-861 16 0.516667 25 0.82 8909 45526 8909 8909 43364 11207 13092 80705 13092 13092 16114 28488 16114 16114
r-834 15 0.0571429 11 0.727273 192 82 82 82 225 937 336 150 150 150 212 1056 1056 1056
r-266 36 0.57619 14 0.824176 45183 145327 45183 145327 55660 135883 57897 170287 57897 170287 104849 122388 104849 122388
r-239 17 0.404412 21 0.828571 2614 2865 2614 2614 12484 2666 2794 3542 2794 2794 12674 5423 12674 12674
r-792 36 0.955556 44 0.529598 49697876 222530 222530 49697876 893710 5967060 75218740 368417 368417 75218740 42338108 1894861 1894861 42338108
r-551 45 0.408081 22 0.30303 9505093 38607342 9505093 38607342 10264404 36199771 14785972 63804617 14785972 63804617 23421425 43890948 23421425 43890948
r-54 18 0.705882 35 0.919328 6014 197857 6014 6014 202914 8814 7847 281838 7847 7847 86275 51402 86275 86275
r-419 26 0.633846 45 0.0858586 20852 41593 20852 20852 138019 18039 29751 55149 29751 29751 22716 63939 22716 22716
r-900 23 0.339921 17 0.970588 702 6941 702 6941 306 4082 447 11215 447 11215 4322 9443 4322 9443
r-535 42 0.240418 46 0.0241546 2190928 -1 2190928 2190928 -1 2108493 2698363 -1 2698363 2698363 -1 -1 -1 -1
r-811 22 0.761905 46 0.562319 35384841 5182372 5182372 35384841 6684762 34183684 61075225 8647924 8647924 61075225 30572257 23974831 23974831 30572257
r-534 10 0.555556 11 0.418182 272 116 272 272 681 268 393 156 393 393 514 614 514 514
r-911 35 0.677311 47 0.705828 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-307 20 0.921053 10 0.244444 247 90 90 90 246 633 66 172 172 172 212 88 88 88
r-363 11 0.490909 46 0.119807 2988 15065 2988 2988 15172 3209 3604 18744 3604 3604 3804 2451 3804 3804
r-122 34 0.522282 38 0.177809 4316599 3057924 4316599 4316599 21999310 6231043 7367168 4396209 7367168 7367168 8241805 10105530 8241805 8241805
r-204 35 0.660504 48 0.336879 44889008 35804825 44889008 44889008 250423304 51500532 79862384 61191155 79862384 79862384 143901010 113319849 143901010 143901010
r-996 23 0.102767 19 0.19883 151856 7265 7265 7265 137769 12880 187729 9446 9446 9446 219719 323433 323433 323433
r-375 38 0.192034 27 0.698006 85904 142941 142941 142941 127543 989556 121487 230336 230336 230336 158429 670335 670335 670335
r-387 49 0.37415 45 0.951515 184274 2613332 184274 2613332 342197 2142370 102417 3900263 102417 3900263 1860173 2689849 1860173 2689849
r-556 45 0.0393939 47 0.231267 -1 37267454 37267454 -1 -1 -1 -1 55424467 55424467 -1 -1 -1 -1 -1
r-397 16 0.241667 46 0.737198 63906 24733 24733 63906 231709 54198 88269 37132 37132 88269 138019 43549 43549 138019
r-943 20 0.178947 19 0.760234 1300 1021 1021 1021 1660 5180 1608 1463 1463 1463 3468 3013 3013 3013
r-940 45 0.250505 44 0.639535 27248824 31136002 31136002 31136002 40856704 214854630 44335883 57892329 57892329 57892329 84259610 117225231 117225231 117225231
r-864 35 0.359664 39 0.175439 23996496 237734321 23996496 23996496 206998529 29937748 41601907 418856133 41601907 41601907 60398811 153894279 60398811 60398811
r-256 41 0.809756 40 0.665385 -1 265222594 265222594 265222594 -1 376110443 -1 -1 -1 -1 -1 -1 -1 -1
r-466 40 0.561538 21 0.695238 4720708 15786912 4720708 15786912 5555949 14262483 7861665 26643600 7861665 26643600 9017977 6104926 9017977 6104926
r-766 16 0.766667 38 0.105263 7310 470 7310 7310 24440 6315 3071 524 3071 3071 9254 1301 9254 9254
r-319 49 0.510204 26 0.332308 52708753 105831558 52708753 105831558 63961679 206913619 97336907 189241449 97336907 189241449 92568183 235762006 92568183 235762006
r-166 41 0.05 41 0.0182927 80770559 -1 80770559 80770559 -1 -1 13316312 -1 13316312 13316312 -1 -1 -1 -1
r-640 36 0.849206 25 0.0133333 31 7123 31 7123 31 4656 557 15522 557 15522 6136 7958 6136 7958
r-334 41 0.252439 44 0.88055 137211 186775 137211 137211 5265676 149844 251226 280147 251226 251226 2383476 802255 2383476 2383476
r-639 13 0.794872 22 0.65368 4267 1742 1742 4267 1901 4220 4829 1864 1864 4829 6272 4880 4880 6272
r-495 14 0.285714 16 0.175 3512 9448 3512 3512 9194 3836 4563 13537 4563 4563 4088 5775 4088 4088
r-48 42 0.267131 37 0.429429 1125401683 129809703 129809703 129809703 1015328562 169053222 -1 246758603 246758603 246758603 552280244 855596559 855596559 855596559
r-630 40 0.0448718 38 0.672831 507286 16828 16828 16828 625075 306082 332442 23378 23378 23378 215297 21442 21442 21442
r-86 17 0.654412 19 0.94152 2608 73954 2608 2608 76072 2100 2913 90039 2913 2913 3404 81763 3404 3404
r-211 24 0.822464 35 0.507563 4115823 196379 196379 4115823 473435 3216087 7622347 277893 277893 7622347 2380231 1191034 1191034 2380231
r-1 35 0.82521 48 0.182624 101606 90867 90867 101606 1248492 153745 167490 130477 130477 167490 292031 923256 923256 292031
r-240 25 0.243333 29 0.871921 5716 9547 5716 5716 47876 4693 8414 6590 8414 8414 42673 51358 42673 42673
r-913 15 0.238095 16 0.175 1245 6015 1245 1245 5510 1773 822 8026 822 822 10216 14373 10216 10216
r-582 20 0.905263 30 0.282759 19370 1082 1082 19370 53259 13187 24300 1086 1086 24300 21546 13278 13278 21546
r-796 41 0.236585 13 0.333333 8663 1069 1069 1069 8343 994 8640 1043 1043 1043 4454 2748 2748 2748
r-785 21 0.87619 33 0.0643939 409 848 409 409 7335 443 1051 1372 1051 1051 2476 2958 2476 2476
r-297 36 0.361905 34 0.377897 269479279 223986306 223986306 223986306 289353456 219357015 562258539 459470986 459470986 459470986 331097162 290374932 290374932 290374932
r-962 25 0.5 20 0.621053 313586 506725 313586 506725 409047 750978 521461 819724 521461 819724 642992 884988 642992 884988
r-272 46 0.10628 44 0.497886 75779318 4496749 4496749 4496749 63225104 7020367 134338889 7297403 7297403 7297403 33633801 17287880 17287880 17287880
r-863 15 0.371429 35 0.292437 63723 157068 63723 63723 151007 62612 81320 218298 81320 81320 138015 96002 138015 138015
r-522 22 0.38961 42 0.643438 2203653 885929 2203653 2203653 8726998 2488645 3516562 1330395 3516562 3516562 7750402 2325858 7750402 7750402
r-726 24 0.264493 28 0.563492 348499 171250 171250 348499 2058375 375468 574698 273833 273833 574698 561111 413144 413144 561111
r-88 39 0.916329 37 0.686186 127718804 2603483 2603483 2603483 119802278 5975750 192277529 3766898 3766898 3766898 181836158 64305659 64305659 64305659
r-26 47 0.641998 13 0.487179 16426 70947 70947 70947 17326 190967 19126 83076 83076 83076 89682 164295 164295 164295
r-489 34 0.0320856 33 0.973485 81 338 81 338 81 458 987 1305 987 1305 1671 364 1671 364
r-912 49 0.636905 16 0.0333333 13088 474394 13088 474394 37651 274522 17268 784872 17268 784872 108907 569660 108907 569660
r-442 22 0.705628 25 0.616667 1283256 510804 510804 1283256 624815 1080462 2200541 853588 853588 2200541 1158615 579972 579972 1158615
r-696 21 0.619048 18 0.20915 7308 2520 7308 2520 16150 24777 9505 3319 9505 3319 19393 14507 19393 14507
r-517 27 0.566952 25 0.0766667 849 75044 849 75044 3108 57273 1050 115696 1050 115696 61676 124904 61676 124904
r-986 29 0.512315 13 0 746 3599661 746 3599661 138114 874679 1818 4427443 1818 4427443 1871636 3599955 1871636 3599955
r-923 35 0.423529 33 0.647727 4904915 6389286 4904915 6389286 7845691 32371568 8345438 10864212 8345438 10864212 34009279 20302497 34009279 20302497
r-210 27 0.384615 30 0.606897 1697228 1069208 1069208 1697228 7371615 1691240 2876606 1718488 1718488 2876606 5522891 3887948 3887948 5522891
r-100 48 0.0992908 22 0.0822511 45443 11872 45443 11872 13180 27214 645 375 645 375 3715321 7712 3715321 7712
r-572 43 0.660022 11 0.2 875 15754 875 15754 1308 44864 839 20181 839 20181 6262 47735 6262 47735
r-604 26 0.329231 18 0.529412 19494 51544 51544 51544 25178 161720 26053 80897 80897 80897 99590 95607 95607 95607
r-799 12 0.818182 13 0.397436 352 47 47 352 2369 691 528 95 95 528 374 2569 2569 374
r-325 13 0.5 16 0.691667 298 781 298 298 4121 235 204 972 204 204 6376 4200 6376 6376
r-16 26 0.187692 42 0.706156 230927 82122 82122 230927 2751579 286855 351621 118059 118059 351621 1278702 739476 739476 1278702
r-184 22 0.238095 27 0.806268 8314 3318 8314 8314 73484 9162 13120 2688 13120 13120 55629 22674 55629 55629
r-247 46 0.458937 27 0.461538 143941485 259249420 259249420 259249420 150436100 240032485 304071425 528039963 528039963 528039963 178621202 273831485 273831485 273831485
r-169 31 0.963441 41 0.908537 -1 23562221 23562221 -1 -1 -1 4389712431 1122267 1122267 4389712431 -1 -1 -1 -1
r-97 34 0.782531 47 0.0860315 53123 30428 53123 53123 415230 56535 93997 51081 93997 93997 106815 306424 106815 106815
r-929 18 0.0261438 24 0.880435 623 39 39 623 1779 276 1094 272 272 1094 818 173 173 818
r-344 18 0.647059 22 0.753247 48325 67715 48325 48325 57898 61160 65316 106924 65316 65316 40605 72406 40605 40605
r-843 38 0.42532 44 0.825581 3076434 3149806 3076434 3076434 40455387 4796000 5453069 4627855 5453069 5453069 10526091 9235422 10526091 10526091
r-546 46 0.0724638 35 0.497479 15732192 541055 541055 541055 11642801 1094990 29339792 911090 911090 911090 6615610 1034137 1034137 1034137
r-995 44 0.92389 45 0.888889 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-382 48 0.117021 31 0.483871 5018565 849000 849000 849000 3828469 1213871 8934610 1358570 1358570 1358570 2855050 1648169 1648169 1648169
r-647 23 0.355731 15 0.819048 1687 3909 1687 3909 2145 22183 2339 2429 2339 2429 3834 3654 3834 3654
r-762 28 0.417989 13 0.24359 5797 23695 5797 23695 6770 22650 5448 27301 5448 27301 15534 29615 15534 29615
r-341 30 0.0827586 21 0.166667 460032 4308 4308 4308 301913 6796 499910 4610 4610 4610 14965721 12663 12663 12663
r-303 15 0.104762 46 0.057971 479 241 479 479 280 479 201 241 201 201 60436 4393557949 60436 60436
r-76 38 0.371266 12 0.939394 2015 64094 2015 64094 2656 128936 1417 90097 1417 90097 13372 89650 13372 89650
r-365 28 0.719577 33 0.94697 96699 12319174 96699 96699 12279540 114968 135430 15860425 135430 135430 3246960 16936816 3246960 3246960
r-695 17 0.75 24 0.387681 2896 2288 2288 2896 37006 4470 3882 2555 2555 3882 45853 18944 18944 45853
r-710 27 0.438746 40 0.861538 235779 162737 235779 235779 1186815 364802 377417 228340 377417 377417 372289 735194 372289 372289
r-237 25 0.133333 31 0.582796 60459 75266 75266 60459 789954 70255 86675 120077 120077 86675 297118 158268 158268 297118
r-890 12 0.0909091 43 0.603544 27282 2369 2369 27282 157083 26450 38216 812 812 38216 75801 20481 20481 75801
r-280 36 0.614286 17 0.580882 863729 493220 493220 493220 865474 501249 1359774 711118 711118 711118 831050 1170591 1170591 1170591
r-79 29 0.746305 24 0.0217391 98 25565 98 25565 174 6044 480 39731 480 39731 359 8094 359 8094
r-95 40 0.69359 37 0.716216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-983 48 0.690603 32 0.362903 11521972 32869604 32869604 32869604 15084744 109374519 19930066 59904097 59904097 59904097 18320826 86015625 86015625 86015625
r-287 22 0.844156 47 0.13136 7252 4180 7252 7252 81333 10172 13690 3915 13690 13690 29342 25893 29342 29342
r-876 50 0.529796 45 0.447475 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-698 13 0.730769 15 0.419048 850 1464 1464 850 6179 1184 963 1969 1969 963 3286 4453 4453 3286
r-727 48 0.135638 26 0.538462 441377 171499 171499 171499 636470 10516083 619730 268153 268153 268153 1071284 1285326 1285326 1285326
r-124 42 0.692218 21 0.538095 7938883 2908064 2908064 2908064 7813709 3276910 14642700 4824827 4824827 4824827 2002632 4498027 4498027 4498027
r-737 23 0.256917 18 1 343 9574 343 9574 883 2273 290 13876 290 13876 6517 10706 6517 10706
r-30 24 0.724638 15 0.466667 7645 6457 6457 6457 8548 35885 9591 8524 8524 8524 14014 29994 29994 29994
r-447 21 0.466667 11 0.854545 2023 1911 2023 1911 4238 10423 1107 2745 1107 2745 3307 11868 3307 11868
r-589 15 0.485714 14 0.813187 246 392 246 392 409 4143 361 640 361 640 2744 962 2744 962
r-131 12 0.833333 13 0.397436 985 70 70 985 3590 1043 775 146 146 775 741 50 50 741
r-468 50 0.131429 47 0.402405 -1 99053567 99053567 99053567 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-236 44 0.193446 39 0.639676 3781464 4608198 4608198 4608198 6398147 32081797 6256130 8454829 8454829 8454829 27343740 6653182 6653182 6653182
r-880 47 0.958372 42 0.829268 -1 175170196 175170196 175170196 -1 198625387 -1 56384996 56384996 56384996 -1 1242918082 1242918082 1242918082
r-471 40 0.84359 45 0.940404 169762309 -1 169762309 169762309 -1 198655338 213151363 -1 213151363 213151363 362521986 -1 362521986 362521986
r-812 29 0.593596 42 0.379791 38302065 16661617 38302065 38302065 121234138 46097748 71043744 28405711 71043744 71043744 77198930 58501604 77198930 77198930
r-842 30 0.77931 14 0.736264 27697 8750 8750 8750 26981 9730 30992 7289 7289 7289 10913 26385 26385 26385
r-930 18 0.156863 29 0.85468 989 1625 989 989 10469 1889 1500 1551 1500 1500 4388 1555 4388 4388
r-628 45 0.436364 19 0.48538 2255531 4981219 4981219 4981219 2283462 4750698 3591228 7916899 7916899 7916899 6237619 8713055 8713055 8713055
r-815 29 0.955665 49 0.392007 3683674 49429 49429 3683674 23592759 3166993 5662718 88399 88399 5662718 4071110 281483 281483 4071110
r-70 41 0.590244 31 0.0344086 24472 783625 24472 783625 82324 161613 22731 1243900 22731 1243900 72676 683745 72676 683745
r-328 31 0.526882 13 0.192308 4575 23188 4575 23188 10376 54784 5234 31503 5234 31503 5086 45391 5086 45391
r-590 40 0.489744 20 0.842105 286870 825322 286870 825322 709594 1929811 425301 1185647 425301 1185647 1252010 1857452 1252010 1857452
r-735 32 0.675403 18 0.54902 535359 345876 345876 345876 510715 378870 932519 533893 533893 533893 362058 483920 483920 483920
r-461 33 0.174242 44 0.961945 2829 22529 2829 2829 62503 2770 1786 15206 1786 1786 15004 10892 15004 15004
r-44 32 0.731855 30 0.062069 8423 14180 8423 14180 10391 38787 12903 32077 12903 32077 20675 14806 20675 14806
r-172 31 0.15914 49 0.584184 5772371 3694129 3694129 5772371 27478995 6377632 8487549 6134994 6134994 8487549 38946621 11423962 11423962 38946621
r-957 17 0.919118 34 0.292335 12615 816 816 12615 72058 11326 21592 1019 1019 21592 19143 19236 19236 19143
r-148 10 0.0666667 17 0.0294118 91 46 91 91 46 91 91 53 91 91 262 150 262 262
r-666 13 0.25641 13 0.74359 125 177 125 125 1798 82 186 294 186 186 130 179 130 130
r-955 14 0.978022 29 0.963054 191 97 97 191 97 191 191 112 112 191 385 160 160 385
r-301 43 0.110742 42 0.857143 11868 26737 26737 26737 15999 173958 18705 10383 10383 10383 36044 193609 193609 193609
r-764 16 0.741667 26 0.738462 11202 23715 23715 11202 23896 10934 12345 31187 31187 12345 76776 58281 58281 76776
r-258 11 0.381818 15 0.0190476 115 24800 115 115 24282 95 144 26418 144 144 117 25073 117 117
r-523 19 0.187135 18 0.0522876 7041 753824 7041 753824 360025 116295 548 651854 548 651854 63659 1003889 63659 1003889
r-641 21 0.766667 31 0.724731 365875 582216 582216 365875 654678 350191 521663 869498 869498 521663 821899 1165234 1165234 821899
r-55 21 0.942857 39 0.730094 153091336 5094666 5094666 153091336 20733755 89349009 164557619 1966770 1966770 164557619 345018313 58209051 58209051 345018313
r-745 50 0.0889796 14 0.934066 31 2191 31 2191 21 2308 186 5303 186 5303 1130 3336 1130 3336
r-313 30 0.356322 17 0.264706 123081 244520 123081 244520 156859 230049 157122 332590 157122 332590 138774 192368 138774 192368
r-479 14 0.912088 47 0.648474 44189 60110 60110 44189 99490 42147 19973 55480 55480 19973 16432 566220 566220 16432
r-99 22 0.688312 28 0.748677 187130 858655 187130 187130 818962 244405 273983 1429687 273983 273983 534612 779886 534612 534612
r-415 24 0.431159 40 0.160256 239986 3360145 239986 239986 3087146 365173 333916 5697222 333916 333916 2565217 2295973 2565217 2565217
r-350 23 0.549407 18 0.48366 98855 83299 83299 83299 108168 154181 157408 126713 126713 126713 128114 98427 98427 98427
r-140 22 0.614719 24 0.949275 4814 409909 4814 4814 429730 6310 6843 547245 6843 6843 33004 194896 33004 33004
r-7 11 0.454545 38 0.763869 2792 1832 2792 2792 11248 2827 3461 1955 3461 3461 3985 4321 3985 3985
r-405 34 0.41533 37 0.617117 61118471 54303648 61118471 61118471 134721958 59708503 112246683 98525910 112246683 112246683 147665969 136272964 147665969 147665969
r-424 37 0.971471 10 0.333333 449 60 60 60 458 9035 1155 228 228 228 2797 181 181 181
r-779 14 0.56044 46 0.848309 6307 94215 6307 6307 90801 7770 5974 115197 5974 5974 29364 3994 29364 29364
r-952 50 0.507755 45 0.821212 187008113 -1 187008113 -1 293912913 932690974 -1 -1 -1 -1 590121156 -1 590121156 -1
r-197 46 0.386473 14 0.164835 70295 110390 70295 110390 72275 106800 76053 113945 76053 113945 88442 128364 88442 128364
r-515 32 0.780242 20 0.168421 6445 4402 6445 4402 7419 41760 8222 6742 8222 6742 44135 19203 44135 19203
r-225 38 0.628734 36 0.655556 457188274 700379923 457188274 700379923 537827276 610426518 -1 -1 -1 -1 706459679 895836468 706459679 895836468
r-315 47 0.651249 35 0.12437 347237 1200380 347237 1200380 491196 7564849 187721 1867688 187721 1867688 2471972 3201600 2471972 3201600
r-235 38 0.899004 10 0.111111 27 560 560 560 21 1578 94 985 985 985 412 930 930 930
r-102 19 0.877193 18 0.79085 13419 634 634 634 9932 1496 17171 733 733 733 57566 15618 15618 15618
r-989 30 0.583908 11 0.436364 1729 5531 5531 5531 1963 8324 1945 5892 5892 5892 4071 13076 13076 13076
r-191 50 0.306939 40 0.0192308 2394445 -1 2394445 -1 -1 -1 3326061 -1 3326061 -1 -1 -1 -1 -1
r-423 17 0.926471 42 0.346109 118197 580 580 118197 311604 90187 180285 829 829 180285 135018 194623 194623 135018
r-463 18 0.673203 14 0.868132 1409 2836 1409 2836 1619 2328 504 3247 504 3247 13912 10987 13912 10987
r-644 26 0.209231 47 0.107308 660444 12473410 660444 660444 11158478 927055 142482 15312538 142482 142482 3140275 11913725 3140275 3140275
r-840 10 0.977778 19 0.175439 259 22 22 259 1152 189 574 86 86 574 338 41 41 338
r-207 21 0.252381 26 0.507692 60057 77230 77230 60057 356916 69054 81319 111616 111616 81319 251067 291815 291815 251067
r-573 20 0.5 35 0.34958 965466 2655726 965466 965466 2583159 1002392 1577972 4908517 1577972 1577972 1680368 1301757 1680368 1680368
r-12 10 0.533333 46 0.841546 2363 12671 2363 2363 12584 2296 2763 15015 2763 2763 8499 3993 8499 8499
r-798 15 0.352381 38 0.0654339 562 57812 562 562 57943 357 291 60641 291 291 6682 52079 6682 6682
r-10 40 0.442308 34 0.809269 2093969 4213364 2093969 4213364 6819000 24203457 3435213 6525920 3435213 6525920 6255872 39878948 6255872 39878948
r-349 48 0.797872 48 0.317376 15030806 11741666 11741666 15030806 133632088 14788960 26730015 18270239 18270239 26730015 67096179 82572030 82572030 67096179
r-717 43 0.0221484 21 0.0571429 -1 599 599 599 -1 629 -1 386 386 386 -1 72500 72500 72500
r-216 31 0.858065 48 0.443262 4149203 1934199 1934199 4149203 25504433 4916098 6548180 3141336 3141336 6548180 19723055 5167902 5167902 19723055
r-248 16 0.816667 18 0.588235 22286 1014 1014 22286 1625 18403 35999 1193 1193 35999 11022 16336 16336 11022
r-250 27 0.225071 30 0.117241 135174 3025063 135174 135174 2730066 161875 148927 4465376 148927 148927 1112835 3112294 1112835 1112835
r-712 25 0.01 44 0.538055 30378120 41319 41319 30378120 100684094 8719091 43578587 59909 59909 43578587 39131915 621819 621819 39131915
r-277 10 0.333333 35 0.847059 2178 109 2178 2178 2698 2593 3040 157 3040 3040 4264 1326 4264 4264
r-190 34 0.573975 29 0.384236 10515096 4872405 10515096 4872405 12801123 29633291 18900994 8087424 18900994 8087424 26820665 25513100 26820665 25513100
r-460 34 0.477718 11 0.0181818 5181 665088 5181 665088 14848 331072 1539 766629 1539 766629 172744 550464 172744 550464
r-484 15 0.52381 48 0.580674 870855 656099 870855 870855 631173 858160 1110037 916752 1110037 1110037 1669724 799924 1669724 1669724
r-614 48 0.781028 28 0.031746 8322 61617 8322 61617 11276 222432 2404 131751 2404 131751 25111 397375 25111 397375
r-956 12 0.878788 37 0.195195 2119 371 371 2119 7302 2239 4326 119 119 4326 2349 791 791 2349
r-158 26 0.0707692 30 0.937931 436 327 436 436 4361 200 1074 1034 1074 1074 4494 803 4494 4494
r-482 33 0.518939 11 0.290909 3406 10048 3406 10048 3785 17176 3642 10566 3642 10566 34603 20402 34603 20402
