instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-646 46 0.263768 46 0.263768 1000000 1000000 1000000
r-664 21 0.428571 21 0.428571 0 0 0
r-190 45 0.327273 45 0.327273 4 4 2
r-167 16 0.458333 16 0.458333 3 1 1
r-173 47 0.388529 47 0.388529 215 118 184
r-411 20 0.268421 20 0.268421 10 14 8
r-473 25 0.28 25 0.28 320 330 200
r-303 14 0.142857 14 0.142857 0 0 0
r-763 42 0.493612 42 0.493612 224944 190465 141204
r-726 10 0.466667 10 0.466667 0 0 0
r-108 37 0.495495 37 0.495495 10233 10253 7872
r-576 30 0.331034 30 0.331034 3109 2855 2668
r-141 12 0.409091 12 0.409091 0 0 0
r-152 32 0.443548 32 0.443548 6397 5489 4751
r-738 21 0.428571 21 0.428571 0 0 0
r-172 50 0.470204 50 0.470204 55224 32981 27772
r-897 45 0.0868687 45 0.0868687 0 0 0
r-331 47 0.505088 47 0.505088 73605 83788 62340
r-296 33 0.265152 33 0.265152 0 0 0
r-652 45 0.454545 45 0.454545 1000000 911214 834272
r-687 18 0.20915 18 0.20915 0 0 0
r-606 14 0.527473 14 0.527473 0 0 0
r-269 14 0.43956 14 0.43956 1 0 0
r-143 22 0.454545 22 0.454545 0 0 0
r-903 50 0.428571 50 0.428571 3971 3902 3271
r-913 18 0.470588 18 0.470588 0 0 0
r-32 34 0.258467 34 0.258467 0 0 0
r-615 40 0.05 40 0.05 0 0 0
r-885 40 0.507692 40 0.507692 38003 35474 24944
r-834 41 0.443902 41 0.443902 187948 159747 148628
r-80 28 0.198413 28 0.198413 480 344 352
r-691 18 0.424837 18 0.424837 0 0 0
r-35 35 0.329412 35 0.329412 15775 18077 13112
r-840 30 0.45977 30 0.45977 25 14 12
r-177 27 0.0740741 27 0.0740741 0 0 0
