instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-817 37 0.418919 41 0.341463 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-252 27 0.339031 24 0.619565 1139261 1577339 1577339 1577339 2277105 2190316 1745484 2577462 2577462 2577462 2097604 2451225 2451225 2451225
r-539 33 0.291667 24 0.311594 15064261 9841675 9841675 9841675 14884601 10834281 25440583 14995483 14995483 14995483 14912837 8990635 8990635 8990635
r-690 11 0.0545455 22 0.935065 347 326 326 347 906 260 893 1497 1497 893 717 604 604 717
r-537 24 0.242754 41 0.542683 28725139 23385541 23385541 28725139 51389157 28642760 45464946 40402933 40402933 45464946 37894776 36269189 36269189 37894776
r-569 10 0.933333 40 0.608974 3342 6131 6131 3342 7948 2962 1085 1550 1550 1085 8646 18886 18886 8646
r-893 12 0.818182 25 0.263333 9226 10949 10949 9226 23207 9526 14272 13394 13394 14272 16860 12193 12193 16860
r-374 37 0.478979 33 0.19697 38952409 107502940 38952409 107502940 80481005 74390830 67990449 210126210 67990449 210126210 53156108 87686919 53156108 87686919
r-3 41 0.632927 45 0.957576 8082367 4398303661 8082367 8082367 3371807040 7952890 12303841 -1 12303841 12303841 156448148 4471204129 156448148 156448148
r-353 14 0.736264 18 0.431373 11139 13561 13561 11139 36008 12199 14919 19511 19511 14919 24661 23507 23507 24661
r-909 37 0.489489 43 0.623477 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-637 27 0.0569801 16 0.708333 5148 2108 2108 2108 8525 6103 11539 4095 4095 4095 7833 7004 7004 7004
r-418 17 0.580882 45 0.514141 3467425 8381529 8381529 3467425 8615061 3434090 4760659 12946542 12946542 4760659 3960363 9116014 9116014 3960363
r-287 22 0.844156 47 0.13136 102442 108947 102442 102442 270643 129829 177332 160955 177332 177332 197986 170488 197986 197986
r-247 46 0.458937 27 0.461538 669913226 564537730 564537730 564537730 696388018 529607775 1423300302 1117337707 1117337707 1117337707 852918394 557583352 557583352 557583352
r-232 33 0.126894 45 0.267677 -1 1352515991 1352515991 -1 2866647475 3839793533 -1 2142843552 2142843552 -1 -1 2420495217 2420495217 -1
r-926 12 0.378788 14 0.67033 924 578 924 924 3665 831 1225 758 1225 1225 960 2884 960 960
r-65 11 1 46 0.537198 32773240 7139180 7139180 32773240 29557164 24751706 32184834 7990323 7990323 32184834 31898764 28468891 28468891 31898764
r-664 24 0.101449 15 0.580952 25434 6165 6165 6165 35731 21005 33862 8395 8395 8395 25197 11187 11187 11187
r-999 18 0.562092 35 0.616807 2247297 5859058 2247297 2247297 5731999 2207075 3365682 9918140 3365682 3365682 2593718 5125481 2593718 2593718
r-73 29 0.546798 12 0.136364 20561 22539 20561 22539 45172 57084 29405 27948 29405 27948 49541 52988 49541 52988
r-224 44 0.234672 23 0.632411 4725862 1256830 1256830 1256830 6524949 5452995 7419674 1894275 1894275 1894275 6834720 3305474 3305474 3305474
r-689 23 0.711462 33 0.3125 603090 575886 575886 603090 2414872 787817 916160 909446 909446 916160 1099542 1333104 1333104 1099542
r-963 22 0.04329 17 0.963235 641 907 641 907 1395 1030 3454 2988 3454 2988 856 1374 856 1374
r-837 20 1 13 0.115385 1006 270 270 270 1477 1030 3234 1415 1415 1415 1063 650 650 650
r-118 44 0.560254 36 0.12381 12972107 59781162 12972107 59781162 32429257 32188013 22171322 95304853 22171322 95304853 35643087 60271160 35643087 60271160
r-792 36 0.955556 44 0.529598 231057207 4399602 4399602 231057207 64356600 19667856 356105041 7469371 7469371 356105041 266487950 29105816 29105816 266487950
r-883 15 0.790476 43 0.439646 319859 511414 511414 319859 1469900 321010 419228 755343 755343 419228 360071 965889 965889 360071
r-489 34 0.0320856 33 0.973485 1187 5755 1187 5755 3107 2058 15859 20070 15859 20070 2624 5427 2624 5427
r-708 41 0.0439024 19 0.298246 3121021 3342 3342 3342 3063017 3879 3618517 1824 1824 1824 2253249 920793 920793 920793
r-494 20 0.789474 14 0.0879121 553 3886 553 3886 1812 2038 1734 5966 1734 5966 2254 2710 2254 2710
r-273 23 0.948617 21 0.885714 151219666 116669 116669 116669 64637224 319756 155858601 110448 110448 110448 271314680 23127102 23127102 23127102
r-591 18 0.993464 21 0.257143 30246 2781 2781 30246 25722 12329 50129 5436 5436 50129 33584 8409 8409 33584
r-264 11 0.563636 30 0.813793 829 15982 829 829 17032 836 1013 22417 1013 1013 1549 18234 1549 1549
r-870 35 0.640336 48 0.837766 468018082 2216176602 468018082 468018082 1969699159 582143952 779670617 -1 779670617 779670617 883898750 1861770025 883898750 883898750
r-21 21 0.180952 12 0.863636 1685 3159 1685 3159 2643 2834 3129 5401 3129 5401 2838 2905 2838 2905
r-302 35 0.0168067 18 0.379085 10968825 13832 13832 13832 10675398 13340 13841166 18841 18841 18841 15819839 253713 253713 253713
r-709 39 0.574899 11 0.963636 361172 221039 361172 221039 728160 141241 202732 120638 202732 120638 571124 236921 571124 236921
r-772 43 0.819491 15 0.0571429 10868 23664 10868 23664 30427 22266 17978 48726 17978 48726 22637 35564 22637 35564
r-512 42 0.665505 30 0.558621 762138882 283486116 283486116 283486116 725821801 320340719 1592675699 533091077 533091077 533091077 566015640 530738137 530738137 530738137
r-253 13 0.0641026 21 0.628571 25880 3527 3527 25880 37430 21297 35211 5743 5743 35211 27990 13154 13154 27990
r-450 13 0.115385 29 0.12069 178 147 147 178 156 170 98 115 115 98 426 50934 50934 426
r-910 16 0.816667 49 0.823129 8001 18713 8001 8001 16433 7997 3377 7448 3377 3377 3850 18755 3850 3850
r-758 30 0.632184 47 0.521739 1628157557 1429010979 1429010979 1628157557 1656491714 1564478922 -1 -1 -1 -1 1488670665 1634508564 1634508564 1488670665
r-987 25 0.0566667 40 0.665385 1096354 81299 81299 1096354 1162895 569180 1743896 137894 137894 1743896 1095922 276707 276707 1095922
r-290 33 0.719697 30 0.062069 114082 472952 114082 472952 316793 212707 187333 826327 187333 826327 168910 317673 168910 317673
r-836 14 1 29 0.610837 179526731 1598179 1598179 179526731 113603050 63650743 214022274 1828293 1828293 214022274 178922072 27345281 27345281 178922072
r-911 35 0.677311 47 0.705828 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-825 42 0.569106 40 0.74359 2309904403 -1 2309904403 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-265 25 0.373333 38 0.758179 2492594 3718981 2492594 2492594 8803583 3264482 3942446 5826108 3942446 3942446 4467143 6217390 4467143 4467143
r-431 45 0.547475 50 0.92898 31080285 579480381 31080285 31080285 505231578 41167933 50388658 913740275 50388658 50388658 51023971 812021932 51023971 51023971
r-327 37 0.885886 20 0.00526316 5499 25144 5499 25144 25795 12902 14588 61705 14588 61705 9013 27052 9013 27052
r-218 46 0.154589 28 0.777778 943703 479092 479092 479092 1583294 887780 1539815 799729 799729 799729 998657 1049901 1049901 1049901
r-395 27 0.367521 43 0.803987 1696829 5400136 1696829 1696829 5028508 2690428 2745606 8587422 2745606 2745606 3534715 4343007 3534715 3534715
r-931 37 0.600601 29 0.162562 3445341 6486587 3445341 6486587 6787790 6166819 5702347 9036872 5702347 9036872 5618287 7518007 5618287 7518007
r-20 28 0.859788 30 0.714943 8515910 910770 910770 8515910 4103821 6948826 12419178 1182115 1182115 12419178 14354599 7598245 7598245 14354599
r-52 23 0.513834 50 0.121633 1062894 3071468 1062894 1062894 5485435 1396490 1690999 4365865 1690999 1690999 1931878 4110036 1931878 1931878
r-557 18 0.405229 40 0.260256 355243 2140225 355243 355243 2075338 354384 487191 3429915 487191 487191 1608552 1695612 1608552 1608552
r-766 16 0.766667 38 0.105263 36389 29883 36389 36389 65753 34831 37123 41342 37123 37123 42223 38267 42223 42223
r-757 18 0.640523 29 0.975369 5628 1736072 5628 5628 1752786 6745 7394 2277379 7394 7394 89279 1444714 89279 89279
r-606 22 0.450216 33 0.954545 23882 366827 23882 23882 360171 20836 35898 534207 35898 35898 57287 444838 57287 57287
r-970 25 0.37 49 0.370748 262093913 714186528 714186528 262093913 713086863 258103473 439005552 1360252852 1360252852 439005552 323822049 662535556 662535556 323822049
r-584 37 0 22 0.298701 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-601 44 0.596195 25 0.106667 1264906 4159833 1264906 4159833 3523239 4385459 2166928 6373775 2166928 6373775 3106636 5874031 3106636 5874031
r-546 46 0.0724638 35 0.497479 44959514 5065361 5065361 5065361 36282503 9548950 79833530 8371786 8371786 8371786 52389801 11646133 11646133 11646133
r-334 41 0.252439 44 0.88055 4022661 7251258 4022661 4022661 10718969 5003005 7465998 12107226 7465998 7465998 7395404 10705058 7395404 7395404
r-652 47 0.0305273 25 0.936667 23598 14640 14640 14640 31508 18734 46063 28699 28699 28699 20664 20993 20993 20993
r-936 42 0.222997 11 0.381818 35889 2311 2311 2311 34646 2394 35476 2401 2401 2401 27398 2368 2368 2368
r-748 29 0.704433 26 0.495385 5922532 3577186 3577186 3577186 7895629 5287376 9424647 6107621 6107621 6107621 10147085 6523937 6523937 6523937
r-725 16 0.966667 33 0.857955 52441947 43796018 43796018 52441947 48181713 50033961 41826372 43248553 43248553 41826372 3736162 137688 137688 3736162
r-242 26 0.510769 43 0.218162 5067838 22775797 5067838 5067838 26737188 6582813 7760443 35792701 7760443 7760443 8482723 26473668 8482723 8482723
r-889 15 0.571429 39 0.225371 59255 132737 59255 59255 270285 68254 85584 177423 85584 85584 49420 198070 49420 49420
r-944 12 0.136364 16 0.533333 4515 1926 1926 4515 7993 5493 6358 2765 2765 6358 5236 3947 3947 5236
r-312 28 0.346561 34 0.0909091 742563 13748883 742563 742563 13316234 906928 1030512 19570114 1030512 1030512 2613875 11577656 2613875 2613875
r-822 23 0.0237154 48 0.83422 170468 32826 32826 170468 253117 109745 395797 59707 59707 395797 167020 63354 63354 167020
r-320 12 0.181818 30 0.114943 170 1109 170 170 957 172 120 1078 120 120 802 395 802 802
r-197 46 0.386473 14 0.164835 533871 110391 533871 110391 538235 106801 539630 113947 539630 113947 499687 128365 499687 128365
r-954 39 0.375169 19 0.105263 3466984 7022603 3466984 7022603 5565125 6317695 5524850 10224218 5524850 10224218 7496613 8496528 7496613 8496528
r-702 11 0.890909 44 0.038055 3470 814 3470 3470 3711 3111 5823 3564 5823 5823 1919 1500 1919 1919
r-329 16 0.266667 10 0.733333 910 511 511 511 1690 1418 1345 721 721 721 1533 995 995 995
r-250 27 0.225071 30 0.117241 708793 5921489 708793 708793 5094983 936083 886677 8355344 886677 886677 2090183 8621210 2090183 2090183
r-594 11 0.581818 29 0.12069 1675 6108 1675 1675 9753 1719 2204 7950 2204 2204 3280 7575 3280 3280
r-868 22 0.233766 26 0.181538 269026 1032193 269026 269026 985974 269527 335822 1366705 335822 335822 1095635 2717455 1095635 1095635
r-880 47 0.958372 42 0.829268 -1 274911271 274911271 274911271 -1 319444978 -1 181699861 181699861 181699861 -1 2221112632 2221112632 2221112632
r-229 50 0.52898 45 0.60101 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-377 20 0.847368 48 0.471631 2273059 3346978 3346978 2273059 9330995 2315517 3457059 5489038 5489038 3457059 9612527 5466926 5466926 9612527
r-210 27 0.384615 30 0.606897 11890526 13657190 13657190 11890526 20675223 12367125 20616381 24256427 24256427 20616381 18752585 17210567 17210567 18752585
r-266 36 0.57619 14 0.824176 360763 170923 360763 170923 410812 160032 462583 195885 462583 195885 482530 145764 482530 145764
r-376 12 0.636364 42 0.771196 1519 39503 1519 1519 38277 1519 1589 39557 1589 1589 5275 24473 5275 5275
r-635 22 0.770563 45 0.685859 18658048 42523077 42523077 18658048 46367001 18182007 22240382 64253675 64253675 22240382 28996322 56905721 56905721 28996322
r-506 20 0.526316 38 0.324324 2089932 4412742 2089932 2089932 8029604 2156099 3199114 7035595 3199114 3199114 3514027 5579314 3514027 3514027
r-859 48 0.719858 22 0 224061 4236574 224061 4236574 4025018 689410 415697 6898530 415697 6898530 681443 4238969 681443 4238969
r-564 48 0.927305 32 0.770161 3514964194 20097068 20097068 20097068 3240055932 37884934 4121758793 26590007 26590007 26590007 -1 53439292 53439292 53439292
r-336 29 0.6133 16 0.891667 100012 184021 100012 184021 203496 165941 151836 267727 151836 267727 188618 173400 188618 173400
r-172 31 0.15914 49 0.584184 64835923 37886598 37886598 64835923 90973185 68440400 102231423 66690331 66690331 102231423 95192603 65342102 65342102 95192603
r-694 39 0.175439 17 0.948529 15011 30200 15011 30200 35424 25258 26179 67323 26179 67323 29474 38590 29474 38590
r-284 29 0.783251 15 0.87619 1973 815 1973 815 1876 903 1592 424 1592 424 9022 4471 9022 4471
r-491 23 0.735178 33 0.267045 346114 403469 403469 346114 1107122 535904 513659 612247 612247 513659 780514 797986 797986 780514
r-84 50 0.755102 37 0.684685 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-673 40 0.769231 39 0.0917679 778395 1532130 778395 1532130 1692331 1332775 1261755 2659047 1261755 2659047 1421562 1859471 1421562 1859471
r-684 35 0.678992 15 0.00952381 79803 385645 79803 385645 305060 162826 98981 612605 98981 612605 142057 429252 142057 429252
r-646 41 0.203659 40 0.573077 156704016 122381391 122381391 122381391 235798474 152811753 266136384 226603059 226603059 226603059 219662874 133679491 133679491 133679491
r-727 48 0.135638 26 0.538462 11208059 2769014 2769014 2769014 16366349 13677860 17223461 4356344 4356344 4356344 12616628 4776342 4776342 4776342
r-427 24 0.630435 42 0.10453 309828 599909 309828 309828 1041753 396739 490531 930838 490531 490531 517730 914460 517730 517730
r-920 36 0.347619 20 0.7 1026652 999793 1026652 999793 1689527 1733042 1561890 1501341 1561890 1501341 1664670 1784060 1664670 1784060
r-576 49 0.685374 17 0.647059 4313103 420287 420287 420287 4237504 435403 5744222 485300 485300 485300 3672147 1167252 1167252 1167252
r-513 40 0.902564 30 0.77931 377191758 4544924 4544924 4544924 306678286 7895090 481375664 5790774 5790774 5790774 957526952 75454586 75454586 75454586
r-271 33 0.736742 25 0.56 23173821 7156834 7156834 7156834 20065616 9556619 41755421 11395556 11395556 11395556 18883863 12558808 12558808 12558808
r-371 22 0.515152 31 0.483871 6797509 15569061 6797509 6797509 11021419 6334159 11820858 28711619 11820858 11820858 7221602 16144790 7221602 7221602
r-525 47 0.827012 49 0.896259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-623 24 0.84058 38 0.644381 38457515 16580030 16580030 38457515 25096530 36067308 62401111 27384642 27384642 62401111 40001853 41568852 41568852 40001853
r-134 39 0.983806 34 0.522282 200807965 1209327 1209327 1209327 172747827 1158631 271212159 1678525 1678525 1678525 199511861 3422384 3422384 3422384
r-942 17 0.448529 13 0.897436 2190 58904 2190 58904 13200 9637 2947 67592 2947 67592 17692 26114 17692 26114
r-115 23 0.652174 31 0.2 351802 365241 351802 351802 780817 480175 559565 544011 559565 559565 314927 405531 314927 314927
r-316 35 0.12437 29 0.512315 5355090 794763 794763 794763 8622771 3572893 7432459 1200443 1200443 1200443 3137696 1262158 1262158 1262158
r-548 10 1 40 0.837179 135 66 66 135 66 135 135 96 96 135 177 66 66 177
r-937 48 0.0407801 50 0.51102 832073922 12576926 12576926 832073922 883612402 267956270 1261793246 20465315 20465315 1261793246 754370678 44489542 44489542 754370678
r-552 26 0.304615 12 0.575758 42412 22881 22881 22881 53319 39470 55027 29910 29910 29910 69285 34064 34064 34064
r-291 15 0.457143 14 0.318681 6530 15390 6530 15390 12291 8651 9323 23417 9323 23417 9649 9284 9649 9284
r-457 47 0.640148 32 0.195565 25002525 33802665 25002525 33802665 47926493 39709263 43329758 54569107 43329758 54569107 40913707 60265532 40913707 60265532
r-643 30 0.657471 31 0.926882 715208 21683095 715208 715208 16678161 785269 813200 32035363 813200 813200 1219276 19717620 1219276 1219276
r-732 41 0.617073 20 0.252632 2632271 1668337 2632271 1668337 4597961 4845042 4147949 2447598 4147949 2447598 4322988 3491168 4322988 3491168
r-283 46 0.0376812 14 0.604396 47118 7356 7356 7356 55585 45959 71581 10017 10017 10017 44258 9011 9011 9011
r-101 23 0.359684 47 0.365402 67526835 156293768 156293768 67526835 158021523 66005964 107493556 282364914 282364914 107493556 74342271 124018949 124018949 74342271
r-968 35 0.141176 12 0.924242 4498 5459 4498 5459 8021 6682 7496 10199 7496 10199 5951 6936 5951 6936
r-352 46 0.105314 44 0.997886 28171 195140 28171 195140 161006 92538 70749 539295 70749 539295 56850 198550 56850 198550
r-796 41 0.236585 13 0.333333 42829 1070 1070 1070 41053 995 42807 1045 1045 1045 37255 2749 2749 2749
r-456 37 0.168168 30 0.381609 145001718 25064146 25064146 25064146 123887437 43026284 252757962 39223273 39223273 39223273 119166361 52237324 52237324 52237324
r-4 30 0.395402 40 0.485897 692803277 571952435 571952435 692803277 671603838 648983053 1446232653 1154278863 1154278863 1446232653 695901305 682167002 682167002 695901305
r-406 18 0.633987 31 0.296774 62494 118338 62494 62494 313875 91590 88569 168875 88569 88569 162815 308668 162815 162815
r-51 44 0.00211416 35 0.0638655 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-361 39 0.630229 40 0.415385 1362562389 1556047329 1556047329 1362562389 2138189987 1350215797 2659801792 -1 -1 2659801792 2034101121 2004408823 2004408823 2034101121
r-640 36 0.849206 25 0.0133333 6444 57167 6444 57167 31436 23513 18304 123171 18304 123171 20283 58434 20283 58434
r-696 21 0.619048 18 0.20915 33074 25652 33074 25652 62030 37253 48737 36195 48737 36195 37937 29698 37937 29698
r-390 48 0.526596 24 0.663043 282699979 279378161 282699979 279378161 324088227 253516858 531557239 508870086 531557239 508870086 325845199 264620290 325845199 264620290
r-168 11 0.490909 16 0.15 880 3486 880 880 3522 1180 664 4825 664 664 1179 2733 1179 1179
r-542 45 0.651515 31 0.301075 77740274 52429425 77740274 52429425 124105578 112538962 139327563 90266429 139327563 90266429 116724497 156984388 116724497 156984388
r-980 24 0.826087 25 0.0166667 4355 21378 4355 4355 23510 3451 9779 49232 9779 9779 7376 24683 7376 7376
r-162 19 0.450292 41 0.395122 5415941 16700930 5415941 5415941 16453890 5321436 8183867 29097406 8183867 8183867 7286491 13592157 7286491 7286491
r-510 22 0.891775 13 0.679487 6131 1009 1009 1009 5794 1592 8703 1095 1095 1095 9356 4077 4077 4077
r-459 21 0.657143 23 0.774704 174318 543708 174318 174318 493680 189920 235443 897115 235443 235443 346320 523761 346320 346320
r-255 48 0.327128 35 0.677311 398264323 260411696 398264323 260411696 581486372 430356262 749630984 471128848 749630984 471128848 500792064 410057521 500792064 410057521
r-113 20 0.873684 25 0.396667 145596 70084 70084 145596 249700 141721 212568 101370 101370 212568 207270 131293 131293 207270
r-96 17 0.595588 47 0.0286772 3729 593643 3729 3729 231309 3700 6716 723896 6716 6716 18118 249606 18118 18118
r-351 40 0.312821 28 0.00793651 1675012237 -1 1675012237 -1 -1 -1 1707773933 -1 1707773933 -1 -1 -1 -1 -1
r-220 25 0.163333 46 0.0115942 5019053 -1 5019053 5019053 -1 4975353 5147196 -1 5147196 5147196 2116239789 -1 2116239789 2116239789
r-935 31 0.088172 35 0.885714 52857 58686 58686 52857 118842 52809 91829 90054 90054 91829 72193 79174 79174 72193
r-861 16 0.516667 25 0.82 21029 79373 21029 21029 73761 24367 30025 137285 30025 30025 22542 54892 22542 22542
r-875 49 0.126701 45 0.217172 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-228 13 0.102564 11 0.381818 2310 563 563 563 1954 549 2727 732 732 732 2600 1009 1009 1009
r-839 35 0.956303 25 0.0833333 18860 12560 12560 12560 27137 21068 35326 23680 23680 23680 21382 15452 15452 15452
r-927 11 0.509091 17 0.272059 972 2172 972 972 6584 954 1200 2717 1200 1200 2943 4838 2943 2943
r-917 30 0.82069 10 0.177778 2284 2070 2284 2070 4592 5142 3525 2747 3525 2747 3947 3790 3947 3790
r-404 24 0.105072 49 0.193878 15819197 84478371 84478371 15819197 87693361 15652676 12778262 94813332 94813332 12778262 36747288 169094504 169094504 36747288
r-706 49 0.344388 41 0.113415 1491528711 -1 1491528711 -1 -1 3357018328 2476169645 -1 2476169645 -1 2903444427 -1 2903444427 -1
r-949 48 0.352837 33 0.1875 1750239770 3319064188 1750239770 3319064188 2598119171 2542059022 3004101049 -1 3004101049 -1 -1 2704627823 -1 2704627823
r-928 25 0.613333 19 0.754386 328143 549385 328143 549385 443837 438416 534764 864441 534764 864441 445689 515594 445689 515594
r-167 45 0.635354 14 0.21978 253500 159476 253500 159476 416599 343053 320597 206154 320597 206154 435423 264869 435423 264869
r-843 38 0.42532 44 0.825581 35473393 77332340 35473393 35473393 116262743 52567880 63809961 128372582 63809961 63809961 77531315 98922735 77531315 77531315
r-311 31 0.23871 26 0.84 88813 184994 88813 184994 256967 178489 136369 300423 136369 300423 211905 294870 211905 294870
r-286 35 0.196639 50 0.48 2213479103 874025779 874025779 2213479103 1545277347 1855170434 -1 1599559339 1599559339 -1 1588339474 1290409527 1290409527 1588339474
r-543 15 0.0571429 42 0.894309 11774 2665 2665 11774 20580 8316 22885 7882 7882 22885 13661 4751 4751 13661
r-306 16 0.833333 34 0.663102 368384 635888 635888 368384 695014 363114 425642 837249 837249 425642 541301 1735954 1735954 541301
r-892 37 0.121622 19 0.766082 49931 43875 43875 43875 80551 73772 71167 64836 64836 64836 64538 71805 71805 71805
r-207 21 0.252381 26 0.507692 518925 492765 492765 518925 932601 531854 756635 786809 786809 756635 1038842 677800 677800 1038842
r-357 21 0.433333 45 0.983838 60700 1247303 60700 60700 1350993 57009 87132 1998492 87132 87132 104840 1413294 104840 104840
r-665 48 0.243794 46 0.147826 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-321 36 0.503175 46 0.647343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-121 12 0.590909 22 0.991342 1229 2119318 1229 1229 2120311 1190 1665 2166835 1665 1665 12468 2120780 12468 12468
r-579 31 0.498925 43 0.511628 2112358544 2335488852 2112358544 2112358544 2644757619 2021532982 -1 -1 -1 -1 2201315999 2589281655 2201315999 2201315999
r-676 36 0.103175 42 0.637631 6469909 3531793 3531793 6469909 9560157 7152353 10646588 6309790 6309790 10646588 11600948 5946071 5946071 11600948
r-385 40 0.661538 50 0.0171429 284724 17840302 284724 284724 15405803 252258 520660 29715415 520660 520660 516786 17228250 516786 516786
r-409 26 0.230769 40 0.885897 174145 199976 174145 174145 361045 241140 289924 321876 289924 289924 257381 263730 257381 257381
r-908 18 0.660131 21 0.0190476 1233 20564 1233 1233 22823 1015 2775 33517 2775 2775 5940 23182 5940 5940
r-422 14 0.0769231 30 0.347126 564524 772555 772555 564524 999823 510164 575738 808025 808025 575738 630938 1126089 1126089 630938
r-318 17 0.220588 16 0.208333 1161 1397 1161 1397 1286 1072 1186 1461 1186 1461 3004 4700 3004 4700
r-152 14 0.252747 24 0.836957 8201 14955 8201 8201 22842 8313 10663 20860 10663 10663 13027 20162 13027 13027
r-891 26 0.636923 47 0.633673 332836373 774284760 774284760 332836373 777354631 326859038 571295750 1481634837 1481634837 571295750 457817429 694013893 694013893 457817429
r-886 43 0.415282 49 0.94983 1358982 56173125 1358982 1358982 18166749 1895790 2435128 85952997 2435128 2435128 4894317 25256362 4894317 4894317
r-401 49 0.578231 23 0.628458 468254048 240285348 468254048 240285348 492946590 228445750 879164061 398953361 879164061 398953361 437370420 268659341 437370420 268659341
r-698 13 0.730769 15 0.419048 4898 4672 4672 4898 9808 5181 6532 6330 6330 6532 8357 6854 6854 8357
r-452 20 0.457895 46 0.102415 49824 769371 49824 49824 687243 83535 67090 1147086 67090 67090 256510 619399 256510 256510
r-919 40 0.107692 40 0.958974 50866 84129 50866 50866 117839 37946 90661 204531 90661 90661 59402 97981 59402 59402
r-103 30 0.386207 42 0.227642 127143953 489256561 127143953 127143953 449822686 142678068 216876607 934194036 216876607 216876607 180907747 400751971 180907747 180907747
r-251 36 0.852381 13 0.397436 33832 14238 14238 14238 47554 44463 44168 19853 19853 19853 45261 21843 21843 21843
r-626 44 0.479915 10 0.955556 140044 172738 140044 172738 224765 216188 182580 193009 182580 193009 350547 262610 350547 262610
r-213 29 0.512315 18 0.679739 1029614 1378775 1029614 1378775 1335087 1159825 1610190 2262610 1610190 2262610 833337 1478345 833337 1478345
r-436 46 0.903382 10 1 66 245 66 245 66 245 102 245 102 245 66 291 66 291
r-95 40 0.69359 37 0.716216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-170 38 0.194879 28 0.042328 29436082 -1 29436082 -1 -1 5439595219 39130953 -1 39130953 -1 2858914187 -1 2858914187 -1
r-878 16 0.95 44 0.167019 42797 5599 5599 42797 44269 35027 88673 12409 12409 88673 30690 11984 11984 30690
r-58 22 0.541126 43 0.54485 71847839 132090227 71847839 71847839 132139593 70125397 122512703 252206726 122512703 122512703 83715051 126828764 83715051 83715051
r-722 31 0.453763 40 0.216667 44747369 103609757 44747369 44747369 89317237 53059864 74607804 204969102 74607804 74607804 52144588 72665402 52144588 52144588
r-649 37 0.0465465 22 0.91342 14497 10041 10041 10041 20330 20230 33929 18250 18250 18250 18589 14448 14448 14448
r-783 48 0.678191 31 0.326882 109628604 150903397 150903397 150903397 174180666 139823944 197595454 269040863 269040863 269040863 146396253 158719210 158719210 158719210
r-953 12 0.0606061 17 0.948529 476 281 476 476 943 375 1154 1257 1154 1154 584 559 584 584
r-699 21 0.309524 40 0.0820513 14844 10439095 14844 14844 10752117 41022 16859 12356950 16859 16859 112773 26833277 112773 112773
r-114 15 0.266667 12 0.560606 1402 976 976 976 3011 3311 1920 1109 1109 1109 2234 1689 1689 1689
r-986 29 0.512315 13 0 360680 7876359 360680 7876359 6609801 2564246 399836 9619024 399836 9619024 3429059 7876653 3429059 7876653
r-983 48 0.690603 32 0.362903 208831295 169730690 169730690 169730690 306256362 253073245 376977343 304384104 304384104 304384104 303453484 268366619 268366619 268366619
r-536 19 0.0818713 42 0.235772 1591040 5769292 5769292 1591040 6180249 1584303 1623445 6380056 6380056 1623445 2965040 93776105 93776105 2965040
r-61 43 0.728682 32 0.241935 6090361 8732774 6090361 8732774 14060801 10954839 10706686 14954737 10706686 14954737 12250529 16371777 12250529 16371777
r-789 16 0.05 42 0.190476 719775 83052 83052 719775 252835 522852 47006 47223 47223 47006 935678 2440644 2440644 935678
r-268 34 0.327986 49 0.0357143 3490799 3396614239 3490799 3490799 3219580949 3497245 4709286 4654907621 4709286 4709286 18842810 3683673917 18842810 18842810
r-964 41 0.613415 23 0.0711462 302103 2320037 302103 2320037 1106962 1179686 486172 3589692 486172 3589692 1079813 3224580 1079813 3224580
r-950 40 0.732051 34 0.930481 26735758 1778566762 26735758 1778566762 346291044 352233530 33859017 2320991371 33859017 2320991371 324360616 2654356807 324360616 2654356807
r-840 10 0.977778 19 0.175439 900 476 476 900 2040 714 1721 1293 1293 1721 1203 1121 1121 1203
r-196 50 0.394286 22 0.597403 67447651 43039188 43039188 43039188 78581585 73231004 116719134 70263706 70263706 70263706 80801315 56334188 56334188 56334188
r-854 13 1 42 0.624855 509607759 37924080 37924080 509607759 836208797 403482683 486635924 32018536 32018536 486635924 471432641 44786795 44786795 471432641
r-930 18 0.156863 29 0.85468 5530 9555 5530 5530 20157 7533 9626 14786 9626 9626 11495 8902 11495 11495
