mcsplit mcsplit-h mcsplit+f mcsplit+fmm mcsplit+bigf mcsplit-swapped mcsplit+S mcsplit+O mcsplitb mcsplitb+f mcsplitb+bigf mcsplitb+S mcsplitb+O mcsplit+randombigf mcsplitb+randombigf
96 96 146 350 96 199 96 96 89 140 89 89 89 96 96
5224669 7956120 4579897 5142538 392779 276845 276845 276845 6759761 5876960 393378 327214 327214 349122 349122
419955 1233579 380084 729463 37597 23198 23198 23198 647564 586502 52767 30261 30261 35926 35926
867100 1182188 848356 976120 427226 450059 450059 450059 1514239 1455910 676589 712719 712719 419735 419735
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
295031 489053 263022 291112 7832 2351 2351 2351 306353 271947 8648 2738 2738 7182 7182
199242 268199 347384 395537 185948 387993 199242 199242 304907 633730 278633 304907 304907 189036 189036
902372049 938067233 -1 -1 939264037 -1 902372049 902372049 1137988598 -1 1188930610 1137988598 1137988598 991022221 991022221
73611245 76211594 1383795875 1430689156 80258588 1607922994 73611245 73611245 82541541 1731590897 90645186 82541541 82541541 85818419 85818419
61004382 81032942 84238406 93570455 58881953 69151264 61004382 69151264 100326749 137945331 96107264 100326749 112836953 60243730 60243730
1288944 1314367 26570327 29312978 1265309 25923368 1288944 1288944 1562701 33436629 1540169 1562701 1562701 1283063 1283063
4018507 4334772 32372179 53444572 4436881 30693402 4018507 4018507 6059018 49048253 6907919 6059018 6059018 4648189 4648189
988186 1198275 986313 1040813 150725 131175 988186 131175 1266902 1264745 192014 1266902 166693 145631 145631
-1 -1 -1 -1 291914920 195956751 195956751 195956751 -1 -1 330756957 250905502 250905502 266099676 266099676
1599013 1862532 589637971 592263584 1535897 692952222 1599013 1599013 1821677 773324637 1859078 1821677 1821677 1609063 1609063
484160 543081 34427815 37279896 1040282 32866883 484160 484160 645685 50771869 1437433 645685 645685 1089129 1089129
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
178294 186563 1274872 2059490 175936 1324359 178294 178294 207322 1824367 204995 207322 207322 179695 179695
120607283 150879290 109396510 116333052 36736962 21100730 21100730 21100730 143080693 129010908 20520048 10608057 10608057 31427621 31427621
21278129 33435960 18401868 20448521 1266324 792229 792229 792229 25626941 22060266 1239921 744180 744180 1110681 1110681
3969259 4004428 25830630 30360345 3914816 25783092 25783092 3969259 2837796 25861614 2819438 25844500 2837796 3888708 3888708
31709 31710 396193 513590 31853 424758 31709 31709 18272 400728 18433 18272 18272 33557 33557
22880383 23226755 31035121 32809927 21369654 20902813 20902813 22880383 25748075 38890676 24158784 26769690 25748075 20727205 20727205
12315 41106 11334 14004 1868 1498 1498 1498 13151 12116 2209 1725 1725 1737 1737
1923749746 2126280187 1243528775 1318293147 1644455767 614030499 614030499 1923749746 2613918947 1680434576 2252967627 811708111 2613918947 1552761784 1552761784
1769 1777 8587 17016 1751 8725 1769 1769 2015 8993 1997 2015 2015 1814 1814
33724 36181 42042 43384 28183 37638 37638 33724 42159 54103 34600 48923 42159 28161 28161
39682832 44418629 62182233 69762571 38251591 56190880 56190880 39682832 67591734 113474781 64882309 102407282 67591734 38180860 38180860
47454989 48987113 447763845 486423251 69299118 477140722 47454989 47454989 71856809 692373056 108830069 71856809 71856809 73909371 73909371
6551 6710 174240 202220 6839 186400 6551 6551 7105 192471 7447 7105 7105 9078 9078
344667130 357576791 734785258 773024352 319390429 631365923 631365923 344667130 394569103 820429583 367358888 705425403 394569103 325541669 325541669
5666 18679 5104 13522 417 386 386 386 5700 5134 450 373 373 405 405
50775703 61663913 61441295 66810806 21010908 23172226 50775703 23172226 65487536 78521238 24012508 65487536 28507906 21386511 21386511
274775092 314768146 227568661 234151067 5932212 3041568 3041568 3041568 289712852 239902434 6116031 3093066 3093066 5047813 5047813
12029 12344 77481 88942 13683 78845 12029 12029 16200 124404 18954 16200 16200 14053 14053
323469 342030 2874058 3629545 321424 2912263 323469 323469 430680 4156877 427741 430680 430680 330464 330464
9241 10301 12235 13197 8480 11691 9241 9241 12419 16913 11188 12419 12419 8511 8511
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
15649524 35890610 15444687 22555899 267385 232709 232709 232709 19293238 18954473 343702 303348 303348 253976 253976
3381 3367 41017 52284 3373 50822 3381 3381 3244 44377 3240 3244 3244 3422 3422
95789 331085 86373 86709 13155 11701 11701 11701 86705 77484 8539 7044 7044 12665 12665
38140637 37539857 2373343301 2466790546 56097223 3703147221 38140637 38140637 48320641 2845960701 73883302 48320641 48320641 62113278 62113278
20404 26030 16750 17971 883 840 840 840 20535 16843 984 902 902 841 841
2664087 2702843 66799839 86715609 2820668 66268276 2664087 2664087 3154603 72738656 3428444 3154603 3154603 2916302 2916302
549102382 1782736521 486161542 638040408 180026185 109672752 109672752 109672752 953083513 834365640 269803640 160390100 160390100 169138494 169138494
32850 76260 38073 52338 41014 941 941 941 39575 46326 47397 1426 1426 41525 41525
71452 75621 5649982 5869004 93560 5651942 71452 71452 91726 6844056 118965 91726 91726 103841 103841
352206 464294 480275 467133 348113 433787 352206 433787 337776 460515 479476 337776 594548 367191 367191
522541 627232 1367674 1901833 521777 1456614 522541 522541 772271 2413254 773890 772271 772271 534271 534271
987244 1024676 86226399 108377582 1330487 86042045 987244 987244 1353485 113120643 1846410 1353485 1353485 1494012 1494012
354360 405530 331194 348783 26422 24236 354360 24236 389912 363436 22253 389912 20485 25722 25722
1274590976 1730211064 1039647622 1117657894 24437208 15871964 15871964 15871964 1400454845 1142693844 26330331 17011198 17011198 22190888 22190888
9699 26501 9125 13856 1817 1684 1684 1684 12012 11328 2087 1919 1919 1797 1797
7947385 9008916 6114626 6118971 418485 239465 239465 239465 10187414 7847007 480183 257797 257797 387927 387927
203061092 225371234 331199361 357454090 99796621 120627193 203061092 120627193 277350576 440968798 130972776 277350576 156617959 103526299 103526299
247015 284279 400747 435621 470580 618274 247015 618274 351355 553147 715193 351355 915750 491450 491450
901 1014 651 673 785 587 901 901 1144 674 630 1144 1144 777 777
2725341743 -1 2398655147 2882282862 693206255 461368030 461368030 461368030 -1 -1 922688138 736650249 736650249 665771932 665771932
40199246 43816905 90395773 94654208 73889166 112923545 40199246 112923545 63964214 139433975 130517741 63964214 189227428 77650827 77650827
82783 137139 74493 89510 6229 4028 4028 4028 83234 74871 5479 3525 3525 5333 5333
30990446 33236484 2917664058 3209904231 54529354 2991795483 30990446 30990446 18989411 3388493568 22421701 18989411 18989411 57859463 57859463
44 71 33 33 44 33 44 44 56 45 56 56 56 44 44
3176 5499 3449 4871 1417 1561 3176 1561 4124 4384 1644 4124 1839 1417 1417
594662765 650040858 1240848499 1380650698 525908958 920773327 594662765 594662765 809757757 1625154176 716100641 809757757 809757757 541445372 541445372
2825555 3646279 2732591 3077084 74569 59568 59568 59568 3137198 3031451 82862 67332 67332 73902 73902
6735 6847 39975 211442 9292 38233 6735 6735 9272 68796 12095 9272 9272 10008 10008
12663437 27248562 12275882 16726154 737940 638681 638681 638681 15491990 15041092 891251 771824 771824 706804 706804
1763 1797 180287 186097 1780 181174 1763 1763 1982 188930 1999 1982 1982 1994 1994
82 82 42 42 82 42 82 82 79 40 79 79 79 82 82
45316077 45391859 729288123 739186440 43468072 557393108 557393108 45316077 46956406 816390746 45150441 631808463 46956406 42004202 42004202
1643527 1364797 -1 -1 2274443 -1 1643527 1643527 1257763 -1 2022125 1257763 1257763 2391278 2391278
731629 789427 4488323 6279060 719726 4460783 731629 731629 1072671 6863255 1052451 1072671 1072671 758334 758334
109922385 117615849 -1 -1 126345007 -1 109922385 109922385 132960337 -1 151499166 132960337 132960337 130152677 130152677
960457 3159764 939418 1187562 90317 52454 52454 52454 1450300 1388764 112273 62972 62972 86270 86270
852290 1018223 2085440 2278994 901977 2232002 852290 852290 1359599 3632352 1394436 1359599 1359599 925438 925438
2482134 2708113 3691307 4014309 2158239 2615676 2482134 2615676 3208843 4588392 2568644 3208843 3105721 2274694 2274694
1647 1739 27198 128960 1806 27432 1647 1647 2013 34842 2207 2013 2013 2034 2034
48816 54145 1456996 1643491 44185 1521890 48816 48816 54236 1945062 48732 54236 54236 46295 46295
37166637 78699728 34103105 35724297 807950 544432 544432 544432 48819019 44742647 1105176 744509 744509 777011 777011
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2212 2922 2025 2015 257 216 216 216 2292 2108 287 235 235 239 239
5406 9720 4871 5427 679 639 639 639 5485 4950 745 688 688 688 688
562567394 580659308 -1 -1 678664563 -1 562567394 562567394 795566190 -1 955406736 795566190 795566190 744654853 744654853
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
9139283 10014627 14370179 15324249 6853387 7118601 9139283 7118601 12060785 18412273 8450494 12060785 8642290 6963061 6963061
33305183 46375045 31919481 35218079 8864803 7361402 7361402 7361402 46091081 43777863 11344294 9448479 9448479 8459920 8459920
11846 14688 10493 11270 6208 5131 5131 5131 11782 10415 6126 5053 5053 5968 5968
3792 4382 3277 3425 670 360 360 360 4672 4028 754 407 407 528 528
1996 2287 9384 19268 3489 5403 1996 1996 3102 17919 5008 3102 3102 3562 3562
125 238 78 143 158 121 125 121 132 86 164 132 103 144 144
14444 14621 69513 67777 7504 64417 14444 14444 4310 65801 4817 4310 4310 7548 7548
44807201 68833795 40519395 42795746 1473149 712354 712354 712354 59895150 53670923 2103055 1018925 1018925 1372676 1372676
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5498 4856 252399 2014326 8119 317591 5498 5498 7850 345198 11067 7850 7850 8247 8247
310466 311878 6182088 10235770 308827 6612061 310466 310466 327171 7240419 325391 327171 327171 314585 314585
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1812926 1863646 6610236 8069130 1782678 6331182 6331182 1812926 2190378 8840469 2150991 8516521 2190378 1785183 1785183
32311414 34220950 769123376 827614139 51854957 858372612 32311414 32311414 50806165 1153620938 83817787 50806165 50806165 56214591 56214591
745960 1838379 669890 1173255 126354 98635 98635 98635 1267280 1123224 184861 144881 144881 122474 122474
114282727 355289271 102851700 133615658 49662624 29494702 29494702 29494702 189883526 167962779 79188926 46873087 46873087 47388037 47388037
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
125129 783504 109326 249192 30717 16433 16433 16433 184705 158364 39037 20912 20912 26221 26221
16474 17074 37671 41506 16616 45414 16474 16474 22040 56020 22401 22040 22040 18383 18383
4581 4642 47203 49055 4557 50488 4581 4581 4839 48991 4815 4839 4839 4705 4705
18049 20264 79702 242690 27558 57953 18049 18049 25580 146133 37958 25580 25580 28168 28168
17795 18829 568608 598251 18576 591408 17795 17795 21156 741611 22085 21156 21156 21264 21264
686418 760895 2054620 2141259 3486096 6140121 686418 6140121 1029281 2943997 5671491 1029281 9282796 3727464 3727464
-1 -1 -1 -1 2081347072 1382085443 1382085443 1382085443 -1 -1 -1 2433162394 2433162394 1987281656 1987281656
318375716 332894008 280481961 282487898 3385034 1272990 1272990 1272990 412849261 365947771 3581475 1218930 1218930 3078558 3078558
104388349 104969095 2028511584 2181353899 109712289 1981384514 104388349 104388349 130052274 2327334566 138367487 130052274 130052274 112530044 112530044
39787667 49193379 32817548 34208188 2631584 1459570 1459570 1459570 52805576 43831757 3417350 1861743 1861743 2443960 2443960
-1 -1 -1 -1 131452089 88839288 88839288 88839288 -1 -1 182778203 120004282 120004282 123660463 123660463
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
76 76 38 109 76 40 76 76 76 38 76 76 76 76 76
27045227 42887111 24625610 26906696 1472247 1022906 1022906 1022906 37484882 33803026 1975134 1333250 1333250 1413598 1413598
1500 1502 11957 70872 1356 10920 1500 1500 1878 15163 1711 1878 1878 1410 1410
2411622236 -1 2098589741 2534652903 641860004 404198114 404198114 404198114 -1 -1 1083933368 670258686 670258686 613442445 613442445
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
528314751 595187373 911432673 978037451 857343132 992924006 528314751 992924006 744213223 1262621951 1181938864 744213223 1365364866 877716384 877716384
18696 23666 720472 1737682 29395 424547 18696 18696 24273 1006926 36781 24273 24273 30207 30207
910549 1014720 224330713 229323911 935386 245226114 910549 910549 1108601 267508049 1157606 1108601 1108601 1000082 1000082
3064 3084 55090 88556 3057 71174 71174 3064 3113 55190 3106 69473 3113 3799 3799
-1 -1 -1 -1 852325248 640973478 640973478 640973478 -1 -1 1038807818 803399668 803399668 829004622 829004622
3812 3982 8950 9265 3836 10242 3812 3812 4534 12390 4641 4534 4534 4134 4134
144459592 150967883 101121869 103093462 17773981 12881323 12881323 12881323 148777221 108575453 3899727 2861272 2861272 14847457 14847457
745 903 559 658 594 455 455 745 914 682 763 574 914 587 587
1352845 1541934 4167311 4732217 1440881 4675742 1352845 1352845 2045587 6276641 2202008 2045587 2045587 1502607 1502607
7193 49807 8514 14141 5941 1151 1151 1151 8747 10302 6991 1391 1391 6073 6073
25602377 26210410 423220968 469248951 26369100 440287427 440287427 25602377 26623661 458947037 27514511 479229121 26623661 29473685 29473685
38158806 41445826 1938387098 2021779074 46646778 2344886516 38158806 38158806 50470977 2619147747 63968783 50470977 50470977 49591624 49591624
689 689 8050 26776 689 8158 689 689 745 8070 745 745 745 689 689
10478 32296 9371 10900 692 619 619 619 10527 9420 773 662 662 630 630
11367 11826 8995 9180 1373 950 950 950 12497 9851 1292 876 876 1233 1233
47264 50708 312399 336301 47064 314963 47264 47264 59617 410337 58735 59617 59617 50957 50957
389823 1781807 302980 431782 47702 24046 24046 24046 622703 479455 63705 32469 32469 44755 44755
551344496 653341346 428813573 448367889 20394174 14213264 14213264 14213264 714296720 562296835 27890966 19233178 19233178 19233801 19233801
7487 7520 142325 232378 8734 153529 7487 7487 9221 192712 10708 9221 9221 9108 9108
68865 70992 1830409 2038939 70024 1958339 68865 68865 76783 2014186 78368 76783 76783 73212 73212
199 199 6742 18353 198 7887 199 199 223 7072 222 223 223 228 228
42268 44730 414489 451087 44468 450866 42268 42268 46829 514460 49027 46829 46829 51794 51794
-1 -1 -1 -1 3688594862 2467615083 2467615083 -1 -1 -1 4294464922 2932063395 -1 3223765968 3223765968
500642611 551356151 -1 -1 618215773 -1 500642611 500642611 705986679 -1 895349344 705986679 705986679 657394733 657394733
1274811 2315687 1078533 1422562 42183 15621 15621 15621 1748953 1477192 53033 19474 19474 32008 32008
-1 -1 3421257667 3736047807 -1 1049647809 1049647809 -1 -1 -1 -1 1516886448 -1 -1 -1
6268 11437 4956 6897 2423 1270 1270 1270 5105 3981 1414 724 724 2000 2000
156701317 190163011 140179699 149057190 53027228 38592803 38592803 38592803 202734817 180566012 66742445 47170540 47170540 50851437 50851437
3933 4001 25976 31648 3912 27159 27159 3933 4396 27192 4375 28498 4396 4002 4002
223649 247284 535165 597063 259451 563555 223649 223649 333450 897272 388330 333450 333450 273401 273401
5228964 5304967 461625475 486478974 5221080 491490627 5228964 5228964 4447854 502952677 4464028 4447854 4447854 5360406 5360406
17188193 29936276 16606510 18813711 12641635 7967909 7967909 17188193 26581083 21279858 20500510 10227404 26581083 12240378 12240378
1362279 1403743 32688196 35848597 1885152 35129311 1362279 1362279 1626778 40576988 2318510 1626778 1626778 2172548 2172548
5065421 6633914 3782193 3802922 109104 94911 94911 94911 7275689 5435659 139354 122722 122722 106801 106801
60856 68952 194333 214939 71413 228568 60856 60856 83147 282096 98910 83147 83147 75342 75342
12185 97024 14404 50518 12775 2014 2014 2014 15178 17931 16383 2978 2978 12430 12430
735013 799233 1066826 1091233 941233 1091288 735013 1091288 719801 955844 996567 719801 1158072 978703 978703
24659666 30339199 13410089 13685757 20433271 7194814 7194814 24659666 40158455 21039097 33925795 11588347 40158455 19150158 19150158
23817 33558 23714 23990 4091 4124 4124 4124 28158 25559 3614 2719 2719 3791 3791
552 643 359 372 423 240 240 552 718 441 560 318 718 383 383
1569534 1613647 4531559 5495555 1530815 4444809 4444809 1569534 1464444 5284055 1451957 5217007 1464444 1528246 1528246
6656 18724 5977 7566 1513 1405 1405 1405 6939 6196 1483 1348 1348 1453 1453
236338 267177 7407589 7838227 309531 8528470 236338 236338 283511 9287576 383906 283511 283511 329844 329844
111032 178453 95032 110366 32859 24855 24855 24855 169054 140165 41782 31590 31590 30945 30945
200496451 221212902 585716677 643385124 204304775 589143356 200496451 200496451 218159040 721253317 226182123 218159040 218159040 216749670 216749670
289031 1483648 267474 523310 51660 37506 37506 37506 379808 345259 59543 41508 41508 48475 48475
76081055 80012871 -1 -1 114905384 -1 76081055 76081055 101481904 -1 161923024 101481904 101481904 123090776 123090776
135613 381393 109596 224468 10037 7277 135613 7277 135687 109660 10125 135687 7333 9319 9319
3975 6431 3448 4881 1116 491 491 491 3363 3009 286 198 198 1011 1011
83 310 83 173 157 150 150 150 99 99 173 132 132 157 157
244717 255919 1247739 1389685 253142 1250937 1250937 244717 275543 1538726 284783 1555715 275543 258806 258806
8975407 9667641 30094693 32812095 9915868 39891458 8975407 8975407 12020551 42111303 13460248 12020551 12020551 10454792 10454792
940685 1542811 911045 1031444 162750 150769 940685 150769 656921 643171 36264 656921 32159 159583 159583
-1 -1 -1 -1 2284603789 2100576735 2100576735 2100576735 -1 -1 3158935224 2891520334 2891520334 2245622559 2245622559
33202 33546 672547 914444 38666 707609 33202 33202 31627 689682 37716 31627 31627 45331 45331
221081684 356255464 225506321 255739060 37681243 34465869 221081684 34465869 261079720 265086416 38845129 261079720 35295704 37378664 37378664
1509551 1931134 1382710 1412445 153521 95989 95989 95989 2002995 1812548 168902 99003 99003 137635 137635
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2348901 2411670 13853186 14494343 2519745 14002127 2348901 2348901 571248 9957723 724490 571248 571248 2645185 2645185
153772824 179711995 393843435 443197290 414602279 655452810 153772824 655452810 252768327 652459199 736019358 252768327 1124014413 440313815 440313815
11332 11421 117171 158971 11102 127205 11332 11332 10291 131503 10102 10291 10291 12346 12346
38691184 56449621 38797094 45288981 4894391 3943498 38691184 3943498 45084214 45014675 5440523 45084214 4346772 4714224 4714224
193076599 199536059 174470165 175208075 34844 12504 12504 12504 197396302 178324887 35741 12385 12385 22983 22983
-1 -1 -1 -1 540431047 457649405 457649405 457649405 -1 -1 586957917 496544248 496544248 510416160 510416160
36984338 40477501 56447559 62952885 33595227 48313831 36984338 36984338 51808031 77216012 46612810 51808031 51808031 35374090 35374090
1791072 2644688 1600494 1854189 93937 62573 62573 62573 2147474 1912914 103934 68391 68391 86706 86706
20844 21898 158749 196188 20186 165637 20844 20844 28535 230836 27578 28535 28535 20872 20872
18837127 19993257 9743698 9913563 9500062 1489957 1489957 18837127 23703996 11752834 12527651 1803807 23703996 8227329 8227329
-1 -1 -1 -1 -1 1150789118 1150789118 -1 -1 -1 -1 1339622602 -1 -1 -1
115288 271147 103961 159277 7752 6546 6546 6546 154563 140623 8989 7644 7644 7007 7007
2351 3509 2976 3411 2081 414 414 414 3000 3915 2812 576 576 2098 2098
1038 1510 862 953 681 544 544 544 758 606 367 243 243 609 609
508684 763774 402295 402239 29299 24487 24487 24487 519138 409422 13215 10156 10156 27764 27764
-1 -1 -1 -1 10718923 8722124 8722124 8722124 -1 -1 12885599 10116429 10116429 10562002 10562002
816112797 909968150 582714204 605103239 29439852 20162831 20162831 20162831 1147709569 817302753 35405689 24016047 24016047 27833668 27833668
627126 808529 544004 585867 131906 99977 99977 99977 781099 674081 155953 117353 117353 122697 122697
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2663481 2894845 9569888 10316331 2521705 8592239 2663481 2663481 2441235 11178934 2203503 2441235 2441235 2621738 2621738
56497522 65038665 52923810 55487328 13990271 11665519 11665519 11665519 65788926 61256173 16319162 13172298 13172298 13377965 13377965
50423071 54424350 2158015849 2178350940 76115811 2503536101 50423071 50423071 77269772 3201023524 121957988 77269772 77269772 81298009 81298009
770 816 2644 3552 745 2855 770 770 799 3131 775 799 799 808 808
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
11127349 18449624 9662500 10609395 1805650 872523 872523 872523 16731506 14401863 2255431 1057893 1057893 1680536 1680536
45258140 46290261 36875367 37157194 1152567 470333 470333 470333 53577305 43637317 1439072 512528 512528 942032 942032
3437897 3788630 877116596 933593916 7297243 896631964 3437897 3437897 4555213 1168482167 10132992 4555213 4555213 7660125 7660125
36231 36238 246845 259332 36220 271968 271968 36231 36279 247823 36273 272984 36279 36417 36417
140303400 141334765 -1 -1 171340017 -1 140303400 140303400 161827076 -1 194881133 161827076 161827076 197792116 197792116
2268867723 3096992505 2183294099 2444555583 120251208 100336261 2268867723 100336261 2993861800 2877726777 137423969 2993861800 113079346 116962240 116962240
