instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-168 18 0.0915033 18 0.0915033 13811 11285 16236
r-7 31 0.849462 31 0.849462 31420149 54583352 28093071
r-341 29 0.204433 29 0.204433 6793167 9745696 5218670
r-875 34 0.775401 34 0.775401 497132511 612672403 450293808
r-529 24 0.0108696 24 0.0108696 265 265 265
r-304 18 0.928105 18 0.928105 245014 1514393 794275
r-432 40 0.0615385 40 0.0615385 133407967 202062143 90176567
r-553 37 0.687688 37 0.687688 1362448249 1700286188 1183561263
r-702 30 0.229885 30 0.229885 36193628 45252379 31825055
r-940 15 0.342857 15 0.342857 7746 8625 6814
r-34 15 0.457143 15 0.457143 6772 6021 6023
r-418 18 0.771242 18 0.771242 35767 42055 32572
r-653 28 0.156085 28 0.156085 5120926 11851023 4597247
r-19 25 0.743333 25 0.743333 1761959 2123533 1610037
r-591 32 0.816532 32 0.816532 68631914 64679947 59959553
r-845 17 0.654412 17 0.654412 28807 26295 25058
r-643 18 0.333333 18 0.333333 77606 60233 63398
r-822 21 0.92381 21 0.92381 463948 41783 266953
r-656 22 0.818182 22 0.818182 202276 232458 199144
r-574 22 0.597403 22 0.597403 584321 791108 496511
r-883 20 0.863158 20 0.863158 4862 7688 4620
r-522 15 0.533333 15 0.533333 14034 11300 12524
r-569 24 0.887681 24 0.887681 52832 67514 56547
r-269 34 0.0427807 34 0.0427807 933288596 8404615891 514468488
r-339 24 0.666667 24 0.666667 2935200 3151723 2624801
r-398 19 0.298246 19 0.298246 63886 82099 58305
r-786 39 0.0161943 39 0.0161943 190995187 -1 -1
r-866 29 0.642857 29 0.642857 34556848 39047510 31803595
r-368 33 0.140152 33 0.140152 84906465 117106188 72711400
r-414 26 0.904615 26 0.904615 65429 114372 62233
r-969 40 0.473077 40 0.473077 -1 -1 -1
r-100 22 0.480519 22 0.480519 846218 773417 714400
r-331 25 0.173333 25 0.173333 739710 969468 681495
r-162 16 0.8 16 0.8 6608 6260 8002
r-870 40 0.344872 40 0.344872 -1 -1 -1
r-407 19 0.0467836 19 0.0467836 257 1753805 193
r-266 27 0.179487 27 0.179487 2985609 2578337 2714695
r-404 27 0.649573 27 0.649573 13627981 16073351 11500620
r-618 28 0.992063 28 0.992063 363 363 363
r-222 26 0.230769 26 0.230769 2337043 3778434 2027878
r-470 16 0.391667 16 0.391667 21496 21815 19750
r-607 25 0.786667 25 0.786667 1159871 2206121 1092919
r-775 27 0.165242 27 0.165242 3415332 3023146 2850912
r-46 22 0.411255 22 0.411255 1042693 1075338 917620
r-549 40 0.510256 40 0.510256 -1 -1 -1
r-372 34 0.754011 34 0.754011 366662255 524598759 317779280
r-790 30 0.701149 30 0.701149 87941964 102488954 82202336
r-966 20 0.326316 20 0.326316 145529 158845 123564
r-686 19 0.368421 19 0.368421 102737 141761 85570
r-401 25 0.603333 25 0.603333 6735744 6478360 6088540
r-130 24 0.648551 24 0.648551 3321204 3580782 2844688
r-9 35 0.396639 35 0.396639 699006428 797712040 616511885
r-149 29 0.79064 29 0.79064 8933127 16008185 7906004
r-385 30 0.783908 30 0.783908 38425830 23230832 34092368
r-463 39 0.734143 39 0.734143 -1 -1 -1
r-484 16 0.675 16 0.675 14356 11134 11760
r-217 26 0.0646154 26 0.0646154 616496 8371813 1711679
r-373 22 0.922078 22 0.922078 2196583 34958 2090964
r-817 23 0.213439 23 0.213439 180364 166661 124221
r-892 15 0.67619 15 0.67619 11047 14099 9803
r-504 28 0.941799 28 0.941799 13163 9769584 12553
r-44 33 0.477273 33 0.477273 384146643 405079990 356168490
r-742 23 0.142292 23 0.142292 103035 97931 81870
r-540 20 0.868421 20 0.868421 26273 22988 17404
r-676 29 0.815271 29 0.815271 4387218 8640429 4115104
r-461 26 0.387692 26 0.387692 9694339 11113881 8612646
r-488 33 0.00189394 33 0.00189394 564 564 564
r-852 24 0.173913 24 0.173913 725334 982464 705889
r-956 25 0.973333 25 0.973333 4651 3489 2865
r-942 20 0.0736842 20 0.0736842 22125 54999 31205
r-108 21 0.990476 21 0.990476 217 217 217
r-932 23 0.758893 23 0.758893 587534 944497 518982
r-952 16 0.466667 16 0.466667 45575 46154 39077
r-928 15 0.295238 15 0.295238 9328 9175 7942
r-617 20 0.8 20 0.8 72779 84139 70324
r-212 26 0.0615385 26 0.0615385 338468856 45504 337920188
r-232 18 0.385621 18 0.385621 72355 68897 62530
r-70 21 0.490476 21 0.490476 285178 228911 252288
r-21 38 0.926031 38 0.926031 16459866 29657492 14591978
r-256 16 0.966667 16 0.966667 345 104 348
r-355 21 0.790476 21 0.790476 126834 165510 120589
r-559 37 0.551051 37 0.551051 2283231137 2527297468 2124514115
r-61 21 0.561905 21 0.561905 546183 446023 493925
r-379 31 0.608602 31 0.608602 147562128 162650846 133220808
r-809 31 0.589247 31 0.589247 146824776 175793569 133589789
r-313 38 0.549075 38 0.549075 -1 -1 -1
r-666 15 0.228571 15 0.228571 5516 6140 4905
r-207 23 0.41502 23 0.41502 2329759 2300583 2047857
r-249 18 0.0784314 18 0.0784314 2103088 136234 1908286
r-645 26 0.6 26 0.6 9476425 10345544 8328994
r-602 24 0.0181159 24 0.0181159 2256 229 2260
r-449 15 0.885714 15 0.885714 663 514 651
r-483 26 0.489231 26 0.489231 10711173 7894680 9806593
r-563 35 0.968067 35 0.968067 4500763 -1 -1
r-677 33 0.125 33 0.125 19949404 30840822 17816211
r-312 34 0.777184 34 0.777184 175051721 191570057 151450263
r-54 22 0.575758 22 0.575758 1268803 1337557 1121901
r-999 37 0.692192 37 0.692192 2256322524 2929898166 1974707110
r-223 15 0.428571 15 0.428571 8118 8048 7290
r-93 34 0.320856 34 0.320856 594595005 585711101 524421035
r-758 33 0.647727 33 0.647727 344338001 366890762 304159715
r-105 33 0.195076 33 0.195076 197123540 238026941 175564834
r-23 23 0.335968 23 0.335968 1307272 1412209 1175351
r-759 21 0.214286 21 0.214286 132258 179529 119742
r-5 30 0.0988506 30 0.0988506 14764686 15347479 12532926
r-918 28 0.484127 28 0.484127 24770408 26308978 22029574
r-434 22 0.982684 22 0.982684 206 206 206
r-357 19 1 19 1 210 210 210
r-467 21 0.238095 21 0.238095 190648 181028 169392
r-720 35 0.211765 35 0.211765 769904841 1008794887 707144411
r-988 18 0.228758 18 0.228758 14526 23561 12759
r-588 15 0.428571 15 0.428571 11035 15715 10201
r-442 15 0.4 15 0.4 22855 24357 19732
r-566 35 0.62521 35 0.62521 953518644 1096088790 871638487
r-658 18 0.640523 18 0.640523 75150 87215 65896
r-68 18 0.960784 18 0.960784 9226 402457415 86807061
r-747 34 0.483066 34 0.483066 576550268 600223757 523656045
r-116 32 0.0302419 32 0.0302419 1489 1502 -1
r-349 25 0.476667 25 0.476667 4541189 6538151 4105366
r-3 20 0.926316 20 0.926316 134293 1129669 46587
r-662 39 0.623482 39 0.623482 -1 -1 -1
r-706 20 0.705263 20 0.705263 109030 148853 96105
r-380 31 0.683871 31 0.683871 125154192 144200215 113206572
r-667 24 0.34058 24 0.34058 2490410 2717877 2191750
r-333 33 0.522727 33 0.522727 428133342 466336286 402284366
r-541 35 0.85042 35 0.85042 324456911 416666906 307238604
r-934 19 0.666667 19 0.666667 77321 81685 62703
r-161 35 0.620168 35 0.620168 954970867 1039423891 872051307
r-24 26 0.353846 26 0.353846 7609231 9789768 6769241
r-547 26 0.209231 26 0.209231 2157244 3331931 1847552
r-639 27 0.230769 27 0.230769 6779109 7856468 6080354
r-96 20 0.915789 20 0.915789 11357 584311 37954
r-282 29 0.495074 29 0.495074 62716217 64439301 56904731
r-855 28 0.0873016 28 0.0873016 85706 55764 76619
r-936 33 0.268939 33 0.268939 261724779 251712148 228100232
r-497 36 0.17619 36 0.17619 526209150 304509649 466570435
r-111 38 0.863442 38 0.863442 2004357201 1814249504 1666996315
r-104 37 0.57958 37 0.57958 2269152348 2444879649 2072185745
r-492 38 0.190612 38 0.190612 911956927 1031185159 812593443
r-700 23 0.774704 23 0.774704 666942 1165546 671647
r-612 38 0.475107 38 0.475107 -1 -1 2826649180
r-360 22 0.614719 22 0.614719 1021068 1113088 888369
r-984 22 0.471861 22 0.471861 898430 919854 806117
r-495 36 0.0047619 36 0.0047619 20037 -1 -1
r-150 39 0.59919 39 0.59919 -1 -1 -1
r-578 28 0.388889 28 0.388889 25587831 36382621 23121265
r-635 27 0.233618 27 0.233618 7755512 8956912 7088447
r-548 32 0.655242 32 0.655242 259544059 286038859 238805691
r-764 36 0.863492 36 0.863492 124382293 217065564 111112750
r-6 22 0.264069 22 0.264069 508084 715214 438636
r-177 18 0.24183 18 0.24183 42960 44777 39648
r-908 36 0.780952 36 0.780952 1349876383 1696983398 1243818052
r-322 35 0.0554622 35 0.0554622 15604615 5078594 12816813
r-155 28 0.444444 28 0.444444 39182410 45587735 36533939
r-89 25 0.403333 25 0.403333 5837883 8479098 5027003
r-698 20 0.315789 20 0.315789 191470 223687 163147
r-818 23 0.72332 23 0.72332 1886588 1962736 1563083
r-882 21 1 21 1 253 253 253
r-613 31 0.464516 31 0.464516 107558965 111626195 95156290
r-746 37 0.111111 37 0.111111 97397250 82105269 84053395
r-803 22 0.337662 22 0.337662 497331 490912 413281
r-614 40 0.973077 40 0.973077 3153283 -1 149178
r-57 34 0.474153 34 0.474153 661314455 671051381 604106411
r-140 27 0.159544 27 0.159544 2025501 2270400 1729898
r-237 26 0.172308 26 0.172308 865778 1322898 760152
r-985 27 0.538462 27 0.538462 24838805 23925441 22276508
r-238 35 0.919328 35 0.919328 10605139 20308204 8535917
r-813 15 0.895238 15 0.895238 11200 3842 4344
r-337 22 0.857143 22 0.857143 29014 39212 25029
r-525 20 0.515789 20 0.515789 275417 248216 240111
r-60 33 0.541667 33 0.541667 354290239 386356248 325282166
r-58 24 0.731884 24 0.731884 1179644 1771739 1065236
r-664 38 0.854908 38 0.854908 3579579589 4594446093 3020307975
r-733 33 0.617424 33 0.617424 257662558 278582010 233714550
r-277 19 0.368421 19 0.368421 196750 214427 178229
r-340 15 0.542857 15 0.542857 5035 3538 3898
r-880 29 0.463054 29 0.463054 74870646 79628435 68348410
r-671 38 0.492176 38 0.492176 -1 -1 -1
r-69 15 0.133333 15 0.133333 521 589 439
r-718 23 0.758893 23 0.758893 928847 1064510 857038
r-521 37 0.62012 37 0.62012 2689307339 2980196332 2455899184
r-285 17 0.00735294 17 0.00735294 156 156 156
r-81 25 0.96 25 0.96 1262606466 131819 1262606445
r-114 17 0.647059 17 0.647059 34697 22913 30440
r-715 36 0.309524 36 0.309524 1589259891 1991725691 1435841710
r-200 23 0.640316 23 0.640316 1010562 1064400 813541
r-343 36 0.807937 36 0.807937 983443379 911137942 911075217
r-649 39 0.506073 39 0.506073 -1 -1 -1
r-987 32 0.546371 32 0.546371 251144913 243621229 231519186
r-170 26 0.612308 26 0.612308 12516426 13936319 11172292
r-707 23 0.972332 23 0.972332 -1 3899 -1
r-395 37 0.312312 37 0.312312 2677787232 1778303270 2385325154
r-647 39 0.740891 39 0.740891 -1 -1 -1
r-191 35 0.302521 35 0.302521 1214703190 1414254442 1116907389
r-815 15 0.904762 15 0.904762 180585 41236 134148
r-453 25 0.51 25 0.51 9753526 10325921 8945706
r-311 16 0.183333 16 0.183333 3785 2080 3026
r-939 38 0.588905 38 0.588905 -1 -1 -1
r-745 34 0.493761 34 0.493761 573007844 597273179 525792509
r-748 38 0.869132 38 0.869132 923782881 2175628902 824937186
r-523 25 0.593333 25 0.593333 6548974 8671806 5570273
r-38 18 0.0130719 18 0.0130719 162 157 163
r-755 26 0.990769 26 0.990769 312 312 312
r-631 17 0.838235 17 0.838235 3850 4778 3457
r-604 20 0.573684 20 0.573684 400764 467966 358364
r-827 26 0.538462 26 0.538462 6018185 6372262 5370802
r-513 20 0.757895 20 0.757895 100215 111453 85869
r-306 37 0.704204 37 0.704204 1992832119 2237818629 1757350002
r-431 28 0.195767 28 0.195767 8297770 13887790 7289693
r-628 19 0.134503 19 0.134503 24430 12156 21752
r-219 33 0.373106 33 0.373106 316412232 300297777 279196955
r-475 15 0.866667 15 0.866667 261 344 261
r-878 29 0.778325 29 0.778325 19556585 25339437 17919563
r-626 29 0 29 0 465 465 465
r-887 18 0.908497 18 0.908497 66107 16832 54688
r-690 31 0.778495 31 0.778495 36492306 51283157 32479861
r-859 33 0.829545 33 0.829545 134061181 188860846 123619869
r-164 16 0.866667 16 0.866667 7070 8523 6320
r-79 31 0.0537634 31 0.0537634 1098566 7903286 785082
r-159 20 0.647368 20 0.647368 143531 188592 114109
r-907 23 0.525692 23 0.525692 1951869 2098755 1756041
r-750 35 0.102521 35 0.102521 18469115 27628794 17493853
r-594 39 0.892038 39 0.892038 432288693 676471562 376180154
r-512 20 0.931579 20 0.931579 47844 5266284 827383
r-672 40 0.435897 40 0.435897 -1 -1 -1
r-196 33 0.268939 33 0.268939 191797996 236155682 171561124
r-754 30 0.806897 30 0.806897 24726939 40522701 21909512
r-253 29 0.0935961 29 0.0935961 409115 1109497 354671
r-763 32 0.467742 32 0.467742 228410001 207315603 207325963
r-173 31 0.055914 31 0.055914 7548 31469 6889
r-120 40 0.553846 40 0.553846 -1 -1 -1
r-202 26 0.972308 26 0.972308 1064 1237 1064
r-147 17 0.25 17 0.25 11008 12635 10319
r-480 20 0.915789 20 0.915789 1093475 363154 875427
r-424 31 0.836559 31 0.836559 22092614 33560710 21120747
r-962 19 0.298246 19 0.298246 98284 108035 85340
r-151 29 0.0541872 29 0.0541872 1268260 1327453 711515
r-905 28 0.0952381 28 0.0952381 318745 374419 294434
r-435 39 0.407557 39 0.407557 -1 -1 -1
r-564 15 0.552381 15 0.552381 11312 7614 9844
r-636 27 0.487179 27 0.487179 17089500 13799982 15212083
r-209 40 0.605128 40 0.605128 -1 -1 -1
r-365 23 0.505929 23 0.505929 2068510 2282470 1922271
r-103 16 0.475 16 0.475 33232 34114 30987
r-965 23 0.355731 23 0.355731 1592747 2327498 1401772
r-460 31 0.922581 31 0.922581 428029 259472 336317
r-440 28 0.822751 28 0.822751 11645350 9937165 9901454
r-862 27 0.854701 27 0.854701 1031697 1027004 888966
r-535 37 0.0135135 37 0.0135135 481 473 486
r-986 17 0.382353 17 0.382353 59195 69885 53964
r-871 38 0.541963 38 0.541963 -1 -1 -1
r-703 21 0.17619 21 0.17619 69231 85113 63395
r-427 24 0.0615942 24 0.0615942 31345 2627413 25644
r-267 25 0.38 25 0.38 3714222 3511850 3127176
r-500 30 0.466667 30 0.466667 82457148 87902497 75442151
r-624 19 0.450292 19 0.450292 152497 136951 131367
r-760 38 0.119488 38 0.119488 806110559 1358957443 778116660
r-198 32 0.439516 32 0.439516 230691265 242696869 207438744
r-260 36 0.742857 36 0.742857 1036654295 1156760973 894486794
r-820 31 0.593548 31 0.593548 94217100 115573674 83027802
r-396 16 0.616667 16 0.616667 37773 53530 32049
r-27 16 0.575 16 0.575 15025 13222 11722
r-768 24 0.326087 24 0.326087 1743863 2085201 1510918
r-334 31 0.778495 31 0.778495 137961179 174397175 129097547
r-665 18 0.738562 18 0.738562 13969 24679 11968
r-955 35 0.618487 35 0.618487 896203881 985316285 806442248
r-73 19 0.754386 19 0.754386 72356 101171 63466
r-364 20 0.315789 20 0.315789 95620 116337 73021
r-681 34 0.301248 34 0.301248 450548364 441714924 385709262
r-511 21 0.747619 21 0.747619 286715 250171 259724
r-490 37 0.728228 37 0.728228 1704173993 2325550778 1581402467
r-791 19 0.807018 19 0.807018 54533 61071 49002
r-477 16 0.216667 16 0.216667 12853 11803 11805
r-947 17 0.0588235 17 0.0588235 442 6744 285
r-596 24 0.210145 24 0.210145 708732 957378 645947
r-10 31 0.593548 31 0.593548 166929996 190627348 153838912
r-565 33 0.299242 33 0.299242 361480541 395147327 332572898
r-839 28 0.875661 28 0.875661 1682858 2448093 1526644
r-805 21 0.952381 21 0.952381 1262613050 473481599 1262611185
r-410 30 0.257471 30 0.257471 63460607 53222627 54720870
r-615 40 0.478205 40 0.478205 -1 -1 -1
r-971 17 0.176471 17 0.176471 6937 8928 5720
r-684 17 0.992647 17 0.992647 156 156 156
r-937 20 0.0789474 20 0.0789474 5225 5811 4831
r-128 37 0.112613 37 0.112613 77693351 105012195 69978018
r-473 34 0.233512 34 0.233512 334483269 397934758 281039641
r-165 25 0.396667 25 0.396667 5794147 5410910 5078591
r-329 39 0.991903 39 0.991903 624 624 624
r-86 35 0.744538 35 0.744538 749984774 746738058 682185155
r-110 35 0.319328 35 0.319328 1072267640 1194682873 936088076
r-876 22 0.251082 22 0.251082 356791 388886 315695
r-152 39 0.526316 39 0.526316 -1 -1 -1
r-799 22 0.640693 22 0.640693 836790 865757 694453
r-717 28 0.84127 28 0.84127 4170008 4097033 3742398
r-205 26 0.618462 26 0.618462 11226101 13390172 10211394
r-860 22 0.121212 22 0.121212 235112 364056 182694
r-445 37 0.285285 37 0.285285 2676046401 3065320720 2452994282
r-788 38 0.0369844 38 0.0369844 -1 -1 -1
r-592 22 0.688312 22 0.688312 583609 598301 476307
r-90 30 0.48046 30 0.48046 103575884 109733197 94691658
r-807 16 0.383333 16 0.383333 22609 20209 19527
r-861 16 0.475 16 0.475 16057 15471 14215
r-637 16 0.116667 16 0.116667 305 299 288
r-687 33 0 33 0 595 595 595
r-292 27 0.034188 27 0.034188 -1 412385 -1
r-262 30 0.372414 30 0.372414 90926720 100397928 82416325
r-806 15 0.685714 15 0.685714 13066 18900 12284
r-203 40 0.784615 40 0.784615 -1 -1 -1
r-225 28 0.592593 28 0.592593 38517953 42501683 35899230
r-752 27 0.552707 27 0.552707 14752006 13830143 12964194
r-943 31 0.787097 31 0.787097 47813218 46443418 42523632
r-789 21 0.87619 21 0.87619 7262 6055 6974
r-961 35 0.376471 35 0.376471 912558201 969860425 805762913
r-119 30 0.190805 30 0.190805 17239836 15383546 16063862
r-516 33 0.363636 33 0.363636 305765174 358241863 279535188
r-409 36 0.230159 36 0.230159 701996328 952219576 620930916
r-737 33 0.0549242 33 0.0549242 1501688 5875586 1286852
r-531 21 0.233333 21 0.233333 178239 271500 152448
r-274 24 0.818841 24 0.818841 209766 214451 188700
r-275 17 0.786765 17 0.786765 9325 5711 8771
r-261 20 0.473684 20 0.473684 249351 223942 214900
r-378 33 0.4375 33 0.4375 334689151 359507674 306504759
r-526 40 0.635897 40 0.635897 -1 -1 -1
r-229 37 0.951952 37 0.951952 28894485 -1 -1
r-600 39 0.377868 39 0.377868 -1 -1 -1
r-819 28 0.84127 28 0.84127 2392298 2789192 2208801
r-524 36 0.0619048 36 0.0619048 11630114 98511275 11364939
r-909 35 0.354622 35 0.354622 1160330859 1269006718 1048288923
r-825 28 0.275132 28 0.275132 16977858 23830723 14569596
r-922 23 0.150198 23 0.150198 320814 342457 286781
r-976 35 0.226891 35 0.226891 666928128 470918898 571781097
r-968 30 0.165517 30 0.165517 27507042 31379892 23577199
r-792 33 0.0492424 33 0.0492424 17653862 1339382 12134916
r-462 23 0.525692 23 0.525692 1994594 1989530 1824445
r-756 26 0.304615 26 0.304615 6818412 7591601 5819397
r-35 39 0.240216 39 0.240216 -1 -1 -1
r-582 25 0.436667 25 0.436667 5008980 5999109 4377260
r-761 21 0.490476 21 0.490476 1245934 1196376 1154745
r-780 23 0.225296 23 0.225296 635426 733732 635045
r-243 40 0.182051 40 0.182051 -1 -1 -1
r-749 24 0.605072 24 0.605072 3523123 3918735 3070052
r-195 17 0.830882 17 0.830882 3127 3025 2424
r-912 38 0.675676 38 0.675676 2313390987 3111507874 2165531853
r-946 33 0.0227273 33 0.0227273 -1 -1 -1
r-450 36 0.21746 36 0.21746 1111223087 1371217952 969453639
r-479 27 0.00569801 27 0.00569801 358 358 358
r-534 23 0.426877 23 0.426877 2009113 2067047 1754050
r-832 32 0.927419 32 0.927419 1113078 1506063 1110248
r-914 19 0.859649 19 0.859649 13258 8810 14483
r-634 32 0.106855 32 0.106855 2232651 3549453 2127036
r-494 35 0.357983 35 0.357983 910920415 823336764 820819295
r-528 15 0.838095 15 0.838095 3088 5483 2897
r-833 39 0.321188 39 0.321188 -1 -1 -1
r-846 34 0.0909091 34 0.0909091 13454348 23255685 12361197
r-184 25 0.373333 25 0.373333 5738094 5906780 4655939
r-286 19 0.859649 19 0.859649 56820 34566 41236
r-271 28 0.925926 28 0.925926 6974022 10941263 5730271
r-641 19 0.888889 19 0.888889 7833 2827 6892
r-167 27 0.706553 27 0.706553 20086675 23131026 18552304
r-446 31 0.8 31 0.8 24626951 42577296 23983445
r-92 32 0.52621 32 0.52621 209456640 242116684 191925243
r-957 31 0.797849 31 0.797849 80742134 105806995 74592189
r-125 32 0.659274 32 0.659274 212914301 258840773 193152411
r-546 21 0.3 21 0.3 214602 280072 171460
r-137 34 0.848485 34 0.848485 116199309 94694907 97934305
r-927 35 0.571429 35 0.571429 716178507 856327430 646403173
r-610 26 0.92 26 0.92 71025 526418 68436
r-95 27 0.156695 27 0.156695 4303710 6801759 3961638
r-175 16 0.1 16 0.1 601 496 582
r-778 17 0.0808824 17 0.0808824 16202 71789 15532
r-158 38 0.852063 38 0.852063 2403331701 3054629617 2135441383
r-688 27 0.726496 27 0.726496 17786211 16894089 16179949
r-215 21 0.552381 21 0.552381 825434 802013 733302
r-622 29 0.349754 29 0.349754 57751838 65976229 52848477
r-996 20 0.384211 20 0.384211 516424 517513 456886
r-911 24 0.786232 24 0.786232 2073475 2493611 1705580
r-953 27 0.122507 27 0.122507 489817 726325 458550
r-558 15 0.428571 15 0.428571 15195 12742 12915
r-550 27 0.0626781 27 0.0626781 96739 548594 64505
r-990 28 0.984127 28 0.984127 331 1779 332
r-929 38 0.512091 38 0.512091 -1 -1 -1
r-258 22 0.316017 22 0.316017 616215 573882 554720
r-80 17 0.338235 17 0.338235 27352 27894 19583
r-194 17 0.279412 17 0.279412 44246 47316 37619
r-419 36 0.834921 36 0.834921 778750725 1302993216 717617301
r-917 23 0.608696 23 0.608696 2907092 3157166 2569458
r-660 31 0.703226 31 0.703226 115027513 159457488 102001860
r-8 26 0.332308 26 0.332308 9535605 11862380 8230844
r-935 40 0.182051 40 0.182051 -1 -1 -1
r-632 27 0.934473 27 0.934473 2201412741 -1 -1
r-913 24 0.626812 24 0.626812 2124532 2268724 1789390
r-433 21 0.233333 21 0.233333 79702 116336 71557
r-106 31 0.969892 31 0.969892 -1 23109 -1
r-1 30 0.783908 30 0.783908 45988081 60356734 42491486
r-300 32 0.201613 32 0.201613 60816023 102774486 55006077
r-28 25 0.533333 25 0.533333 7884636 8465751 7127034
r-795 22 0.69697 22 0.69697 1367054 1465157 1235935
r-847 19 0.830409 19 0.830409 8557 10131 7667
r-977 27 0.538462 27 0.538462 19891588 20760766 18064200
r-532 22 0.748918 22 0.748918 573847 525454 500802
r-926 20 0.621053 20 0.621053 270550 343721 234905
r-233 20 0.7 20 0.7 291775 346545 260524
r-348 40 0.398718 40 0.398718 -1 -1 -1
r-873 30 0.673563 30 0.673563 55590617 80959711 49897417
r-850 18 0.183007 18 0.183007 35926 22686 34180
r-183 19 0.549708 19 0.549708 88233 140959 76561
r-230 34 0.144385 34 0.144385 39666406 77343491 35313989
r-633 26 0.409231 26 0.409231 8693025 12486676 7750915
r-386 15 0.171429 15 0.171429 1758 1706 1769
r-87 38 0.0199147 38 0.0199147 8502 623713 8556
r-141 15 0.657143 15 0.657143 12984 14646 10663
r-134 33 0.229167 33 0.229167 230948332 275667791 207190788
r-189 18 0.431373 18 0.431373 95318 97445 80656
r-430 26 0.646154 26 0.646154 4975699 6368388 4117598
r-906 25 0.42 25 0.42 4175017 4654761 3742018
r-489 36 0.58254 36 0.58254 1319631378 1434987921 1197846294
r-37 23 0.328063 23 0.328063 1016730 1073184 803716
r-273 38 0.325747 38 0.325747 -1 3452476687 -1
r-865 25 0.186667 25 0.186667 2466990 2063288 2201435
r-728 27 0.863248 27 0.863248 1533538 1892508 1361067
r-145 23 0.466403 23 0.466403 1525846 1491395 1332419
r-669 35 0.615126 35 0.615126 854959479 1014210793 781801447
r-901 34 0.135472 34 0.135472 43248370 63699200 37557738
r-296 35 0.996639 35 0.996639 602 602 602
r-448 21 0.895238 21 0.895238 24602 26699 23871
r-964 28 0.57672 28 0.57672 43737765 49105841 39666072
r-915 22 0.220779 22 0.220779 478877 532925 409520
r-493 15 0.533333 15 0.533333 14154 11406 12183
r-221 32 0.580645 32 0.580645 268634446 287005473 242479112
r-359 21 0.333333 21 0.333333 265146 386599 223437
r-29 26 0.787692 26 0.787692 3717409 4644384 3494027
r-705 33 0.950758 33 0.950758 9962270 3370553 7572309
r-857 15 0.0857143 15 0.0857143 77 92 77
r-457 22 0.805195 22 0.805195 96675 116748 82764
r-897 30 0.583908 30 0.583908 85395399 76768220 77182997
r-327 30 0.767816 30 0.767816 31736927 43097915 29065336
r-652 37 0.626126 37 0.626126 2685599214 3502221011 2423098229
r-369 39 0.615385 39 0.615385 -1 -1 -1
r-197 34 0.99287 34 0.99287 514 514 514
r-967 30 0.604598 30 0.604598 78217846 84845466 69717727
r-239 25 0.48 25 0.48 8568299 9339731 7788053
r-255 39 0.551957 39 0.551957 -1 -1 -1
r-11 30 0.0229885 30 0.0229885 13520 594 13528
r-508 34 0.386809 34 0.386809 564067833 529911079 499647452
r-808 18 0.529412 18 0.529412 111211 96606 94105
r-25 37 0.0705706 37 0.0705706 47149826 63546454 46049109
r-469 34 0.174688 34 0.174688 207135750 225500721 187835728
r-787 37 0.95045 37 0.95045 142997043 5479512117 113401705
r-454 40 0.278205 40 0.278205 -1 -1 -1
r-853 36 0.879365 36 0.879365 359327422 725706052 331176183
r-869 29 0.975369 29 0.975369 261 266 261
r-904 27 0.980057 27 0.980057 343 262 347
r-863 19 0.438596 19 0.438596 163733 179635 140598
r-122 33 0.632576 33 0.632576 340433036 443597121 314810222
r-55 33 0.032197 33 0.032197 -1 167413 -1
r-47 16 0.791667 16 0.791667 9622 12178 7899
r-562 33 0.329545 33 0.329545 172408474 217698766 145880561
r-487 35 0.331092 35 0.331092 729977167 822200191 659658014
r-254 16 0.375 16 0.375 9404 15221 8172
r-783 33 0.657197 33 0.657197 397748855 446858297 358497489
r-214 40 0.215385 40 0.215385 -1 -1 -1
r-345 15 0.209524 15 0.209524 2591 3169 2348
r-428 21 0.947619 21 0.947619 806 55377 810
r-923 24 0.0978261 24 0.0978261 75124 129946 69134
r-890 29 0.657635 29 0.657635 43409456 30921963 38758826
r-719 17 0.507353 17 0.507353 28945 41570 26343
r-88 30 0.514943 30 0.514943 123326643 131295624 114651510
r-533 15 0.552381 15 0.552381 18590 20517 17007
r-43 29 0.916256 29 0.916256 995360 629650 851349
r-455 27 0.666667 27 0.666667 25650478 20204520 22562515
r-668 29 0.561576 29 0.561576 40550127 54099676 36163254
r-42 36 0.819048 36 0.819048 440797426 577800977 360893031
r-838 33 0.842803 33 0.842803 92951397 152167328 88707938
r-297 32 0.59879 32 0.59879 267941527 282068043 242112418
r-983 38 0.887624 38 0.887624 421570284 611173560 354221926
r-506 35 0.396639 35 0.396639 805177585 872253812 727003573
r-695 16 0.508333 16 0.508333 24414 20287 19333
r-651 33 0.0511364 33 0.0511364 47269 42614 42826
r-49 37 0.861862 37 0.861862 730280642 1454281415 668534683
r-347 30 0.468966 30 0.468966 93897340 93140906 83537778
r-156 27 0.11396 27 0.11396 478442 664383 460736
r-793 37 0.484985 37 0.484985 1752826355 1771897959 1623522018
r-186 26 0.0276923 26 0.0276923 227 285 230
r-381 35 0.0184874 35 0.0184874 432214203 -1 -1
r-384 15 0.714286 15 0.714286 3281 6048 2867
r-250 20 0.778947 20 0.778947 62623 100138 63576
r-78 19 0.421053 19 0.421053 144554 147839 124866
r-16 38 0.241821 38 0.241821 -1 -1 -1
r-777 24 0.699275 24 0.699275 1963904 2145916 1871675
