instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-952 16 0.466667 16 0.466667 28699 32501 24669
r-567 21 0.542857 21 0.542857 370631 516513 324607
r-347 30 0.468966 30 0.468966 77043106 74440142 68709903
r-289 28 0.0925926 28 0.0925926 78191 104597 73605
r-314 27 0.330484 27 0.330484 9263088 11696224 8413919
r-795 22 0.69697 22 0.69697 911974 918277 830560
r-71 23 0.893281 23 0.893281 68114 38369 54145
r-64 25 0.01 25 0.01 1 1 1
r-173 31 0.055914 31 0.055914 1061 2711 1048
r-139 31 0.539785 31 0.539785 78133059 82676695 70245311
r-735 23 0.944664 23 0.944664 54 349 54
r-329 39 0.991903 39 0.991903 1 1 1
r-611 37 0.015015 37 0.015015 1645671772 -1 -1
r-793 37 0.484985 37 0.484985 1392233601 1434320151 1284400140
