instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-908 33 0.458333 33 0.458333 37220539 36069952 30053698
r-662 44 0.5074 44 0.5074 293302187 352203069 218017685
r-930 33 0.409091 33 0.409091 44027279 42906370 36190010
r-288 41 0.095122 41 0.095122 865 865 865
r-429 26 0.470769 26 0.470769 1544423 1487762 1219908
r-312 26 0.492308 26 0.492308 64107 38272 49327
r-949 14 0.263736 14 0.263736 660 630 635
r-646 46 0.263768 46 0.263768 -1 -1 -1
r-664 21 0.428571 21 0.428571 362 405 335
r-190 45 0.327273 45 0.327273 10678 10141 8970
r-167 16 0.458333 16 0.458333 9729 8127 8299
r-173 47 0.388529 47 0.388529 472330 454039 404052
r-411 20 0.268421 20 0.268421 50125 43523 40419
r-473 25 0.28 25 0.28 822896 948500 675244
r-303 14 0.142857 14 0.142857 120 120 120
r-763 42 0.493612 42 0.493612 658787326 622471341 384956506
r-726 10 0.466667 10 0.466667 74 73 67
r-108 37 0.495495 37 0.495495 30042518 34397167 21886844
r-576 30 0.331034 30 0.331034 10981993 10717817 8459345
r-141 12 0.409091 12 0.409091 431 541 416
r-152 32 0.443548 32 0.443548 20604522 19767334 14477136
r-738 21 0.428571 21 0.428571 432 432 401
r-172 50 0.470204 50 0.470204 168865015 106044218 81641346
r-897 45 0.0868687 45 0.0868687 1039 1039 1039
r-331 47 0.505088 47 0.505088 235064413 291235529 187882816
r-296 33 0.265152 33 0.265152 383 383 385
r-652 45 0.454545 45 0.454545 -1 2782979527 2161411634
r-687 18 0.20915 18 0.20915 3787 4963 3326
r-606 14 0.527473 14 0.527473 810 748 737
r-269 14 0.43956 14 0.43956 3665 3691 3294
r-143 22 0.454545 22 0.454545 1363 1153 1123
r-903 50 0.428571 50 0.428571 13004481 12176158 9973669
r-913 18 0.470588 18 0.470588 773 770 697
r-32 34 0.258467 34 0.258467 653 615 660
r-615 40 0.05 40 0.05 861 861 861
r-885 40 0.507692 40 0.507692 129308847 129351247 77976527
r-834 41 0.443902 41 0.443902 535831053 517212452 404022346
r-80 28 0.198413 28 0.198413 2556388 1628524 1797087
r-691 18 0.424837 18 0.424837 307 310 293
r-35 35 0.329412 35 0.329412 55102444 70844993 44069237
r-840 30 0.45977 30 0.45977 62830 62957 51434
r-177 27 0.0740741 27 0.0740741 406 406 406
r-434 14 0.527473 14 0.527473 688 910 677
r-982 31 0.180645 31 0.180645 1846660 2606355 1565135
r-480 24 0.431159 24 0.431159 791802 746663 627735
r-307 44 0.30444 44 0.30444 2560032629 -1 2176517596
r-873 47 0.0425532 47 0.0425532 1176 1176 1176
r-116 21 0.466667 21 0.466667 1458 1426 1314
r-878 23 0.498024 23 0.498024 272044 242333 174134
r-358 16 0.458333 16 0.458333 79 77 79
r-805 16 0.525 16 0.525 4839 3242 3687
r-933 25 0.5 25 0.5 416482 339593 306986
r-29 15 0.47619 15 0.47619 4021 3348 3286
r-63 43 0.27907 43 0.27907 3576 2278 2951
r-547 29 0.246305 29 0.246305 602 581 603
r-470 13 0.282051 13 0.282051 1124 1404 985
r-28 17 0.485294 17 0.485294 873 1085 779
r-7 26 0.270769 26 0.270769 272 272 273
r-821 32 0.120968 32 0.120968 4529275 52109056 5077359
r-520 39 0.334683 39 0.334683 10077 9115 8761
r-244 49 0.493197 49 0.493197 677431008 637031031 525037198
r-999 23 0.166008 23 0.166008 12155 12634 10214
r-147 24 0.507246 24 0.507246 61087 51484 51360
r-870 12 0.409091 12 0.409091 1372 1389 1261
r-742 41 0.095122 41 0.095122 1331621595 -1 2551455034
r-281 11 0.327273 11 0.327273 129 118 128
r-904 17 0.529412 17 0.529412 6147 13521 4712
r-317 27 0.433048 27 0.433048 3083211 3009531 2586562
r-600 14 0.538462 14 0.538462 345 325 348
r-963 25 0.48 25 0.48 957787 838817 740355
r-106 40 0.492308 40 0.492308 8889297 9991839 6128596
r-836 46 0.476329 46 0.476329 45906768 50741382 35847487
r-561 46 0.476329 46 0.476329 2079240349 2034965500 1521052789
r-638 25 0.453333 25 0.453333 1468772 1337023 1156687
r-765 28 0.198413 28 0.198413 709968 616796 547087
r-887 48 0.50266 48 0.50266 1495932675 1504169923 1028664470
r-540 27 0.358974 27 0.358974 2504774 3673618 2149340
r-68 26 0.507692 26 0.507692 148773 114705 106180
r-631 11 0.181818 11 0.181818 78 78 78
r-337 38 0.422475 38 0.422475 30247 25772 21817
r-41 36 0.436508 36 0.436508 60257 94393 52520
r-374 44 0.130021 44 0.130021 573437085 1032425510 537606824
r-309 37 0.429429 37 0.429429 197670023 190540949 154494767
r-832 35 0.161345 35 0.161345 545 545 545
r-90 46 0.495652 46 0.495652 535811768 477615621 331471220
r-129 10 0.466667 10 0.466667 405 289 228
r-647 47 0.388529 47 0.388529 402139 466047 359370
r-892 37 0.315315 37 0.315315 7626 7760 6676
r-670 38 0.193457 38 0.193457 64160253 62681653 50723940
r-280 50 0.506939 50 0.506939 1734597609 2256235426 1310951617
r-894 18 0.366013 18 0.366013 124 124 125
r-85 48 0.496454 48 0.496454 368339332 370542470 248043356
r-278 21 0.466667 21 0.466667 552 852 552
r-919 49 0.462585 49 0.462585 74629901 85646381 62586221
r-926 24 0.48913 24 0.48913 459565 395532 320074
r-194 46 0.463768 46 0.463768 1402617250 1328717847 1044721808
r-492 28 0.0714286 28 0.0714286 435 435 435
r-202 20 0.394737 20 0.394737 190 181 192
r-157 19 0.526316 19 0.526316 4854 4950 3724
r-142 26 0.470769 26 0.470769 1211006 826029 946481
r-874 45 0.49899 45 0.49899 479004816 435857777 321365150
r-533 12 0.30303 12 0.30303 82 82 82
r-361 45 0.511111 45 0.511111 199098018 242892316 151114860
r-302 49 0.306122 49 0.306122 -1 -1 -1
r-14 41 0.47561 41 0.47561 246112505 240653370 179512263
r-569 17 0.117647 17 0.117647 171 171 171
r-279 46 0.43285 46 0.43285 -1 -1 -1
r-698 45 0.327273 45 0.327273 -1 -1 -1
r-734 42 0.250871 42 0.250871 1702 1763 1660
r-679 31 0.425806 31 0.425806 24613 22233 19862
r-38 43 0.365449 43 0.365449 -1 -1 -1
r-166 22 0.367965 22 0.367965 405 448 409
r-276 26 0.470769 26 0.470769 14493 12702 10791
r-154 17 0.117647 17 0.117647 171 171 171
r-857 47 0.122109 47 0.122109 3485096107 4404230995 2859643549
r-756 26 0.212308 26 0.212308 228399 362381 203894
r-962 15 0.342857 15 0.342857 2077 2269 1880
r-971 19 0.526316 19 0.526316 12683 13230 8460
r-672 27 0.14245 27 0.14245 382 382 382
r-442 21 0.180952 21 0.180952 235 235 235
r-650 17 0.441176 17 0.441176 30427 24067 24069
r-101 47 0.122109 47 0.122109 1007 1007 1007
r-764 24 0.344203 24 0.344203 665 655 662
r-94 33 0.492424 33 0.492424 1968799 1639689 1345566
r-609 33 0.170455 33 0.170455 537 566 564
r-306 41 0.42439 41 0.42439 243257 221493 190829
r-751 19 0.280702 19 0.280702 35523 36904 27060
r-163 23 0.498024 23 0.498024 2366 3574 2279
r-715 16 0.458333 16 0.458333 11398 10475 9841
r-435 24 0.0833333 24 0.0833333 325 325 325
r-336 31 0.516129 31 0.516129 2446074 3681416 1994120
r-218 12 0.409091 12 0.409091 839 709 806
r-343 13 0.282051 13 0.282051 95 95 95
r-223 35 0.420168 35 0.420168 118600 91410 90400
r-590 40 0.511538 40 0.511538 28999719 29064268 18979729
r-623 43 0.27907 43 0.27907 3171 3116 3008
r-226 43 0.365449 43 0.365449 32650 29032 24398
r-394 50 0.489796 50 0.489796 -1 -1 -1
r-443 34 0.0588235 34 0.0588235 630 630 630
r-319 14 0.263736 14 0.263736 109 109 109
r-506 35 0.329412 35 0.329412 2850 3091 2688
r-539 23 0.442688 23 0.442688 324468 260821 250901
r-678 33 0.511364 33 0.511364 31124673 28341995 21051659
r-183 24 0.228261 24 0.228261 285 305 303
r-447 43 0.33887 43 0.33887 -1 -1 -1
r-290 15 0.419048 15 0.419048 3272 3592 3095
r-73 41 0.290244 41 0.290244 3268 3064 2872
r-732 43 0.245847 43 0.245847 2735 3362 2602
r-710 11 0.509091 11 0.509091 113 87 115
r-440 37 0.429429 37 0.429429 362945 220574 238926
r-558 22 0.484848 22 0.484848 3980 3892 3198
r-418 42 0.437863 42 0.437863 1705714841 1722319248 1397363956
r-755 10 0.533333 10 0.533333 120 115 119
r-359 21 0.257143 21 0.257143 21267 21961 17876
r-822 45 0.454545 45 0.454545 9933696 5918150 5580369
r-810 50 0.392653 50 0.392653 521634 370557 374417
r-254 16 0.325 16 0.325 108 108 108
r-536 22 0.454545 22 0.454545 347563 309567 276806
r-176 14 0.538462 14 0.538462 1953 1913 1749
r-629 16 0.458333 16 0.458333 13147 11921 11038
r-697 20 0.478947 20 0.478947 65166 71149 53714
r-179 40 0.328205 40 0.328205 2568 2452 2200
r-20 29 0.46798 29 0.46798 75678 60752 50884
r-286 40 0.501282 40 0.501282 7001872 11933970 5857848
r-953 31 0.451613 31 0.451613 25697 26292 20240
r-709 24 0.507246 24 0.507246 210568 277913 168219
r-552 39 0.099865 39 0.099865 784 784 784
r-510 29 0.246305 29 0.246305 586 587 606
r-274 37 0.504505 37 0.504505 8293573 8591588 5429076
r-341 17 0.529412 17 0.529412 5107 4276 4253
r-300 39 0.188934 39 0.188934 591 591 591
r-924 11 0.545455 11 0.545455 1194 928 990
r-350 29 0.246305 29 0.246305 2012657 2093671 1592100
r-774 39 0.437247 39 0.437247 335018789 341904254 268555236
r-160 29 0.295567 29 0.295567 383 377 387
r-612 37 0.315315 37 0.315315 2033 2244 1875
r-888 31 0.232258 31 0.232258 337 337 337
r-826 19 0.105263 19 0.105263 210 210 210
r-621 33 0.492424 33 0.492424 761316 457614 459159
r-914 16 0.4 16 0.4 9124 9555 7929
r-792 33 0.265152 33 0.265152 12330252 15596705 10123175
r-228 47 0.288622 47 0.288622 -1 -1 -1
r-896 23 0.521739 23 0.521739 67500 67225 56812
r-213 12 0.530303 12 0.530303 134 105 132
r-21 38 0.234708 38 0.234708 281250461 303851957 235361972
r-61 22 0.367965 22 0.367965 430 480 414
r-353 24 0.289855 24 0.289855 552978 674798 497098
r-416 40 0.0974359 40 0.0974359 824 824 824
r-478 15 0.419048 15 0.419048 86 85 86
r-921 14 0.527473 14 0.527473 2041 1310 1458
r-812 30 0.128736 30 0.128736 1138545 911351 848154
r-507 28 0.494709 28 0.494709 4502005 4074825 3247668
r-531 13 0.153846 13 0.153846 105 105 105
r-380 39 0.188934 39 0.188934 650 649 650
r-668 40 0.45 40 0.45 7598510 4423076 4871266
r-613 16 0.4 16 0.4 141 129 143
r-814 44 0.241015 44 0.241015 1400 1481 1409
r-586 36 0.512698 36 0.512698 12747512 14194362 9884758
r-25 33 0.503788 33 0.503788 12495213 12352969 8913172
r-158 10 0.533333 10 0.533333 71 63 70
r-494 20 0.336842 20 0.336842 247 245 258
r-690 40 0.466667 40 0.466667 176647315 170764447 133408708
r-377 29 0.133005 29 0.133005 251256 365468 208936
r-83 11 0.327273 11 0.327273 70 70 70
r-241 38 0.512091 38 0.512091 10017537 20124148 8563644
r-384 14 0.362637 14 0.362637 83 83 83
r-981 13 0.384615 13 0.384615 961 831 784
r-866 16 0.4 16 0.4 2152 2466 1858
r-69 13 0.461538 13 0.461538 1480 1192 1387
r-96 22 0.367965 22 0.367965 438 417 413
r-795 37 0.513514 37 0.513514 9939801 10345665 7464510
r-845 22 0.0909091 22 0.0909091 276 276 276
r-991 22 0.415584 22 0.415584 347305 354955 279472
r-125 31 0.0645161 31 0.0645161 528 528 528
r-948 39 0.512821 39 0.512821 21233086 26113923 17087234
r-124 48 0.421986 48 0.421986 -1 -1 -1
r-617 47 0.408881 47 0.408881 1172011 1319984 1050743
r-762 42 0.344948 42 0.344948 1930593167 2488456541 1615262437
r-412 50 0.326531 50 0.326531 42864 45815 38603
r-906 48 0.509752 48 0.509752 636904778 764943479 471784354
r-673 49 0.5 49 0.5 1209521755 1197524176 785176744
r-426 42 0.470383 42 0.470383 7011592 5554831 4596645
r-951 38 0.422475 38 0.422475 140026 83051 87414
r-964 40 0.184615 40 0.184615 1039 1156 1088
r-512 35 0.393277 35 0.393277 22160 20934 19262
r-852 39 0.0512821 39 0.0512821 820 820 820
r-301 14 0.494505 14 0.494505 175 183 176
r-642 45 0.165657 45 0.165657 1438 1429 1312
r-231 32 0.314516 32 0.314516 45311670 55888813 39283451
r-316 13 0.282051 13 0.282051 375 407 354
r-818 35 0.393277 35 0.393277 23703 23681 19809
r-209 19 0.491228 19 0.491228 902 817 797
r-349 28 0.507937 28 0.507937 2795435 2714056 2150206
r-47 23 0.498024 23 0.498024 29932 28160 18799
r-637 48 0.507092 48 0.507092 2018586722 2436768416 1430243943
r-588 47 0.194265 47 0.194265 1155 1186 1132
r-216 30 0.370115 30 0.370115 15167288 15894763 12768478
r-54 26 0.323077 26 0.323077 1120706 1279776 917783
r-968 34 0.45098 34 0.45098 73279626 74175080 59653421
r-931 49 0.306122 49 0.306122 -1 -1 -1
r-684 35 0.0571429 35 0.0571429 666 666 666
r-922 10 0.533333 10 0.533333 114 80 113
r-438 32 0.497984 32 0.497984 1370384 1149956 954438
r-146 24 0.463768 24 0.463768 782344 623562 542737
r-876 28 0.518519 28 0.518519 359401 317817 259675
r-577 24 0.521739 24 0.521739 96533 90524 73813
r-466 28 0.349206 28 0.349206 694 790 664
r-401 35 0.514286 35 0.514286 17467128 18570255 12524958
r-211 29 0.517241 29 0.517241 1144051 1108441 866126
r-207 24 0.521739 24 0.521739 189045 194155 147925
r-939 23 0.166008 23 0.166008 23886 32323 20816
r-263 15 0.533333 15 0.533333 1500 1467 1404
r-917 48 0.507092 48 0.507092 778816410 1177272065 621228938
r-320 16 0.233333 16 0.233333 7260 5180 6600
r-171 49 0.462585 49 0.462585 59483504 62360870 43732114
r-723 10 0.533333 10 0.533333 63 64 63
r-740 12 0.409091 12 0.409091 62 62 62
r-816 33 0.492424 33 0.492424 3110381 1815824 1980663
r-407 20 0.189474 20 0.189474 214 214 214
r-375 21 0.514286 21 0.514286 13016 11455 11985
r-941 49 0.278912 49 0.278912 -1 -1 -1
r-986 45 0.377778 45 0.377778 446005 386968 386148
r-287 11 0.509091 11 0.509091 94 82 93
r-846 47 0.408881 47 0.408881 10722825 6277539 7412198
r-400 23 0.166008 23 0.166008 88303 116225 72628
r-995 48 0.43883 48 0.43883 17709701 10977100 10375895
r-398 18 0.424837 18 0.424837 26648 23556 20562
r-865 42 0.501742 42 0.501742 249489968 282996700 168185718
r-794 26 0.52 26 0.52 450757 406120 340407
r-133 40 0.492308 40 0.492308 118936843 115851842 86498207
r-530 16 0.458333 16 0.458333 260 259 242
r-451 36 0.457143 36 0.457143 1043811 1129737 849499
r-295 14 0.362637 14 0.362637 1886 1343 1812
r-498 30 0.496552 30 0.496552 9372050 8666314 6560995
r-227 17 0.308824 17 0.308824 3589 3464 2932
r-250 15 0.533333 15 0.533333 1945 2279 1842
r-557 11 0.436364 11 0.436364 64 71 69
r-168 26 0.270769 26 0.270769 449 446 466
r-23 34 0.336898 34 0.336898 110753340 98378081 92009961
r-593 40 0.501282 40 0.501282 21274074 21225321 14521143
r-839 40 0.296154 40 0.296154 6864 7846 6066
r-651 15 0.342857 15 0.342857 4123 3964 3292
r-884 47 0.366327 47 0.366327 -1 -1 -1
r-550 26 0.492308 26 0.492308 36587 31535 29954
r-95 19 0.409357 19 0.409357 185 178 188
r-155 25 0.5 25 0.5 48020 38548 36330
r-645 11 0.181818 11 0.181818 78 78 78
r-120 37 0.315315 37 0.315315 117911098 134192853 95855781
r-420 47 0.388529 47 0.388529 1267142 1349016 1106210
r-308 45 0.377778 45 0.377778 145997 92574 102839
r-699 44 0.443975 44 0.443975 5406002 3637577 3317959
r-618 39 0.334683 39 0.334683 10017 43107 9410
r-100 39 0.504723 39 0.504723 33778257 35100988 19089655
r-942 12 0.30303 12 0.30303 82 82 82
r-844 20 0.442105 20 0.442105 658 862 653
r-624 36 0.203175 36 0.203175 46640948 125591345 42958194
r-436 37 0.279279 37 0.279279 2150 2604 1983
r-305 18 0.294118 18 0.294118 9192 8383 7858
r-197 50 0.480816 50 0.480816 238489608 200554603 142175731
r-11 10 0.555556 10 0.555556 68 85 58
r-797 47 0.0425532 47 0.0425532 1176 1176 1176
r-727 26 0.212308 26 0.212308 293 293 293
r-974 49 0.117347 49 0.117347 -1 -1 -1
r-985 41 0.47561 41 0.47561 242357524 235091459 174631196
r-932 33 0.477273 33 0.477273 24956048 23366178 18738558
r-405 36 0.385714 36 0.385714 30104 25909 23115
r-376 49 0.153061 49 0.153061 -1 -1 -1
r-750 35 0.463866 35 0.463866 85684676 77992329 61599496
r-677 29 0.512315 29 0.512315 2627835 2726805 2181696
r-501 49 0.219388 49 0.219388 2743 2721 2699
r-102 24 0.507246 24 0.507246 118147 86456 85436
r-972 33 0.344697 33 0.344697 5137 14540 4944
r-486 29 0.339901 29 0.339901 4199607 5468463 3436326
r-636 36 0.107937 36 0.107937 670 670 670
r-718 24 0.15942 24 0.15942 75630 38107 67784
r-240 43 0.41196 43 0.41196 408202 473793 349952
r-833 44 0.494715 44 0.494715 545249527 495603802 363492801
r-132 18 0.111111 18 0.111111 190 190 190
r-735 43 0.172757 43 0.172757 828009579 1243783383 548003416
r-487 20 0.521053 20 0.521053 37052 35183 29269
r-777 33 0.265152 33 0.265152 595 591 614
r-793 21 0.32381 21 0.32381 274 275 286
r-277 25 0.28 25 0.28 693889 618814 493906
r-950 50 0.0783673 50 0.0783673 1279 1279 1279
r-780 19 0.45614 19 0.45614 990 1099 883
r-643 25 0.48 25 0.48 11381 15635 8745
r-410 17 0.529412 17 0.529412 5078 3605 3959
r-406 38 0.273115 38 0.273115 2598 3013 2340
r-787 24 0.391304 24 0.391304 758898 652371 513116
r-479 25 0.52 25 0.52 176209 195449 140014
r-113 28 0.494709 28 0.494709 4192394 4724401 3248008
r-53 40 0.142308 40 0.142308 859 825 823
r-927 44 0.359408 44 0.359408 -1 -1 -1
r-151 46 0.0850242 46 0.0850242 -1 -1 -1
r-731 27 0.262108 27 0.262108 478 475 495
r-338 19 0.51462 19 0.51462 44240 61487 37886
r-126 32 0.120968 32 0.120968 532 532 532
r-433 47 0.227567 47 0.227567 693 689 693
r-30 23 0.474308 23 0.474308 175929 156201 135855
r-84 26 0.369231 26 0.369231 800083 726929 633379
r-721 31 0.36129 31 0.36129 2258 2098 2100
r-386 18 0.111111 18 0.111111 190 190 190
r-342 32 0.120968 32 0.120968 631975 2783347 627199
r-82 49 0.510204 49 0.510204 680084300 757476141 435557705
r-87 44 0.383721 44 0.383721 -1 -1 2563482997
r-397 48 0.31117 48 0.31117 22636 44662 24203
r-425 50 0.0783673 50 0.0783673 1279 1279 1279
r-285 20 0.268421 20 0.268421 229 215 213
r-238 19 0.409357 19 0.409357 97640 100526 83558
r-829 34 0.114082 34 0.114082 599 599 599
r-122 38 0.273115 38 0.273115 1500 1528 1468
r-599 46 0.124638 46 0.124638 1044 1044 1044
r-499 26 0.270769 26 0.270769 521878 613850 429480
r-714 37 0.279279 37 0.279279 199320363 227427045 161800915
r-503 29 0.133005 29 0.133005 439 439 439
r-455 38 0.462304 38 0.462304 3491045 3992990 2766731
r-978 22 0.484848 22 0.484848 111367 75648 76466
r-516 32 0.483871 32 0.483871 267963 221246 166275
r-161 19 0.409357 19 0.409357 89412 86626 74751
r-328 29 0.512315 29 0.512315 289184 350027 218791
r-545 29 0.37931 29 0.37931 5780895 7405236 4832774
r-378 28 0.137566 28 0.137566 459978 649282 459794
r-105 40 0.430769 40 0.430769 902733589 1027543355 740817894
r-789 29 0.295567 29 0.295567 5740860 6301802 4606547
r-369 29 0.133005 29 0.133005 439 439 439
r-145 31 0.232258 31 0.232258 447 446 447
r-655 39 0.415655 39 0.415655 884229040 927780976 707997478
r-671 25 0.38 25 0.38 902293 1079511 733978
r-351 21 0.0952381 21 0.0952381 253 253 253
r-632 29 0.133005 29 0.133005 439 439 439
r-327 49 0.25 49 0.25 3538 3787 3494
r-91 27 0.262108 27 0.262108 666 727 723
r-220 40 0.296154 40 0.296154 1080655405 1344819889 844154326
r-476 32 0.175403 32 0.175403 452 452 452
r-928 31 0.27957 31 0.27957 775 792 744
r-414 42 0.214866 42 0.214866 229263649 485315192 195083338
r-528 20 0.478947 20 0.478947 2976 2467 2194
r-381 16 0.525 16 0.525 7104 5972 4545
r-778 49 0.433673 49 0.433673 7334020 6040114 5054423
r-886 47 0.492137 47 0.492137 1934465330 1946547548 1431383395
r-523 32 0.514113 32 0.514113 1054562 1120485 701469
r-872 36 0.474603 36 0.474603 930962 949075 690047
r-37 31 0.490323 31 0.490323 8876779 7743652 5754300
r-514 28 0.349206 28 0.349206 3832690 3626207 3033509
r-471 34 0.508021 34 0.508021 2570551 3113030 1894291
r-362 28 0.253968 28 0.253968 424387 368312 358406
r-661 33 0.170455 33 0.170455 9794635 11662390 8197242
r-313 25 0.52 25 0.52 272293 310944 222059
r-944 50 0.489796 50 0.489796 444033055 489861529 300087388
r-383 11 0.181818 11 0.181818 78 78 78
r-357 17 0.308824 17 0.308824 12058 12492 8837
r-575 46 0.371981 46 0.371981 -1 -1 -1
r-782 48 0.283688 48 0.283688 -1 -1 -1
r-134 31 0.180645 31 0.180645 474 474 474
r-456 13 0.461538 13 0.461538 3518 2883 3079
r-578 27 0.358974 27 0.358974 1185 1297 1129
r-695 25 0.28 25 0.28 235 235 235
r-153 19 0.350877 19 0.350877 27147 28382 21440
r-875 11 0.509091 11 0.509091 91 82 90
r-707 19 0.526316 19 0.526316 17917 23159 15554
r-801 20 0.394737 20 0.394737 52176 41721 35550
r-93 48 0.283688 48 0.283688 -1 -1 -1
r-769 22 0.484848 22 0.484848 10861 22038 9279
r-923 14 0.43956 14 0.43956 201 206 185
r-849 20 0.336842 20 0.336842 290 293 291
r-813 16 0.325 16 0.325 108 108 108
r-52 25 0.153333 25 0.153333 329 329 329
r-115 41 0.42439 41 0.42439 1542253 1611056 1367076
r-508 35 0.252101 35 0.252101 84810190 90685597 69857434
r-969 25 0.333333 25 0.333333 777162 866615 625042
r-311 44 0.332981 44 0.332981 -1 -1 -1
r-804 49 0.079932 49 0.079932 1229 1229 1229
r-574 30 0.45977 30 0.45977 140992 137944 112308
r-580 31 0.425806 31 0.425806 18929 19013 14630
r-658 36 0.488889 36 0.488889 1135265 1453647 888730
r-891 12 0.530303 12 0.530303 156 228 161
r-996 39 0.22942 39 0.22942 556689799 847715937 499908579
r-59 45 0.268687 45 0.268687 -1 -1 -1
r-156 45 0.438384 45 0.438384 -1 3103662258 2274546597
r-500 19 0.350877 19 0.350877 76414 89713 64856
r-660 23 0.403162 23 0.403162 699 822 648
r-204 31 0.490323 31 0.490323 198553 142628 125450
r-858 38 0.14936 38 0.14936 647 647 647
r-64 28 0.518519 28 0.518519 345611 441216 260951
r-879 41 0.47561 41 0.47561 389464915 345728382 282875208
r-596 41 0.487805 41 0.487805 9572860 9506030 7020741
r-882 18 0.424837 18 0.424837 33171 29755 27467
r-663 32 0.465726 32 0.465726 48328939 43837618 33588402
r-423 13 0.384615 13 0.384615 72 72 72
r-388 37 0.504505 37 0.504505 37585109 37607136 27983605
r-622 38 0.341394 38 0.341394 341226163 353701387 275738073
r-979 19 0.45614 19 0.45614 1205 1278 1024
r-987 32 0.508065 32 0.508065 1167629 1633627 905047
r-959 18 0.20915 18 0.20915 175 175 175
r-248 50 0.480816 50 0.480816 -1 -1 -1
r-649 23 0.474308 23 0.474308 5752 4542 4324
r-610 45 0.511111 45 0.511111 208498567 263103521 143306064
r-50 23 0.498024 23 0.498024 433570 357699 294702
r-352 47 0.388529 47 0.388529 -1 -1 -1
r-463 40 0.357692 40 0.357692 10814 11199 9544
r-104 46 0.321739 46 0.321739 -1 -1 -1
r-15 10 0.2 10 0.2 66 66 66
r-224 23 0.474308 23 0.474308 4391 7054 4340
r-117 35 0.110924 35 0.110924 634 634 634
r-391 11 0.436364 11 0.436364 565 492 464
r-491 46 0.43285 46 0.43285 3105678 5010258 2963164
r-785 19 0.280702 19 0.280702 180 180 180
r-371 44 0.473573 44 0.473573 635482054 602214916 432395398
r-379 17 0.308824 17 0.308824 145 158 156
r-446 15 0.419048 15 0.419048 122 118 123
r-71 27 0.31339 27 0.31339 1032447 1759700 945802
r-464 25 0.513333 25 0.513333 30839 46344 27110
r-807 50 0.480816 50 0.480816 365257990 262576719 211590112
r-373 43 0.365449 43 0.365449 136364 129573 108734
r-98 30 0.128736 30 0.128736 67783919 38736061 45203275
r-912 14 0.263736 14 0.263736 640 838 581
r-57 47 0.0425532 47 0.0425532 1176 1176 1176
r-271 44 0.332981 44 0.332981 54467 28408 39418
r-257 24 0.463768 24 0.463768 285371 243873 227526
r-761 27 0.39886 27 0.39886 1583 2364 1400
r-753 44 0.5074 44 0.5074 118546910 139943943 88130199
r-356 30 0.514943 30 0.514943 1079203 1087292 793063
r-215 23 0.166008 23 0.166008 280 280 280
r-739 37 0.279279 37 0.279279 1844 2102 1683
r-345 27 0.205128 27 0.205128 536545 538127 449831
r-78 30 0.45977 30 0.45977 102177 79791 75386
r-217 47 0.408881 47 0.408881 -1 -1 -1
r-334 40 0.328205 40 0.328205 877465637 1189763088 732631585
r-659 20 0.336842 20 0.336842 32280 47585 26216
r-444 32 0.352823 32 0.352823 25104164 27088774 20907607
r-40 26 0.212308 26 0.212308 334 356 354
r-562 26 0.147692 26 0.147692 175011 199310 134871
r-88 26 0.409231 26 0.409231 2618353 2115174 2140665
r-127 35 0.420168 35 0.420168 122474 96439 97386
r-521 48 0.382979 48 0.382979 714697 747378 712961
r-607 45 0.490909 45 0.490909 775761221 858167085 522017589
r-522 34 0.165775 34 0.165775 11463082 15753846 9729960
r-390 48 0.403369 48 0.403369 -1 -1 -1
r-899 18 0.20915 18 0.20915 2774 2389 2499
r-893 28 0.137566 28 0.137566 2888893 3400256 1853569
r-861 34 0.427807 34 0.427807 123012 87323 93012
r-299 33 0.344697 33 0.344697 2053 2232 1842
r-771 21 0.428571 21 0.428571 175232 182393 134871
r-135 32 0.225806 32 0.225806 713 710 735
r-297 34 0.486631 34 0.486631 42475929 46556507 31305841
r-121 16 0.4 16 0.4 8183 7053 5991
r-9 13 0.384615 13 0.384615 362 337 316
r-27 17 0.382353 17 0.382353 162 155 165
r-242 27 0.262108 27 0.262108 500 514 465
r-111 20 0.268421 20 0.268421 199 215 213
r-880 21 0.514286 21 0.514286 26851 24773 23636
r-26 42 0.250871 42 0.250871 2587 2896 2369
