instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-665 18 0.738562 18 0.738562 4 4 2
r-241 24 0.503623 24 0.503623 853 818 1210
r-318 24 0.663043 24 0.663043 817 779 567
r-337 22 0.857143 22 0.857143 8 5 7
r-302 28 0.645503 28 0.645503 7012 7776 6647
r-204 29 0.12069 29 0.12069 595 974 439
r-791 19 0.807018 19 0.807018 15 9 14
r-276 29 0.773399 29 0.773399 3337 3383 3162
r-706 20 0.705263 20 0.705263 37 29 35
r-995 33 0.342803 33 0.342803 61751 77201 58394
r-547 26 0.209231 26 0.209231 438 618 502
r-243 40 0.182051 40 0.182051 1000000 1000000 1000000
r-787 37 0.95045 37 0.95045 8508 296765 6706
r-485 22 0.199134 22 0.199134 34 48 56
r-479 27 0.00569801 27 0.00569801 0 0 0
r-716 31 0.346237 31 0.346237 44343 42665 40869
r-201 16 0.141667 16 0.141667 0 0 0
r-765 25 0.463333 25 0.463333 1960 1858 1797
r-52 21 0.761905 21 0.761905 44 41 25
r-127 21 0.509524 21 0.509524 152 236 135
r-543 34 0.755793 34 0.755793 98966 87596 92722
r-428 21 0.947619 21 0.947619 0 7 0
r-280 39 0.282051 39 0.282051 1000000 1000000 1000000
r-861 16 0.475 16 0.475 6 3 5
r-23 23 0.335968 23 0.335968 469 330 310
r-109 30 0.485057 30 0.485057 19394 14271 18283
r-322 35 0.0554622 35 0.0554622 890 607 742
r-11 30 0.0229885 30 0.0229885 1 0 3
r-76 30 0 30 0 0 0 0
r-757 35 0.946218 35 0.946218 407 846 247
r-923 24 0.0978261 24 0.0978261 10 33 18
r-991 15 0.047619 15 0.047619 1383 0 1405
r-387 24 0.833333 24 0.833333 65 87 106
r-626 29 0 29 0 0 0 0
r-227 23 0.786561 23 0.786561 199 182 121
r-161 35 0.620168 35 0.620168 288784 293747 274850
r-773 35 0.226891 35 0.226891 109858 149967 101116
r-629 18 0.169935 18 0.169935 2 2 1
r-708 18 0.633987 18 0.633987 32 21 18
r-115 24 0.673913 24 0.673913 457 579 403
r-352 27 0.339031 27 0.339031 4557 5394 4163
r-295 31 0.249462 31 0.249462 12427 13507 11603
r-414 26 0.904615 26 0.904615 10 30 19
r-2 38 0.301565 38 0.301565 1000000 1000000 1000000
r-993 40 0.262821 40 0.262821 1000000 1000000 1000000
r-507 19 0.71345 19 0.71345 17 32 16
r-98 16 0.791667 16 0.791667 1 3 0
r-320 26 0.886154 26 0.886154 86 104 85
r-99 29 0.0738916 29 0.0738916 98 154 38
r-946 33 0.0227273 33 0.0227273 1000000 1000000 1000000
r-80 17 0.338235 17 0.338235 5 8 4
r-622 29 0.349754 29 0.349754 16275 16908 15378
r-134 33 0.229167 33 0.229167 57567 62996 53413
r-922 23 0.150198 23 0.150198 52 91 83
r-88 30 0.514943 30 0.514943 36843 36880 35874
r-737 33 0.0549242 33 0.0549242 268 609 361
r-988 18 0.228758 18 0.228758 4 7 4
r-949 20 0.589474 20 0.589474 215 188 199
r-472 27 0.982906 27 0.982906 0 0 0
r-904 27 0.980057 27 0.980057 0 0 0
r-341 29 0.204433 29 0.204433 2298 1969 1199
r-924 18 0.562092 18 0.562092 21 16 18
r-569 24 0.887681 24 0.887681 15 18 17
r-349 25 0.476667 25 0.476667 1386 1953 1297
r-436 38 0.83926 38 0.83926 340253 551499 319179
r-764 36 0.863492 36 0.863492 26508 42047 24699
r-397 38 0.123755 38 0.123755 170913 258857 153925
r-145 23 0.466403 23 0.466403 427 380 537
r-628 19 0.134503 19 0.134503 5 2 5
r-107 37 0.876877 37 0.876877 41195 66639 37921
r-871 38 0.541963 38 0.541963 1000000 1000000 1000000
r-433 21 0.233333 21 0.233333 26 21 23
r-419 36 0.834921 36 0.834921 175591 266764 168341
r-559 37 0.551051 37 0.551051 756931 779566 728624
r-451 18 0.130719 18 0.130719 0 0 0
r-748 38 0.869132 38 0.869132 193101 416480 180072
r-774 27 0.868946 27 0.868946 494 374 368
r-620 16 0.333333 16 0.333333 9 6 9
r-655 39 0.556005 39 0.556005 1000000 1000000 1000000
r-936 33 0.268939 33 0.268939 69645 62124 63206
r-901 34 0.135472 34 0.135472 8742 11854 8021
r-769 31 0.993548 31 0.993548 0 0 0
r-652 37 0.626126 37 0.626126 835385 997071 782591
r-298 34 0.233512 34 0.233512 49022 70746 47023
r-752 27 0.552707 27 0.552707 4288 3838 4056
r-325 15 1 15 1 0 0 0
r-421 22 0.320346 22 0.320346 411 521 335
r-198 32 0.439516 32 0.439516 73521 70719 68961
r-909 35 0.354622 35 0.354622 342939 343854 319483
r-491 25 0.66 25 0.66 1480 1551 1374
r-675 33 0.700758 33 0.700758 88045 92770 83370
r-21 38 0.926031 38 0.926031 2998 5105 2686
r-229 37 0.951952 37 0.951952 4617 1000000 1000000
r-961 35 0.376471 35 0.376471 282422 275250 258540
r-750 35 0.102521 35 0.102521 3514 4955 3484
r-205 26 0.618462 26 0.618462 3123 3507 3470
r-601 15 0.0190476 15 0.0190476 0 0 0
r-876 22 0.251082 22 0.251082 129 77 71
r-972 28 0.714286 28 0.714286 7640 6954 7155
r-223 15 0.428571 15 0.428571 1 2 1
r-259 31 0.584946 31 0.584946 49780 47412 47950
r-420 37 0.935435 37 0.935435 4190 5264 3202
r-557 28 0.677249 28 0.677249 6629 6736 6466
r-336 32 0.375 32 0.375 59776 64330 54051
r-806 15 0.685714 15 0.685714 4 5 4
r-151 29 0.0541872 29 0.0541872 164 179 38
r-24 26 0.353846 26 0.353846 2085 2420 1908
r-886 27 0.948718 27 0.948718 1000000 769 1000000
r-903 30 0.809195 30 0.809195 7710 8779 7596
r-809 31 0.589247 31 0.589247 45226 48877 42299
r-368 33 0.140152 33 0.140152 17113 22051 15280
r-893 15 0.828571 15 0.828571 0 0 0
r-640 31 0.972043 31 0.972043 0 0 0
r-821 25 0.323333 25 0.323333 2414 2793 2565
r-631 17 0.838235 17 0.838235 1 1 1
r-681 34 0.301248 34 0.301248 126286 115779 112996
r-331 25 0.173333 25 0.173333 237 284 185
r-312 34 0.777184 34 0.777184 43116 42422 38520
r-581 25 0.876667 25 0.876667 37 40 33
r-810 15 0.361905 15 0.361905 1 3 1
r-688 27 0.726496 27 0.726496 4632 3808 4079
r-664 38 0.854908 38 0.854908 746510 898821 663110
r-799 22 0.640693 22 0.640693 206 313 281
r-148 39 0.850202 39 0.850202 402051 464673 367748
r-311 16 0.183333 16 0.183333 1 0 0
r-66 17 0.507353 17 0.507353 9 10 14
r-789 21 0.87619 21 0.87619 2 1 2
r-608 34 0.185383 34 0.185383 45611 62546 45144
r-825 28 0.275132 28 0.275132 4535 5596 3964
r-939 38 0.588905 38 0.588905 1000000 1000000 1000000
r-282 29 0.495074 29 0.495074 19153 18065 17871
r-976 35 0.226891 35 0.226891 165074 110174 147496
r-541 35 0.85042 35 0.85042 70094 82486 68429
r-499 22 0.238095 22 0.238095 83 137 135
r-915 22 0.220779 22 0.220779 154 150 84
r-741 20 0.268421 20 0.268421 31 27 29
r-478 20 0.00526316 20 0.00526316 0 0 0
r-686 19 0.368421 19 0.368421 25 50 21
r-162 16 0.8 16 0.8 1 0 0
r-661 36 0.85873 36 0.85873 54183 70064 49802
r-75 31 0.212903 31 0.212903 16444 24512 15514
r-623 18 0.372549 18 0.372549 31 36 29
r-405 28 0.21164 28 0.21164 2463 2270 2322
r-511 21 0.747619 21 0.747619 101 86 97
r-621 17 0.0294118 17 0.0294118 0 65487 0
r-818 23 0.72332 23 0.72332 464 636 339
r-971 17 0.176471 17 0.176471 1 2 1
r-228 24 0.0942029 24 0.0942029 2 3 1
r-31 20 0.821053 20 0.821053 5 7 7
r-512 20 0.931579 20 0.931579 9 604 52
r-358 22 0.675325 22 0.675325 177 221 162
r-207 23 0.41502 23 0.41502 726 573 896
r-884 22 0.82684 22 0.82684 11 6 5
r-112 17 0.610294 17 0.610294 12 7 10
r-290 37 0.0015015 37 0.0015015 0 0 0
r-964 28 0.57672 28 0.57672 12795 13394 11993
r-527 36 0.885714 36 0.885714 19379 27603 18517
r-155 28 0.444444 28 0.444444 11776 12620 11414
r-651 33 0.0511364 33 0.0511364 7 11 12
r-120 40 0.553846 40 0.553846 1000000 1000000 1000000
r-576 27 0.940171 27 0.940171 104 5610 736
r-239 25 0.48 25 0.48 2393 2562 2432
r-222 26 0.230769 26 0.230769 527 882 687
r-637 16 0.116667 16 0.116667 0 0 0
r-807 16 0.383333 16 0.383333 8 6 7
r-39 31 0.931183 31 0.931183 112 53 44
r-284 38 0.210526 38 0.210526 992351 1000000 944247
r-245 17 0.404412 17 0.404412 10 6 9
r-381 35 0.0184874 35 0.0184874 58746 1000000 1000000
r-753 39 0.161943 39 0.161943 500277 603929 418566
r-610 26 0.92 26 0.92 9 80 9
r-34 15 0.457143 15 0.457143 1 1 2
r-937 20 0.0789474 20 0.0789474 0 1 0
r-153 25 0.57 25 0.57 1788 1843 1641
r-385 30 0.783908 30 0.783908 8684 4766 7768
r-27 16 0.575 16 0.575 5 4 4
r-384 15 0.714286 15 0.714286 1 1 1
r-63 33 0.291667 33 0.291667 71606 79533 67741
r-650 35 0.220168 35 0.220168 103978 114641 92391
r-200 23 0.640316 23 0.640316 360 404 299
r-980 38 0.0981508 38 0.0981508 10501 19737 8656
r-755 26 0.990769 26 0.990769 0 0 0
r-308 39 0.446694 39 0.446694 1000000 1000000 1000000
r-317 29 0.438424 29 0.438424 16894 16645 15697
r-911 24 0.786232 24 0.786232 427 479 368
r-920 34 0.196078 34 0.196078 110888 139365 107961
r-415 19 0.988304 19 0.988304 0 0 0
r-469 34 0.174688 34 0.174688 45862 46219 43011
r-854 36 0.11746 36 0.11746 18705 24012 17058
r-730 26 0.418462 26 0.418462 2432 2335 2241
r-516 33 0.363636 33 0.363636 93223 99962 88407
r-354 15 0.257143 15 0.257143 0 0 0
r-944 30 0.618391 30 0.618391 29344 30426 27870
r-141 15 0.657143 15 0.657143 4 2 3
r-864 18 0.346405 18 0.346405 15 26 13
r-197 34 0.99287 34 0.99287 0 0 0
r-537 23 0.118577 23 0.118577 18 15 9
r-359 21 0.333333 21 0.333333 66 141 91
r-114 17 0.647059 17 0.647059 11 8 6
r-55 33 0.032197 33 0.032197 1000000 46 1000000
r-474 32 0.294355 32 0.294355 56885 59019 53181
r-73 19 0.754386 19 0.754386 13 29 20
r-942 20 0.0736842 20 0.0736842 3 3 4
r-709 30 0.572414 30 0.572414 24801 23784 23247
r-834 33 0.969697 33 0.969697 1000000 1000000 1000000
r-515 24 0.601449 24 0.601449 666 944 610
r-33 25 0.143333 25 0.143333 236 269 123
r-407 19 0.0467836 19 0.0467836 0 88 0
r-82 40 0.961538 40 0.961538 19 828720 71
r-667 24 0.34058 24 0.34058 968 631 674
r-596 24 0.210145 24 0.210145 176 269 135
r-226 17 0.536765 17 0.536765 23 18 23
r-482 31 0.825806 31 0.825806 6812 7553 6911
r-504 28 0.941799 28 0.941799 3 745 3
r-746 37 0.111111 37 0.111111 19873 15671 17671
r-568 31 0.425806 31 0.425806 37695 38698 34541
r-775 27 0.165242 27 0.165242 727 513 710
r-495 36 0.0047619 36 0.0047619 3 1000000 1000000
r-304 18 0.928105 18 0.928105 40 199 110
r-700 23 0.774704 23 0.774704 133 352 141
r-510 20 0.805263 20 0.805263 24 14 13
r-642 21 0 21 0 0 0 0
r-549 40 0.510256 40 0.510256 1000000 1000000 1000000
r-668 29 0.561576 29 0.561576 12442 15373 11524
r-950 23 0.486166 23 0.486166 669 400 415
r-517 36 0.204762 36 0.204762 332852 318002 298985
r-77 15 0.333333 15 0.333333 2 2 1
r-831 27 0.509972 27 0.509972 4591 4813 4225
r-116 32 0.0302419 32 0.0302419 0 0 1000000
r-726 29 0.945813 29 0.945813 2642 52 2571
r-220 19 0.280702 19 0.280702 40 40 37
r-895 17 0.735294 17 0.735294 4 5 3
r-189 18 0.431373 18 0.431373 26 37 33
r-744 18 0.908497 18 0.908497 0 0 0
r-496 27 0.319088 27 0.319088 4511 5379 4320
r-702 30 0.229885 30 0.229885 8690 9877 8028
r-678 18 0.0980392 18 0.0980392 34 16 17
r-45 22 0.766234 22 0.766234 116 77 67
r-643 18 0.333333 18 0.333333 26 12 22
r-196 33 0.268939 33 0.268939 51978 58596 48482
r-470 16 0.391667 16 0.391667 7 4 4
r-363 32 0.834677 32 0.834677 11601 8236 10885
r-693 37 0.725225 37 0.725225 1000000 1000000 1000000
r-718 23 0.758893 23 0.758893 187 200 181
r-727 40 0.4 40 0.4 1000000 1000000 1000000
r-832 32 0.927419 32 0.927419 230 379 232
r-450 36 0.21746 36 0.21746 271806 308759 246230
r-738 33 0.848485 33 0.848485 20152 26128 18780
r-136 19 0.643275 19 0.643275 75 46 65
r-856 37 0.876877 37 0.876877 41476 37490 39032
r-852 24 0.173913 24 0.173913 219 287 130
r-896 23 0.853755 23 0.853755 17 19 16
r-875 34 0.775401 34 0.775401 117943 134175 111905
r-389 19 0.853801 19 0.853801 7 4 7
r-874 24 0.286232 24 0.286232 546 613 594
r-889 31 0.980645 31 0.980645 0 0 0
r-983 38 0.887624 38 0.887624 83965 116292 74393
r-624 19 0.450292 19 0.450292 62 32 35
r-958 31 0.249462 31 0.249462 14773 15216 13351
r-837 15 0.0666667 15 0.0666667 0 0 0
r-960 19 0.532164 19 0.532164 58 62 54
r-905 28 0.0952381 28 0.0952381 82 57 78
r-319 27 0.039886 27 0.039886 148 1000000 675312
r-191 35 0.302521 35 0.302521 334089 358046 316594
r-970 16 0.183333 16 0.183333 0 0 0
r-425 21 0.204762 21 0.204762 28 33 27
r-742 23 0.142292 23 0.142292 16 15 23
r-698 20 0.315789 20 0.315789 70 47 60
r-635 27 0.233618 27 0.233618 1736 1940 2388
r-38 18 0.0130719 18 0.0130719 0 0 0
r-463 39 0.734143 39 0.734143 1000000 1000000 1000000
r-771 27 0.310541 27 0.310541 4094 2340 3756
r-262 30 0.372414 30 0.372414 26283 26830 24616
r-590 39 0.345479 39 0.345479 1000000 1000000 1000000
r-697 39 0.681511 39 0.681511 1000000 1000000 1000000
r-42 36 0.819048 36 0.819048 101892 125007 87777
r-591 32 0.816532 32 0.816532 14815 13244 13666
r-602 24 0.0181159 24 0.0181159 0 0 0
r-600 39 0.377868 39 0.377868 1000000 1000000 1000000
r-234 20 0.268421 20 0.268421 36 35 32
r-459 40 0.739744 40 0.739744 1000000 1000000 1000000
r-458 31 0.494624 31 0.494624 50494 45050 47545
r-797 20 0.910526 20 0.910526 2 4 2
r-503 17 0.654412 17 0.654412 8 7 3
r-260 36 0.742857 36 0.742857 267158 273789 241873
r-956 25 0.973333 25 0.973333 0 1 0
r-275 17 0.786765 17 0.786765 2 1 1
r-948 40 0.833333 40 0.833333 1000000 1000000 1000000
r-247 34 0.843137 34 0.843137 18577 27720 18216
r-446 31 0.8 31 0.8 5703 8959 5823
r-814 35 0.258824 35 0.258824 183587 149176 160545
r-518 27 0.91453 27 0.91453 445 1863 1187
r-89 25 0.403333 25 0.403333 1853 2114 1453
r-468 38 0.0256046 38 0.0256046 15753 1000000 1000000
r-784 28 0.492063 28 0.492063 9617 8558 9132
r-332 23 0.833992 23 0.833992 129 87 59
r-618 28 0.992063 28 0.992063 0 0 0
r-330 34 0.308378 34 0.308378 153807 180867 150384
r-394 32 0.191532 32 0.191532 26513 25994 22753
r-677 33 0.125 33 0.125 4118 5925 4009
r-283 30 0.0712644 30 0.0712644 16 52 15
r-124 23 0.944664 23 0.944664 0 0 0
r-743 20 0.205263 20 0.205263 11 13 10
r-666 15 0.228571 15 0.228571 1 1 0
r-908 36 0.780952 36 0.780952 330194 377898 316368
r-434 22 0.982684 22 0.982684 0 0 0
r-853 36 0.879365 36 0.879365 69426 131550 65635
r-562 33 0.329545 33 0.329545 50131 57059 44027
r-862 27 0.854701 27 0.854701 310 325 162
r-235 23 0.0592885 23 0.0592885 33 3173 54
r-526 40 0.635897 40 0.635897 1000000 1000000 1000000
r-816 30 0.666667 30 0.666667 15477 17716 14827
r-762 34 0.736185 34 0.736185 70019 94216 62414
r-546 21 0.3 21 0.3 76 94 64
r-291 35 0.862185 35 0.862185 39967 48175 36800
r-772 30 0.986207 30 0.986207 0 0 0
r-657 28 0.814815 28 0.814815 2282 4029 2265
r-417 32 0.4375 32 0.4375 80902 76805 75945
r-277 19 0.368421 19 0.368421 72 74 67
r-74 31 0.748387 31 0.748387 17656 15506 16535
r-106 31 0.969892 31 0.969892 1000000 7 1000000
r-16 38 0.241821 38 0.241821 1000000 1000000 1000000
r-749 24 0.605072 24 0.605072 924 1118 1087
r-540 20 0.868421 20 0.868421 6 5 2
r-704 22 0.272727 22 0.272727 108 162 99
r-122 33 0.632576 33 0.632576 102480 122168 99231
r-940 15 0.342857 15 0.342857 2 2 1
r-887 18 0.908497 18 0.908497 8 1 7
r-729 16 0.05 16 0.05 0 0 0
r-160 38 0.715505 38 0.715505 1000000 1000000 1000000
r-880 29 0.463054 29 0.463054 22770 22243 21313
r-544 15 0.6 15 0.6 3 3 1
r-763 32 0.467742 32 0.467742 72540 61949 68453
r-379 31 0.608602 31 0.608602 44202 45255 41544
r-292 27 0.034188 27 0.034188 1000000 98 1000000
r-649 39 0.506073 39 0.506073 1000000 1000000 1000000
r-393 20 0.668421 20 0.668421 40 32 61
r-7 31 0.849462 31 0.849462 6076 9802 5690
r-56 15 0.590476 15 0.590476 4 2 3
r-190 24 0.402174 24 0.402174 1336 1103 1140
r-382 16 0.2 16 0.2 4 1 3
r-408 17 0.875 17 0.875 0 0 1
r-181 37 0.00900901 37 0.00900901 1000000 1000000 1000000
r-646 26 0.227692 26 0.227692 515 784 476
r-286 19 0.859649 19 0.859649 5 7 4
r-808 18 0.529412 18 0.529412 41 34 30
r-917 23 0.608696 23 0.608696 758 873 829
r-62 22 0.519481 22 0.519481 166 261 152
r-571 30 0.577011 30 0.577011 24298 29892 22706
r-413 34 0.367201 34 0.367201 172019 182429 164192
r-691 31 0.709677 31 0.709677 19910 20460 17901
r-840 19 0.561404 19 0.561404 61 45 37
r-244 31 0.724731 31 0.724731 27261 30425 26015
r-324 18 0.0588235 18 0.0588235 0 0 0
r-166 19 0.736842 19 0.736842 18 9 16
r-892 15 0.67619 15 0.67619 3 2 2
r-782 40 0.924359 40 0.924359 20398 31507 17064
r-616 24 0.210145 24 0.210145 237 275 326
r-477 16 0.216667 16 0.216667 3 1 2
r-37 23 0.328063 23 0.328063 409 283 339
r-588 15 0.428571 15 0.428571 2 3 4
r-636 27 0.487179 27 0.487179 4923 3781 4776
r-380 31 0.683871 31 0.683871 33565 35722 31788
r-412 31 0.903226 31 0.903226 758 1236 639
r-72 16 0.2 16 0.2 0 1 1
r-219 33 0.373106 33 0.373106 95682 84052 87175
r-584 35 0.986555 35 0.986555 0 0 0
r-366 20 0.921053 20 0.921053 8 31 8
r-987 32 0.546371 32 0.546371 77829 71675 74328
r-269 34 0.0427807 34 0.0427807 70600 481812 31297
r-305 38 0.773826 38 0.773826 1000000 1000000 1000000
r-847 19 0.830409 19 0.830409 1 1 2
r-520 40 0.203846 40 0.203846 1000000 1000000 1000000
r-43 29 0.916256 29 0.916256 152 190 253
r-267 25 0.38 25 0.38 1019 966 947
r-736 39 0.712551 39 0.712551 1000000 1000000 1000000
r-70 21 0.490476 21 0.490476 112 56 106
r-800 19 0.333333 19 0.333333 53 52 44
r-612 38 0.475107 38 0.475107 1000000 1000000 1000000
r-108 21 0.990476 21 0.990476 0 0 0
r-751 16 0.05 16 0.05 0 0 0
r-679 27 0.492877 27 0.492877 3033 2771 2760
r-969 40 0.473077 40 0.473077 1000000 1000000 1000000
r-288 38 0.322902 38 0.322902 1000000 1000000 945248
r-216 34 0.948307 34 0.948307 119 39057 109
r-110 35 0.319328 35 0.319328 305790 313103 277581
r-4 39 0.668016 39 0.668016 1000000 1000000 1000000
r-91 21 0.933333 21 0.933333 1 9 47
r-502 38 0.778094 38 0.778094 897606 745940 859449
r-147 17 0.25 17 0.25 2 2 2
r-14 25 0.0266667 25 0.0266667 0 0 0
r-345 15 0.209524 15 0.209524 0 0 0
r-51 28 0.177249 28 0.177249 876 1142 572
r-955 35 0.618487 35 0.618487 276259 280371 259116
r-699 31 0.619355 31 0.619355 40685 40923 37965
r-287 27 0.282051 27 0.282051 2741 2892 2681
r-453 25 0.51 25 0.51 2720 2691 2896
r-582 25 0.436667 25 0.436667 1704 1570 1329
r-12 35 0.0285714 35 0.0285714 1000000 1000000 1000000
r-152 39 0.526316 39 0.526316 1000000 1000000 1000000
r-695 16 0.508333 16 0.508333 8 7 7
r-493 15 0.533333 15 0.533333 3 4 4
r-367 34 0.638146 34 0.638146 199492 191446 183853
r-921 31 0.941935 31 0.941935 458 2871 973
r-705 33 0.950758 33 0.950758 1167 587 701
r-334 31 0.778495 31 0.778495 31619 36846 31137
r-728 27 0.863248 27 0.863248 487 530 453
r-551 27 0.911681 27 0.911681 36 36 33
r-454 40 0.278205 40 0.278205 1000000 1000000 1000000
r-572 22 0.571429 22 0.571429 319 357 184
r-457 22 0.805195 22 0.805195 18 20 16
r-484 16 0.675 16 0.675 4 2 2
r-935 40 0.182051 40 0.182051 1000000 1000000 1000000
r-403 18 0.647059 18 0.647059 21 23 19
r-456 29 0.305419 29 0.305419 8488 9245 7768
r-899 37 0.642643 37 0.642643 527313 574968 499694
r-848 28 0.671958 28 0.671958 7435 7674 6744
r-683 30 0.42069 30 0.42069 17822 16991 16170
r-900 35 0.37479 35 0.37479 315311 327490 301136
r-144 16 0.466667 16 0.466667 9 6 5
r-202 26 0.972308 26 0.972308 0 0 0
r-307 40 0.80641 40 0.80641 1000000 1000000 1000000
r-392 36 0.379365 36 0.379365 343516 300005 313729
r-25 37 0.0705706 37 0.0705706 7209 8637 6422
r-535 37 0.0135135 37 0.0135135 0 0 0
r-739 28 0.425926 28 0.425926 11339 11544 10688
r-344 26 0.541538 26 0.541538 2808 2099 2289
r-933 35 0.583193 35 0.583193 225560 218832 211981
r-252 26 0.4 26 0.4 1853 2620 1825
r-710 21 0.3 21 0.3 51 98 45
r-360 22 0.614719 22 0.614719 351 261 373
r-583 31 0.883871 31 0.883871 1727 862 1757
r-285 17 0.00735294 17 0.00735294 0 0 0
r-625 35 0.490756 35 0.490756 353512 324129 332816
r-587 34 0.823529 34 0.823529 29022 45181 26734
r-513 20 0.757895 20 0.757895 19 20 17
r-850 18 0.183007 18 0.183007 10 6 5
r-309 18 0.980392 18 0.980392 0 0 0
r-119 30 0.190805 30 0.190805 3795 3154 3673
r-918 28 0.484127 28 0.484127 7411 7313 6976
r-865 25 0.186667 25 0.186667 472 635 753
r-724 35 0.37479 35 0.37479 357250 354992 333544
r-338 33 0.172348 33 0.172348 7973 17417 7822
r-734 15 0.92381 15 0.92381 3 25 7
r-857 15 0.0857143 15 0.0857143 0 0 0
r-184 25 0.373333 25 0.373333 1576 1660 1332
r-313 38 0.549075 38 0.549075 1000000 1000000 1000000
r-580 37 0.127628 37 0.127628 151089 225215 144983
r-721 35 0.757983 35 0.757983 166315 188617 151124
r-968 30 0.165517 30 0.165517 5581 6057 5051
r-213 21 0.566667 21 0.566667 177 128 163
r-81 25 0.96 25 0.96 66439 13 66385
r-660 31 0.703226 31 0.703226 30524 38460 28487
r-952 16 0.466667 16 0.466667 9 9 13
r-567 21 0.542857 21 0.542857 257 259 152
r-347 30 0.468966 30 0.468966 27763 25247 25626
r-289 28 0.0925926 28 0.0925926 63 85 48
r-314 27 0.330484 27 0.330484 3570 3669 3323
r-795 22 0.69697 22 0.69697 484 484 280
r-71 23 0.893281 23 0.893281 22 17 17
r-64 25 0.01 25 0.01 0 0 0
r-173 31 0.055914 31 0.055914 2 7 2
r-139 31 0.539785 31 0.539785 30873 28422 28803
r-735 23 0.944664 23 0.944664 0 35 3
r-329 39 0.991903 39 0.991903 0 0 0
r-611 37 0.015015 37 0.015015 300502 1000000 1000000
r-793 37 0.484985 37 0.484985 607054 566115 583463
