instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-386 30 0.671264 44 0.35518 29017 22221 22913 29001 52354 33492 54694 40974 40901 54471 40130 45854 45960 39795
r-632 22 0.0735931 38 0.450925 1945 126 71 1683 464 757 2690 117 116 2580 2070 384 383 1862
r-661 12 0.727273 10 0.755556 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-276 32 0.983871 43 0.666667 1000000 1565 2077 1000000 1000000 1000000 1000000 2165 2248 1000000 1000000 177581 177735 1000000
r-757 18 0.640523 29 0.975369 1 182 1 1 356 1 2 254 2 2 29 325 15 29
r-676 36 0.103175 42 0.637631 2191 834 1167 1608 2544 1964 2913 1548 1561 2824 3101 1351 1471 2872
r-115 23 0.652174 31 0.2 133 89 130 82 268 119 215 134 219 137 79 151 130 126
r-512 42 0.665505 30 0.558621 231379 96342 96421 96741 210891 108963 519740 191409 191228 191828 174817 170801 170813 170765
r-414 33 0.511364 24 0.0869565 71 455 69 538 124 243 67 606 109 835 73 469 129 506
r-574 11 1 14 0.032967 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-826 16 0.783333 22 0.861472 0 5 0 0 9 0 0 11 0 0 1 5 1 1
r-920 36 0.347619 20 0.7 268 282 263 302 640 634 657 563 414 439 449 786 448 627
r-527 20 0.0210526 39 0.773279 25 2 4 25 15 18 51 4 4 28 17 5 11 17
r-208 15 0.533333 40 0.635897 80 397 80 80 284 51 67 596 67 101 108 305 95 72
r-141 44 0.308668 47 0.713228 179417 194634 178703 178665 291944 220293 358544 412798 357072 357689 226597 235601 226117 225946
r-928 25 0.613333 19 0.754386 71 123 116 205 150 162 200 256 177 324 158 116 96 117
r-337 45 0.478788 25 0.846667 1125 4899 1126 4621 2946 5272 1810 7280 2170 7328 3397 6615 3443 6408
r-638 15 0.733333 19 0.684211 4 9 9 6 6 3 9 14 13 9 5 9 9 9
r-854 13 1 42 0.624855 33636 3186 2961 33353 46397 29363 33615 2560 2543 32710 31200 4155 4439 31063
r-769 14 0.978022 26 0.430769 35 3 1 36 53 25 56 3 3 29 47 10 10 25
r-366 50 0.878367 40 0.702564 1000000 375465 374568 376636 1000000 593260 1000000 599955 599940 600575 1000000 977165 981138 979267
r-610 24 0.311594 33 0.897727 23 48 39 41 40 48 63 51 64 38 36 40 36 36
r-157 15 0.495238 13 0.269231 0 1 0 1 1 0 0 3 0 3 0 0 0 1
r-218 46 0.154589 28 0.777778 208 172 181 114 342 222 369 341 242 331 391 390 248 246
r-68 37 0.13964 24 0.666667 128 108 112 67 139 117 126 194 118 119 219 135 85 137
r-427 24 0.630435 42 0.10453 69 179 69 110 341 156 185 211 114 187 116 208 175 165
r-915 29 0.837438 20 0.00526316 0 4 0 4 2 2 1 9 1 5 1 4 0 2
r-105 30 0.337931 27 0.264957 6641 8623 6662 9221 8047 7210 11604 15652 11551 16175 6912 8199 6865 8523
r-494 20 0.789474 14 0.0879121 0 0 0 0 0 0 0 1 0 1 0 0 0 0
r-967 17 0.360294 40 0.578205 501 796 796 587 1254 555 973 1269 1272 640 565 1677 1187 777
r-571 27 0.780627 25 0.846667 152 338 262 338 350 282 274 470 321 529 555 983 781 690
r-41 47 0.595745 23 0.387352 9589 12063 9671 12022 11760 16748 17471 20914 17728 20971 19859 16105 20093 16140
r-719 22 0.506494 40 0.976923 11 351 11 11 508 12 15 643 8 15 81 651 82 81
r-403 30 0.367816 38 0.74111 4486 6313 4759 4950 8222 6447 7826 11048 8085 7882 7579 9054 7177 8715
r-261 19 0.853801 30 0.464368 50 51 50 46 64 30 82 64 37 84 76 35 59 47
r-43 38 0.507824 49 0.420918 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-718 48 0.838652 39 0.237517 2692 3065 3287 3252 4548 2837 5109 5924 5953 6073 3360 3724 3670 3708
r-477 10 0.955556 20 0.526316 6 1 0 3 1 2 3 1 1 3 7 1 2 3
r-969 20 0.626316 16 0.641667 28 20 29 31 25 19 44 31 43 50 20 17 19 17
r-371 22 0.515152 31 0.483871 2142 4523 2147 2213 3141 2041 4323 8798 3961 4054 2294 4566 2294 2335
r-159 34 0.317291 12 0.954545 3 17 1 17 4 8 7 28 7 28 1 8 1 16
r-61 43 0.728682 32 0.241935 1914 2649 1837 2975 3663 3318 3162 4735 3210 4827 3335 4858 3963 4989
r-487 38 0.738265 46 0.902415 89521 1000000 90029 89572 1000000 119495 129663 1000000 130123 129528 224725 1000000 224535 224915
r-39 43 0.112957 31 0.249462 126914 2304 2480 2342 90297 5165 178813 3454 3421 3296 221966 13789 13610 13694
r-21 21 0.180952 12 0.863636 0 0 0 0 0 0 0 0 0 1 0 0 0 0
r-500 50 0.08 12 0.833333 1 1 0 1 1 1 1 1 3 3 1 1 1 1
r-746 43 0.533776 27 0.880342 2431 9341 2666 9046 6319 5670 4205 17073 3915 17078 3069 7822 3062 7411
r-703 42 0.0569106 49 0.789116 367 193 111 516 505 317 748 190 252 703 481 126 214 461
r-749 26 0.627692 16 0.0833333 3 12 1 8 8 5 4 13 4 23 7 16 4 9
r-228 13 0.102564 11 0.381818 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-436 46 0.903382 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-296 24 0.876812 35 0.161345 13 11 6 7 18 9 16 10 19 27 26 27 16 16
r-438 49 0.0637755 39 0.234818 1000000 28609 29111 29709 1000000 49959 1000000 41169 41662 42003 1000000 553436 557430 555237
r-958 11 0.418182 20 0.857895 0 0 0 0 1 0 0 0 0 0 0 1 0 0
r-506 20 0.526316 38 0.324324 731 1254 717 636 2172 1014 1065 2199 1164 1184 1106 1730 1220 1159
r-789 16 0.05 42 0.190476 66 16 8 133 22 96 10 9 9 10 189 391 249 190
r-144 13 0.217949 32 0.391129 33 70 70 33 44 21 38 86 86 24 35 73 74 22
r-547 47 0.435708 40 0.670513 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-107 25 0.543333 43 0.320044 8086 16141 8091 9123 25050 9179 14015 28448 13989 14142 12602 20158 12659 12693
r-685 25 0.723333 41 0.0378049 4 59 7 7 38 9 13 61 13 7 22 43 13 22
r-701 48 0.414894 18 0.562092 2770 2042 2052 2281 3094 2910 4336 3413 3105 3253 5637 3405 3434 3422
r-603 11 0.945455 32 0.510081 41 20 20 42 17 36 32 28 28 52 45 32 31 26
r-985 33 0.308712 41 0.67439 24311 19444 19546 24104 44394 28738 44746 36792 36881 45111 31783 34006 33947 31904
r-650 42 0.325203 24 0.228261 25498 21024 25539 21110 28007 20128 42553 32333 42550 32472 31895 25239 31812 25490
r-797 38 0.532006 40 0.587179 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-596 31 0.0731183 12 0.742424 0 0 0 0 0 0 1 1 0 1 1 0 0 1
r-563 14 0.615385 35 0.973109 2 70 4 4 139 5 5 196 2 5 5 157 5 5
r-761 21 0.12381 43 0.806202 19 16 16 31 34 35 68 27 26 69 46 15 15 46
r-872 21 0.547619 34 0.550802 2314 3134 2352 2257 3216 2198 3807 6142 3833 3804 3470 3470 2949 2934
r-525 47 0.827012 49 0.896259 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-549 10 0.244444 32 0.520161 1 7 4 1 6 2 1 4 4 2 2 6 6 2
r-358 38 0.517781 14 0.791209 107 106 120 106 92 147 99 138 99 185 184 62 140 98
r-881 44 0.128964 44 0.536998 27069 8854 8880 26973 45312 32853 46177 16082 16294 46464 29003 19869 19597 28987
r-306 16 0.833333 34 0.663102 79 202 191 116 225 134 154 265 154 133 183 313 313 110
r-152 14 0.252747 24 0.836957 2 3 1 1 6 1 1 3 3 3 3 3 3 2
r-356 17 0.448529 20 0.315789 6 23 6 6 12 10 15 25 9 9 10 13 16 16
r-786 26 0.596923 38 0.692745 13323 36265 13865 13188 34089 13945 22300 70474 22206 22776 24859 31601 24987 24877
r-496 14 1 41 0.181707 9 2 2 9 4 8 12 3 6 11 10 6 6 5
r-715 45 0.467677 36 0.884127 3920 17494 3916 18916 8321 6994 5979 29451 6028 29367 5999 12057 5608 11995
r-859 48 0.719858 22 0 29 510 29 309 561 139 55 633 100 797 158 648 157 528
r-612 47 0.424607 25 0.743333 9926 10755 10207 10881 16707 20084 18099 17941 17867 17979 17075 15086 16778 14955
r-251 36 0.852381 13 0.397436 10 3 5 5 8 15 13 7 7 7 8 7 4 8
r-476 25 0.756667 21 0.809524 64 127 64 76 73 108 142 180 96 108 166 57 102 78
r-459 21 0.657143 23 0.774704 63 143 40 66 105 46 91 215 55 55 80 193 130 79
r-729 14 0.527473 14 0.736264 0 3 0 0 1 0 0 3 0 0 1 1 0 0
r-620 25 0.303333 28 0.759259 137 98 139 136 185 105 129 154 208 194 149 243 231 235
r-14 27 0.737892 32 0.625 17081 9819 9507 17159 12129 15906 31888 16916 16994 32388 15886 14242 14086 16021
r-312 28 0.346561 34 0.0909091 250 2870 151 252 2631 335 215 4304 370 363 672 2500 533 678
r-310 34 0.105169 41 0.052439 1032 900162 601 707 825699 622 612 946550 667 623 155378 1000000 158300 156599
r-120 46 0.896618 17 0.0955882 2 4 1 4 4 2 3 5 6 9 2 2 3 5
r-977 17 0.198529 47 0.761332 55 52 87 34 151 69 59 140 140 94 60 125 131 60
r-154 50 0.188571 34 0.160428 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-922 36 0.3 34 0.28164 248125 363789 248500 362609 274152 319133 464209 675668 463170 675306 289659 329513 289229 328810
r-953 12 0.0606061 17 0.948529 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-369 46 0.0879227 37 0.884384 93 56 96 56 125 72 95 114 115 197 145 50 87 87
r-809 33 0.738636 20 0.652632 711 258 394 258 733 314 1200 447 545 426 1022 1275 1184 920
r-682 42 0.66899 44 0.609937 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-142 29 0.682266 48 0.741135 274888 845892 274392 274247 808660 279774 445435 1000000 444354 445256 421751 763772 423014 423212
r-554 15 0 49 0.260204 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-938 42 0.672474 12 0.257576 14 9 24 9 37 24 36 12 21 19 52 23 52 23
r-585 21 0.390476 15 0.67619 7 3 11 3 17 16 16 5 17 5 18 10 11 17
r-346 49 0.0255102 26 0.101538 1000000 6 11 6 1000000 12 1000000 11 11 11 1000000 1000000 1000000 1000000
r-60 16 0.816667 48 0.58156 249 636 669 251 790 248 400 1313 886 306 326 902 1052 202
r-529 32 0.22379 44 0.141649 57333 253592 57257 57039 223621 62794 79554 371982 79603 79836 48198 535055 46387 46335
r-380 18 0.339869 39 0.993252 0 9 0 0 10 0 1 23 1 1 4 11 4 4
r-806 36 0.720635 44 0.286469 19165 22407 22713 19322 29849 23262 36767 42261 42667 37102 31489 32151 31655 31407
r-975 10 0.111111 14 0.615385 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-657 28 0.759259 10 0.488889 0 0 0 0 0 0 0 0 0 0 1 0 0 0
r-253 13 0.0641026 21 0.628571 5 0 0 2 7 4 4 1 1 4 3 2 1 3
r-486 44 0.556025 14 0.362637 108 69 174 70 201 68 140 52 175 53 341 88 341 88
r-594 11 0.581818 29 0.12069 0 1 0 0 2 0 0 1 0 0 1 2 0 0
r-858 39 0.611336 45 0.781818 495536 1000000 495624 496585 1000000 604886 894952 1000000 896418 898907 729880 1000000 726831 731146
r-613 12 0.590909 45 0.732323 0 24 1 1 14 1 1 15 1 1 4 11 4 4
r-162 19 0.450292 41 0.395122 1828 4962 1794 1743 4706 1968 2747 8775 3055 2744 2375 4035 2381 2611
r-289 40 0.766667 41 0.392683 44777 42430 42564 45134 73575 53554 82037 87070 86868 81688 74741 60957 61227 74658
r-675 16 0.258333 33 0.094697 1 37 1 1 33 0 1 51 0 1 1 34 1 1
r-219 24 0.98913 15 0.180952 1 0 0 0 1 0 1 0 0 0 0 0 0 0
r-57 30 0.163218 40 0.578205 4751 2202 2132 3904 3111 3767 6362 3522 3492 6300 4596 2542 2459 5008
r-974 41 0.236585 17 0.191176 426 40 610 64 544 66 724 38 623 38 586 47 541 47
r-170 38 0.194879 28 0.042328 4567 1000000 4372 1000000 1000000 802601 6123 1000000 6430 1000000 460916 1000000 460191 1000000
r-65 11 1 46 0.537198 2431 478 480 2553 2024 2083 2452 936 898 2269 2470 1896 1886 2200
r-591 18 0.993464 21 0.257143 4 0 0 2 4 2 4 1 0 9 2 1 0 2
r-949 48 0.352837 33 0.1875 469270 964332 474846 960878 655315 742810 845174 1000000 842166 1000000 1000000 787867 1000000 786217
r-532 44 0.631078 45 0.817172 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-441 48 0.0558511 34 0.445633 9957 1510 1469 1564 8947 2971 16849 1986 2136 2009 13434 3023 2964 2991
r-52 23 0.513834 50 0.121633 326 808 373 407 1276 404 467 1180 742 588 672 1112 818 563
r-288 16 0.833333 41 0.0560976 1 2 1 1 2 1 3 4 3 2 2 2 1 2
r-652 47 0.0305273 25 0.936667 4 1 3 3 5 2 11 5 9 5 2 5 3 2
r-82 33 0.268939 21 0.514286 749 231 315 232 630 772 881 376 377 456 695 420 388 525
r-504 12 0.484848 41 0.329268 5 31 8 8 18 8 9 32 9 9 6 15 4 4
r-901 17 0.0882353 32 0.366935 238 60 107 388 113 214 396 165 94 335 389 258 359 457
r-336 29 0.6133 16 0.891667 27 37 15 37 56 32 44 90 43 93 53 57 55 35
r-106 35 0.586555 29 0.655172 56082 53065 55980 52893 59549 47277 111983 111836 112150 111636 37478 53661 37652 53996
r-323 13 0.730769 46 0.983575 0 88 0 0 41 0 0 94 0 0 3 99 5 5
r-505 43 0.300111 21 0.952381 19 126 18 225 118 63 66 232 67 416 67 195 36 213
r-89 43 0.479513 38 0.780939 144432 195851 142993 196042 250622 258497 289866 369463 288764 370324 203512 225955 203726 225473
r-951 24 0.688406 42 0.463415 12531 13905 14249 12875 20309 12907 21811 25865 25971 21795 20976 18006 18150 20706
r-791 14 0.626374 27 0.105413 0 2 0 0 3 0 1 3 1 1 2 4 1 1
r-642 22 0.229437 10 0.4 0 0 0 0 0 0 1 0 0 0 0 0 0 0
r-9 32 0.495968 11 0.963636 18 29 19 16 46 16 15 38 15 37 35 48 17 47
r-78 29 0.389163 31 0.944086 20 173 11 20 78 14 20 269 35 20 27 59 27 16
r-803 47 0.46901 22 0.406926 44608 32715 44461 32784 45212 30351 87304 59702 86657 59238 49980 37129 49708 37086
r-361 39 0.630229 40 0.415385 451401 524321 524017 451571 644494 466347 947640 1000000 1000000 945706 667425 671860 670372 665325
r-295 28 0.328042 44 0.299154 42638 123830 43290 42679 115595 41795 71044 230722 71145 76045 49323 114188 49257 49557
r-355 31 0.0451613 33 0.278409 218152 549 843 222594 69126 12741 287747 693 917 287252 214010 2375 2089 214191
r-625 10 0.711111 45 0.0757576 0 0 0 0 1 0 0 0 0 0 0 1 0 0
r-420 34 0.666667 15 0.27619 35 24 35 39 55 65 86 53 86 34 62 51 101 54
r-845 25 0.606667 35 0.937815 48 951 27 50 794 60 36 1576 65 36 71 1140 71 123
r-451 41 0.529268 36 0.765079 203189 483272 203568 481912 294356 376105 397848 1000000 399047 1000000 293566 409795 292469 409719
r-223 12 0.863636 12 0.772727 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-212 42 0.905923 46 0.217391 729 610 631 727 722 1068 1602 758 1285 1656 781 1042 696 532
r-121 12 0.590909 22 0.991342 0 127 0 0 300 0 0 135 0 0 1 296 3 1
r-623 24 0.84058 38 0.644381 9097 3686 3616 9904 5206 8786 15631 6387 6194 15693 9587 8809 8829 9783
r-616 11 0.727273 17 0.360294 0 0 0 0 0 0 0 0 0 0 1 0 0 1
r-871 29 0.0812808 10 0.444444 0 0 0 0 0 0 1 0 0 0 0 0 0 0
r-566 11 0.163636 25 0.8 0 0 0 0 1 0 0 0 0 0 1 1 1 1
r-870 35 0.640336 48 0.837766 139004 596357 138985 138886 503780 178863 238546 1000000 238520 239914 255996 506467 256247 255748
r-748 29 0.704433 26 0.495385 1557 1106 1522 1594 3117 1511 2664 1853 1854 1908 2904 1824 1823 1820
r-128 12 0.833333 48 0.589539 2 4 4 4 2 4 4 2 4 4 0 0 0 0
r-567 49 0.203231 30 0.0413793 363121 1000000 364260 1000000 1000000 1000000 475616 1000000 483653 1000000 1000000 1000000 1000000 1000000
r-599 22 0.82684 29 0.189655 10 15 15 6 19 17 11 14 24 11 22 31 18 22
r-264 11 0.563636 30 0.813793 0 5 0 0 5 0 0 7 0 0 0 3 0 0
r-887 40 0.483333 29 0.657635 57912 64606 57966 64582 74746 84528 118502 123987 119034 123725 81309 87447 81166 87327
r-456 37 0.168168 30 0.381609 35158 6471 6459 6464 27931 11730 65177 10580 10588 10788 29138 13184 13023 13048
r-71 43 0.625692 48 0.900709 123111 1000000 123387 123010 844172 187488 201783 1000000 202871 201135 225494 1000000 226060 225523
r-564 48 0.927305 32 0.770161 695985 4700 4528 4526 620593 8911 841059 6166 6264 6161 1000000 12030 12090 11942
r-117 36 0.592063 24 0.735507 9594 11277 10132 10837 11805 9635 17610 21064 17619 20831 8596 8672 8525 8862
r-731 50 0.626122 46 0.884058 406949 1000000 407862 1000000 1000000 1000000 714505 1000000 718640 1000000 1000000 1000000 1000000 1000000
r-458 35 0.568067 17 0.117647 75 135 40 221 118 180 120 212 68 351 228 315 227 201
r-221 36 0.925397 47 0.830712 1000000 318778 318009 1000000 1000000 1000000 1000000 432609 432325 1000000 1000000 1000000 1000000 1000000
r-443 11 0.163636 49 0.619898 11 15 25 19 71 11 13 21 37 21 29 36 36 30
r-448 35 0.895798 45 0.129293 113 139 138 81 114 140 136 179 197 201 160 120 119 96
r-559 10 0 40 0.828205 2 2 2 2 5 1 8 3 3 4 4 1 1 2
r-15 27 0.148148 30 0.54023 516 273 267 571 1342 775 928 287 471 967 903 322 430 1169
r-966 21 0.590476 35 0.927731 13 189 21 22 306 18 17 512 30 17 70 249 41 41
r-991 50 0.0416327 35 0.835294 55 24 43 24 52 63 224 81 82 45 60 45 25 25
r-449 47 0.913969 29 0.640394 15789 847 1455 947 13155 1462 24056 767 810 991 20668 8733 8529 8524
r-455 39 0.496626 45 0.867677 13586 31251 13259 13292 35633 20111 23976 51271 24188 24010 21204 39204 21155 21102
r-175 30 0.997701 24 0.199275 7 1 1 1 15 12 31 4 4 4 16 4 4 4
r-452 20 0.457895 46 0.102415 19 218 20 19 232 33 27 267 17 28 60 225 60 100
r-399 42 0.226481 13 0.0641026 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-194 49 0.84949 27 0.931624 37484 9372 37670 10227 49310 8119 36213 7510 35649 7647 588395 14023 589827 14045
r-942 17 0.448529 13 0.897436 0 12 0 6 2 1 0 14 0 14 3 5 3 5
r-899 25 0.276667 49 0.0671769 354 13789 213 217 12439 475 268 17724 273 423 1621 14557 1605 1605
r-293 25 0.83 22 0.575758 165 34 34 58 144 93 347 49 49 49 86 96 98 58
r-939 26 0.0492308 17 0.75 1 0 0 0 2 1 2 0 0 1 1 0 0 0
r-342 33 0.596591 13 0.692308 53 23 53 15 54 23 113 28 66 27 81 29 81 30
r-193 23 0.0750988 39 0.426451 2612 292 285 1704 587 1151 2808 245 291 2767 2675 423 510 2539
r-553 25 0.703333 49 0.308673 4150 3534 3517 4888 11227 4672 7011 6256 6168 6986 5391 5736 6020 5468
r-531 36 0.109524 28 0.693122 136 124 73 116 281 266 373 125 127 206 194 190 229 231
r-741 16 0.158333 41 0.913415 4 3 4 4 5 5 9 3 9 9 6 6 3 6
r-153 48 0.0921986 16 0.133333 842 0 0 0 616 0 601 0 0 0 2082 0 0 0
r-464 23 0.715415 31 0.268817 64 138 64 64 298 160 103 233 138 119 219 162 219 213
r-156 42 0.110337 37 0.0465465 90329 1000000 89761 1000000 1000000 1000000 90630 1000000 91115 1000000 1000000 1000000 1000000 1000000
r-199 47 0.584644 48 0.679965 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-528 41 0.846341 12 0.393939 3 2 4 2 9 5 8 3 6 6 11 4 4 2
r-830 24 0.434783 20 0.931579 10 83 10 85 23 35 19 133 18 138 8 50 15 80
r-294 27 0.626781 45 0.173737 475 1128 502 506 1927 781 814 1915 846 962 1237 1510 1253 1409
r-621 35 0.443697 16 0.4 443 238 442 360 443 220 698 336 826 354 444 273 443 276
r-781 18 0.96732 47 0.284921 70 11 22 40 51 53 81 23 23 107 118 13 13 111
r-631 15 0.542857 38 0.550498 118 440 118 169 341 176 154 797 221 234 139 272 213 139
r-485 15 0.733333 39 0.668016 24 196 251 24 149 24 27 310 306 27 64 188 186 64
r-189 42 0.46806 14 0.186813 112 100 67 99 135 92 88 80 145 120 114 76 114 84
r-584 37 0 22 0.298701 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-321 36 0.503175 46 0.647343 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-588 15 0.457143 19 0.567251 6 13 10 6 15 9 14 11 14 14 11 9 7 11
r-829 48 0.490248 10 0.0444444 20 32 20 20 25 19 41 33 42 34 82 21 82 36
r-822 23 0.0237154 48 0.83422 36 9 9 37 25 16 95 18 9 53 21 18 18 21
r-820 24 0.692029 50 0.967347 35 87797 35 35 83857 25 20 97473 20 20 2479 142367 2456 2569
r-165 20 0.668421 35 0.715966 380 1773 597 429 1688 599 904 3042 594 775 1089 1569 1083 1084
r-330 39 0.848853 44 0.893235 552653 1000000 552515 552720 1000000 690241 739074 1000000 739976 740295 1000000 1000000 1000000 1000000
r-66 36 0.153968 21 0.719048 37 19 32 31 92 44 84 32 32 32 104 73 42 70
r-5 23 0.920949 38 0.186344 37 14 14 37 34 36 81 12 23 84 49 20 37 50
r-20 28 0.859788 30 0.714943 1960 287 342 2144 893 1582 2772 258 368 2766 3316 1699 1563 3167
r-8 26 0.793846 33 0.992424 26176 1000000 26201 26061 1000000 26511 26961 1000000 26792 26062 1000000 1000000 1000000 1000000
r-946 50 0.796735 21 0.238095 148 81 82 84 256 228 272 90 152 145 157 122 121 158
r-579 31 0.498925 43 0.511628 691746 729932 691056 692870 800265 679163 1000000 1000000 1000000 1000000 723251 814046 722772 723003
r-220 25 0.163333 46 0.0115942 978 1000000 965 1209 1000000 966 1047 1000000 998 1678 319397 1000000 319883 318773
r-708 41 0.0439024 19 0.298246 585 1 0 1 552 0 777 0 0 0 653 164 294 274
