instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
g22-g28 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g22-g29 0 0 16 0 0 0 6 10 21 16 3 0 0 2 3 0
g22-g30 0 0 4 0 0 0 5 8 14 10 1 0 0 2 1 0
g22-g31 1 0 11 0 0 0 15 8 29 25 7 0 0 2 7 0
g22-g32 0 0 0 0 0 0 14 2 1000000 1000000 19 0 0 2 2 0
g22-g33 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g22-g37 0 0 0 0 0 0 6 4 75 36 0 0 0 2 0 0
g22-g38 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g22-g40 4 3 0 2 4 2 1132 945 1000000 1000000 1000000 4 3 2 945 2
g22-g43 3 3 15 3 125 4 17 18 1000000 1000000 1000000 103 3 2 17 3
g22-g44 0 0 248 0 0 0 15 8 18 15 116 0 0 2 8 0
g22-g45 0 0 92 0 0 0 11 5 15 11 59 0 0 2 5 0
g22-g46 0 0 210 0 0 0 5 8 5 4 1 0 0 2 1 0
g22-g47 0 0 236 0 0 0 8 8 6 6 1 0 0 2 1 0
g22-g48 0 0 290 0 0 0 9 9 9 8 1 0 0 2 1 0
g22-g49 4 4 77 4 60 5 22 60 1000000 1000000 25963 60 4 2 22 4
g22-g50 13 8 7 13 3022 6 95 327 1000000 1000000 1000000 108 8 2 95 6
g23-g27 0 0 10 0 0 0 3 0 247 191 468 0 0 2 0 0
g23-g32 0 0 0 0 0 0 19 2 1000000 1000000 1000000 0 0 2 2 0
g23-g40 11 11 0 10 21 6 1310 740 1000000 1000000 1000000 21 11 2 740 6
g23-g50 40 26 210 41 16 13 369 1867 1000000 1000000 1000000 16 26 2 369 13
g24-g25 0 0 1000000 0 0 0 0 0 411 301 1924 0 0 2 0 0
g24-g26 0 0 1000000 0 0 0 28629 23953 224874 163126 1000000 0 0 2 23953 0
g24-g27 0 0 1000000 0 0 0 266 208 106001 86789 696421 0 0 2 208 0
g24-g28 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g24-g29 4 4 9 4 6 9 647 10045 260 180 816 6 4 2 180 4
g24-g30 2 2 0 2 1 1 118 2840 107 85 473 1 2 2 85 1
g24-g31 2 4 2 3 3 3 1137 8187 289 263 1151 3 4 2 263 3
g24-g32 0 0 0 0 0 0 8 1 209 203 361 0 0 2 1 0
g24-g33 0 0 1000000 0 0 0 0 1 1 1 8 0 0 2 0 0
g24-g35 0 0 1000000 0 0 0 1 1 1 2 10 0 0 2 1 0
g24-g36 733 722 1000000 772 0 1306 1 1 0 1 10 0 100 2 0 0
g24-g37 45515 51539 1000000 52456 323357 73307 1000000 1000000 1000000 1000000 1000000 51639 323457 2 1000000 51539
g24-g38 0 0 1000000 0 1 0 3 3 3 3 20 1 0 2 3 0
g24-g39 0 0 1000000 0 0 0 1 2 1 1 18 0 0 2 1 0
g24-g40 0 0 0 0 0 0 310 438 1000000 1000000 1000000 0 0 2 310 0
g24-g41 0 0 1000000 0 0 0 1 0 1 2 19 0 0 2 0 0
g24-g42 16 10 1000000 19 17 12 1000000 1000000 437 305 4944 17 10 2 305 10
g24-g43 1361 1547 1000000 1521 13266 1407 1000000 1000000 1000000 1000000 1000000 1647 13366 2 1000000 1407
g24-g44 1726 1954 1000000 1945 25 2383 10 15 234 203 983 25 125 2 10 25
g24-g45 387 436 1000000 488 13 605 7 9 171 90 500 13 113 2 7 13
g24-g46 4244 4639 1000000 4668 8 6083 3 1000000 97 51 465 8 108 2 3 8
g24-g47 2554 2616 1000000 2657 8 3477 5 1000000 93 58 540 8 108 2 5 8
g24-g48 2728 2977 1000000 3006 12 3779 4 1000000 94 74 631 12 112 2 4 12
g24-g49 2537 2729 1000000 2747 7742 3259 66979 58540 1000000 1000000 1000000 2829 7842 2 58540 2729
g24-g50 59852 65559 102 64223 83825 34535 1000000 1000000 1000000 1000000 1000000 65659 83925 2 1000000 34535
g25-g26 0 0 1000000 0 0 0 2 0 1000000 1000000 1000000 0 0 2 0 0
g25-g27 0 0 1000000 0 0 0 3 0 67641 51577 54511 0 0 2 0 0
g25-g29 0 0 9 0 0 0 4 4 12 7 45 0 0 2 4 0
g25-g30 0 0 1 0 0 0 6 1 5 4 16 0 0 2 1 0
g25-g31 0 0 3 0 0 0 8 4 32 18 90 0 0 2 4 0
g25-g32 0 0 0 0 0 0 11 2 1000000 1000000 1000000 0 0 2 2 0
g25-g38 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g25-g40 4 2 0 2 4 2 1199 1008 1000000 1000000 1000000 4 2 2 1008 2
g25-g43 0 0 1000000 0 5 0 13 10 1000000 1000000 1000000 5 0 2 10 0
g25-g44 0 0 1000000 0 0 0 8 5 23 17 79 0 0 2 5 0
g25-g45 0 0 1000000 0 0 0 6 3 11 9 30 0 0 2 3 0
g25-g46 0 0 1000000 0 0 0 5 2 0 1 4 0 0 2 0 0
g25-g47 0 0 1000000 0 0 0 5 1 0 2 3 0 0 2 0 0
g25-g48 0 0 1000000 0 0 0 6 3 3 3 13 0 0 2 3 0
g25-g49 0 0 1000000 0 0 0 6 4 1000000 1000000 1000000 0 0 2 4 0
g25-g50 7 4 104 4 1017 3 291 191 1000000 1000000 1000000 104 4 2 191 3
g26-g27 0 0 364 0 0 0 5 0 170 134 0 0 0 2 0 0
g26-g32 0 0 0 0 0 0 17 2 1000000 1000000 1000000 0 0 2 2 0
g26-g40 10 6 0 10 5 4 660 576 1000000 1000000 1000000 5 6 2 576 4
g26-g50 6 6 46 6 21 7 79 215 1000000 1000000 1000000 21 6 2 79 6
g27-g32 0 0 0 0 0 0 29 3 1000000 1000000 20 0 0 2 3 0
g27-g50 0 0 0 0 1 0 98 113 1000000 1000000 1000000 1 0 2 98 0
g28-g29 0 0 0 0 0 0 192 175 391426 321499 1000000 0 0 2 175 0
g28-g30 0 0 0 0 0 0 5 1 141788 114979 0 0 0 2 0 0
g28-g31 0 0 0 0 0 0 172 149 714705 594005 1000000 0 0 2 149 0
g28-g32 0 0 0 0 0 0 11 1 207 204 352 0 0 2 1 0
g28-g33 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g28-g37 0 0 320 0 0 0 10 8 131 94 1388 0 0 2 8 0
g28-g38 0 0 1000000 0 0 0 0 0 51 41 288 0 0 2 0 0
g28-g40 0 0 0 0 0 0 52 22 1000000 1000000 1000000 0 0 2 22 0
g28-g43 0 0 1000000 0 0 0 12 20 105 114 600 0 0 2 12 0
g28-g44 17 17 1000000 26 18 19 1917 1780 138117 111756 647565 18 17 2 1780 17
g28-g45 3 3 1000000 6 6 4 418 390 35878 28225 150416 6 3 2 390 3
g28-g46 83 57 2471 87 71 63 6956 8625 390521 307646 1000000 71 57 2 6956 57
g28-g47 30 48 715 31 35 35 3824 4658 255718 192736 1000000 35 48 2 3824 35
g28-g48 75 51 941 79 60 57 9024 10876 715801 583622 1000000 60 51 2 9024 51
g28-g49 0 0 700 1 1 0 24 21 276 223 1615 1 0 2 21 0
g28-g50 0 0 3 0 0 0 128 40 46298 39413 111536 0 0 2 40 0
g29-g30 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0
g29-g31 0 0 0 0 0 0 3 0 0 10 0 0 0 2 0 0
g29-g32 0 0 0 0 0 0 9 1 1000000 1000000 19 0 0 2 1 0
g29-g40 0 0 0 0 0 0 459 255 1000000 1000000 17762 0 0 2 255 0
g29-g44 0 0 0 0 0 0 0 0 0 4 1 0 0 2 0 0
g29-g45 0 0 0 0 0 0 0 0 0 5 0 0 0 2 0 0
g29-g50 2 1 0 1 1 1 44 84 1000000 1000000 821 1 1 2 44 1
g3-g10 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g3-g11 0 0 0 0 1 1 0 3 2 1 10 1 0 2 0 0
g3-g12 0 0 1 0 2 1 0 1 16 10 61 2 0 2 0 0
g3-g13 0 0 0 0 0 0 0 0 3 2 12 0 0 2 0 0
g3-g14 0 0 0 0 0 0 0 0 1 1 9 0 0 2 0 0
g3-g15 0 0 0 0 0 0 1 0 4 2 18 0 0 2 0 0
g3-g16 2 1 2 1 2 2 2 3 11 5 13 2 1 2 2 1
g3-g17 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0
g3-g18 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0
g3-g19 1 1 1 1 1 1 0 3 4 1 6 1 1 2 0 1
g3-g20 3 3 0 3 3 2 1 0 0 0 2 3 3 2 0 2
g3-g21 0 0 0 0 0 0 2 0 284 279 146 0 0 2 0 0
g3-g22 0 1 0 1 1 1 1 3 4 3 5 1 1 2 1 1
g3-g23 0 0 0 0 0 0 1 1 6 6 49 0 0 2 1 0
g3-g24 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g3-g25 0 0 0 0 0 0 0 0 2 1 8 0 0 2 0 0
g3-g26 0 0 0 0 0 0 1 1 8 8 41 0 0 2 1 0
g3-g27 1 1 0 1 2 0 4 1 56 40 43 2 1 2 1 0
g3-g28 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g3-g29 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0
g3-g30 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0
g3-g31 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g3-g32 0 0 0 0 0 0 8 0 262 199 9 0 0 2 0 0
g3-g33 1 1 1 1 1 1 3 4 7 4 14 1 1 2 3 1
g3-g34 0 0 1 1 1 2 0 7 1 1 3 1 0 2 0 0
g3-g35 1 1 1 1 2 2 2 3 6 3 59 2 1 2 2 1
g3-g36 3 3 6 3 5 8 2 21 9 5 11 5 3 2 2 3
g3-g37 19 21 33 21 35 23 12 47 132 104 255 35 21 2 12 21
g3-g38 0 0 0 0 1 1 1 1 18 9 73 1 0 2 1 0
g3-g39 0 1 1 0 0 1 1 4 3 1 1 0 1 2 1 0
g3-g4 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g3-g40 2636 2712 2695 2689 9641 1199 2784 2494 1000000 1000000 1000000 2812 9741 2 2494 1199
g3-g41 1 1 1 1 1 1 3 2 6 3 6 1 1 2 2 1
g3-g42 1 1 1 1 1 1 3 6 11 7 14 1 1 2 3 1
g3-g43 3 4 7 4 12 4 5 10 110 90 622 12 4 2 5 4
g3-g44 0 0 0 0 0 0 2 0 1 1 2 0 0 2 0 0
g3-g45 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0
g3-g46 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g3-g47 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g3-g48 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g3-g49 11 12 20 12 16 12 9 54 204 153 278 16 12 2 9 12
g3-g5 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g3-g50 60 98 63 97 305 40 68 87 23587 20859 12602 198 98 2 68 40
g3-g6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g3-g7 0 0 0 0 0 0 0 0 2 1 0 0 0 2 0 0
g3-g8 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0
g3-g9 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g30-g31 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g30-g32 0 0 0 0 0 0 9 0 29 0 0 0 0 2 0 0
g30-g40 0 0 0 0 0 0 8 1 7 0 0 0 0 2 0 0
g30-g44 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g30-g45 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g30-g50 0 0 0 0 0 1 11 1 10 0 0 0 0 2 0 0
g31-g32 0 0 0 0 0 0 9 1 1000000 1000000 10 0 0 2 1 0
g31-g40 0 0 0 0 0 0 561 315 1000000 1000000 10021 0 0 2 315 0
g31-g50 2 1 0 1 2 1 9 92 1000000 1000000 1734 2 1 2 9 1
g33-g37 0 0 1 0 0 0 10 3 1 5 0 0 0 2 0 0
g33-g38 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g33-g40 0 0 0 0 0 0 726 620 1000000 1000000 312893 0 0 2 620 0
g33-g43 0 0 2 0 0 0 8 8 2422 2160 17556 0 0 2 8 0
g33-g44 2 2 0 2 5 6 65 96 504 397 3698 5 2 2 65 2
g33-g45 1 1 0 1 1 1 12 39 196 150 1222 1 1 2 12 1
g33-g46 1 2 0 1 2 2 11 28 30 26 82 2 2 2 11 2
g33-g47 2 1 0 2 1 2 18 24 25 20 64 1 1 2 18 1
g33-g48 2 2 1 2 4 6 29 41 61 47 172 4 2 2 29 2
g33-g49 0 0 8 0 1 0 11 16 1157 992 65 1 0 2 11 0
g33-g50 1 0 0 0 0 0 103 97 1000000 1000000 9670 0 0 2 97 0
g34-g35 0 0 0 0 0 0 0 0 2 5 808 0 0 2 0 0
g34-g36 0 0 0 0 0 0 1 0 3 4 9 0 0 2 0 0
g34-g37 0 0 0 0 0 0 1 0 110 56 158 0 0 2 0 0
g34-g38 0 0 0 0 0 0 0 0 102 113 0 0 0 2 0 0
g34-g39 0 0 0 0 0 0 0 0 1 2 2 0 0 2 0 0
g34-g40 0 0 0 0 0 0 61 47 744171 685249 99090 0 0 2 47 0
g34-g41 0 0 0 0 0 1 16 11 2 4 1 0 0 2 1 0
g34-g42 0 0 0 0 0 1 16 20 5 6 5 0 0 2 5 0
g34-g43 0 0 0 0 0 0 0 0 39 35 46114 0 0 2 0 0
g34-g44 0 0 0 0 0 0 0 0 129982 106929 1000000 0 0 2 0 0
g34-g45 0 0 0 0 0 0 0 0 33444 26470 0 0 0 2 0 0
g34-g46 0 0 0 0 0 0 1267 4129 121182 98791 169168 0 0 2 1267 0
g34-g47 0 0 0 0 0 0 583 1443 85532 69431 119699 0 0 2 583 0
g34-g48 0 0 0 0 0 0 1699 3724 231424 188723 306363 0 0 2 1699 0
g34-g49 0 0 0 0 0 0 33 53 54 49 118 0 0 2 33 0
g34-g50 0 0 0 0 0 0 70 22 8410 7590 3577 0 0 2 22 0
g35-g37 0 0 0 0 0 0 1 0 62 38 247 0 0 2 0 0
g35-g38 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g35-g40 0 0 0 0 0 0 725 443 1000000 1000000 1000000 0 0 2 443 0
g35-g41 0 0 0 0 0 0 1 1 0 13 0 0 0 2 0 0
g35-g42 0 0 0 0 0 0 2 7 35 24 161 0 0 2 2 0
g35-g43 0 0 0 0 0 0 9 28 1975 1746 6379 0 0 2 9 0
g35-g44 0 0 0 0 0 0 0 0 42 24 135 0 0 2 0 0
g35-g45 0 0 0 0 0 0 0 0 16 20 0 0 0 2 0 0
g35-g46 0 0 0 0 0 0 8 14 7 10 60 0 0 2 7 0
g35-g47 0 0 0 0 0 0 8 13 9 10 55 0 0 2 8 0
g35-g48 0 0 0 0 0 0 15 17 13 9 48 0 0 2 9 0
g35-g49 0 0 0 0 0 0 22 69 1088 906 4236 0 0 2 22 0
g35-g50 0 0 0 0 0 0 106 163 1000000 1000000 1000000 0 0 2 106 0
g36-g37 0 0 0 0 0 0 1 0 17 15 12 0 0 2 0 0
g36-g38 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g36-g40 0 0 0 0 0 0 566 393 1000000 1000000 207532 0 0 2 393 0
g36-g41 0 0 0 0 0 0 1 2 0 4 0 0 0 2 0 0
g36-g42 0 0 0 0 0 0 2 11 11 8 1 0 0 2 1 0
g36-g43 0 0 0 0 0 0 0 0 273 240 549 0 0 2 0 0
g36-g44 0 0 0 0 0 0 0 0 163 157 666 0 0 2 0 0
g36-g45 0 0 0 0 0 0 0 0 88 78 0 0 0 2 0 0
g36-g46 0 0 0 0 0 0 20 48 25 21 39 0 0 2 20 0
g36-g47 0 0 0 0 0 0 18 42 22 20 33 0 0 2 18 0
g36-g48 0 0 0 0 0 0 31 96 28 32 69 0 0 2 28 0
g36-g49 0 0 0 0 0 0 49 48 231 186 105 0 0 2 48 0
g36-g50 0 0 0 0 0 0 101 87 82670 75629 21089 0 0 2 87 0
g37-g38 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
g37-g40 0 0 0 0 0 0 615 366 1000000 1000000 1000000 0 0 2 366 0
g37-g43 0 0 0 0 0 0 0 0 1000000 1000000 11133 0 0 2 0 0
g37-g44 0 0 0 0 0 0 0 0 17 22 510 0 0 2 0 0
g37-g45 0 0 0 0 0 0 0 0 13 13 0 0 0 2 0 0
g37-g46 1 1 0 1 0 1 19 13 6 6 14 0 1 2 6 0
g37-g47 0 0 0 0 0 0 18 10 5 9 16 0 0 2 5 0
g37-g48 1 1 0 1 0 1 13 24 8 12 37 0 1 2 8 0
g37-g49 0 0 0 0 2 0 3 26 324397 261176 2 2 0 2 2 0
g37-g50 0 0 0 0 0 0 56 94 1000000 1000000 239907 0 0 2 56 0
g38-g40 0 0 0 0 0 0 3 0 104873 91910 172546 0 0 2 0 0
g38-g43 0 0 39 0 0 0 6 2 0 2 0 0 0 2 0 0
g38-g44 0 0 347719 0 0 0 9 2 0 2 2 0 0 2 0 0
g38-g45 0 0 0 0 0 0 5 1 0 2 0 0 0 2 0 0
g38-g50 0 0 0 0 0 0 28 16 1886 1747 3615 0 0 2 16 0
g39-g40 0 0 0 0 0 0 4 0 1000000 1000000 1000000 0 0 2 0 0
g39-g41 0 0 1 0 0 1 0 0 0 3 1 0 0 2 0 0
g39-g42 0 0 0 0 0 1 4 12 61 48 4 0 0 2 4 0
g39-g43 0 0 0 0 0 0 9 1 299502 266253 1000000 0 0 2 1 0
g39-g44 0 0 0 0 0 0 0 0 935 765 3813 0 0 2 0 0
g39-g45 0 0 0 0 0 0 0 0 350 277 0 0 0 2 0 0
g39-g46 0 0 0 0 0 0 13 53 57 46 75 0 0 2 13 0
g39-g47 0 0 0 0 0 0 17 47 44 36 61 0 0 2 17 0
g39-g48 0 0 0 0 0 0 28 48 193 116 110 0 0 2 28 0
g39-g49 0 0 0 0 0 0 69 123 1000000 1000000 333 0 0 2 69 0
g39-g50 0 0 0 0 0 0 185 143 1000000 1000000 103434 0 0 2 143 0
g4-g10 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g11 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g12 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g13 0 0 0 0 0 0 0 0 1 1 6 0 0 2 0 0
g4-g14 0 0 0 0 0 0 0 0 1 2 5 0 0 2 0 0
g4-g15 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g16 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g20 3 3 5 3 5 3 0 0 3110 2222 3706 5 3 2 0 3
g4-g21 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g22 0 0 0 0 0 0 0 0 130 73 1 0 0 2 0 0
g4-g23 0 0 0 0 0 0 0 0 0 0 13 0 0 2 0 0
g4-g25 0 0 0 0 0 0 0 0 0 0 8 0 0 2 0 0
g4-g26 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g27 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g28 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g29 0 0 0 0 0 0 0 0 21 15 2 0 0 2 0 0
g4-g30 0 0 0 0 0 0 0 0 13 9 1 0 0 2 0 0
g4-g31 0 0 0 0 0 0 0 0 23 24 4 0 0 2 0 0
g4-g32 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g33 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g37 0 0 0 0 0 0 0 0 1388 1062 2 0 0 2 0 0
g4-g38 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0
g4-g40 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g41 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g42 2 2 2 2 2 1 0 0 293 204 80 2 2 2 0 1
g4-g43 0 0 0 0 0 0 0 0 48 24 147 0 0 2 0 0
g4-g44 0 0 0 0 0 0 0 0 19 14 117 0 0 2 0 0
g4-g45 0 0 0 0 0 0 0 0 15 11 62 0 0 2 0 0
g4-g46 0 0 0 0 0 0 0 0 8 5 1 0 0 2 0 0
g4-g47 0 0 0 0 0 0 0 0 7 5 1 0 0 2 0 0
g4-g48 0 0 0 0 0 0 0 0 7 7 1 0 0 2 0 0
g4-g49 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g5 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g50 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g7 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g4-g9 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g40-g50 0 0 0 0 0 0 1 1 1000000 1000000 0 0 0 2 0 0
g41-g42 0 0 0 0 0 0 0 0 8 13 0 0 0 2 0 0
g41-g43 0 0 0 0 0 0 0 0 1080 920 3843 0 0 2 0 0
g41-g44 0 0 0 0 0 0 0 0 996 722 3735 0 0 2 0 0
g41-g45 0 0 0 0 0 0 0 0 417 300 0 0 0 2 0 0
g41-g46 0 0 0 0 0 0 1 0 71 38 70 0 0 2 0 0
g41-g47 0 0 0 0 0 0 1 0 39 31 75 0 0 2 0 0
g41-g48 0 0 0 0 0 0 2 0 143 117 153 0 0 2 0 0
g41-g49 0 0 0 0 0 0 2 0 685 565 231 0 0 2 0 0
g41-g50 0 0 0 0 0 0 3 0 1000000 1000000 55243 0 0 2 0 0
g42-g43 0 0 0 0 0 0 0 0 597992 509776 212628 0 0 2 0 0
g42-g44 0 0 0 0 0 0 0 0 30 16 104 0 0 2 0 0
g42-g45 0 0 0 0 0 0 0 0 15 15 0 0 0 2 0 0
g42-g46 0 0 0 0 0 0 2 0 7 10 1 0 0 2 0 0
g42-g47 0 0 0 0 0 0 2 0 4 6 0 0 0 2 0 0
g42-g48 0 0 0 0 0 0 2 0 10 12 1 0 0 2 0 0
g42-g49 0 0 0 0 0 0 2 0 93224 77470 1590 0 0 2 0 0
g42-g50 0 0 0 0 0 0 3 0 1000000 1000000 1000000 0 0 2 0 0
g43-g44 0 0 0 0 0 0 0 0 0 3 0 0 0 2 0 0
g43-g45 0 0 0 0 0 0 0 0 0 3 0 0 0 2 0 0
g43-g50 0 0 0 0 0 0 5 1 1000000 1000000 1000000 0 0 2 1 0
g44-g45 0 0 0 0 0 0 0 0 0 6 0 0 0 2 0 0
g44-g50 0 0 0 0 0 0 6 1 1000000 1000000 1000000 0 0 2 1 0
g45-g50 0 0 0 0 0 0 6 1 1000000 0 0 0 0 2 0 0
g46-g47 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0
g46-g48 0 0 0 0 0 0 3 1 0 11 0 0 0 2 0 0
g46-g50 0 0 0 0 0 0 6 1 51206 45846 1526 0 0 2 1 0
g47-g48 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g47-g50 0 0 0 0 0 0 5 0 51367 0 0 0 0 2 0 0
g48-g50 0 0 0 0 0 0 5 0 974427 877990 524 0 0 2 0 0
g49-g50 0 0 0 0 0 0 4 0 1000000 1000000 1000000 0 0 2 0 0
g5-g11 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g5-g12 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g5-g13 0 0 0 0 0 0 1 0 6 4 14 0 0 2 0 0
g5-g14 0 0 0 0 0 0 0 0 1 1 4 0 0 2 0 0
g5-g15 0 0 0 0 0 0 1 0 12 9 18 0 0 2 0 0
g5-g16 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0
g5-g20 50 56 56 56 86 42 206 178 3272 2678 4291 86 56 2 178 42
g5-g21 0 0 0 4 0 0 7 4 18649 17056 17305 0 0 2 4 0
g5-g22 0 0 0 0 0 0 0 0 2 1 3 0 0 2 0 0
g5-g23 0 0 0 0 0 0 2 2 39 30 82 0 0 2 2 0
g5-g25 0 0 0 0 0 0 0 0 4 3 9 0 0 2 0 0
g5-g26 0 0 0 0 0 0 2 1 21 15 60 0 0 2 1 0
g5-g27 0 0 0 0 0 0 1 0 295 221 204 0 0 2 0 0
g5-g28 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g5-g29 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0
g5-g30 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0
g5-g31 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0
g5-g32 0 0 0 3 0 0 11 4 32567 30838 34351 0 0 2 4 0
g5-g33 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0
g5-g37 0 0 0 0 0 0 2 3 17 13 25 0 0 2 2 0
g5-g38 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0
g5-g40 1220 1293 2556 1284 3313 614 1821 1541 1000000 970085 1000000 1393 3413 2 1541 614
g5-g41 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0
g5-g42 0 0 0 0 0 0 1 1 6 7 13 0 0 2 1 0
g5-g43 1 2 3 2 5 2 7 6 604 512 1622 5 2 2 6 2
g5-g44 0 0 0 0 0 0 2 0 35 35 224 0 0 2 0 0
g5-g45 0 0 0 0 0 0 2 0 18 15 144 0 0 2 0 0
g5-g46 0 0 0 0 0 0 3 0 6 4 9 0 0 2 0 0
g5-g47 0 0 0 0 0 0 3 0 5 4 8 0 0 2 0 0
g5-g48 0 0 0 0 0 0 3 0 2 2 3 0 0 2 0 0
g5-g49 3 2 2 3 2 1 8 6 380 289 476 2 2 2 6 1
g5-g50 301 342 842 313 1089 164 473 485 662735 598622 649163 442 1189 2 473 164
g5-g6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g5-g7 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g6-g11 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g6-g12 0 0 1 0 0 1 0 1 0 0 67 0 0 2 0 0
g6-g13 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0
g6-g14 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g6-g15 0 0 0 0 0 0 0 0 3 3 1 0 0 2 0 0
g6-g16 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g6-g20 53 35 110 52 31 27 201 128 1194 963 1495 31 35 2 128 27
g6-g21 0 0 0 0 0 0 2 0 21476 19591 123 0 0 2 0 0
g6-g22 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0
g6-g23 0 0 0 0 0 0 1 0 10 8 6 0 0 2 0 0
g6-g25 0 0 0 0 0 0 0 0 3 2 1 0 0 2 0 0
g6-g26 0 0 0 0 0 0 0 0 10 7 8 0 0 2 0 0
g6-g27 0 0 0 0 0 0 3 0 51 29 5 0 0 2 0 0
g6-g28 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g6-g29 5 5 3 5 0 3 9 12 95 71 520 0 5 2 9 0
g6-g30 69 45 45 71 12 45 38 133 107 80 779 12 45 2 38 12
g6-g31 108 112 2862 162 51 157 159 63 462 370 2495 51 151 2 63 51
g6-g32 0 0 0 0 0 0 7 0 32318 31334 18 0 0 2 0 0
g6-g33 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
g6-g37 1 1 0 1 0 1 3 6 19 11 15 0 1 2 3 0
