instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
all-meshes-CVIU11-pattern3-target520 0 0 0 0 1000000 75 1715 41 1000000 1000000 1000000 100 0 13 41 0
all-meshes-CVIU11-pattern3-target521 0 0 0 0 1748 10 209 13 1000000 11 357615 100 0 13 11 0
all-meshes-CVIU11-pattern3-target522 0 0 0 0 1 39 551 30 8406 2472 88 1 0 13 30 0
all-meshes-CVIU11-pattern3-target523 0 0 0 0 0 1 68 4 70 22 37 0 0 13 4 0
all-meshes-CVIU11-pattern3-target524 0 0 0 0 0 9 31 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target525 0 0 0 0 12675 52 979 30 1000000 1000000 1000000 100 0 13 30 0
all-meshes-CVIU11-pattern3-target526 0 0 0 0 1000000 4 147 9 1000000 1000000 1000000 100 0 13 9 0
all-meshes-CVIU11-pattern3-target527 0 0 0 0 0 11 3 0 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern3-target528 0 0 0 0 237 147 2287 72 1000000 1000000 387744 100 0 13 72 0
all-meshes-CVIU11-pattern3-target529 0 0 0 0 12 1 119 5 1829 571 29 12 0 13 5 0
all-meshes-CVIU11-pattern3-target53 0 0 0 0 10 8 191 16 101019 7 6112 10 0 13 7 0
all-meshes-CVIU11-pattern3-target530 0 0 0 0 3382 1 1 0 1000000 1 161 100 0 13 0 0
all-meshes-CVIU11-pattern3-target54 0 0 0 0 3924 13 199 9 1000000 8 1000000 100 0 13 8 0
all-meshes-CVIU11-pattern3-target55 0 0 0 0 18275 38 737 27 1000000 1000000 1000000 100 0 13 27 0
all-meshes-CVIU11-pattern3-target56 0 0 0 0 9569 2 103 7 1000000 1000000 1000000 100 0 13 7 0
all-meshes-CVIU11-pattern3-target57 0 0 0 0 4086 79 1039 33 1000000 1000000 1000000 100 0 13 33 0
all-meshes-CVIU11-pattern3-target58 0 0 0 0 13 0 44 4 5338 2092 262 13 0 13 4 0
all-meshes-CVIU11-pattern3-target59 0 0 0 0 0 7 48 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target6 0 0 0 0 1000000 23 420 20 1000000 1000000 1000000 100 0 13 20 0
all-meshes-CVIU11-pattern3-target60 0 0 0 0 890 5 166 18 1000000 12313 152057 100 0 13 18 0
all-meshes-CVIU11-pattern3-target61 0 0 0 0 1000000 4 137 9 1000000 1000000 1000000 100 0 13 9 0
all-meshes-CVIU11-pattern3-target62 0 0 0 0 0 6 51 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target63 0 0 0 0 0 10 53 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target64 0 0 0 0 66117 6 260 9 1000000 1000000 166755 100 0 13 9 0
all-meshes-CVIU11-pattern3-target65 1 0 0 0 11 155 3356 54 13156 29 100 11 0 13 29 0
all-meshes-CVIU11-pattern3-target66 0 0 0 0 0 106 322 3 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target67 0 0 0 0 0 0 47 3 48 40 10 0 0 13 3 0
all-meshes-CVIU11-pattern3-target68 0 0 0 0 4592 114 2185 48 1000000 1000000 1000000 100 0 13 48 0
all-meshes-CVIU11-pattern3-target69 0 0 0 0 0 3 28 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target7 0 0 0 0 0 176 14 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target70 0 0 0 0 1 113 1871 78 4105 891 713 1 0 13 78 0
all-meshes-CVIU11-pattern3-target72 0 0 0 0 50476 12 348 16 1000000 1000000 1000000 100 0 13 16 0
all-meshes-CVIU11-pattern3-target73 0 0 0 0 667 7 209 12 1000000 1000000 108229 100 0 13 12 0
all-meshes-CVIU11-pattern3-target74 0 0 0 0 3 31 478 22 3871 1286 55 3 0 13 22 0
all-meshes-CVIU11-pattern3-target76 0 0 0 0 65 84 1640 25 1000000 41 1341 65 0 13 25 0
all-meshes-CVIU11-pattern3-target77 0 0 0 0 3 39 419 22 1000000 1914 132 3 0 13 22 0
all-meshes-CVIU11-pattern3-target78 0 0 0 0 1042 5 182 11 1000000 1000000 199634 100 0 13 11 0
all-meshes-CVIU11-pattern3-target79 1 0 0 0 41151 117 2052 45 1000000 1000000 1000000 100 0 13 45 0
all-meshes-CVIU11-pattern3-target8 0 0 0 0 46 1 76 6 1000000 159251 246 46 0 13 6 0
all-meshes-CVIU11-pattern3-target80 0 0 0 0 1 89 738 49 1883 1271 230 1 0 13 49 0
all-meshes-CVIU11-pattern3-target81 0 0 0 0 1329 3 135 9 1000000 1000000 20686 100 0 13 9 0
all-meshes-CVIU11-pattern3-target82 0 0 0 0 6 13 310 16 1000000 11416 225 6 0 13 16 0
all-meshes-CVIU11-pattern3-target83 0 0 0 0 1000000 122 1556 46 1000000 1000000 1000000 100 0 13 46 0
all-meshes-CVIU11-pattern3-target84 0 0 0 0 0 24 164 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target85 0 0 0 0 0 40 379 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target86 0 0 0 0 0 165 3355 67 1709 30 18 0 0 13 18 0
all-meshes-CVIU11-pattern3-target87 0 0 0 0 1 111 1373 31 81 181 112 1 0 13 31 0
all-meshes-CVIU11-pattern3-target88 0 0 0 0 0 8 24 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target89 0 0 0 0 144 23 539 21 1000000 456010 1477 100 0 13 21 0
all-meshes-CVIU11-pattern3-target9 0 0 0 0 0 6 33 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target90 0 0 0 0 85 97 1923 43 1000000 520297 8480 85 0 13 43 0
all-meshes-CVIU11-pattern3-target91 0 0 0 0 0 6 143 10 485 427 78 0 0 13 10 0
all-meshes-CVIU11-pattern3-target92 0 0 0 0 0 1 15 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target93 0 0 0 0 0 179 1418 10 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target94 0 0 0 0 0 36 201 4 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target96 0 0 0 0 607 7 161 11 1000000 1000000 25191 100 0 13 11 0
all-meshes-CVIU11-pattern3-target97 0 0 0 0 190 70 1223 34 1000000 1000000 2416 100 0 13 34 0
all-meshes-CVIU11-pattern3-target98 0 0 0 0 1 132 10 4 361 4 5 1 0 13 4 0
all-meshes-CVIU11-pattern3-target99 0 0 0 0 44493 111 1623 42 1000000 1000000 1000000 100 0 13 42 0
all-meshes-CVIU11-pattern4-target1 0 0 0 0 0 8 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target10 0 0 0 0 0 16 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target100 1 0 0 0 0 164 20 3 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target102 0 0 0 0 0 91 288 6 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target103 0 0 0 0 0 112 8 3 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target104 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target106 0 0 0 0 0 6 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target107 0 0 0 0 0 145 641 16 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target108 0 0 0 0 0 24 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target109 0 0 0 0 0 3 9 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target11 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target110 0 0 0 0 0 6 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target111 0 0 0 0 0 13 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target112 0 0 0 0 0 95 351 3 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target113 0 0 0 0 0 13 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target114 0 0 0 0 0 7 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target115 0 0 0 0 0 2 5 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target116 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target117 0 0 0 0 0 1 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target118 0 0 0 0 0 0 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target119 0 0 0 0 0 13 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target12 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target120 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target121 0 0 0 0 0 0 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target122 0 0 0 0 0 2 6 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target123 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target124 0 0 0 0 0 83 7 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target125 0 0 0 0 0 12 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target126 0 0 0 0 0 135 12 2 1 3 3 0 0 13 1 0
all-meshes-CVIU11-pattern4-target127 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target128 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target129 0 0 0 0 0 126 16 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target13 0 0 0 0 0 16 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target130 0 0 0 0 0 39 6 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target131 0 0 0 0 0 12 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target132 0 0 0 0 0 85 11 1 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target133 0 0 0 0 0 35 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target134 0 0 0 0 0 191 18 3 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target135 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target136 0 0 0 0 0 102 7 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target137 0 0 0 0 0 20 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target138 0 0 0 0 0 14 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target139 1 0 0 0 0 179 16 5 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target14 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target140 0 0 0 0 0 16 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target141 0 0 0 0 0 18 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target143 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target144 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target145 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target146 0 0 0 0 0 11 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target147 0 0 0 0 0 18 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target148 0 0 0 0 0 37 85 1 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target149 0 0 0 0 0 17 58 4 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target15 0 0 0 0 0 19 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target150 0 0 0 0 0 107 13 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target151 0 0 0 0 0 7 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target152 0 0 0 0 0 109 13 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target153 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target154 0 0 0 0 0 16 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target155 0 0 0 0 0 42 110 1 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target156 0 0 0 0 0 79 7 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target157 0 0 0 0 0 17 65 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target158 0 0 0 0 0 102 9 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target159 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target16 0 0 0 0 0 19 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target160 0 0 0 0 0 11 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target161 0 0 0 0 0 27 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target162 0 0 0 0 0 65 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target163 0 0 0 0 0 24 219 5 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target164 0 0 0 0 0 32 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target165 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target166 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target167 0 0 0 0 0 63 6 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target168 0 0 0 0 0 15 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target169 0 0 0 0 0 91 7 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target17 0 0 0 0 0 18 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target170 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target171 0 0 0 0 0 7 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target172 0 0 0 0 0 6 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target173 0 0 0 0 0 11 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target174 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target175 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target176 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target177 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target178 0 0 0 0 0 7 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target179 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target18 0 0 0 0 0 18 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target180 0 0 0 0 0 5 20 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target181 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target182 0 0 0 0 0 10 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target184 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target185 1 0 0 0 1 137 1702 14 18 23 15 1 0 13 14 0
all-meshes-CVIU11-pattern4-target186 0 0 0 0 0 178 911 5 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target187 0 0 0 0 0 108 8 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target188 0 0 0 0 0 19 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target189 0 0 0 0 0 46 4 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target19 0 0 0 0 0 17 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target190 0 0 0 0 0 6 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target191 0 0 0 0 0 155 576 3 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target192 0 0 0 0 0 14 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target193 0 0 0 0 0 53 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target194 0 0 0 0 0 17 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target195 0 0 0 0 0 57 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target196 0 0 0 0 0 1 3 2 0 3 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target197 0 0 0 0 0 9 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target198 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target199 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target2 1 0 0 0 0 159 14 3 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target20 0 0 0 0 0 30 4 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target200 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target201 0 0 0 0 0 56 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target202 0 0 0 0 0 6 19 1 0 4 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target203 0 0 0 0 0 23 4 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target204 0 0 0 0 0 92 10 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target205 0 0 0 0 0 8 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target206 1 0 0 0 0 199 17 3 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target207 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target208 0 0 0 0 0 43 6 1 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target209 0 0 0 0 0 22 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target21 0 0 0 0 0 12 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target210 0 0 0 0 0 31 92 1 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target211 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target212 0 0 0 0 0 17 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target213 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target214 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target215 0 0 0 0 0 29 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target216 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target217 0 0 0 0 0 38 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target218 0 0 0 0 0 30 131 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target219 0 0 0 0 0 110 14 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target22 0 0 0 0 0 31 4 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target220 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target221 0 0 0 0 0 18 4 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target222 0 0 0 0 0 7 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target223 0 0 0 0 0 38 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target224 0 0 0 0 0 11 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target225 0 0 0 0 0 75 6 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target226 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target227 0 0 0 0 0 78 5 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target228 0 0 0 0 0 114 10 3 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target229 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target23 0 0 0 0 0 26 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target230 0 0 0 0 0 48 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target231 0 0 0 0 0 97 8 3 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target232 0 0 0 0 0 11 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target233 0 0 0 0 0 12 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target234 0 0 0 0 0 1 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target235 0 0 0 0 0 9 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target237 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target238 0 0 0 0 0 70 6 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target24 0 0 0 0 0 28 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target240 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target241 0 0 0 0 0 51 4 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target242 0 0 0 0 0 64 301 1 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target243 0 0 0 0 0 41 197 1 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target244 0 0 0 0 0 41 4 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target245 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target246 0 0 0 0 0 18 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target247 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target248 0 0 0 0 0 9 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target249 0 0 0 0 0 6 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target25 0 0 0 0 0 18 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target250 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target251 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target252 0 0 0 0 0 39 4 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target253 0 0 0 0 0 24 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target254 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target255 0 0 0 0 0 112 12 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target256 0 0 0 0 0 174 16 5 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target257 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target258 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target26 0 0 0 0 0 31 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target260 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target261 0 0 0 0 0 42 4 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target262 0 0 0 0 0 26 4 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target263 0 0 0 0 0 6 14 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target264 0 0 0 0 0 28 98 1 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target265 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target266 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target267 0 0 0 0 0 62 155 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target268 0 0 0 0 0 118 350 2 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target269 0 0 0 0 0 24 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target27 0 0 0 0 0 19 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target270 0 0 0 0 0 13 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target271 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target272 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target273 1 1 0 1 0 184 16 3 0 2 1 0 1 13 0 0
all-meshes-CVIU11-pattern4-target275 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target278 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target279 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target28 0 0 0 0 0 19 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target280 0 0 0 0 0 67 6 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target281 0 0 0 0 0 80 317 2 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target282 0 0 0 0 0 28 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target283 0 0 0 0 0 108 12 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target284 0 0 0 0 0 25 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target285 0 0 0 0 0 103 574 3 0 11 1 0 0 13 0 0
all-meshes-CVIU11-pattern4-target286 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target287 0 0 0 0 0 18 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target288 0 0 0 0 0 23 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target289 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target29 0 0 0 0 0 28 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target290 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern4-target291 0 0 0 0 0 85 7 2 0 0 0 0 0 13 0 0
