instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
si2_b06m_m200.07 0 0 0 0 0 0 3 1 0 1 0 0 0 4 0 0
si4_b03_m200.06 0 0 0 0 0 0 6 2 0 2 0 0 0 3 0 0
si4_b03_m200.02 0 0 0 0 0 0 3 2 0 2 0 0 0 3 0 0
si4_b03_m200.07 0 0 0 0 0 0 6 2 0 2 0 0 0 3 0 0
si4_b03_m200.04 0 0 0 0 0 0 3 2 0 2 0 0 0 3 0 0
si4_b03_m200.03 0 0 0 0 0 0 3 2 0 2 0 0 0 3 0 0
si4_b03_m200.05 0 0 0 0 0 0 6 2 0 2 0 0 0 3 0 0
si4_b03_m200.09 0 0 0 0 0 0 3 1 0 1 0 0 0 3 0 0
si4_b03_m200.01 0 0 0 0 0 0 3 2 0 1 0 0 0 3 0 0
si4_b03_m200.00 0 0 0 0 0 0 6 2 0 2 0 0 0 3 0 0
si4_b03_m200.08 0 0 0 0 0 0 6 2 0 2 0 0 0 3 0 0
si2_b03_m400.03 0 0 0 0 0 0 13 2 0 3 0 0 0 3 0 0
si2_b03_m400.06 0 0 0 0 0 1 13 5 0 4 0 0 0 3 0 0
si2_b03_m400.07 0 0 0 0 0 0 13 4 0 4 0 0 0 3 0 0
si2_b03_m400.01 0 0 0 0 0 1 13 4 0 4 0 0 0 3 0 0
si2_b03_m400.05 0 0 0 0 0 0 12 4 0 5 0 0 0 3 0 0
si2_b03_m400.09 0 0 0 0 0 1 13 2 0 5 0 0 0 3 0 0
si2_b03_m400.02 0 0 0 0 0 0 7 2 0 3 0 0 0 3 0 0
si2_b03_m400.00 0 0 0 0 0 1 12 4 0 5 0 0 0 3 0 0
si2_b03_m400.08 0 0 0 0 0 1 12 2 0 3 0 0 0 3 0 0
si2_b03_m400.04 0 0 0 0 0 0 7 4 0 5 0 0 0 3 0 0
si4_b09_m200.02 0 0 0 0 0 0 12 4 0 5 0 0 0 3 0 0
si4_b09_m200.01 0 0 0 0 0 0 22 2 0 5 0 0 0 3 0 0
si4_b09_m200.00 0 0 0 0 0 0 22 4 0 5 0 0 0 3 0 0
si4_b09_m200.09 0 0 0 0 0 0 12 4 0 5 0 0 0 3 0 0
si4_b09_m200.08 0 0 0 0 0 0 22 4 0 5 0 0 0 3 0 0
si4_b09_m200.04 0 0 0 0 0 0 22 4 0 5 0 0 0 3 0 0
si4_b09_m200.06 0 0 0 0 0 0 20 2 0 2 0 0 0 3 0 0
si4_b09_m200.05 0 0 0 0 0 0 22 2 0 2 0 0 0 3 0 0
si4_b09_m200.07 0 0 0 0 0 0 22 2 0 2 0 0 0 3 0 0
si4_b09_m200.03 0 0 0 0 0 0 20 2 0 2 0 0 0 3 0 0
si4_b09_m800.03 0 0 0 0 0 6 193 34 0 75 1 0 0 3 0 0
si4_b09_m800.02 0 0 0 0 1 6 193 34 0 46 1 1 0 3 0 0
si4_b09_m800.09 0 0 0 0 1 6 187 34 0 56 0 1 0 3 0 0
si4_b09_m800.06 0 0 0 0 1 3 192 35 0 81 1 1 0 3 0 0
si4_b09_m800.04 0 0 0 0 1 5 253 34 0 68 1 1 0 3 0 0
si4_b09_m800.05 0 0 0 0 1 4 195 35 0 86 1 1 0 3 0 0
si4_b09_m800.00 0 0 0 0 1 6 239 34 0 55 1 1 0 3 0 0
si4_b09_m800.01 0 0 0 0 1 4 192 62 0 81 0 1 0 3 0 0
si4_b09_m800.07 0 0 0 0 0 6 193 62 0 82 0 0 0 3 0 0
si4_b09_m800.08 0 0 0 0 1 6 192 35 0 81 1 1 0 3 0 0
si6_b06_m800.00 0 0 0 0 1 7 169 49 0 78 0 1 0 3 0 0
si6_b06_m800.05 0 0 0 0 0 4 167 48 0 66 0 0 0 3 0 0
si6_b06_m800.02 0 0 0 0 0 5 167 48 0 66 1 0 0 3 0 0
si6_b06_m800.07 0 0 0 0 1 7 167 48 0 65 1 1 0 3 0 0
si6_b06_m800.08 0 0 0 0 1 5 169 47 0 86 1 1 0 3 0 0
si6_b06_m800.09 0 0 0 0 0 7 219 47 0 65 1 0 0 3 0 0
si6_b06_m800.06 0 0 0 0 0 4 166 47 0 95 1 0 0 3 0 0
si6_b06_m800.01 0 0 0 0 1 5 167 48 0 92 1 1 0 3 0 0
si6_b06_m800.04 0 0 0 0 0 4 166 47 0 58 1 0 0 3 0 0
si6_b06_m800.03 0 0 0 0 0 4 166 47 0 65 1 0 0 3 0 0
si4_b09m_m800.06 0 0 0 0 1 7 57 24 1 36 1 1 0 4 1 0
si4_b09m_m800.01 0 0 0 0 1 4 67 23 0 40 0 1 0 4 0 0
si4_b09m_m800.02 0 0 0 0 1 7 115 39 0 37 1 1 0 4 0 0
si4_b09m_m800.08 0 0 0 0 1 7 110 24 0 31 0 1 0 4 0 0
si4_b09m_m800.04 0 0 0 0 1 7 65 24 0 69 1 1 0 4 0 0
si4_b09m_m800.03 0 0 0 0 0 4 58 24 0 29 1 0 0 4 0 0
si4_b09m_m800.09 0 0 0 0 0 4 75 24 0 73 0 0 0 4 0 0
si4_b09m_m800.05 0 0 0 0 1 7 88 23 0 50 1 1 0 4 0 0
si4_b09m_m800.00 0 0 0 0 0 7 114 24 0 61 1 0 0 4 0 0
si4_b09m_m800.07 0 0 0 0 1 7 57 23 0 41 0 1 0 4 0 0
si2_b06_m800.04 0 0 0 0 0 3 59 13 0 30 0 0 0 3 0 0
si2_b06_m800.07 0 0 0 0 0 4 98 13 0 31 0 0 0 3 0 0
si2_b06_m800.02 0 0 0 0 0 5 104 13 0 17 0 0 0 3 0 0
si2_b06_m800.00 0 0 0 0 0 3 77 13 0 31 0 0 0 3 0 0
si2_b06_m800.03 0 0 0 0 0 5 85 13 0 30 0 0 0 3 0 0
si2_b06_m800.05 0 0 0 0 0 5 106 13 0 25 0 0 0 3 0 0
si2_b06_m800.09 0 0 0 0 0 5 55 13 0 28 0 0 0 3 0 0
si2_b06_m800.01 0 0 0 0 0 3 55 13 0 30 0 0 0 3 0 0
si2_b06_m800.08 0 0 0 0 0 3 67 13 0 31 0 0 0 3 0 0
si2_b06_m800.06 0 0 0 0 0 3 104 13 0 31 0 0 0 3 0 0
si2_b06m_m800.07 0 0 0 0 0 5 37 16 0 31 0 0 0 4 0 0
si2_b06m_m800.02 0 0 0 0 0 5 46 16 0 21 0 0 0 4 0 0
si2_b06m_m800.03 0 0 0 0 0 5 44 9 0 44 0 0 0 4 0 0
si2_b06m_m800.01 1 0 1 0 0 8 20 9 0 14 0 0 0 4 0 0
si2_b06m_m800.08 0 0 0 0 0 5 36 16 0 17 0 0 0 4 0 0
si2_b06m_m800.04 0 0 0 0 0 3 38 21 0 15 0 0 0 4 0 0
si2_b06m_m800.06 0 0 0 0 0 5 42 9 0 43 0 0 0 4 0 0
si2_b06m_m800.09 0 0 0 0 0 5 20 16 0 10 0 0 0 4 0 0
si2_b06m_m800.05 0 0 0 0 0 3 39 9 0 21 0 0 0 4 0 0
si2_b06m_m800.00 0 0 0 0 0 5 44 16 0 45 0 0 0 4 0 0
si4_b06m_m200.00 0 0 0 0 0 0 5 2 0 2 0 0 0 4 0 0
si4_b06m_m200.08 0 0 0 0 0 0 6 2 0 5 0 0 0 4 0 0
si4_b06m_m200.05 0 0 0 0 0 0 6 2 0 1 0 0 0 4 0 0
si4_b06m_m200.09 0 0 0 0 0 0 5 2 0 3 0 0 0 4 0 0
si4_b06m_m200.01 0 0 0 0 0 0 6 2 0 3 0 0 0 4 0 0
si4_b06m_m200.07 0 0 0 0 0 0 5 2 0 3 0 0 0 4 0 0
si4_b06m_m200.02 0 0 0 0 0 0 5 1 0 2 0 0 0 4 0 0
si4_b06m_m200.04 0 0 0 0 0 0 6 2 0 6 0 0 0 4 0 0
si4_b06m_m200.06 0 0 0 0 0 0 6 2 0 3 0 0 0 4 0 0
si4_b06m_m200.03 0 0 0 0 0 0 5 1 0 2 0 0 0 4 0 0
si6_b09m_m800.02 1 1 1 1 2 7 119 43 0 33 1 2 1 4 0 1
si6_b09m_m800.09 1 1 1 1 2 10 94 42 0 68 2 2 1 4 0 1
si6_b09m_m800.04 2 1 1 1 1 7 157 42 0 33 2 1 1 4 0 1
si6_b09m_m800.07 1 1 1 1 1 7 150 70 0 66 2 1 1 4 0 1
si6_b09m_m800.00 2 1 1 1 2 11 86 40 0 63 2 2 1 4 0 1
si6_b09m_m800.05 1 1 1 1 2 7 88 40 1 59 1 2 1 4 1 1
si6_b09m_m800.03 1 1 1 1 2 10 96 42 0 137 2 2 1 4 0 1
si6_b09m_m800.01 1 1 1 1 2 7 171 42 0 63 2 2 1 4 0 1
si6_b09m_m800.06 2 1 1 1 1 7 92 42 0 67 1 1 1 4 0 1
si6_b09m_m800.08 1 1 1 1 2 7 89 41 0 34 1 2 1 4 0 1
si2_b06_m400.09 0 0 0 0 0 1 25 3 0 7 0 0 0 3 0 0
si2_b06_m400.02 0 0 0 0 0 1 25 6 0 7 0 0 0 3 0 0
si2_b06_m400.00 0 0 0 0 0 1 26 6 0 7 0 0 0 3 0 0
si2_b06_m400.03 0 0 0 0 0 0 25 6 0 7 0 0 0 3 0 0
si2_b06_m400.07 0 0 0 0 0 1 25 3 0 7 0 0 0 3 0 0
si2_b06_m400.04 0 0 0 0 0 1 14 3 0 7 0 0 0 3 0 0
si2_b06_m400.05 0 0 0 0 0 1 14 3 0 7 0 0 0 3 0 0
si2_b06_m400.01 0 0 0 0 0 0 25 6 0 7 0 0 0 3 0 0
si2_b06_m400.08 0 0 0 0 0 1 14 6 0 7 0 0 0 3 0 0
si2_b06_m400.06 0 0 0 0 0 1 26 3 0 7 0 0 0 3 0 0
si4_b03m_m800.03 0 0 0 0 1 5 52 30 87 24 1000000 1 0 4 24 0
si4_b03m_m800.05 0 0 0 1 1 6 30 30 6 15 0 1 0 4 0 0
si4_b03m_m800.06 0 0 0 0 0 4 31 31 22 25 77 0 0 4 22 0
si4_b03m_m800.01 0 0 0 0 0 4 51 18 50 15 143 0 0 4 15 0
si4_b03m_m800.08 0 0 0 0 1 6 52 31 1000000 21 10 1 0 4 10 0
si4_b03m_m800.09 0 0 0 0 1 4 31 22 146 26 1 1 0 4 1 0
si4_b03m_m800.00 0 0 0 0 0 4 32 19 5 30 6 0 0 4 5 0
si4_b03m_m800.02 0 0 0 0 1 6 53 70 1000000 24 1 1 0 4 1 0
si4_b03m_m800.07 0 0 0 0 1 6 31 19 886 21 55 1 0 4 19 0
si4_b03m_m800.04 0 0 0 0 0 4 31 31 31 40 9 0 0 4 9 0
si6_b09_m400.07 0 0 0 0 0 2 136 24 0 30 0 0 0 3 0 0
si6_b09_m400.03 0 0 0 0 0 2 128 24 0 30 0 0 0 3 0 0
si6_b09_m400.04 0 0 0 0 0 2 131 24 0 30 0 0 0 3 0 0
si6_b09_m400.06 0 0 0 0 0 2 102 23 0 30 0 0 0 3 0 0
si6_b09_m400.05 0 0 0 0 0 1 73 13 0 32 0 0 0 3 0 0
si6_b09_m400.09 0 0 0 0 0 1 83 14 0 31 0 0 0 3 0 0
si6_b09_m400.02 0 0 0 0 0 2 74 24 0 30 0 0 0 3 0 0
si6_b09_m400.01 0 0 0 0 0 1 97 14 0 30 0 0 0 3 0 0
si6_b09_m400.08 0 0 0 0 0 2 100 24 0 17 0 0 0 3 0 0
si6_b09_m400.00 0 0 0 0 0 1 94 14 0 31 0 0 0 3 0 0
si6_b06_m400.03 0 0 0 0 0 2 62 11 0 23 0 0 0 3 0 0
si6_b06_m400.08 0 0 0 0 0 2 78 11 0 13 0 0 0 3 0 0
si6_b06_m400.07 0 0 0 0 0 1 60 11 0 23 0 0 0 3 0 0
si6_b06_m400.04 0 0 0 0 0 2 52 11 0 23 0 0 0 3 0 0
si6_b06_m400.05 0 0 0 0 0 1 52 11 0 23 0 0 0 3 0 0
si6_b06_m400.06 0 0 0 0 0 2 84 21 0 23 0 0 0 3 0 0
si6_b06_m400.02 0 0 0 0 0 1 48 20 0 23 0 0 0 3 0 0
si6_b06_m400.01 0 0 0 0 0 2 73 11 0 13 0 0 0 3 0 0
si6_b06_m400.00 0 0 0 0 0 1 75 11 0 22 0 0 0 3 0 0
si6_b06_m400.09 0 0 0 0 0 1 68 11 0 22 0 0 0 3 0 0
si6_b03m_m200.04 0 0 0 0 0 0 5 3 0 2 0 0 0 4 0 0
si6_b03m_m200.07 0 0 0 0 0 0 5 2 0 1 0 0 0 4 0 0
si6_b03m_m200.08 0 0 0 0 0 0 5 3 0 2 0 0 0 4 0 0
si6_b03m_m200.02 0 0 0 0 0 0 5 2 0 2 0 0 0 4 0 0
si6_b03m_m200.03 0 0 0 0 0 0 5 3 0 2 0 0 0 4 0 0
si6_b03m_m200.06 0 0 0 0 0 0 3 3 0 1 0 0 0 4 0 0
si6_b03m_m200.01 0 0 0 0 0 0 3 3 0 1 0 0 0 4 0 0
si6_b03m_m200.09 0 0 0 0 0 0 5 3 0 2 0 0 0 4 0 0
si6_b03m_m200.00 0 0 0 0 0 0 3 3 0 2 0 0 0 4 0 0
si6_b03m_m200.05 0 0 0 0 0 0 5 3 0 3 0 0 0 4 0 0
si4_b06_m800.04 0 0 0 0 0 3 110 28 0 60 0 0 0 3 0 0
si4_b06_m800.00 0 0 0 0 0 4 109 28 0 36 0 0 0 3 0 0
si4_b06_m800.08 0 0 0 0 0 3 109 28 0 60 0 0 0 3 0 0
si4_b06_m800.05 0 0 0 0 0 6 108 29 0 61 0 0 0 3 0 0
si4_b06_m800.03 0 0 0 0 0 5 164 49 0 44 0 0 0 3 0 0
si4_b06_m800.06 0 0 0 0 0 4 109 51 0 60 0 0 0 3 0 0
si4_b06_m800.07 0 0 0 0 1 3 109 29 0 63 0 1 0 3 0 0
si4_b06_m800.01 0 0 0 0 0 3 109 29 0 60 0 0 0 3 0 0
si4_b06_m800.02 0 0 0 0 0 5 109 29 0 61 0 0 0 3 0 0
si4_b06_m800.09 0 0 0 0 1 6 109 29 0 49 0 1 0 3 0 0
si6_b09m_m200.07 0 0 0 0 0 0 11 4 0 3 0 0 0 4 0 0
si6_b09m_m200.06 0 0 0 0 0 0 13 4 0 10 0 0 0 4 0 0
si6_b09m_m200.01 0 0 0 0 0 0 13 2 0 2 0 0 0 4 0 0
si6_b09m_m200.08 0 0 0 0 0 0 8 4 0 17 0 0 0 4 0 0
si6_b09m_m200.00 0 0 0 0 0 0 12 4 0 8 0 0 0 4 0 0
si6_b09m_m200.09 0 0 0 0 0 0 13 4 0 7 0 0 0 4 0 0
si6_b09m_m200.02 0 0 0 0 0 0 11 4 0 4 0 0 0 4 0 0
si6_b09m_m200.05 0 0 0 0 0 0 11 4 0 10 0 0 0 4 0 0
si6_b09m_m200.03 0 0 0 0 0 0 8 2 0 10 0 0 0 4 0 0
si6_b09m_m200.04 0 0 0 0 0 0 12 4 0 2 0 0 0 4 0 0
si4_b09m_m400.07 0 0 0 0 0 1 30 6 0 16 0 0 0 4 0 0
si4_b09m_m400.06 0 0 0 0 0 1 31 6 0 10 0 0 0 4 0 0
si4_b09m_m400.00 0 0 0 0 0 2 18 10 0 12 0 0 0 4 0 0
si4_b09m_m400.08 0 0 0 0 0 1 32 6 0 40 0 0 0 4 0 0
si4_b09m_m400.04 0 0 0 0 0 1 34 6 0 32 0 0 0 4 0 0
si4_b09m_m400.09 0 0 0 0 0 1 31 6 0 11 0 0 0 4 0 0
si4_b09m_m400.02 0 0 0 0 0 1 16 5 0 15 0 0 0 4 0 0
si4_b09m_m400.03 0 0 0 0 0 1 19 10 1 30 0 0 0 4 0 0
si4_b09m_m400.01 0 0 0 0 0 1 20 6 0 38 0 0 0 4 0 0
si4_b09m_m400.05 0 0 0 0 0 1 27 10 0 14 0 0 0 4 0 0
si6_b06_m200.09 0 0 0 0 0 0 18 5 0 5 0 0 0 3 0 0
si6_b06_m200.03 0 0 0 0 0 0 10 5 0 5 0 0 0 3 0 0
si6_b06_m200.05 0 0 0 0 0 0 18 5 0 5 0 0 0 3 0 0
si6_b06_m200.00 0 0 0 0 0 0 10 3 0 5 0 0 0 3 0 0
si6_b06_m200.08 0 0 0 0 0 0 18 3 0 3 0 0 0 3 0 0
si6_b06_m200.02 0 0 0 0 0 0 18 5 0 5 0 0 0 3 0 0
si6_b06_m200.06 0 0 0 0 0 0 18 5 0 5 0 0 0 3 0 0
si6_b06_m200.04 0 0 0 0 0 0 18 5 0 3 0 0 0 3 0 0
si6_b06_m200.01 0 0 0 0 0 0 10 5 0 5 0 0 0 3 0 0
si6_b06_m200.07 0 0 0 0 0 0 19 5 0 5 0 0 0 3 0 0
si6_b06m_m200.09 0 0 0 0 0 0 8 3 0 3 0 0 0 4 0 0
si6_b06m_m200.02 0 0 0 0 0 0 5 3 0 6 0 0 0 4 0 0
si6_b06m_m200.05 0 0 0 0 0 0 7 3 0 4 0 0 0 4 0 0
si6_b06m_m200.00 0 0 0 0 0 0 8 3 0 3 0 0 0 4 0 0
si6_b06m_m200.07 0 0 0 0 0 0 7 3 0 2 0 0 0 4 0 0
si6_b06m_m200.04 0 0 0 0 0 0 8 3 0 4 0 0 0 4 0 0
si6_b06m_m200.08 0 0 0 0 0 0 8 3 0 3 0 0 0 4 0 0
si6_b06m_m200.06 0 0 0 0 0 0 4 3 0 5 0 0 0 4 0 0
si6_b06m_m200.03 0 0 0 0 0 0 7 2 0 2 0 0 0 4 0 0
si6_b06m_m200.01 0 0 0 0 0 0 7 4 0 3 0 0 0 4 0 0
si2_b09m_m200.08 0 0 0 0 0 0 5 1 0 2 0 0 0 4 0 0
si2_b09m_m200.06 0 0 0 0 0 0 4 1 0 1 0 0 0 4 0 0
si2_b09m_m200.03 0 0 0 0 0 0 4 1 0 2 0 0 0 4 0 0
si2_b09m_m200.09 0 0 0 0 0 0 2 1 0 1 0 0 0 4 0 0
si2_b09m_m200.04 0 0 0 0 0 0 5 1 0 2 0 0 0 4 0 0
si2_b09m_m200.00 0 0 0 0 0 0 4 1 0 0 0 0 0 4 0 0
si2_b09m_m200.01 0 0 0 0 0 0 4 0 0 0 0 0 0 4 0 0
si2_b09m_m200.05 0 0 0 0 0 0 2 1 0 1 0 0 0 4 0 0
si2_b09m_m200.07 0 0 0 0 0 0 4 1 0 1 0 0 0 4 0 0
si2_b09m_m200.02 0 0 0 0 0 0 4 1 0 1 0 0 0 4 0 0
si6_b03_m200.01 0 0 0 0 0 0 9 3 0 3 0 0 0 3 0 0
si6_b03_m200.03 0 0 0 0 0 0 5 4 0 2 0 0 0 3 0 0
si6_b03_m200.04 0 0 0 0 0 0 9 2 0 2 0 0 0 3 0 0
si6_b03_m200.08 0 0 0 0 0 0 9 3 0 3 0 0 0 3 0 0
si6_b03_m200.07 0 0 0 0 0 0 9 4 0 3 0 0 0 3 0 0
si6_b03_m200.09 0 0 0 0 0 0 5 4 0 3 0 0 0 3 0 0
si6_b03_m200.05 0 0 0 0 0 0 5 4 0 3 0 0 0 3 0 0
si6_b03_m200.02 0 0 0 0 0 0 10 2 0 3 0 0 0 3 0 0
si6_b03_m200.06 0 0 0 0 0 0 6 4 0 3 0 0 0 3 0 0
si6_b03_m200.00 0 0 0 0 0 0 10 3 0 3 0 0 0 3 0 0
si6_b09_m200.09 0 0 0 0 0 0 23 3 0 7 0 0 0 3 0 0
si6_b09_m200.06 0 0 0 0 0 0 32 3 0 7 0 0 0 3 0 0
si6_b09_m200.08 0 0 0 0 0 0 31 6 0 7 0 0 0 3 0 0
si6_b09_m200.03 0 0 0 0 0 0 31 3 0 7 0 0 0 3 0 0
si6_b09_m200.00 0 0 0 0 0 0 24 6 0 7 0 0 0 3 0 0
si6_b09_m200.02 0 0 0 0 0 0 18 6 0 7 0 0 0 3 0 0
si6_b09_m200.07 0 0 0 0 0 0 24 6 0 4 0 0 0 3 0 0
si6_b09_m200.04 0 0 0 0 0 0 31 6 0 7 0 0 0 3 0 0
si6_b09_m200.01 0 0 0 0 0 0 31 3 0 4 0 0 0 3 0 0
si6_b09_m200.05 0 0 0 0 0 0 31 3 0 7 0 0 0 3 0 0
