instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
all-images-CVIU11-pattern30-target59 1 1 0 1 1 195 289 92 0 101 1 1 1 14 0 1
all-images-CVIU11-pattern30-target6 1 1 1 1 1 174 326 178 1 126 1 1 1 14 1 1
all-images-CVIU11-pattern30-target60 0 1 0 0 0 92 152 79 0 72 1 0 1 14 0 0
all-images-CVIU11-pattern30-target61 1 0 1 0 0 165 266 99 1 105 1 0 0 14 1 0
all-images-CVIU11-pattern30-target62 1 1 1 0 1 186 431 188 1 125 1 1 1 14 1 1
all-images-CVIU11-pattern30-target63 1 1 0 0 0 141 230 109 1 153 1 0 1 14 1 0
all-images-CVIU11-pattern30-target64 1 1 1 1 1 128 158 74 0 98 1 1 1 14 0 1
all-images-CVIU11-pattern30-target65 0 1 0 1 0 86 145 65 0 97 1 0 1 14 0 0
all-images-CVIU11-pattern30-target66 0 0 0 0 0 53 94 42 0 58 0 0 0 14 0 0
all-images-CVIU11-pattern30-target67 1 0 0 1 1 196 487 153 0 176 1 1 0 14 0 0
all-images-CVIU11-pattern30-target68 1 0 0 1 0 221 419 119 1 153 1 0 0 14 1 0
all-images-CVIU11-pattern30-target69 1 1 1 1 1 244 411 132 2 180 1 1 1 14 1 1
all-images-CVIU11-pattern30-target7 1 0 0 1 0 167 324 181 1 154 1 0 0 14 1 0
all-images-CVIU11-pattern30-target70 1 0 0 0 1 190 374 104 1 114 1 1 0 14 1 0
all-images-CVIU11-pattern30-target71 1 0 0 0 0 225 257 91 0 161 0 0 0 14 0 0
all-images-CVIU11-pattern30-target72 1 0 1 0 1 175 314 73 0 126 0 1 0 14 0 0
all-images-CVIU11-pattern30-target73 1 0 0 0 0 198 412 117 1 171 1 0 0 14 1 0
all-images-CVIU11-pattern30-target74 1 0 1 0 0 256 386 121 1 116 1 0 0 14 1 0
all-images-CVIU11-pattern30-target75 1 0 0 1 1 274 407 115 1 104 1 1 0 14 1 0
all-images-CVIU11-pattern30-target76 1 0 0 0 1 234 400 124 0 159 0 1 0 14 0 0
all-images-CVIU11-pattern30-target77 2 1 1 1 1 241 457 196 2 188 1 1 1 14 1 1
all-images-CVIU11-pattern30-target78 1 1 1 1 1 225 393 141 1 147 1 1 1 14 1 1
all-images-CVIU11-pattern30-target79 0 0 0 0 0 40 74 34 0 49 0 0 0 14 0 0
all-images-CVIU11-pattern30-target8 0 0 0 0 0 85 147 59 0 66 0 0 0 14 0 0
all-images-CVIU11-pattern30-target80 0 0 0 0 0 55 87 42 0 72 0 0 0 14 0 0
all-images-CVIU11-pattern30-target81 0 0 0 0 0 112 169 56 0 89 1 0 0 14 0 0
all-images-CVIU11-pattern30-target82 0 0 1 0 1 119 263 69 1 133 1 1 0 14 1 0
all-images-CVIU11-pattern30-target83 1 0 1 0 1 189 241 88 0 95 1 1 0 14 0 0
all-images-CVIU11-pattern30-target84 0 0 0 0 0 7 19 16 0 33 0 0 0 14 0 0
all-images-CVIU11-pattern30-target85 1 1 1 1 1 165 292 140 1 158 0 1 1 14 0 1
all-images-CVIU11-pattern30-target86 0 0 0 0 0 106 241 62 0 90 1 0 0 14 0 0
all-images-CVIU11-pattern30-target87 0 0 1 0 0 128 185 61 0 108 0 0 0 14 0 0
all-images-CVIU11-pattern30-target88 1 0 1 1 0 177 295 111 1 144 0 0 0 14 0 0
all-images-CVIU11-pattern30-target89 0 0 0 0 0 56 101 41 1 89 0 0 0 14 0 0
all-images-CVIU11-pattern30-target9 0 0 0 0 0 84 240 82 0 67 0 0 0 14 0 0
all-images-CVIU11-pattern30-target90 0 0 0 0 0 33 56 28 0 63 0 0 0 14 0 0
all-images-CVIU11-pattern30-target91 0 0 0 0 0 20 50 12 0 32 0 0 0 14 0 0
all-images-CVIU11-pattern30-target92 2 1 1 1 1 229 447 190 2 171 1 1 1 14 1 1
all-images-CVIU11-pattern30-target93 1 1 1 0 0 115 183 95 1 87 1 0 1 14 1 0
all-images-CVIU11-pattern30-target94 1 1 0 0 0 162 266 111 1 116 0 0 1 14 0 0
all-images-CVIU11-pattern30-target95 0 0 0 0 0 18 42 15 0 30 0 0 0 14 0 0
all-images-CVIU11-pattern30-target96 0 0 0 0 0 79 116 60 0 47 0 0 0 14 0 0
all-images-CVIU11-pattern30-target97 0 0 0 0 0 64 156 39 0 80 0 0 0 14 0 0
all-images-CVIU11-pattern30-target98 0 0 0 0 0 28 58 35 0 44 0 0 0 14 0 0
all-images-CVIU11-pattern30-target99 1 1 1 0 0 141 278 78 1 106 1 0 1 14 1 0
all-images-CVIU11-pattern31-target1 0 0 0 0 0 98 223 27 1 11 0 0 0 14 0 0
all-images-CVIU11-pattern31-target10 0 0 0 0 0 80 165 20 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern31-target100 0 0 0 0 0 17 72 15 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target101 0 0 0 0 0 18 45 15 0 4 0 0 0 14 0 0
all-images-CVIU11-pattern31-target102 0 0 0 0 0 53 89 24 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target103 0 0 0 0 0 45 107 11 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target104 0 0 0 0 0 97 223 25 1 33 0 0 0 14 0 0
all-images-CVIU11-pattern31-target105 0 0 0 0 0 99 249 30 1 26 0 0 0 14 0 0
all-images-CVIU11-pattern31-target106 0 0 0 0 0 76 187 33 1 10 0 0 0 14 0 0
all-images-CVIU11-pattern31-target107 0 0 0 0 0 78 116 17 0 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target108 0 0 0 0 0 198 396 60 2 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target109 0 0 0 0 0 106 256 25 1 21 0 0 0 14 0 0
all-images-CVIU11-pattern31-target11 0 0 0 0 0 40 75 22 0 6 0 0 0 14 0 0
all-images-CVIU11-pattern31-target110 0 0 0 0 0 38 120 14 0 11 0 0 0 14 0 0
all-images-CVIU11-pattern31-target111 0 0 0 0 0 36 92 19 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target112 0 0 0 0 0 48 93 14 0 24 0 0 0 14 0 0
all-images-CVIU11-pattern31-target113 0 0 0 0 0 47 102 15 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target114 0 0 0 0 0 26 101 11 0 21 0 0 0 14 0 0
all-images-CVIU11-pattern31-target115 0 0 0 0 0 79 178 36 0 17 0 0 0 14 0 0
all-images-CVIU11-pattern31-target116 0 0 0 0 0 186 370 60 2 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target117 0 0 0 0 0 93 199 25 1 11 0 0 0 14 0 0
all-images-CVIU11-pattern31-target118 0 0 0 0 0 78 143 20 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target119 0 0 0 0 0 178 381 57 2 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target12 0 0 0 0 0 87 207 39 0 40 0 0 0 14 0 0
all-images-CVIU11-pattern31-target120 0 0 0 0 0 102 215 25 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target121 0 0 0 0 0 184 293 50 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target122 0 0 0 0 0 67 137 19 0 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target123 0 0 0 0 0 141 278 30 1 23 0 0 0 14 0 0
all-images-CVIU11-pattern31-target124 0 0 0 0 0 95 289 21 0 10 0 0 0 14 0 0
all-images-CVIU11-pattern31-target125 0 0 0 0 0 142 325 38 0 27 0 0 0 14 0 0
all-images-CVIU11-pattern31-target126 0 0 0 0 0 9 42 7 0 6 0 0 0 14 0 0
all-images-CVIU11-pattern31-target127 0 0 0 0 0 13 33 8 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target128 0 0 0 0 0 134 293 27 0 27 0 0 0 14 0 0
all-images-CVIU11-pattern31-target129 0 0 0 0 0 23 48 9 0 4 0 0 0 14 0 0
all-images-CVIU11-pattern31-target13 0 0 0 0 0 87 208 23 0 30 0 0 0 14 0 0
all-images-CVIU11-pattern31-target130 0 0 0 0 0 16 41 9 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target131 0 0 0 0 0 38 92 26 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern31-target132 0 0 0 0 0 56 184 19 1 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target133 0 0 0 0 0 58 101 15 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target134 0 0 0 0 0 72 122 18 1 29 0 0 0 14 0 0
all-images-CVIU11-pattern31-target135 0 0 0 0 0 46 124 16 0 31 0 0 0 14 0 0
all-images-CVIU11-pattern31-target136 0 0 0 0 0 56 124 19 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target137 0 0 0 0 0 24 70 17 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target138 0 0 0 0 0 231 426 34 2 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target139 0 0 0 0 0 33 94 20 0 6 0 0 0 14 0 0
all-images-CVIU11-pattern31-target14 0 0 0 0 0 27 53 10 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target140 0 0 0 0 0 40 65 16 0 2 0 0 0 14 0 0
all-images-CVIU11-pattern31-target141 0 0 0 0 0 31 57 19 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target142 0 0 0 0 0 67 106 12 0 2 0 0 0 14 0 0
all-images-CVIU11-pattern31-target143 0 0 0 0 0 35 127 14 1 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target144 0 0 0 0 0 67 161 19 0 32 0 0 0 14 0 0
all-images-CVIU11-pattern31-target145 0 0 0 0 0 25 79 12 0 14 0 0 0 14 0 0
all-images-CVIU11-pattern31-target146 0 0 0 0 0 111 246 27 1 20 0 0 0 14 0 0
all-images-CVIU11-pattern31-target15 0 0 0 0 0 15 27 7 0 6 0 0 0 14 0 0
all-images-CVIU11-pattern31-target16 0 0 0 0 0 26 64 12 0 19 0 0 0 14 0 0
all-images-CVIU11-pattern31-target17 0 0 0 0 0 126 282 26 1 33 0 0 0 14 0 0
all-images-CVIU11-pattern31-target18 0 0 0 0 0 141 273 25 0 26 0 0 0 14 0 0
all-images-CVIU11-pattern31-target19 0 0 0 0 1 192 440 64 1 35 0 1 0 14 0 0
all-images-CVIU11-pattern31-target2 0 0 0 0 0 73 157 32 0 21 0 0 0 14 0 0
all-images-CVIU11-pattern31-target20 0 0 0 0 0 125 307 28 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target21 0 0 0 0 0 101 180 16 0 3 0 0 0 14 0 0
all-images-CVIU11-pattern31-target22 0 0 0 0 0 49 108 28 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target23 0 0 0 0 0 103 326 25 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern31-target24 0 0 0 0 0 12 29 8 0 4 0 0 0 14 0 0
all-images-CVIU11-pattern31-target25 0 0 0 0 0 43 121 15 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target26 0 0 0 0 0 33 54 11 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target27 0 0 0 0 0 68 174 21 0 20 0 0 0 14 0 0
all-images-CVIU11-pattern31-target28 0 0 0 0 0 16 41 16 0 4 0 0 0 14 0 0
all-images-CVIU11-pattern31-target29 0 0 0 0 1 237 417 38 1 33 0 1 0 14 0 0
all-images-CVIU11-pattern31-target3 0 0 0 0 0 109 328 26 0 21 0 0 0 14 0 0
all-images-CVIU11-pattern31-target30 0 0 0 0 0 129 326 29 1 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target31 0 0 0 0 0 100 263 40 0 22 0 0 0 14 0 0
all-images-CVIU11-pattern31-target32 0 0 0 0 1 246 579 37 1 35 0 1 0 14 0 0
all-images-CVIU11-pattern31-target33 0 0 0 0 0 241 576 36 1 31 0 0 0 14 0 0
all-images-CVIU11-pattern31-target34 0 0 0 0 0 103 184 30 0 10 0 0 0 14 0 0
all-images-CVIU11-pattern31-target35 0 0 0 0 0 186 382 35 1 56 0 0 0 14 0 0
all-images-CVIU11-pattern31-target36 0 0 0 0 0 54 110 17 0 14 0 0 0 14 0 0
all-images-CVIU11-pattern31-target37 0 0 0 0 0 158 389 33 1 25 0 0 0 14 0 0
all-images-CVIU11-pattern31-target38 0 0 0 0 0 144 335 34 1 30 0 0 0 14 0 0
all-images-CVIU11-pattern31-target39 0 0 0 0 0 59 133 18 1 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target4 0 0 0 0 0 130 223 37 0 25 0 0 0 14 0 0
all-images-CVIU11-pattern31-target40 0 0 0 0 0 86 168 39 0 17 0 0 0 14 0 0
all-images-CVIU11-pattern31-target41 0 0 0 0 0 72 197 34 0 19 0 0 0 14 0 0
all-images-CVIU11-pattern31-target42 0 0 0 0 0 85 265 23 0 21 0 0 0 14 0 0
all-images-CVIU11-pattern31-target43 0 0 0 0 0 147 382 52 1 31 0 0 0 14 0 0
all-images-CVIU11-pattern31-target44 0 0 0 0 1 270 450 37 1 36 0 1 0 14 0 0
all-images-CVIU11-pattern31-target45 0 0 0 0 0 178 462 34 0 55 0 0 0 14 0 0
all-images-CVIU11-pattern31-target46 0 0 0 0 0 107 216 40 1 20 0 0 0 14 0 0
all-images-CVIU11-pattern31-target47 0 0 0 0 0 141 377 49 2 43 0 0 0 14 0 0
all-images-CVIU11-pattern31-target48 0 0 0 0 0 56 105 21 0 19 0 0 0 14 0 0
all-images-CVIU11-pattern31-target49 0 0 0 0 0 76 195 21 1 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target5 0 0 0 0 0 157 406 31 1 32 0 0 0 14 0 0
all-images-CVIU11-pattern31-target50 0 0 0 0 0 153 445 32 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target51 0 0 0 0 0 83 227 21 0 20 0 0 0 14 0 0
all-images-CVIU11-pattern31-target52 0 0 0 0 0 63 215 19 0 20 0 0 0 14 0 0
all-images-CVIU11-pattern31-target53 0 0 0 0 0 39 93 16 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target54 0 0 0 0 0 42 104 16 0 18 0 0 0 14 0 0
all-images-CVIU11-pattern31-target55 0 0 0 0 0 52 92 15 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern31-target56 0 0 0 0 0 33 72 23 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern31-target57 0 0 0 0 0 194 528 39 2 17 0 0 0 14 0 0
all-images-CVIU11-pattern31-target58 0 0 0 0 0 31 70 14 0 11 0 0 0 14 0 0
all-images-CVIU11-pattern31-target59 0 0 0 0 0 134 291 29 1 44 0 0 0 14 0 0
all-images-CVIU11-pattern31-target6 0 0 0 0 0 131 317 29 1 14 0 0 0 14 0 0
all-images-CVIU11-pattern31-target60 0 0 0 0 0 87 176 20 0 10 0 0 0 14 0 0
all-images-CVIU11-pattern31-target61 0 0 0 0 0 126 265 33 1 30 0 0 0 14 0 0
all-images-CVIU11-pattern31-target62 0 0 0 0 0 141 334 31 2 29 0 0 0 14 0 0
all-images-CVIU11-pattern31-target63 0 0 0 0 0 109 228 26 1 23 0 0 0 14 0 0
all-images-CVIU11-pattern31-target64 0 0 0 0 0 72 155 21 1 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target65 0 0 0 0 0 65 149 20 0 31 0 0 0 14 0 0
all-images-CVIU11-pattern31-target66 0 0 0 0 0 52 95 15 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern31-target67 0 0 0 0 0 149 489 56 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target68 0 0 0 0 0 171 386 33 1 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target69 0 0 0 0 1 197 392 37 1 28 0 1 0 14 0 0
all-images-CVIU11-pattern31-target7 0 0 0 0 0 172 300 28 1 28 0 0 0 14 0 0
all-images-CVIU11-pattern31-target70 0 0 0 0 0 154 362 32 1 39 0 0 0 14 0 0
all-images-CVIU11-pattern31-target71 0 0 0 0 0 128 290 28 1 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target72 0 0 0 0 0 133 353 25 1 12 0 0 0 14 0 0
all-images-CVIU11-pattern31-target73 0 0 0 0 0 179 453 32 1 14 0 0 0 14 0 0
all-images-CVIU11-pattern31-target74 0 0 0 0 0 163 410 34 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target75 0 0 0 0 0 173 404 34 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target76 0 0 0 0 0 183 391 35 0 51 0 0 0 14 0 0
all-images-CVIU11-pattern31-target77 0 0 0 0 0 185 541 35 1 27 0 0 0 14 0 0
all-images-CVIU11-pattern31-target78 0 0 0 0 0 211 398 34 1 15 0 0 0 14 0 0
all-images-CVIU11-pattern31-target79 0 0 0 0 0 30 78 14 0 28 0 0 0 14 0 0
all-images-CVIU11-pattern31-target8 0 0 0 0 0 74 169 20 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern31-target80 0 0 0 0 0 43 126 15 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern31-target81 0 0 0 0 0 66 244 31 1 34 0 0 0 14 0 0
all-images-CVIU11-pattern31-target82 0 0 0 0 0 91 303 23 1 24 0 0 0 14 0 0
all-images-CVIU11-pattern31-target83 0 0 0 0 0 138 231 24 1 11 0 0 0 14 0 0
all-images-CVIU11-pattern31-target84 0 0 0 0 0 8 19 5 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target85 0 0 0 0 0 123 294 29 1 27 0 0 0 14 0 0
all-images-CVIU11-pattern31-target86 0 0 0 0 0 75 226 21 1 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target87 0 0 0 0 0 96 254 24 1 9 0 0 0 14 0 0
all-images-CVIU11-pattern31-target88 0 0 0 0 0 113 272 27 1 24 0 0 0 14 0 0
all-images-CVIU11-pattern31-target89 0 0 0 0 0 55 100 27 0 16 0 0 0 14 0 0
all-images-CVIU11-pattern31-target9 0 0 0 0 0 80 153 19 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern31-target90 0 0 0 0 0 27 84 12 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target91 0 0 0 0 0 10 26 7 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern31-target92 0 0 0 0 0 168 407 33 2 25 0 0 0 14 0 0
all-images-CVIU11-pattern31-target93 0 0 0 0 0 88 230 25 0 11 0 0 0 14 0 0
all-images-CVIU11-pattern31-target94 0 0 0 0 0 124 317 28 1 45 0 0 0 14 0 0
all-images-CVIU11-pattern31-target95 0 0 0 0 0 15 58 16 0 4 0 0 0 14 0 0
all-images-CVIU11-pattern31-target96 0 0 0 0 0 51 117 21 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern31-target97 0 0 0 0 0 51 128 29 0 18 0 0 0 14 0 0
all-images-CVIU11-pattern31-target98 0 0 0 0 0 22 85 11 0 5 0 0 0 14 0 0
all-images-CVIU11-pattern31-target99 0 0 0 0 0 104 260 47 1 12 0 0 0 14 0 0
all-images-CVIU11-pattern33-target1 0 0 0 0 0 142 208 44 0 24 0 0 0 14 0 0
all-images-CVIU11-pattern33-target10 0 0 0 0 0 86 163 22 0 19 1 0 0 14 0 0
all-images-CVIU11-pattern33-target100 0 0 0 0 0 31 52 14 0 15 0 0 0 14 0 0
all-images-CVIU11-pattern33-target101 0 0 0 0 0 21 46 7 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern33-target102 0 0 0 0 0 46 90 13 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern33-target103 0 0 0 0 0 55 149 18 0 22 1 0 0 14 0 0
all-images-CVIU11-pattern33-target104 0 0 0 1 0 137 217 36 0 25 1 0 0 14 0 0
all-images-CVIU11-pattern33-target105 1 0 0 0 0 123 212 30 0 26 1 0 0 14 0 0
all-images-CVIU11-pattern33-target106 0 0 0 0 0 91 239 41 0 26 1 0 0 14 0 0
all-images-CVIU11-pattern33-target107 0 0 0 0 0 66 111 19 0 17 0 0 0 14 0 0
all-images-CVIU11-pattern33-target108 1 1 0 1 0 239 364 104 0 58 4 0 1 14 0 0
all-images-CVIU11-pattern33-target109 0 0 0 0 0 125 253 33 0 33 0 0 0 14 0 0
all-images-CVIU11-pattern33-target11 0 0 0 0 0 38 69 16 0 16 0 0 0 14 0 0
all-images-CVIU11-pattern33-target110 0 0 0 0 0 63 86 13 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern33-target111 0 0 0 0 0 43 77 12 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern33-target112 0 0 0 0 0 62 93 21 0 13 0 0 0 14 0 0
all-images-CVIU11-pattern33-target113 0 0 0 0 0 54 90 18 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern33-target114 0 0 0 0 0 31 46 10 0 19 0 0 0 14 0 0
all-images-CVIU11-pattern33-target115 0 0 0 0 0 125 160 22 0 28 1 0 0 14 0 0
all-images-CVIU11-pattern33-target116 1 0 1 0 0 227 466 72 0 33 1 0 0 14 0 0
all-images-CVIU11-pattern33-target117 0 1 0 0 0 117 195 35 0 24 1 0 1 14 0 0
all-images-CVIU11-pattern33-target118 0 0 0 0 0 82 130 39 0 21 2 0 0 14 0 0
all-images-CVIU11-pattern33-target119 1 1 0 0 0 201 368 48 1 32 1 0 1 14 1 0
all-images-CVIU11-pattern33-target12 1 0 0 0 0 106 216 27 0 20 1 0 0 14 0 0
all-images-CVIU11-pattern33-target120 0 0 0 0 0 136 257 54 0 24 1 0 0 14 0 0
all-images-CVIU11-pattern33-target121 0 0 0 0 0 167 291 40 0 44 2 0 0 14 0 0
all-images-CVIU11-pattern33-target122 0 0 0 0 0 73 122 20 0 25 0 0 0 14 0 0
all-images-CVIU11-pattern33-target123 0 1 0 0 0 188 367 52 0 45 1 0 1 14 0 0
all-images-CVIU11-pattern33-target124 0 0 0 0 0 92 282 28 0 21 1 0 0 14 0 0
all-images-CVIU11-pattern33-target125 0 0 0 0 0 172 330 47 0 22 0 0 0 14 0 0
all-images-CVIU11-pattern33-target126 0 0 0 0 0 11 27 5 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern33-target127 0 0 0 0 0 16 47 6 0 11 0 0 0 14 0 0
all-images-CVIU11-pattern33-target128 0 0 0 0 0 169 338 33 0 38 2 0 0 14 0 0
all-images-CVIU11-pattern33-target129 0 0 0 0 0 27 48 14 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern33-target13 0 0 0 0 0 150 261 28 0 29 2 0 0 14 0 0
all-images-CVIU11-pattern33-target130 0 0 0 0 0 20 57 13 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern33-target131 0 0 0 0 0 47 76 16 0 14 0 0 0 14 0 0
all-images-CVIU11-pattern33-target132 0 0 0 0 0 64 113 21 0 29 1 0 0 14 0 0
all-images-CVIU11-pattern33-target133 0 0 0 0 0 52 95 16 0 16 0 0 0 14 0 0
all-images-CVIU11-pattern33-target134 0 0 0 0 0 69 134 20 0 30 1 0 0 14 0 0
all-images-CVIU11-pattern33-target135 0 0 0 0 0 57 107 17 0 16 0 0 0 14 0 0
all-images-CVIU11-pattern33-target136 0 0 0 0 0 66 111 22 0 17 0 0 0 14 0 0
all-images-CVIU11-pattern33-target137 0 0 0 0 0 21 35 9 0 10 0 0 0 14 0 0
all-images-CVIU11-pattern33-target138 0 0 1 0 1 207 399 53 0 31 2 1 0 14 0 0
all-images-CVIU11-pattern33-target139 0 0 0 0 0 28 65 21 0 20 0 0 0 14 0 0
all-images-CVIU11-pattern33-target14 0 0 0 0 0 22 36 9 0 8 0 0 0 14 0 0
all-images-CVIU11-pattern33-target140 0 0 0 0 0 36 100 12 0 12 1 0 0 14 0 0
all-images-CVIU11-pattern33-target141 0 0 0 0 0 27 77 7 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern33-target142 0 0 0 0 0 61 97 22 0 18 0 0 0 14 0 0
all-images-CVIU11-pattern33-target143 0 0 0 0 0 41 83 30 0 25 1 0 0 14 0 0
all-images-CVIU11-pattern33-target144 0 0 0 0 0 79 202 28 0 22 1 0 0 14 0 0
all-images-CVIU11-pattern33-target145 0 0 0 0 0 34 64 10 0 18 0 0 0 14 0 0
all-images-CVIU11-pattern33-target146 1 0 0 1 1 140 233 47 0 43 2 1 0 14 0 0
all-images-CVIU11-pattern33-target15 0 0 0 0 0 13 38 6 0 10 0 0 0 14 0 0
all-images-CVIU11-pattern33-target16 0 0 0 0 0 38 64 9 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern33-target17 0 0 0 0 0 134 255 34 0 40 2 0 0 14 0 0
all-images-CVIU11-pattern33-target18 0 0 0 1 1 129 213 56 0 34 1 1 0 14 0 0
all-images-CVIU11-pattern33-target19 0 0 0 0 0 258 432 53 0 35 2 0 0 14 0 0
all-images-CVIU11-pattern33-target2 0 0 0 0 0 90 167 20 0 25 1 0 0 14 0 0
all-images-CVIU11-pattern33-target20 1 0 0 0 0 160 271 45 0 25 2 0 0 14 0 0
all-images-CVIU11-pattern33-target21 0 0 0 0 0 144 175 34 0 19 0 0 0 14 0 0
all-images-CVIU11-pattern33-target22 0 0 0 0 0 56 101 30 0 16 0 0 0 14 0 0
all-images-CVIU11-pattern33-target23 0 0 0 0 0 124 240 31 0 25 2 0 0 14 0 0
all-images-CVIU11-pattern33-target24 0 0 0 0 0 14 36 7 0 7 0 0 0 14 0 0
all-images-CVIU11-pattern33-target25 0 0 0 0 0 50 114 11 0 12 0 0 0 14 0 0
all-images-CVIU11-pattern33-target26 0 0 0 0 0 30 56 8 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern33-target27 0 0 0 0 0 85 218 40 0 32 0 0 0 14 0 0
all-images-CVIU11-pattern33-target28 0 0 0 0 0 28 31 8 0 9 0 0 0 14 0 0
all-images-CVIU11-pattern33-target29 1 0 1 0 0 219 415 57 0 34 2 0 0 14 0 0
all-images-CVIU11-pattern33-target3 1 0 0 0 0 135 237 31 0 37 1 0 0 14 0 0
all-images-CVIU11-pattern33-target30 0 1 0 1 1 171 266 71 0 44 1 1 1 14 0 1
all-images-CVIU11-pattern33-target31 0 0 1 0 0 161 234 32 0 24 1 0 0 14 0 0
all-images-CVIU11-pattern33-target32 1 0 1 0 0 253 486 62 0 37 2 0 0 14 0 0
all-images-CVIU11-pattern33-target33 1 1 1 0 1 225 412 63 1 36 2 1 1 14 1 1
all-images-CVIU11-pattern33-target34 1 0 0 0 0 96 159 28 0 38 1 0 0 14 0 0
all-images-CVIU11-pattern33-target35 1 1 1 1 1 216 359 52 1 51 1 1 1 14 1 1
all-images-CVIU11-pattern33-target36 0 0 0 0 0 65 101 21 0 17 0 0 0 14 0 0
all-images-CVIU11-pattern33-target37 0 0 0 1 0 194 421 53 0 45 3 0 0 14 0 0
all-images-CVIU11-pattern33-target38 0 0 0 1 1 199 317 47 0 30 1 1 0 14 0 0
all-images-CVIU11-pattern33-target39 0 0 0 0 0 101 127 20 0 17 0 0 0 14 0 0
all-images-CVIU11-pattern33-target4 0 0 0 0 0 113 208 29 0 22 1 0 0 14 0 0
all-images-CVIU11-pattern33-target40 0 0 0 0 0 105 165 30 0 35 2 0 0 14 0 0
all-images-CVIU11-pattern33-target41 0 0 0 0 0 89 160 27 0 18 0 0 0 14 0 0
all-images-CVIU11-pattern33-target42 1 0 0 0 0 118 235 49 0 34 1 0 0 14 0 0
all-images-CVIU11-pattern33-target43 0 0 0 0 0 161 290 55 1 49 1 0 0 14 1 0
all-images-CVIU11-pattern33-target44 1 1 0 0 0 247 420 67 0 33 2 0 1 14 0 0
