instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
g18-g70 1000000 1000000 1000000 1000160 11
g18-g71 1000000 1000000 1000000 1000169 11
g18-g72 1000000 1000000 1000000 1000027 11
g18-g74 1000000 1000000 1000000 1000024 11
g18-g75 1000000 1000000 1000000 1000042 11
g18-g76 1000000 1000000 1000000 1000041 11
g18-g77 1000001 1000000 1000000 1000027 11
g18-g78 369217 437133 672498 10184 11
g18-g79 0 35 166 170 11
g18-g80 1000000 1000000 1000000 1000073 11
g18-g81 1000000 1000000 1000000 1000015 11
g18-g83 0 34 148 150 11
g18-g84 1000001 1000000 1000000 1000042 11
g18-g85 1000000 1000000 1000000 1000315 11
g18-g87 1000000 1000000 1000000 1000027 11
g18-g88 1000000 1000000 1000000 1000018 11
g18-g89 1000000 1000000 1000000 1000227 11
g18-g90 0 59 288 287 11
g18-g91 1000000 1000000 1000000 1000422 11
g18-g92 1000000 1000000 1000001 1000410 11
g18-g94 50 811 686 498 11
g18-g95 1000000 1000000 1000001 1000163 11
g18-g96 1000000 1000000 1000001 1000153 11
g18-g97 1000000 1000000 1000001 1000142 11
g18-g98 1000000 1000000 1000000 1000269 11
g18-g99 1000000 1000000 1000001 1000271 11
g19-g100 1000000 1000000 1000001 1000002 11
g19-g101 1000000 1000000 1000001 1000017 11
g19-g102 1000000 1000000 1000001 1000010 11
g19-g103 1000000 1000000 1000001 1000009 11
g19-g104 1000000 1000000 1000002 1000010 11
g19-g105 1000000 1000000 1000002 1000011 11
g19-g106 1000001 1000000 1000001 1000013 11
g19-g107 1000000 1000000 1000004 1000013 11
g19-g108 1000001 1000000 1000004 1000011 11
g19-g109 1000000 1000001 1000004 1000010 11
g19-g110 1000001 1000000 1000002 1000008 11
g19-g111 1000001 1000001 1000006 1000013 11
g19-g112 1000001 1000001 1000007 1000024 11
g19-g51 1000000 1000000 1000000 1000020 11
g19-g52 1000000 1000000 1000000 1000009 11
g19-g53 1000000 1000000 1000000 1000031 11
g19-g54 1000000 1000000 1000000 1000014 11
g19-g55 1000000 1000000 1000000 1000004 11
g19-g56 1000000 1000000 1000000 1000007 11
g19-g57 1000000 1000000 1000000 1000006 11
g19-g61 1000000 1000000 1000000 1000117 11
g19-g62 1000000 1000000 1000000 1000006 11
g19-g63 1000000 1000000 1000000 1000010 11
g19-g64 1000000 1000000 1000000 1000006 11
g19-g65 1000000 1000000 1000000 1000000 11
g19-g67 1000000 1000000 1000000 1000015 11
g19-g68 1000000 1000000 1000000 1000008 11
g19-g69 1000000 1000000 1000000 1000021 11
g19-g70 1000000 1000000 1000000 1000023 11
g19-g71 1000000 1000000 1000000 1000005 11
g19-g72 1000000 1000000 1000000 1000007 11
g19-g74 1000000 1000000 1000000 1000004 11
g19-g75 1000000 1000000 1000000 1000019 11
g19-g76 1000000 1000000 1000000 1000041 11
g19-g77 1000001 1000000 1000000 1000031 11
g19-g78 1000000 1000000 1000000 1000009 11
g19-g79 1000000 1000000 1000000 1000015 11
g19-g80 1000000 1000000 1000000 1000009 11
g19-g81 1000000 1000000 1000000 1000012 11
g19-g83 1000000 1000000 1000000 1000017 11
g19-g84 1000001 1000000 1000000 1000026 11
g19-g85 1000000 1000000 1000000 1000003 11
g19-g87 1000000 1000000 1000000 1000016 11
g19-g88 1000000 1000000 1000000 1000019 11
g19-g89 1000000 1000000 1000000 1000010 11
g19-g90 1000000 1000000 1000000 1000011 11
g19-g91 1000000 1000000 1000000 1000017 11
g19-g92 1000000 1000000 1000000 1000087 11
g19-g94 1000000 1000000 1000001 1000012 11
g19-g95 1000000 1000000 1000001 1000011 11
g19-g96 1000000 1000000 1000001 1000025 11
g19-g97 1000000 1000000 1000001 1000012 11
g19-g98 1000000 1000000 1000001 1000021 11
g19-g99 1000000 1000000 1000001 1000019 11
g2-g100 35047 360516 360772 1001843 11
g2-g101 0 68 619 660 11
g2-g102 0 72 638 627 11
g2-g103 0 70 660 661 11
g2-g104 0 97 1808 2031 11
g2-g105 0 143 1842 1822 11
g2-g106 0 189 4072 4033 11
g2-g107 0 213 4128 3850 11
g2-g108 0 225 4631 4561 11
g2-g109 0 250 4461 4440 11
g2-g110 1 253 6487 6929 11
g2-g111 1 282 7682 7728 11
g2-g112 1 386 10511 10365 11
g2-g51 0 1 10 5 11
g2-g52 0 1 8 8 11
g2-g53 0 1 10 5 11
g2-g54 0 1 16 20 11
g2-g55 0 1 19 10 11
g2-g56 0 1 11 10 11
g2-g57 40 35731 1055 1419 11
g2-g61 0 2 27 13 11
g2-g62 0 3 40 21 11
g2-g63 0 3 56 30 11
g2-g64 0 3 124 68 11
g2-g65 0 4 58 30 11
g2-g67 0 4 49 23 11
g2-g68 0 4 54 51 11
g2-g69 0 5 34 62 11
g2-g70 0 5 59 29 11
g2-g71 0 5 63 32 11
g2-g72 0 3 68 32 11
g2-g74 0 8 47 46 11
g2-g75 0 7 65 95 11
g2-g76 9 7 160 184 11
g2-g77 459 7 272 281 11
g2-g78 0 7 119 61 11
g2-g79 0 6 144 120 11
g2-g80 0 36 168 170 11
g2-g81 0 17 194 209 11
g2-g83 0 18 124 124 11
g2-g84 0 20 451 452 11
g2-g85 1 43 131 126 11
g2-g87 0 19 167 166 11
g2-g88 0 20 173 190 11
g2-g89 0 20 138 204 11
g2-g90 0 33 275 272 11
g2-g91 0 34 342 287 11
g2-g92 0 42 362 425 11
g2-g94 0 53 447 447 11
g2-g95 0 65 510 509 11
g2-g96 0 64 509 516 11
g2-g97 0 37 576 550 11
g2-g98 0 63 535 546 11
g2-g99 0 62 556 583 11
g20-g100 1000000 1000000 1000001 1000002 11
g20-g101 1000000 1000000 1000000 1000001 11
g20-g102 1000000 1000000 1000001 1000010 11
g20-g103 1000000 1000000 1000001 1000009 11
g20-g104 1000001 1000000 1000002 1000006 11
g20-g105 1000001 1000000 1000002 1000006 11
g20-g106 1000001 1000000 1000001 1000003 11
g20-g107 1000001 1000000 1000003 1000009 11
g20-g108 1000001 1000000 1000004 1000007 11
g20-g109 1000000 1000000 1000002 1000003 11
g20-g110 1000002 1000000 1000005 1000014 11
g20-g111 1000001 1000001 1000002 1000011 11
g20-g112 1000002 1000001 1000007 1000029 11
g20-g51 1000000 1000000 1000000 1000003 11
g20-g52 1000000 1000000 1000000 1000002 11
g20-g53 1000000 1000000 1000000 1000003 11
g20-g54 1000000 1000000 1000000 1000001 11
g20-g55 1000000 1000000 1000000 1000005 11
g20-g56 1000000 1000000 1000000 1000004 11
g20-g57 1000000 1000000 1000000 1000002 11
g20-g61 1000000 1000000 1000000 1000001 11
g20-g62 1000000 1000000 1000000 1000007 11
g20-g63 1000000 1000000 1000000 1000000 11
g20-g64 1000000 1000000 1000000 1000001 11
g20-g65 1000000 1000000 1000000 1000002 11
g20-g67 1000000 1000000 1000000 1000004 11
g20-g68 1000000 1000000 1000000 1000002 11
g20-g69 1000000 1000000 1000000 1000003 11
g20-g70 1000000 1000000 1000000 1000002 11
g20-g71 1000000 1000000 1000000 1000001 11
g20-g72 1000000 1000000 1000000 1000004 11
g20-g74 1000000 1000000 1000000 1000006 11
g20-g75 1000000 1000000 1000000 1000002 11
g20-g76 1000000 1000000 1000000 1000007 11
g20-g77 1000000 1000000 1000000 1000056 11
g20-g78 1000000 1000000 1000000 1000004 11
g20-g79 1000000 1000000 1000000 1000005 11
g20-g80 1000000 1000000 1000000 1000002 11
g20-g81 1000000 1000000 1000000 1000002 11
g20-g83 1000000 1000000 1000000 1000005 11
g20-g84 1000001 1000000 1000001 1000008 11
g20-g85 1000000 1000000 1000000 1000001 11
g20-g87 1000000 1000000 1000000 1000008 11
g20-g88 1000000 1000000 1000000 1000006 11
g20-g89 1000000 1000000 1000000 1000005 11
g20-g90 1000000 1000000 1000000 1000003 11
g20-g91 1000000 1000000 1000000 1000013 11
g20-g92 1000000 1000000 1000001 1000010 11
g20-g94 1000000 1000000 1000001 1000006 11
g20-g95 1000000 1000000 1000001 1000005 11
g20-g96 1000000 1000000 1000001 1000003 11
g20-g97 1000000 1000000 1000001 1000004 11
g20-g98 1000000 1000000 1000000 1000007 11
g20-g99 1000000 1000000 1000000 1000008 11
g21-g100 11213 431420 408700 1000028 11
g21-g101 316652 1000000 1000001 1000028 11
g21-g102 565571 1000000 1000000 1000002 11
g21-g103 1000000 1000000 1000000 1000027 11
g21-g104 1000001 1000000 1000002 1000029 11
g21-g105 1000001 1000000 1000002 1000024 11
g21-g106 940276 1000000 1000002 1000013 11
g21-g107 1000001 1000000 1000003 1000005 11
g21-g108 872554 1000001 1000003 1000032 11
g21-g109 970717 1000001 1000002 1000045 11
g21-g110 1000003 1000001 1000003 1000021 11
g21-g111 949959 1000001 1000005 1000008 11
g21-g112 142211 1000001 1000006 1000022 11
g21-g51 1000000 1000000 1000000 1000030 11
g21-g52 49986 226675 174050 459788 11
g21-g53 38583 1000000 1000000 1000010 11
g21-g54 150244 767058 611008 1000012 11
g21-g55 83182 602476 485452 1000016 11
g21-g56 184221 885956 698547 1000010 11
g21-g57 447 16107 9761 12790 11
g21-g61 32782 1000000 1000000 1000009 11
g21-g62 248080 959254 781123 1000013 11
g21-g63 535501 1000000 1000000 1000005 11
g21-g64 1000000 1000000 1000000 1000005 11
g21-g65 66505 1000000 1000000 1000003 11
g21-g67 57334 651251 600976 1000009 11
g21-g68 1000000 1000000 1000000 1000002 11
g21-g69 22717 1000000 1000000 1000015 11
g21-g70 4215 277911 241179 376097 11
g21-g71 23625 1000000 1000000 1000015 11
g21-g72 1811 241628 97639 136876 11
g21-g74 867552 1000000 1000000 1000026 11
g21-g75 1000000 1000000 1000000 1000010 11
g21-g76 1000000 1000000 1000000 1000004 11
g21-g77 1000001 1000000 1000000 1000006 11
g21-g78 868979 1000000 1000000 1000010 11
g21-g79 98411 1000000 896234 1000008 11
g21-g80 789 50434 29291 38702 11
g21-g81 163724 1000000 1000000 1000017 11
g21-g83 495135 1000000 1000000 1000014 11
g21-g84 1000000 1000000 1000000 1000012 11
g21-g85 26022 510377 514260 1000062 11
g21-g87 462134 1000000 1000000 1000011 11
g21-g88 635047 1000000 1000000 1000007 11
g21-g89 62147 949372 907009 1000018 11
g21-g90 300204 1000000 1000000 1000017 11
g21-g91 31040 1000000 1000000 1000098 11
g21-g92 36564 1000000 1000001 1000032 11
g21-g94 344140 1000000 1000000 1000017 11
g21-g95 3894 452232 313572 361536 11
g21-g96 4741 623144 369232 479177 11
g21-g97 1761 133925 59687 46091 11
g21-g98 6266 826781 379425 461616 11
g21-g99 6003 847952 401687 486366 11
g22-g100 1000000 1000000 1000001 1000002 11
g22-g101 1000000 1000000 1000001 1000019 11
g22-g102 1000000 1000000 1000001 1000006 11
g22-g103 1000000 1000000 1000001 1000014 11
g22-g104 1000000 1000000 1000002 1000016 11
g22-g105 1000000 1000000 1000002 1000014 11
g22-g106 1000001 1000001 1000004 1000016 11
g22-g107 1000000 1000001 1000003 1000015 11
g22-g108 1000000 1000001 1000004 1000016 11
g22-g109 1000001 1000000 1000004 1000013 11
g22-g110 1000001 1000000 1000003 1000019 11
g22-g111 1000001 1000001 1000006 1000014 11
g22-g112 1000001 1000001 1000008 1000029 11
g22-g51 1000000 1000000 1000000 1000005 11
g22-g52 1000000 1000000 1000000 1000008 11
g22-g53 1000000 1000000 1000000 1000016 11
g22-g54 1000000 1000000 1000000 1000015 11
g22-g55 1000000 1000000 1000000 1000006 11
g22-g56 1000000 1000000 1000000 1000016 11
g22-g57 1000000 1000000 1000000 1000004 11
g22-g61 1000000 1000000 1000000 1000004 11
g22-g62 1000000 1000000 1000000 1000029 11
g22-g63 1000000 1000000 1000000 1000008 11
g22-g64 1000000 1000000 1000000 1000027 11
g22-g65 1000000 1000000 1000000 1000019 11
g22-g67 1000000 1000000 1000000 1000014 11
g22-g68 1000000 1000000 1000000 1000010 11
g22-g69 1000000 1000000 1000000 1000002 11
g22-g70 1000000 1000000 1000000 1000012 11
g22-g71 1000000 1000000 1000000 1000008 11
g22-g72 1000000 1000000 1000000 1000001 11
g22-g74 1000000 1000000 1000000 1000017 11
g22-g75 1000000 1000000 1000000 1000034 11
g22-g76 1000000 1000000 1000000 1000035 11
g22-g77 1000001 1000000 1000000 1000032 11
g22-g78 1000000 1000000 1000000 1000017 11
g22-g79 1000000 1000000 1000000 1000001 11
g22-g80 1000000 1000000 1000000 1000003 11
g22-g81 1000000 1000000 1000000 1000018 11
g22-g83 1000000 1000000 1000000 1000013 11
g22-g84 1000001 1000000 1000000 1000010 11
g22-g85 1000000 1000000 1000000 1000002 11
g22-g87 1000000 1000000 1000000 1000008 11
g22-g88 1000000 1000000 1000000 1000001 11
g22-g89 1000000 1000000 1000000 1000012 11
g22-g90 1000000 1000000 1000000 1000018 11
g22-g91 1000000 1000000 1000000 1000054 11
g22-g92 1000000 1000000 1000001 1000045 11
g22-g94 1000000 1000000 1000001 1000018 11
g22-g95 1000000 1000000 1000001 1000007 11
g22-g96 1000000 1000000 1000000 1000001 11
g22-g97 1000000 1000000 1000000 1000002 11
g22-g98 1000000 1000000 1000001 1000007 11
g22-g99 1000000 1000000 1000001 1000005 11
g23-g100 1000000 1000000 1000001 1000003 11
g23-g101 1000000 1000000 1000001 1000002 11
g23-g102 1000000 1000000 1000001 1000022 11
g23-g103 1000000 1000000 1000002 1000022 11
g23-g104 1000000 1000000 1000001 1000002 11
g23-g105 1000000 1000001 1000001 1000002 11
g23-g106 1000001 1000002 1000005 1000014 11
g23-g107 1000001 1000002 1000005 1000013 11
g23-g108 1000001 1000001 1000006 1000014 11
g23-g109 1000001 1000000 1000004 1000007 11
g23-g110 1000002 1000001 1000008 1000019 11
g23-g111 1000001 1000003 1000008 1000016 11
g23-g112 1000001 1000004 1000011 1000022 11
g23-g51 1000000 1000000 1000000 1000006 11
g23-g52 1000000 1000000 1000000 1000007 11
g23-g53 1000000 1000000 1000000 1000011 11
g23-g54 1000000 1000000 1000000 1000017 11
g23-g55 1000000 1000000 1000000 1000006 11
g23-g56 1000000 1000000 1000000 1000021 11
g23-g57 1000000 1000000 1000000 1000001 11
g23-g61 1000000 1000000 1000000 1000001 11
g23-g62 1000000 1000000 1000000 1000012 11
g23-g63 1000000 1000000 1000000 1000018 11
g23-g64 1000000 1000000 1000000 1000018 11
g23-g65 1000000 1000000 1000000 1000010 11
g23-g67 1000000 1000000 1000000 1000001 11
g23-g68 1000000 1000000 1000000 1000020 11
g23-g69 1000000 1000000 1000000 1000005 11
g23-g70 1000000 1000000 1000000 1000000 11
g23-g71 1000000 1000000 1000000 1000014 11
g23-g72 1000000 1000000 1000000 1000011 11
g23-g74 1000000 1000000 1000000 1000015 11
g23-g75 1000000 1000000 1000000 1000049 11
g23-g76 1000001 1000000 1000000 1000057 11
g23-g77 1000001 1000000 1000000 1000018 11
g23-g78 1000000 1000000 1000000 1000028 11
g23-g79 1000000 1000000 1000000 1000008 11
g23-g80 1000000 1000000 1000000 1000000 11
g23-g81 1000000 1000000 1000000 1000010 11
g23-g83 1000000 1000000 1000000 1000021 11
g23-g84 1000001 1000000 1000000 1000008 11
g23-g85 1000000 1000000 1000000 1000001 11
g23-g87 1000000 1000000 1000000 1000019 11
g23-g88 1000000 1000000 1000000 1000025 11
g23-g89 1000000 1000000 1000000 1000001 11
g23-g90 1000000 1000000 1000000 1000021 11
g23-g91 1000000 1000000 1000001 1000014 11
g23-g92 1000000 1000000 1000001 1000012 11
g23-g94 1000000 1000000 1000001 1000018 11
g23-g95 1000000 1000000 1000001 1000002 11
g23-g96 1000000 1000000 1000001 1000016 11
g23-g97 1000000 1000000 1000001 1000006 11
g23-g98 1000000 1000000 1000001 1000023 11
g23-g99 1000000 1000000 1000001 1000028 11
g24-g100 1000000 1000000 1000001 1000003 11
g24-g101 1000000 1000001 1000000 1000003 11
g24-g102 1000000 1000000 1000000 1000003 11
g24-g103 1000000 1000000 1000000 1000002 11
g24-g104 1000000 1000001 1000003 1000030 11
g24-g105 1000000 1000001 1000002 1000029 11
g24-g106 1000000 1000001 1000005 1000037 11
g24-g107 1000000 1000002 1000005 1000031 11
g24-g108 1000000 1000002 1000006 1000034 11
g24-g109 1000001 1000000 1000001 1000005 11
g24-g110 1000002 1000006 1000001 1000005 11
g24-g111 1000001 1000001 1000007 1000031 11
g24-g112 1000001 1000004 1000011 1000103 11
g24-g51 1000000 1000000 1000000 1000009 11
g24-g52 1000000 1000000 1000000 1000003 11
g24-g53 1000000 1000000 1000000 1000009 11
g24-g54 1000000 1000000 1000000 1000001 11
g24-g55 1000000 1000000 1000000 1000000 11
g24-g56 1000000 1000000 1000000 1000001 11
g24-g57 1000000 1000000 1000000 1000002 11
g24-g61 1000000 1000000 1000000 1000106 11
g24-g62 1000000 1000000 1000000 1000080 11
g24-g63 558 4532 1000000 197 11
g24-g64 1000000 1000000 1000000 1000024 11
g24-g65 1000000 1000000 1000000 1000001 11
g24-g67 1000000 1000000 1000000 1000002 11
g24-g68 1000000 1000000 1000000 1000021 11
g24-g69 1000000 1000000 1000000 1000079 11
g24-g70 1000000 1000000 1000000 1000044 11
g24-g71 1000000 1000000 1000000 1000110 11
g24-g72 1000000 1000000 1000000 1000006 11
g24-g74 1000000 1000000 1000000 1000020 11
g24-g75 1000000 1000000 1000000 1000002 11
g24-g76 1000001 1000000 1000000 1000006 11
g24-g77 1000001 1000000 1000000 1000034 11
g24-g78 1000000 1000000 1000000 1000001 11
g24-g79 1000000 1000000 1000000 1000001 11
g24-g80 1000000 1000000 1000000 1000013 11
g24-g81 1000000 1000000 1000000 1000002 11
g24-g83 1000000 1000000 1000000 1000003 11
g24-g84 1000002 1000000 1000000 1000012 11
g24-g85 1000000 1000000 1000000 1000001 11
g24-g87 1000000 1000000 1000000 1000001 11
g24-g88 1000000 1000000 1000000 1000001 11
g24-g89 1000000 1000000 1000000 1000003 11
g24-g90 1000000 1000000 1000000 1000002 11
g24-g91 1000000 1000000 1000000 1000352 11
g24-g92 1000000 1000000 1000001 1000083 11
g24-g94 1000000 1000000 1000000 1000002 11
g24-g95 5509 874 576452 453169 11
g24-g96 50 582 1000003 1000023 11
g24-g97 5 429 865577 1647 11
g24-g98 846 94494 1000001 1000027 11
g24-g99 915 94292 1000001 1000030 11
g25-g100 1000000 1000000 1000001 1000002 11
g25-g101 1000000 1000000 1000001 1000002 11
g25-g102 1000000 1000000 1000001 1000309 11
g25-g103 1000001 1000000 1000000 1000014 11
g25-g104 1000000 1000001 1000002 1000015 11
g25-g105 1000000 1000001 1000003 1000015 11
g25-g106 1000001 1000001 1000005 1000015 11
g25-g107 1000000 1000002 1000003 1000015 11
g25-g108 1000000 1000002 1000004 1000012 11
g25-g109 1000000 1000000 1000004 1000007 11
g25-g110 1000001 1000000 1000003 1000014 11
g25-g111 1000001 1000003 1000008 1000020 11
g25-g112 1000001 1000000 1000003 1000213 11
g25-g51 1000000 1000000 1000000 1000005 11
g25-g52 1000000 1000000 1000000 1000007 11
g25-g53 1000000 1000000 1000000 1000015 11
g25-g54 1000000 1000000 1000000 1000007 11
g25-g55 1000000 1000000 1000000 1000027 11
g25-g56 1000000 1000000 1000000 1000004 11
g25-g57 212868 1000000 1000000 1000036 11
g25-g61 1000000 1000000 1000000 1000001 11
g25-g62 1000000 1000000 1000000 1000007 11
g25-g63 1000000 1000000 1000000 1000091 11
g25-g64 1000000 1000000 1000000 1000005 11
g25-g65 1000000 1000000 1000000 1000064 11
g25-g67 1000000 1000000 1000000 1000000 11
g25-g68 1000000 1000000 1000000 1000010 11
g25-g69 688604 1000000 1000000 1000023 11
g25-g70 441999 1000000 1000000 1000002 11
g25-g71 808859 1000000 1000000 1000019 11
g25-g72 21679 1000000 333915 216351 11
g25-g74 1000000 1000000 1000000 1000008 11
g25-g75 1000000 1000000 1000000 1000015 11
g25-g76 1000001 1000000 1000000 1000029 11
g25-g77 1000001 1000000 1000000 1000039 11
g25-g78 1000000 1000000 1000000 1000012 11
g25-g79 1000000 1000000 1000000 1000026 11
g25-g80 60005 1000000 1000000 1000002 11
g25-g81 1000000 1000000 1000000 1000078 11
g25-g83 1000000 1000000 1000000 1000333 11
g25-g84 1000000 1000000 1000000 1000013 11
g25-g85 1000000 1000000 1000000 1000001 11
g25-g87 1000000 1000000 1000000 1000014 11
g25-g88 1000000 1000000 1000000 1000016 11
g25-g89 1000000 1000000 1000000 1000001 11
g25-g90 1000000 1000000 1000000 1000002 11
g25-g91 1000000 1000000 1000000 1000102 11
g25-g92 1000000 1000000 1000000 1000181 11
g25-g94 1000000 1000000 1000001 1000082 11
g25-g95 556437 1000000 1000000 1000010 11
g25-g96 850346 1000000 1000001 1000017 11
g25-g97 1000000 1000000 1000001 1000004 11
g25-g98 1000000 1000000 1000000 1000023 11
g25-g99 1000000 1000000 1000000 1000027 11
g26-g100 1000000 1000000 1000001 1000003 11
g26-g101 1000000 1000000 1000001 1000002 11
g26-g102 1000000 1000000 1000000 1000015 11
g26-g103 1000000 1000000 1000001 1000010 11
g26-g104 1000000 1000001 1000003 1000017 11
g26-g105 1000000 1000001 1000003 1000018 11
g26-g106 1000001 1000002 1000005 1000009 11
g26-g107 1000000 1000002 1000003 1000013 11
g26-g108 1000000 1000002 1000006 1000014 11
g26-g109 1000001 1000002 1000006 1000014 11
g26-g110 1000001 1000000 1000002 1000010 11
g26-g111 1000001 1000003 1000008 1000009 11
g26-g112 1000001 1000004 1000010 1000034 11
g26-g51 1000000 1000000 1000000 1000019 11
g26-g52 1000000 1000000 1000000 1000008 11
g26-g53 1000000 1000000 1000000 1000008 11
g26-g54 1000000 1000000 1000000 1000012 11
g26-g55 1000000 1000000 1000000 1000012 11
g26-g56 1000000 1000000 1000000 1000012 11
g26-g57 1000000 1000000 1000000 1000001 11
g26-g61 1000000 1000000 1000000 1000001 11
g26-g62 1000000 1000000 1000000 1000013 11
g26-g63 1000000 1000000 1000000 1000017 11
g26-g64 1000000 1000000 1000000 1000012 11
g26-g65 1000000 1000000 1000000 1000018 11
g26-g67 1000000 1000000 1000000 1000011 11
g26-g68 1000000 1000000 1000000 1000003 11
g26-g69 1000000 1000000 1000000 1000002 11
g26-g70 1000000 1000000 1000000 1000001 11
g26-g71 1000000 1000000 1000000 1000005 11
g26-g72 1000000 1000000 1000000 1000005 11
g26-g74 1000000 1000000 1000000 1000015 11
g26-g75 1000000 1000000 1000000 1000008 11
g26-g76 1000001 1000000 1000000 1000029 11
g26-g77 1000001 1000000 1000000 1000016 11
g26-g78 1000000 1000000 1000000 1000016 11
g26-g79 1000000 1000000 1000000 1000002 11
g26-g80 1000000 1000000 1000000 1000001 11
g26-g81 1000000 1000000 1000000 1000020 11
g26-g83 1000000 1000000 1000000 1000010 11
g26-g84 1000001 1000000 1000000 1000027 11
g26-g85 1000000 1000000 1000000 1000001 11
g26-g87 1000000 1000000 1000000 1000013 11
g26-g88 1000000 1000000 1000000 1000017 11
g26-g89 1000000 1000000 1000000 1000001 11
g26-g90 1000000 1000000 1000000 1000018 11
g26-g91 1000000 1000000 1000000 1000018 11
g26-g92 1000000 1000000 1000001 1000008 11
g26-g94 1000000 1000000 1000000 1000001 11
g26-g95 1000000 1000000 1000001 1000002 11
g26-g96 1000000 1000000 1000001 1000004 11
g26-g97 1000000 1000000 1000001 1000003 11
g26-g98 1000000 1000000 1000001 1000008 11
g26-g99 1000000 1000000 1000001 1000009 11
g27-g100 1000000 1000000 1000001 1000003 11
g27-g101 1000000 1000000 1000001 1000008 11
g27-g102 1000000 1000000 1000000 1000592 11
g27-g103 1000000 1000000 1000001 1000002 11
g27-g104 1000000 1000001 1000003 1000011 11
g27-g105 1000000 1000001 1000003 1000011 11
g27-g106 1000000 1000000 1000001 1000003 11
g27-g107 1000000 1000001 1000005 1000014 11
g27-g108 1000000 1000000 1000006 1000009 11
g27-g109 1000001 1000001 1000005 1000022 11
g27-g110 1000001 1000001 1000002 1000013 11
g27-g111 1000001 1000003 1000005 1000013 11
g27-g112 1000001 1000004 1000010 1000030 11
g27-g51 1000000 1000000 1000000 1000016 11
g27-g52 1000000 1000000 1000000 1000010 11
g27-g53 1000000 1000000 1000000 1000010 11
g27-g54 1000000 1000000 1000000 1000014 11
g27-g55 1000000 1000000 1000000 1000014 11
g27-g56 1000000 1000000 1000000 1000012 11
g27-g57 1000000 1000000 1000000 1000001 11
g27-g61 1000000 1000000 1000000 1000001 11
g27-g62 1000000 1000000 1000000 1000006 11
g27-g63 1000000 1000000 1000000 1000014 11
g27-g64 1000000 1000000 1000000 1000012 11
g27-g65 1000000 1000000 1000000 1000014 11
g27-g67 1000000 1000000 1000000 1000004 11
g27-g68 1000000 1000000 1000000 1000001 11
g27-g69 1000000 1000000 1000000 1000004 11
g27-g70 1000000 1000000 1000000 1000001 11
g27-g71 1000000 1000000 1000000 1000014 11
g27-g72 1000000 1000000 1000000 1000003 11
g27-g74 1000000 1000000 1000000 1000010 11
g27-g75 1000000 1000000 1000000 1000010 11
g27-g76 1000000 1000000 1000000 1000020 11
g27-g77 1000001 1000000 1000000 1000008 11
g27-g78 1000000 1000000 1000000 1000012 11
g27-g79 1000000 1000000 1000000 1000012 11
g27-g80 1000000 1000000 1000000 1000001 11
g27-g81 1000000 1000000 1000000 1000015 11
g27-g83 1000000 1000000 1000000 1000014 11
g27-g84 1000000 1000000 1000000 1000006 11
g27-g85 1000000 1000000 1000000 1000001 11
g27-g87 1000000 1000000 1000000 1000014 11
g27-g88 1000000 1000000 1000000 1000012 11
g27-g89 1000000 1000000 1000000 1000003 11
g27-g90 1000000 1000000 1000000 1000022 11
g27-g91 1000000 1000000 1000001 1000035 11
g27-g92 1000000 1000000 1000001 1000039 11
g27-g94 1000000 1000000 1000001 1000021 11
g27-g95 1000000 1000000 1000001 1000004 11
g27-g96 1000000 1000000 1000001 1000004 11
g27-g97 1000000 1000000 1000001 1000003 11
g27-g98 1000000 1000000 1000001 1000007 11
g27-g99 1000000 1000000 1000001 1000008 11
g28-g100 401030 1000000 1000001 1000003 11
g28-g101 1000000 1000000 1000001 1000003 11
g28-g102 1000000 1000000 1000001 1000012 11
g28-g103 1000000 1000000 1000001 1000011 11
g28-g104 1000000 1000000 1000002 1000012 11
g28-g105 1000000 1000000 1000002 1000012 11
g28-g106 1000000 1000000 1000004 1000008 11
g28-g107 1000000 1000002 1000004 1000011 11
g28-g108 1000000 1000000 1000005 1000012 11
g28-g109 1000001 1000000 1000004 1000008 11
g28-g110 1000002 1000003 7209 13756 11
g28-g111 1000001 1000001 1000006 1000005 11
g28-g112 1000001 1000004 1000011 1000020 11
g28-g51 1000000 1000000 1000000 1000007 11
g28-g52 1000000 1000000 1000000 1000012 11
g28-g53 1000000 1000000 1000000 1000023 11
g28-g54 1000000 1000000 1000000 1000009 11
g28-g55 1000000 1000000 1000000 1000011 11
g28-g56 1000000 1000000 1000000 1000007 11
g28-g57 47842 1000000 1000000 1000000 11
g28-g61 1000001 1000000 1000000 1000000 11
g28-g62 1000000 1000000 1000000 1000004 11
g28-g63 1000000 1000000 1000000 1000009 11
g28-g64 1000000 1000000 1000000 1000006 11
g28-g65 1000000 1000000 1000000 1000014 11
g28-g67 1000000 1000000 1000000 1000001 11
g28-g68 1000000 1000000 1000000 1000001 11
g28-g69 1000000 1000000 1000000 1000070 11
g28-g70 1000000 1000000 1000000 1000001 11
g28-g71 1000000 1000000 1000000 1000011 11
g28-g72 1000000 1000000 1000000 1000007 11
g28-g74 1000000 1000000 1000000 1000010 11
g28-g75 1000000 1000000 1000000 1000006 11
g28-g76 1000001 1000000 1000000 1000009 11
g28-g77 1000001 1000000 1000000 1000012 11
g28-g78 1000000 1000000 1000000 160188 11
g28-g79 1000000 1000000 1000000 1000006 11
g28-g80 113152 1000000 1000000 1000001 11
g28-g81 1000000 1000000 1000001 1000024 11
