instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
all-images-CVIU11-pattern44-target128 1000000 1000001 1000004 1000052 14
all-images-CVIU11-pattern44-target129 1000000 1000000 1000001 1000097 14
all-images-CVIU11-pattern44-target13 1000000 1000000 1000003 1000179 14
all-images-CVIU11-pattern44-target130 1000000 1000000 1000001 1000081 14
all-images-CVIU11-pattern44-target131 1000000 1000000 1000002 1000105 14
all-images-CVIU11-pattern44-target132 1000000 1000000 1000002 1000270 14
all-images-CVIU11-pattern44-target133 1000000 1000000 1000002 1000086 14
all-images-CVIU11-pattern44-target134 1000000 1000000 1000002 1000215 14
all-images-CVIU11-pattern44-target135 1000000 1000000 1000002 1000099 14
all-images-CVIU11-pattern44-target136 1000000 1000000 1000002 1000258 14
all-images-CVIU11-pattern44-target137 1000000 1000000 1000001 1000095 14
all-images-CVIU11-pattern44-target138 1000000 1000001 1000006 1000013 14
all-images-CVIU11-pattern44-target139 1000000 1000000 1000001 1000081 14
all-images-CVIU11-pattern44-target14 1000000 1000000 1000001 1000096 14
all-images-CVIU11-pattern44-target140 1000000 1000000 1000001 1000106 14
all-images-CVIU11-pattern44-target141 1000000 1000000 1000001 1000093 14
all-images-CVIU11-pattern44-target142 1000000 1000000 1000002 1000214 14
all-images-CVIU11-pattern44-target143 1000000 1000000 1000001 1000283 14
all-images-CVIU11-pattern44-target144 1000000 1000000 1000003 1000088 14
all-images-CVIU11-pattern44-target145 1000000 1000000 1000001 1000120 14
all-images-CVIU11-pattern44-target146 1000000 1000001 1000004 1000058 14
all-images-CVIU11-pattern44-target15 1000000 1000000 1000000 1000093 14
all-images-CVIU11-pattern44-target16 1000000 1000000 1000001 1000115 14
all-images-CVIU11-pattern44-target17 1000000 1000001 1000004 1000093 14
all-images-CVIU11-pattern44-target18 1000000 1000001 1000004 1000114 14
all-images-CVIU11-pattern44-target19 1000001 1000001 1000007 1000015 14
all-images-CVIU11-pattern44-target2 1000000 1000000 1000002 1000107 14
all-images-CVIU11-pattern44-target20 1000000 1000001 1000004 1000058 14
all-images-CVIU11-pattern44-target21 1000000 1000000 1000003 1000132 14
all-images-CVIU11-pattern44-target22 1000000 1000000 1000002 1000166 14
all-images-CVIU11-pattern44-target23 1000000 1000001 1000003 1000155 14
all-images-CVIU11-pattern44-target24 1000000 1000000 1000000 1000155 14
all-images-CVIU11-pattern44-target25 1000000 1000000 1000002 1000076 14
all-images-CVIU11-pattern44-target26 1000000 1000000 1000001 1000098 14
all-images-CVIU11-pattern44-target27 1000000 1000000 1000002 1000226 14
all-images-CVIU11-pattern44-target28 1000000 1000000 1000001 1000185 14
all-images-CVIU11-pattern44-target29 1000001 1000001 1000007 1000014 14
all-images-CVIU11-pattern44-target3 1000000 1000001 1000004 1000109 14
all-images-CVIU11-pattern44-target30 1000000 1000000 1000004 1000041 14
all-images-CVIU11-pattern44-target31 1000000 1000000 1000003 1000123 14
all-images-CVIU11-pattern44-target32 1000001 1000001 1000007 1000016 14
all-images-CVIU11-pattern44-target33 1000000 1000003 1000007 1000015 14
all-images-CVIU11-pattern44-target34 1000000 1000000 1000003 1000170 14
all-images-CVIU11-pattern44-target35 1000001 1000001 1000007 1000013 14
all-images-CVIU11-pattern44-target36 1000000 1000000 1000002 1000284 14
all-images-CVIU11-pattern44-target37 1000001 1000001 1000006 1000014 14
all-images-CVIU11-pattern44-target38 1000000 1000000 1000002 1000013 14
all-images-CVIU11-pattern44-target39 1000000 1000000 1000002 1000127 14
all-images-CVIU11-pattern44-target4 1000000 1000000 1000003 1000199 14
all-images-CVIU11-pattern44-target40 1000000 1000000 1000003 1000200 14
all-images-CVIU11-pattern44-target41 1000000 1000000 1000003 1000067 14
all-images-CVIU11-pattern44-target42 1000000 1000000 1000003 1000141 14
all-images-CVIU11-pattern44-target43 1000000 1000000 1000002 1000014 14
all-images-CVIU11-pattern44-target44 1000000 1000001 1000006 1000017 14
all-images-CVIU11-pattern44-target45 1000001 1000001 1000002 1000036 14
all-images-CVIU11-pattern44-target46 1000000 1000001 1000003 1000113 14
all-images-CVIU11-pattern44-target47 1000000 1000000 1000005 1000013 14
all-images-CVIU11-pattern44-target48 1000000 1000000 1000002 1000293 14
all-images-CVIU11-pattern44-target49 1000000 1000000 1000003 1000127 14
all-images-CVIU11-pattern44-target5 1000000 1000000 1000002 1000015 14
all-images-CVIU11-pattern44-target50 1000001 1000001 1000006 1000013 14
all-images-CVIU11-pattern44-target51 1000000 1000000 1000002 1000244 14
all-images-CVIU11-pattern44-target52 1000000 1000000 1000002 1000164 14
all-images-CVIU11-pattern44-target53 1000000 1000000 1000001 1000292 14
all-images-CVIU11-pattern44-target54 1000000 1000000 1000002 1000318 14
all-images-CVIU11-pattern44-target55 1000000 1000000 1000001 1000097 14
all-images-CVIU11-pattern44-target56 1000000 1000000 1000001 1000137 14
all-images-CVIU11-pattern44-target57 1000001 1000002 1000007 1000016 14
all-images-CVIU11-pattern44-target58 1000000 1000000 1000001 1000104 14
all-images-CVIU11-pattern44-target59 1000001 1000001 1000006 1000114 14
all-images-CVIU11-pattern44-target6 1000001 1000001 1000004 1000049 14
all-images-CVIU11-pattern44-target60 1000000 1000000 1000002 1000303 14
all-images-CVIU11-pattern44-target61 1000000 1000001 1000004 1000072 14
all-images-CVIU11-pattern44-target62 1000000 1000002 1000006 1000078 14
all-images-CVIU11-pattern44-target63 1000000 1000001 1000004 1000101 14
all-images-CVIU11-pattern44-target64 1000000 1000000 1000003 1000191 14
all-images-CVIU11-pattern44-target65 1000000 1000000 1000002 1000257 14
all-images-CVIU11-pattern44-target66 1000000 1000000 1000001 1000114 14
all-images-CVIU11-pattern44-target67 1000001 1000003 1000002 1000031 14
all-images-CVIU11-pattern44-target68 1000000 1000000 1000002 1000010 14
all-images-CVIU11-pattern44-target69 1000001 1000001 1000007 1000014 14
all-images-CVIU11-pattern44-target7 1000000 1000001 1000005 1000088 14
all-images-CVIU11-pattern44-target70 1000000 1000002 1000006 1000036 14
all-images-CVIU11-pattern44-target71 1000000 1000001 1000005 1000105 14
all-images-CVIU11-pattern44-target72 1000000 1000001 1000004 1000177 14
all-images-CVIU11-pattern44-target73 1000001 1000001 1000002 1000020 14
all-images-CVIU11-pattern44-target74 1000001 1000001 1000002 1000022 14
all-images-CVIU11-pattern44-target75 1000001 1000001 1000002 1000015 14
all-images-CVIU11-pattern44-target76 1000000 1000001 1000006 1000015 14
all-images-CVIU11-pattern44-target77 1000001 1000001 1000006 1000017 14
all-images-CVIU11-pattern44-target78 1000001 1000000 1000002 1000011 14
all-images-CVIU11-pattern44-target79 1000000 1000000 1000001 1000089 14
all-images-CVIU11-pattern44-target8 1000000 1000000 1000002 1000077 14
all-images-CVIU11-pattern44-target80 1000000 1000000 1000001 1000091 14
all-images-CVIU11-pattern44-target81 1000000 1000000 1000002 1000259 14
all-images-CVIU11-pattern44-target82 1000000 1000000 1000003 1000220 14
all-images-CVIU11-pattern44-target83 1000000 1000001 1000004 1000154 14
all-images-CVIU11-pattern44-target84 1000000 1000000 1000000 1000081 14
all-images-CVIU11-pattern44-target85 1000001 1000000 1000002 1000013 14
all-images-CVIU11-pattern44-target86 1000000 1000000 1000003 1000258 14
all-images-CVIU11-pattern44-target87 1000000 1000000 1000002 1000234 14
all-images-CVIU11-pattern44-target88 1000000 1000001 1000004 1000108 14
all-images-CVIU11-pattern44-target89 1000000 1000000 1000002 1000086 14
all-images-CVIU11-pattern44-target9 1000000 1000000 1000002 1000089 14
all-images-CVIU11-pattern44-target90 1000000 1000000 1000001 1000117 14
all-images-CVIU11-pattern44-target91 1000000 1000000 1000000 1000109 14
all-images-CVIU11-pattern44-target92 1000001 1000001 1000006 1000013 14
all-images-CVIU11-pattern44-target93 1000000 1000001 1000003 1000115 14
all-images-CVIU11-pattern44-target94 1000000 1000002 1000004 1000041 14
all-images-CVIU11-pattern44-target95 1000000 1000000 1000001 1000091 14
all-images-CVIU11-pattern44-target96 1000000 1000000 1000002 1000172 14
all-images-CVIU11-pattern44-target97 1000000 1000000 1000002 1000096 14
all-images-CVIU11-pattern44-target98 1000000 1000000 1000001 1000153 14
all-images-CVIU11-pattern44-target99 1000000 1000001 1000004 1000168 14
all-images-CVIU11-pattern5-target1 1000000 1000000 1000003 1000874 14
all-images-CVIU11-pattern5-target10 1000000 1000000 1000002 1000889 14
all-images-CVIU11-pattern5-target100 1000000 1000000 1000001 1000867 14
all-images-CVIU11-pattern5-target101 1000000 1000000 1000001 1001000 14
all-images-CVIU11-pattern5-target102 1000000 1000000 1000001 1000920 14
all-images-CVIU11-pattern5-target103 1000000 1000000 1000002 1000906 14
all-images-CVIU11-pattern5-target104 1000000 1000000 1000003 1000843 14
all-images-CVIU11-pattern5-target105 1000000 1000000 1000003 1000862 14
all-images-CVIU11-pattern5-target106 1000000 1000000 1000003 1000908 14
all-images-CVIU11-pattern5-target107 1000000 1000000 1000002 1000906 14
all-images-CVIU11-pattern5-target108 1000001 1000000 1000005 1000851 14
all-images-CVIU11-pattern5-target109 1000000 1000000 1000004 1000830 14
all-images-CVIU11-pattern5-target11 1000000 1000000 1000001 1000807 14
all-images-CVIU11-pattern5-target110 1000000 1000000 1000002 1000882 14
all-images-CVIU11-pattern5-target111 1000000 1000000 1000001 1000798 14
all-images-CVIU11-pattern5-target112 1000000 1000000 1000001 1000793 14
all-images-CVIU11-pattern5-target113 1000000 1000000 1000002 1000921 14
all-images-CVIU11-pattern5-target114 1000000 1000000 1000001 1000954 14
all-images-CVIU11-pattern5-target115 1000000 1000000 1000003 1000932 14
all-images-CVIU11-pattern5-target116 1000001 1000000 1000006 1000878 14
all-images-CVIU11-pattern5-target117 1000000 1000000 1000003 1001147 14
all-images-CVIU11-pattern5-target118 1000000 1000000 1000002 1000958 14
all-images-CVIU11-pattern5-target119 1000000 1000000 1000005 1000905 14
all-images-CVIU11-pattern5-target12 1000000 1000000 1000003 1001011 14
all-images-CVIU11-pattern5-target120 1000000 1000000 1000004 1000835 14
all-images-CVIU11-pattern5-target121 1000000 1000000 1000004 1000800 14
all-images-CVIU11-pattern5-target122 1000000 1000000 1000002 1000866 14
all-images-CVIU11-pattern5-target123 1000000 1000000 1000004 1000786 14
all-images-CVIU11-pattern5-target124 1000000 1000000 1000003 1000948 14
all-images-CVIU11-pattern5-target125 1000001 1000000 1000004 1001040 14
all-images-CVIU11-pattern5-target126 1000000 1000000 1000000 1001160 14
all-images-CVIU11-pattern5-target127 1000000 1000000 1000000 1000845 14
all-images-CVIU11-pattern5-target128 1000001 1000000 1000004 1000798 14
all-images-CVIU11-pattern5-target129 1000000 1000000 1000001 1000882 14
all-images-CVIU11-pattern5-target13 1000000 1000000 1000003 1000876 14
all-images-CVIU11-pattern5-target130 1000000 1000000 1000001 1001089 14
all-images-CVIU11-pattern5-target131 1000000 1000000 1000002 1000929 14
all-images-CVIU11-pattern5-target132 1000000 1000000 1000002 1000879 14
all-images-CVIU11-pattern5-target133 1000000 1000000 1000002 1000936 14
all-images-CVIU11-pattern5-target134 1000000 1000000 1000002 1000893 14
all-images-CVIU11-pattern5-target135 1000000 1000000 1000002 1001241 14
all-images-CVIU11-pattern5-target136 1000000 1000000 1000002 1000897 14
all-images-CVIU11-pattern5-target137 1000000 1000000 1000001 1000862 14
all-images-CVIU11-pattern5-target138 1000001 1000001 1000005 1000966 14
all-images-CVIU11-pattern5-target139 1000000 1000000 1000001 1000860 14
all-images-CVIU11-pattern5-target14 1000000 1000000 1000001 1000900 14
all-images-CVIU11-pattern5-target140 1000000 1000000 1000001 1000850 14
all-images-CVIU11-pattern5-target141 1000000 1000000 1000001 1000881 14
all-images-CVIU11-pattern5-target142 1000000 1000000 1000002 1000918 14
all-images-CVIU11-pattern5-target143 1000000 1000000 1000001 1000776 14
all-images-CVIU11-pattern5-target144 1000000 1000000 1000002 1000914 14
all-images-CVIU11-pattern5-target145 1000000 1000000 1000001 1000752 14
all-images-CVIU11-pattern5-target146 1000001 1000000 1000004 1000791 14
all-images-CVIU11-pattern5-target15 1000000 1000000 1000000 1000937 14
all-images-CVIU11-pattern5-target16 1000000 1000000 1000001 1000820 14
all-images-CVIU11-pattern5-target17 1000000 1000000 1000003 1000925 14
all-images-CVIU11-pattern5-target18 1000000 1000000 1000004 1000871 14
all-images-CVIU11-pattern5-target19 1000001 1000001 1000006 1000946 14
all-images-CVIU11-pattern5-target2 1000000 1000000 1000002 1001024 14
all-images-CVIU11-pattern5-target20 1000001 1000000 1000004 1001102 14
all-images-CVIU11-pattern5-target21 1000000 1000000 1000003 1000858 14
all-images-CVIU11-pattern5-target22 1000000 1000000 1000002 1000896 14
all-images-CVIU11-pattern5-target23 1000000 1000000 1000003 1000826 14
all-images-CVIU11-pattern5-target24 1000000 1000000 1000000 1000916 14
all-images-CVIU11-pattern5-target25 1000000 1000000 1000002 1001051 14
all-images-CVIU11-pattern5-target26 1000000 1000000 1000001 1000831 14
all-images-CVIU11-pattern5-target27 1000000 1000000 1000003 1000870 14
all-images-CVIU11-pattern5-target28 1000000 1000000 1000001 1000944 14
all-images-CVIU11-pattern5-target29 1000001 1000001 1000006 1001191 14
all-images-CVIU11-pattern5-target3 1000000 1000000 1000004 1000816 14
all-images-CVIU11-pattern5-target30 1000001 1000000 1000004 1000789 14
all-images-CVIU11-pattern5-target31 1000000 1000000 1000003 1000849 14
all-images-CVIU11-pattern5-target32 1000001 1000001 1000008 1001120 14
all-images-CVIU11-pattern5-target33 1000001 1000001 1000006 1001177 14
all-images-CVIU11-pattern5-target34 1000000 1000000 1000003 1000945 14
all-images-CVIU11-pattern5-target35 1000000 1000000 1000006 1000910 14
all-images-CVIU11-pattern5-target36 1000000 1000000 1000002 1001031 14
all-images-CVIU11-pattern5-target37 1000001 1000000 1000005 1000913 14
all-images-CVIU11-pattern5-target38 1000001 1000000 1000005 1001192 14
all-images-CVIU11-pattern5-target39 1000000 1000000 1000002 1000917 14
all-images-CVIU11-pattern5-target4 1000000 1000000 1000004 1001014 14
all-images-CVIU11-pattern5-target40 1000000 1000000 1000003 1000814 14
all-images-CVIU11-pattern5-target41 1000000 1000000 1000003 1000890 14
all-images-CVIU11-pattern5-target42 1000001 1000000 1000003 1000819 14
all-images-CVIU11-pattern5-target43 1000000 1000000 1000004 1000822 14
all-images-CVIU11-pattern5-target44 1000000 1000000 1000007 1000948 14
all-images-CVIU11-pattern5-target45 1000000 1000000 1000005 1000950 14
all-images-CVIU11-pattern5-target46 1000000 1000000 1000003 1000945 14
all-images-CVIU11-pattern5-target47 1000001 1000000 1000004 1000903 14
all-images-CVIU11-pattern5-target48 1000000 1000000 1000002 1000882 14
all-images-CVIU11-pattern5-target49 1000000 1000000 1000003 1000862 14
all-images-CVIU11-pattern5-target5 1000001 1000000 1000005 1001007 14
all-images-CVIU11-pattern5-target50 1000001 1000000 1000005 1000907 14
all-images-CVIU11-pattern5-target51 1000000 1000000 1000002 1000970 14
all-images-CVIU11-pattern5-target52 1000000 1000000 1000002 1001135 14
all-images-CVIU11-pattern5-target53 1000000 1000000 1000002 1000899 14
all-images-CVIU11-pattern5-target54 1000000 1000000 1000002 1000855 14
all-images-CVIU11-pattern5-target55 1000000 1000000 1000001 1000899 14
all-images-CVIU11-pattern5-target56 1000000 1000000 1000001 1000788 14
all-images-CVIU11-pattern5-target57 1000000 1000001 1000006 1000894 14
all-images-CVIU11-pattern5-target58 1000000 1000000 1000001 1000763 14
all-images-CVIU11-pattern5-target59 1000000 1000000 1000004 1000793 14
all-images-CVIU11-pattern5-target6 1000000 1000000 1000004 1000793 14
all-images-CVIU11-pattern5-target60 1000000 1000000 1000002 1000904 14
all-images-CVIU11-pattern5-target61 1000001 1000000 1000004 1000784 14
all-images-CVIU11-pattern5-target62 1000001 1000000 1000005 1000902 14
all-images-CVIU11-pattern5-target63 1000000 1000000 1000004 1000817 14
all-images-CVIU11-pattern5-target64 1000000 1000000 1000003 1000906 14
all-images-CVIU11-pattern5-target65 1000000 1000000 1000002 1001212 14
all-images-CVIU11-pattern5-target66 1000000 1000000 1000002 1000906 14
all-images-CVIU11-pattern5-target67 1000001 1000000 1000005 1000974 14
all-images-CVIU11-pattern5-target68 1000001 1000000 1000005 1000944 14
all-images-CVIU11-pattern5-target69 1000001 1000000 1000010 1000859 14
all-images-CVIU11-pattern5-target7 1000000 1000000 1000004 1000779 14
all-images-CVIU11-pattern5-target70 1000001 1000000 1000005 1000980 14
all-images-CVIU11-pattern5-target71 1000000 1000000 1000004 1000727 14
all-images-CVIU11-pattern5-target72 1000000 1000000 1000003 1000840 14
all-images-CVIU11-pattern5-target73 1000001 1000001 1000005 1001001 14
all-images-CVIU11-pattern5-target74 1000001 1000000 1000006 1000945 14
all-images-CVIU11-pattern5-target75 1000001 1000001 1000006 1000935 14
all-images-CVIU11-pattern5-target76 1000000 1000001 1000006 1000954 14
all-images-CVIU11-pattern5-target77 1000001 1000001 1000006 1000901 14
all-images-CVIU11-pattern5-target78 1000001 1000001 1000005 1000894 14
all-images-CVIU11-pattern5-target79 1000000 1000000 1000001 1000825 14
all-images-CVIU11-pattern5-target8 1000000 1000000 1000002 1000968 14
all-images-CVIU11-pattern5-target80 1000000 1000000 1000002 1000922 14
all-images-CVIU11-pattern5-target81 1000000 1000000 1000002 1000903 14
all-images-CVIU11-pattern5-target82 1000000 1000000 1000003 1000867 14
all-images-CVIU11-pattern5-target83 1000000 1000000 1000004 1000858 14
all-images-CVIU11-pattern5-target84 1000000 1000000 1000000 1000999 14
all-images-CVIU11-pattern5-target85 1000000 1000000 1000004 1000757 14
all-images-CVIU11-pattern5-target86 1000001 1000000 1000003 1000872 14
all-images-CVIU11-pattern5-target87 1000000 1000000 1000002 1000918 14
all-images-CVIU11-pattern5-target88 1000000 1000000 1000004 1000816 14
all-images-CVIU11-pattern5-target89 1000000 1000000 1000002 1001172 14
all-images-CVIU11-pattern5-target9 1000000 1000000 1000002 1000966 14
all-images-CVIU11-pattern5-target90 1000000 1000000 1000001 1001020 14
all-images-CVIU11-pattern5-target91 1000000 1000000 1000000 1000875 14
all-images-CVIU11-pattern5-target92 1000000 1000001 1000005 1000881 14
all-images-CVIU11-pattern5-target93 1000000 1000000 1000003 1000839 14
all-images-CVIU11-pattern5-target94 1000000 1000000 1000004 1000739 14
all-images-CVIU11-pattern5-target95 1000000 1000000 1000001 1000909 14
all-images-CVIU11-pattern5-target96 1000000 1000000 1000002 1000888 14
all-images-CVIU11-pattern5-target97 1000000 1000000 1000002 1000922 14
all-images-CVIU11-pattern5-target98 1000000 1000000 1000001 1000807 14
all-images-CVIU11-pattern5-target99 1000000 1000000 1000004 1000839 14
all-images-CVIU11-pattern6-target1 90175 1000001 1000004 388283 14
all-images-CVIU11-pattern6-target10 89859 1000001 1000003 339233 14
all-images-CVIU11-pattern6-target100 1000000 1000000 1000001 1000427 14
all-images-CVIU11-pattern6-target101 1000000 1000000 1000001 1000486 14
all-images-CVIU11-pattern6-target102 1000000 1000000 1000002 1000132 14
all-images-CVIU11-pattern6-target103 1000000 1000001 1000002 1000102 14
all-images-CVIU11-pattern6-target104 1000001 1000001 1000004 1000058 14
all-images-CVIU11-pattern6-target105 28263 1000001 1000004 1000083 14
all-images-CVIU11-pattern6-target106 1000000 1000000 1000003 1000091 14
all-images-CVIU11-pattern6-target107 1000000 1000001 1000002 1000110 14
all-images-CVIU11-pattern6-target108 1000001 1000003 1000005 1000044 14
all-images-CVIU11-pattern6-target109 1000000 1000001 1000004 1000080 14
all-images-CVIU11-pattern6-target11 1000000 1000000 1000001 1000279 14
all-images-CVIU11-pattern6-target110 1000000 1000000 1000001 1000187 14
all-images-CVIU11-pattern6-target111 1000000 1000000 1000002 1000059 14
all-images-CVIU11-pattern6-target112 1000000 1000000 1000001 1000305 14
all-images-CVIU11-pattern6-target113 1000000 1000000 1000002 1000155 14
all-images-CVIU11-pattern6-target114 1000000 1000000 1000001 1000060 14
all-images-CVIU11-pattern6-target115 1000000 1000001 1000003 1000113 14
all-images-CVIU11-pattern6-target116 4814 1000003 1000008 1000037 14
all-images-CVIU11-pattern6-target117 1000000 1000001 1000004 1000065 14
all-images-CVIU11-pattern6-target118 1000000 1000001 1000003 1000104 14
all-images-CVIU11-pattern6-target119 1000001 1000002 1000007 1000051 14
all-images-CVIU11-pattern6-target12 210387 1000001 1000003 1000110 14
all-images-CVIU11-pattern6-target120 1000001 1000001 1000004 1000105 14
all-images-CVIU11-pattern6-target121 1000001 1000001 1000006 1000083 14
all-images-CVIU11-pattern6-target122 1000000 1000001 1000002 1000090 14
all-images-CVIU11-pattern6-target123 1000001 1000002 1000006 1000061 14
all-images-CVIU11-pattern6-target124 1000000 1000001 1000003 1000072 14
all-images-CVIU11-pattern6-target125 1000001 1000001 1000004 1000060 14
all-images-CVIU11-pattern6-target126 210 1000000 1000000 53679 14
all-images-CVIU11-pattern6-target127 1000000 1000000 1000000 1000125 14
all-images-CVIU11-pattern6-target128 1000000 1000001 1000005 1000047 14
all-images-CVIU11-pattern6-target129 639579 1000000 1000001 1000620 14
all-images-CVIU11-pattern6-target13 1000000 1000001 1000004 1000098 14
all-images-CVIU11-pattern6-target130 753 1000000 1000001 286496 14
all-images-CVIU11-pattern6-target131 1000000 1000000 1000002 1000068 14
all-images-CVIU11-pattern6-target132 1000000 1000000 1000002 1000112 14
all-images-CVIU11-pattern6-target133 1000000 1000000 1000002 1000112 14
all-images-CVIU11-pattern6-target134 1000000 1000000 1000002 1000083 14
all-images-CVIU11-pattern6-target135 1000000 1000000 1000002 1000062 14
all-images-CVIU11-pattern6-target136 24501 1000001 1000002 1000084 14
all-images-CVIU11-pattern6-target137 1000000 1000000 1000001 1000104 14
all-images-CVIU11-pattern6-target138 794931 1000002 1000007 1000035 14
all-images-CVIU11-pattern6-target139 1000000 1000000 1000001 1000149 14
all-images-CVIU11-pattern6-target14 1000000 1000000 1000001 1000353 14
all-images-CVIU11-pattern6-target140 1000000 1000000 1000001 1000053 14
all-images-CVIU11-pattern6-target141 1000000 1000000 1000001 1000150 14
all-images-CVIU11-pattern6-target142 2136 848490 978254 1000065 14
all-images-CVIU11-pattern6-target143 71779 1000000 1000001 981262 14
all-images-CVIU11-pattern6-target144 1000000 1000001 1000003 1000032 14
all-images-CVIU11-pattern6-target145 1000000 1000000 1000001 1000059 14
all-images-CVIU11-pattern6-target146 167206 1000001 1000005 1000053 14
all-images-CVIU11-pattern6-target15 1000000 1000000 1000000 1000151 14
all-images-CVIU11-pattern6-target16 1000000 1000000 1000001 1000454 14
all-images-CVIU11-pattern6-target17 0 509 4047 3486 14
all-images-CVIU11-pattern6-target18 2196 1000001 1000004 141591 14
all-images-CVIU11-pattern6-target19 2439 1000003 1000009 1000039 14
all-images-CVIU11-pattern6-target2 1000000 1000000 1000003 1000115 14
all-images-CVIU11-pattern6-target20 1000001 1000001 1000005 1000058 14
all-images-CVIU11-pattern6-target21 1000000 1000001 1000003 1000077 14
all-images-CVIU11-pattern6-target22 1000000 1000000 1000002 1000048 14
all-images-CVIU11-pattern6-target23 1000000 1000001 1000004 1000077 14
all-images-CVIU11-pattern6-target24 1000000 1000000 1000000 1000085 14
all-images-CVIU11-pattern6-target25 10706 1000000 1000002 376735 14
all-images-CVIU11-pattern6-target26 1000000 1000000 1000001 1000570 14
all-images-CVIU11-pattern6-target27 331308 1000001 1000003 1000131 14
all-images-CVIU11-pattern6-target28 1000000 1000000 1000001 1000128 14
all-images-CVIU11-pattern6-target29 1000001 1000002 1000007 1000039 14
all-images-CVIU11-pattern6-target3 1000001 1000002 1000005 1000050 14
all-images-CVIU11-pattern6-target30 1000001 1000002 1000006 1000050 14
all-images-CVIU11-pattern6-target31 1000001 1000001 1000004 1000049 14
all-images-CVIU11-pattern6-target32 1000001 1000003 1000009 1000058 14
all-images-CVIU11-pattern6-target33 1000001 1000003 1000006 1000050 14
all-images-CVIU11-pattern6-target34 1000000 1000001 1000003 1000092 14
all-images-CVIU11-pattern6-target35 548955 1000003 1000008 1000041 14
all-images-CVIU11-pattern6-target36 70415 1000000 1000002 495037 14
all-images-CVIU11-pattern6-target37 1000001 1000002 1000007 1000047 14
all-images-CVIU11-pattern6-target38 2419 1000002 1000006 1000058 14
all-images-CVIU11-pattern6-target39 1000000 1000000 1000002 1000124 14
all-images-CVIU11-pattern6-target4 1000001 1000001 1000004 1000124 14
all-images-CVIU11-pattern6-target40 583735 1000001 1000003 356862 14
all-images-CVIU11-pattern6-target41 1000000 1000001 1000003 1000107 14
all-images-CVIU11-pattern6-target42 1000000 1000001 1000003 1000065 14
all-images-CVIU11-pattern6-target43 1363 1000002 1000006 421239 14
all-images-CVIU11-pattern6-target44 54778 1000003 1000009 843055 14
all-images-CVIU11-pattern6-target45 5412 1000003 1000007 1000083 14
all-images-CVIU11-pattern6-target46 1000000 1000001 1000004 1000089 14
all-images-CVIU11-pattern6-target47 900863 1000002 1000005 1000037 14
all-images-CVIU11-pattern6-target48 1000000 1000000 1000002 1000090 14
all-images-CVIU11-pattern6-target49 1000000 1000001 1000003 1000080 14
all-images-CVIU11-pattern6-target5 74165 1000002 1000006 1000048 14
all-images-CVIU11-pattern6-target50 1000000 1000002 1000007 1000033 14
all-images-CVIU11-pattern6-target51 1000000 1000000 1000003 1000089 14
all-images-CVIU11-pattern6-target52 829 1000001 1000002 1000104 14
all-images-CVIU11-pattern6-target53 1000000 1000000 1000002 1000097 14
all-images-CVIU11-pattern6-target54 1000000 1000000 1000002 1000114 14
all-images-CVIU11-pattern6-target55 1000000 1000000 1000001 1000112 14
all-images-CVIU11-pattern6-target56 1000000 1000000 1000001 1000118 14
all-images-CVIU11-pattern6-target57 1000002 1000003 1000008 1000031 14
all-images-CVIU11-pattern6-target58 1000000 1000000 1000002 1000079 14
all-images-CVIU11-pattern6-target59 37025 1000001 1000005 1000093 14
all-images-CVIU11-pattern6-target6 1000001 1000001 1000005 1000054 14
all-images-CVIU11-pattern6-target60 19958 1000000 1000003 269728 14
all-images-CVIU11-pattern6-target61 1000001 1000001 1000005 1000053 14
all-images-CVIU11-pattern6-target62 1000001 1000002 1000005 1000080 14
all-images-CVIU11-pattern6-target63 1000001 1000001 1000004 1000090 14
all-images-CVIU11-pattern6-target64 1000000 1000001 1000003 1000056 14
all-images-CVIU11-pattern6-target65 736 1000001 1000003 746172 14
all-images-CVIU11-pattern6-target66 1000000 1000000 1000002 1000112 14
all-images-CVIU11-pattern6-target67 1000001 1000002 1000006 1000058 14
all-images-CVIU11-pattern6-target68 221977 1000002 1000007 1000047 14
all-images-CVIU11-pattern6-target69 1000001 1000003 1000008 1000041 14
all-images-CVIU11-pattern6-target7 383776 1000002 1000005 936076 14
all-images-CVIU11-pattern6-target70 1000001 1000002 1000007 1000039 14
all-images-CVIU11-pattern6-target71 65710 1000001 1000005 630802 14
all-images-CVIU11-pattern6-target72 1000001 1000001 1000004 1000085 14
all-images-CVIU11-pattern6-target73 1000001 1000002 1000006 1000057 14
all-images-CVIU11-pattern6-target74 436895 1000002 1000007 730579 14
all-images-CVIU11-pattern6-target75 776273 1000002 1000007 1000059 14
all-images-CVIU11-pattern6-target76 1000001 1000003 1000008 1000057 14
all-images-CVIU11-pattern6-target77 1000001 1000003 1000007 1000051 14
all-images-CVIU11-pattern6-target78 132780 1000003 1000007 1000053 14
all-images-CVIU11-pattern6-target79 1000000 1000000 1000001 1000093 14
all-images-CVIU11-pattern6-target8 112418 1000001 1000003 949206 14
all-images-CVIU11-pattern6-target80 1000000 1000000 1000002 1000098 14
all-images-CVIU11-pattern6-target81 1000000 1000001 1000003 1000114 14
all-images-CVIU11-pattern6-target82 52295 1000001 1000004 319585 14
all-images-CVIU11-pattern6-target83 1000001 1000001 1000005 1000089 14
